Time,Frame,nose_dist,body_dist,freezing,darting,Left,Right
0.07,1,0.0,0.0,0,0,0,0
0.13,2,0.0,0.0,0,0,0,0
0.2,3,0.0,0.0,0,0,0,0
0.27,4,0.0,0.0,0,0,0,0
0.33,5,0.0,0.0,0,0,0,0
0.4,6,0.0,0.0,0,0,0,0
0.47,7,0.0,0.0,0,0,0,0
0.53,8,0.0,0.0,0,0,0,0
0.6,9,0.0,0.0,0,0,0,0
0.67,10,0.0,0.0,0,0,0,0
0.73,11,0.0,0.0,0,0,0,0
0.8,12,0.0,0.0,0,0,0,0
0.87,13,0.0,0.0,0,0,0,0
0.93,14,0.0,0.0,0,0,0,0
1.0,15,0.0,0.0,0,0,0,0
1.07,16,0.0,0.0,0,0,0,0
1.13,17,0.0,0.0,0,0,0,0
1.2,18,0.0,0.0,0,0,0,0
1.27,19,0.0,0.0,0,0,0,0
1.33,20,0.0,0.0,0,0,0,0
1.4,21,0.0,0.0,0,0,0,0
1.47,22,0.0,0.0,0,0,0,0
1.53,23,0.0,0.0,0,0,0,0
1.6,24,0.0,0.0,0,0,0,0
1.67,25,0.0,0.0,0,0,0,0
1.73,26,0.0,0.0,0,0,0,0
1.8,27,0.0,0.0,0,0,0,0
1.87,28,0.0,0.0,0,0,0,0
1.93,29,0.0,0.0,0,0,0,0
2.0,30,0.0,0.0,0,0,0,0
2.07,31,0.0,0.0,0,0,0,0
2.13,32,0.0052762653708925,0.005832475574909,0,0,0,0
2.2,33,0.0053979866725935,0.0040238080871762,0,0,0,0
2.27,34,0.0036292955179512,0.0050117950533299,0,0,0,0
2.33,35,0.0055083465751529,0.0036186899264225,0,0,0,0
2.4,36,0.0130748046464982,0.0042105765590445,0,0,0,0
2.47,37,0.0167425945202988,0.0046898941416862,0,0,0,0
2.53,38,0.012666981385534,0.0063524946379008,0,0,0,0
2.6,39,0.0071505665476282,0.0056118420160034,0,0,0,0
2.67,40,0.002921911434634,0.0020755880147139,0,0,0,0
2.73,41,0.0034978231583075,0.0014509423042729,0,0,0,0
2.8,42,0.003801906974565,0.0002999971863495,0,0,0,0
2.87,43,0.002914850662405,0.001762895958259,0,0,0,0
2.93,44,0.0077893357564429,0.0073160476851214,0,0,0,0
3.0,45,0.0129382957093223,0.0121083195107059,0,0,0,0
3.07,46,0.0173394849280217,0.0166500410139885,0,0,0,0
3.13,47,0.0188004803389396,0.0167561351362953,0,0,0,0
3.2,48,0.018699297954391,0.0171005216840857,0,0,0,0
3.27,49,0.0182738853361744,0.0197035966524512,0,0,0,0
3.33,50,0.016310508758398,0.018354409309329,0,0,0,0
3.4,51,0.0153624180536445,0.0152243825999155,0,0,0,0
3.47,52,0.0133632987525384,0.014428572334082,0,0,0,0
3.53,53,0.0162447435798838,0.0129990003428296,0,0,0,0
3.6,54,0.0136812843791296,0.0118859481426046,0,0,0,0
3.67,55,0.0141125515443428,0.0132273582755286,0,0,0,0
3.73,56,0.0164966356581356,0.01589592777782,0,0,0,0
3.8,57,0.0136318709062181,0.0154874335700123,0,0,0,0
3.87,58,0.0115443120844183,0.010326903218682,0,0,0,0
3.93,59,0.0150026598420758,0.0065598580597515,0,0,0,0
4.0,60,0.0146979078187766,0.0093507596096165,0,0,0,0
4.07,61,0.0177566541471883,0.013872968202968,0,0,0,0
4.13,62,0.0186218099857058,0.0177303951842494,0,0,0,0
4.2,63,0.0181940708638362,0.0201757869496456,0,0,0,0
4.27,64,0.0158181438838763,0.0149653055814648,0,0,0,0
4.33,65,0.0107684812248142,0.0126313813598863,0,0,1,0
4.4,66,0.0077233443353564,0.0077592266827977,0,0,1,0
4.47,67,0.0053714735778803,0.0022179281920548,0,0,1,0
4.53,68,0.0071367691666359,0.0004632817226403,0,0,1,0
4.6,69,0.0038689632210879,0.0018334587487558,0,0,1,0
4.67,70,0.0011652089602296,0.0008596870826996,0,0,1,0
4.73,71,0.005341276766532,0.000109731221845,0,0,1,0
4.8,72,0.0016647043308015,0.0006918354172649,0,0,1,0
4.87,73,0.0014771122883719,0.0003608196515758,0,0,1,0
4.93,74,0.0014275385273611,4.594267196344395e-05,0,0,1,0
5.0,75,0.0002896549772593,5.66528426010788e-05,0,0,1,0
