Time,Frame,nose_dist,body_dist,freezing,darting,Left,Right
0.07,1,0.0,0.0,0,0,0,0
0.13,2,0.0,0.0,0,0,0,0
0.2,3,0.0,0.0,0,0,0,0
0.27,4,0.0,0.0,0,0,0,0
0.33,5,0.0,0.0,0,0,0,0
0.4,6,0.0,0.0,0,0,0,0
0.47,7,0.0,0.0,0,0,0,0
0.53,8,0.0,0.0,0,0,0,0
0.6,9,0.0,0.0,0,0,0,0
0.67,10,0.0,0.0,0,0,0,0
0.73,11,0.0,0.0,0,0,0,0
0.8,12,0.0,0.0,0,0,0,0
0.87,13,0.0,0.0,0,0,0,0
0.93,14,0.0,0.0,0,0,0,0
1.0,15,0.0,0.0,0,0,0,0
1.07,16,0.0,0.0,0,0,0,0
1.13,17,0.0,0.0,0,0,0,0
1.2,18,0.0,0.0,0,0,0,0
1.27,19,0.0,0.0,0,0,0,0
1.33,20,0.0,0.0,0,0,0,0
1.4,21,0.0,0.0,0,0,0,0
1.47,22,0.0,0.0,0,0,0,0
1.53,23,0.0,0.0,0,0,0,0
1.6,24,0.0,0.0,0,0,0,0
1.67,25,0.0,0.0,0,0,0,0
1.73,26,0.0,0.0,0,0,0,0
1.8,27,0.0,0.0,0,0,0,0
1.87,28,0.0,0.0,0,0,0,0
1.93,29,0.0,0.0,0,0,0,0
2.0,30,0.0,0.0,0,0,0,0
2.07,31,0.0,0.0,0,0,0,0
2.13,32,0.0140120354349355,0.004801943535429,0,0,0,0
2.2,33,0.0128796970728533,0.0083339255447724,0,0,0,0
2.27,34,0.0136974926451306,0.0134237644019247,0,0,0,0
2.33,35,0.0139138355482852,0.0146931343776328,0,0,0,0
2.4,36,0.013489068341085,0.0123813603576327,0,0,0,0
2.47,37,0.0129095354785583,0.0121249808519441,0,0,0,0
2.53,38,0.0120457655179217,0.0113740996375725,0,0,0,0
2.6,39,0.0117292239696769,0.0109310158976915,0,0,0,0
2.67,40,0.0101111499570604,0.0097066842325362,0,0,0,0
2.73,41,0.0113260481970997,0.0097914998005708,0,0,0,0
2.8,42,0.0122330661015185,0.0088543640563437,0,0,0,0
2.87,43,0.0105955452754181,0.0088618183600829,0,0,0,0
2.93,44,0.0095736039143634,0.0088166156953336,0,0,0,0
3.0,45,0.0119354295714341,0.0087933493549342,0,0,0,0
3.07,46,0.0103611676516067,0.0085293648449961,0,0,0,0
3.13,47,0.0123116653627677,0.0117796754612263,0,0,0,0
3.2,48,0.0124631139069747,0.0104951642295603,0,0,0,0
3.27,49,0.0120958836399591,0.0116651872707707,0,0,0,0
3.33,50,0.011722245904714,0.0148033223871005,0,0,0,0
3.4,51,0.0120583103004195,0.0131558774778784,0,0,0,0
3.47,52,0.0124282874879069,0.0113625946882863,0,0,0,0
3.53,53,0.0126314519226462,0.011761765100335,0,0,0,0
3.6,54,0.0116653062442524,0.011536650657046,0,0,0,0
3.67,55,0.0090408132244978,0.0102843023305554,0,0,0,0
3.73,56,0.0084332989548863,0.006835720953068,0,0,0,0
3.8,57,0.0071849018835666,0.006597020273585,0,0,0,0
3.87,58,0.0059435700195257,0.0050396651748277,0,0,0,0
3.93,59,0.0059212890296434,0.0007283742756162,0,0,0,0
4.0,60,0.0148505713377596,0.0041055095553057,0,0,0,0
4.07,61,0.018093057726389,0.0017419671960355,0,0,0,0
4.13,62,0.0144295382379782,0.0012429073694562,0,0,0,0
4.2,63,0.0108918477334811,0.004377236259523,0,0,0,0
4.27,64,0.011993488543609,0.0067093390513373,0,0,0,0
4.33,65,0.0122113921928312,0.0097732360825487,0,0,0,0
4.4,66,0.0116178417520557,0.0119712240741628,0,0,0,0
4.47,67,0.0110850072187223,0.012075606777023,0,0,0,0
4.53,68,0.0132061850148868,0.0126416616245438,0,0,0,0
4.6,69,0.0137143478871371,0.0132238690747686,0,0,0,0
4.67,70,0.0141074595579052,0.0147758104187673,0,0,0,0
4.73,71,0.0138965901746764,0.0148957536026905,0,0,0,0
4.8,72,0.0145146939286885,0.0152886826667783,0,0,0,0
4.87,73,0.0143537733384066,0.0161617144624214,0,0,0,0
4.93,74,0.0142053528678459,0.0139437409146102,0,0,0,0
5.0,75,0.014701587521015,0.0134036003050199,0,0,0,0
