Time,Frame,nose_dist,body_dist,freezing,darting,Left,Right
0.07,1,0.0,0.0,0,0,0,0
0.13,2,0.0,0.0,0,0,0,0
0.2,3,0.0,0.0,0,0,0,0
0.27,4,0.0,0.0,0,0,0,0
0.33,5,0.0,0.0,0,0,0,0
0.4,6,0.0,0.0,0,0,0,0
0.47,7,0.0,0.0,0,0,0,0
0.53,8,0.0,0.0,0,0,0,0
0.6,9,0.0,0.0,0,0,0,0
0.67,10,0.0,0.0,0,0,0,0
0.73,11,0.0,0.0,0,0,0,0
0.8,12,0.0,0.0,0,0,0,0
0.87,13,0.0,0.0,0,0,0,0
0.93,14,0.0,0.0,0,0,0,0
1.0,15,0.0,0.0,0,0,0,0
1.07,16,0.0,0.0,0,0,0,0
1.13,17,0.0,0.0,0,0,0,0
1.2,18,0.0,0.0,0,0,0,0
1.27,19,0.0,0.0,0,0,0,0
1.33,20,0.0,0.0,0,0,0,0
1.4,21,0.0,0.0,0,0,0,0
1.47,22,0.0,0.0,0,0,0,0
1.53,23,0.0,0.0,0,0,0,0
1.6,24,0.0,0.0,0,0,0,0
1.67,25,0.0,0.0,0,0,0,0
1.73,26,0.0,0.0,0,0,0,0
1.8,27,0.0,0.0,0,0,0,0
1.87,28,0.0,0.0,0,0,0,0
1.93,29,0.0,0.0,0,0,0,0
2.0,30,0.0,0.0,0,0,0,0
2.07,31,0.0,0.0,0,0,0,0
2.13,32,0.0133010117368029,0.0017653253095761,0,0,0,0
2.2,33,0.0137699952376954,0.0020652726212171,0,0,0,0
2.27,34,0.0081228192525549,0.0038092232826106,0,0,0,0
2.33,35,0.0041995449154555,0.0034824439344078,0,0,0,0
2.4,36,0.0037120052410172,0.0031279780742973,0,0,0,0
2.47,37,0.0041304986499011,0.0029545264627097,0,0,0,0
2.53,38,0.0052414260467046,0.0031792037003701,0,0,0,0
2.6,39,0.0065753992512204,0.0048272189707068,0,0,0,0
2.67,40,0.0079964692764902,0.0060584631481446,0,0,0,0
2.73,41,0.0092468753557035,0.0056083612051949,0,0,0,0
2.8,42,0.0106265165355003,0.0024716143486716,0,0,0,0
2.87,43,0.0109022631930072,0.0014406987034992,0,0,0,0
2.93,44,0.014606749969911,0.0026346006370679,0,0,0,0
3.0,45,0.0152385425372692,0.0058655764875124,0,0,0,0
3.07,46,0.0101997584244499,0.0072370317542087,0,0,0,0
3.13,47,0.0082571836329807,0.0077276142482977,0,0,0,0
3.2,48,0.0078412443301191,0.0072255300339413,0,0,0,0
3.27,49,0.0105695707146006,0.0066645568501918,0,0,0,0
3.33,50,0.0103714188680981,0.0087470850779096,0,0,0,0
3.4,51,0.0119605184909419,0.0117426127313088,0,0,0,0
3.47,52,0.0119900456096929,0.0119165633002309,0,0,0,0
3.53,53,0.0125147251664236,0.0110486460158253,0,0,0,0
3.6,54,0.0101023900457385,0.0098401956755819,0,0,0,0
3.67,55,0.0100493468700179,0.0089493270743927,0,0,0,0
3.73,56,0.0086084893637248,0.0082154399963232,0,0,0,0
3.8,57,0.0100048775979055,0.0060367652946369,0,0,0,0
3.87,58,0.0111060958776957,0.002618927870979,0,0,0,0
3.93,59,0.0102171907949848,0.001643743350494,0,0,0,0
4.0,60,0.0086366452087308,0.0040130825794465,0,0,0,0
4.07,61,0.0103658583826773,0.0080096330419628,0,0,0,0
4.13,62,0.0116761610136741,0.0113133853345116,0,0,0,0
4.2,63,0.011699573604189,0.0117758164969594,0,0,0,0
4.27,64,0.0128726604344994,0.012373511360345,0,0,0,0
4.33,65,0.0128820599101671,0.0130935343381671,0,0,0,0
4.4,66,0.0130996227005519,0.0131934398461407,0,0,0,0
4.47,67,0.0127963517274982,0.0138288471452252,0,0,0,0
4.53,68,0.0123319921198998,0.0117629084194571,0,0,0,0
4.6,69,0.0133000891058421,0.0121909171889425,0,0,0,0
4.67,70,0.0124711183279878,0.0118960792098457,0,0,0,0
4.73,71,0.0138200461180073,0.0127938056036834,0,0,0,0
4.8,72,0.0118975223909214,0.0129676982964624,0,0,0,0
4.87,73,0.0128893306385059,0.0126531432606562,0,0,0,0
4.93,74,0.0131541102806867,0.011266105557183,0,0,0,0
5.0,75,0.0124031799026063,0.0105717520347898,0,0,0,0
