Frame,nose_dist,body_dist,freezing,darting
1,0.0,0.0,0,0
2,0.0,0.0,0,0
3,0.0,0.0,0,0
4,0.0,0.0,0,0
5,0.0,0.0,0,0
6,0.0,0.0,0,0
7,0.0,0.0,0,0
8,0.0,0.0,0,0
9,0.0,0.0,0,0
10,0.0,0.0,0,0
11,0.0,0.0,0,0
12,0.0,0.0,0,0
13,0.0,0.0,0,0
14,0.0,0.0,0,0
15,0.0,0.0,0,0
16,0.0,0.0,0,0
17,0.0,0.0,0,0
18,0.0,0.0,0,0
19,0.0,0.0,0,0
20,0.0,0.0,0,0
21,0.0,0.0,0,0
22,0.0,0.0,0,0
23,0.0,0.0,0,0
24,0.0,0.0,0,0
25,0.0,0.0,0,0
26,0.0,0.0,0,0
27,0.0,0.0,0,0
28,0.0,0.0,0,0
29,0.0,0.0,0,0
30,0.0,0.0,0,0
31,0.0,0.0,0,0
32,0.0,0.0,0,0
33,0.0,0.0,0,0
34,0.0,0.0,0,0
35,0.0,0.0,0,0
36,0.0,0.0,0,0
37,0.0,0.0,0,0
38,0.0,0.0,0,0
39,0.0,0.0,0,0
40,0.0,0.0,0,0
41,0.0,0.0,0,0
42,0.0,0.0,0,0
43,0.0,0.0,0,0
44,0.0,0.0,0,0
45,0.0,0.0,0,0
46,0.0,0.0,0,0
47,0.0,0.0,0,0
48,0.0,0.0,0,0
49,0.0,0.0,0,0
50,0.0,0.0,0,0
51,0.0,0.0,0,0
52,0.0044458617037021605,0.0014938306379116346,0,0
53,0.0028275688307802817,0.0009175365995575959,0,0
54,0.0008120901165221219,0.0005161195043198426,0,0
55,0.0014748234997960191,0.00016877415921580762,0,0
56,0.0038408222728132783,0.00045846489368110135,0,0
57,0.0009710050066166924,0.002291802538939121,0,0
58,0.00042560747974732747,0.004042412166468226,0,0
59,0.001213168386883493,0.0016559789101466408,0,0
60,0.0018821506787975249,0.0015588545779962762,0,0
61,0.003469101247707567,0.0010501292290203633,0,0
62,0.004409974006274975,0.00045904583263367945,0,0
63,0.004323551600250451,0.0009757072885594367,0,0
64,0.0041734253262678735,0.0018055623052353022,0,0
65,0.0023863792477597638,0.0011588471411780445,0,0
66,0.001912232806220531,0.0005639942186188262,0,0
67,0.001091842011325904,0.0004494445770982353,0,0
68,0.00048551600730195756,0.0003788252169566707,0,0
69,0.001322545585327817,0.0004277357397003528,0,0
70,0.00032793526936691735,0.00015340972352075386,0,0
71,0.0009275422547421485,0.000256297537250319,0,0
72,0.004845315275652788,0.0012383827665335828,0,0
73,0.006599442028422806,0.0011879301145276621,0,0
74,0.00588193444541415,0.0007165316261945375,0,0
75,0.004309390256086678,0.0006544796534786745,0,0
76,0.004432198204530631,0.0014743623047455403,0,0
77,0.0036501040872419354,0.0007056405536477175,0,0
78,0.0025244795014449507,0.000844416038891832,0,0
79,0.0032006737498748083,0.001997170937369244,0,0
80,0.003955145940281523,0.0022245008493807597,0,0
81,0.0029007119623069766,0.002016489246176128,0,0
82,0.004496591707236401,0.0019455736274948696,0,0
83,0.0027928142508338053,0.0027921375656479795,0,0
84,0.0031921987530098396,0.0034953420672133896,0,0
85,0.003763900794909572,0.003775212846876064,0,0
86,0.003024745934195578,0.003482732382920093,0,0
87,0.0027705032544166454,0.002200589477165726,0,0
88,0.0022646156697685876,0.0016065214137664654,0,0
89,0.0017133547296382778,0.002349820648927973,0,0
90,0.0027716209522975527,0.003918887689357498,0,0
91,0.004702159457651637,0.00296909948123387,0,0
92,0.004649500235271491,0.002500789574275565,0,0
93,0.006262486879947415,0.003838060959646269,0,0
94,0.00690431075238477,0.00689950427177212,0,0
95,0.0023054692652183404,0.003634803167649483,0,0
96,0.0014417472571383685,0.0027223980524459395,0,0
97,0.0006637912367498855,0.0014620634169392765,0,0
98,0.0016177337160047434,0.0013357595476019488,0,0
99,0.0029867139980329573,0.002225175267120056,0,0
100,0.004763574362657656,0.004679954621421308,0,0
101,0.003879971894285909,0.003393567608501803,0,0
102,0.003374205274585226,0.003129455825677308,0,0
103,0.004409107355070366,0.004505779400544179,0,0
104,0.0072742627897932795,0.007877105892658335,0,0
105,0.006425441415432802,0.005718181900148214,0,0
106,0.005829190284581837,0.004714452361604388,0,0
107,0.007384393443807476,0.0076966334667640315,0,0
108,0.005893451033039608,0.005904459133151419,0,0
109,0.0048068558284194655,0.004517346407868731,0,0
110,0.004297303907956628,0.002930289730540454,0,0
111,0.0029550908693251787,0.0034668269825918903,0,0
112,0.003341941523535743,0.0036114656142674103,0,0
113,0.005591828446338016,0.006797159118466497,0,0
114,0.004422509467660893,0.005224092002199846,0,0
115,0.0028593771022027443,0.003000744232760196,0,0
116,0.0015225602109925711,0.0018538932803584668,0,0
117,0.0016279417067896831,0.001119392996604292,0,0
118,0.0021641273510454337,0.000844053128693854,0,0
119,0.002608084436126751,0.002066841457394915,0,0
120,0.002007467251830548,0.0015588910568597816,0,0
