nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y,blue_x,blue_y,red_x,red_y
36.801360424957196,31.8905703832094,38.2225822693779,33.836078283395636,39.13414618400039,32.27349445228021,38.005224830757875,32.63418915719175,39.10154597053044,33.419412115605354,42.76183170090967,34.5781427406111,39.3299426780218,35.26068198799896,40.57555887172029,32.050235090965074,41.48643975536153,35.88825658406804,42.59703816793371,32.87882969967116,43.420441033095315,37.078157400876286,44.42842021830027,32.919529611482865,46.350764838213344,36.15378651241196,48.904162569342176,39.27786817393793,50.24628950130041,43.07606607611404,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
37.02380760797129,31.902984775230575,38.4179936409272,33.90298161358114,39.366788945980325,32.3013389113721,38.22353568691085,32.66943479437568,39.294143645796694,33.456477791107304,42.872661891964846,34.59017117325416,39.4475915516264,35.3262344110768,40.75665717103785,32.12345245913634,41.58134400303366,35.91041673749204,42.64793102923921,32.91009213602098,43.47700525797552,37.10236134629064,44.460725531132475,32.96483124876787,46.39562520614496,36.15378651241196,49.08994372587875,39.208560113299384,50.67011332734902,42.95676459036043,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
37.69361302304644,31.88823029655288,38.87007673080548,33.928957623715675,39.801110880613145,32.429730844683526,38.7160478875012,32.67304643859755,39.72035837354591,33.514414203377996,43.04077385079858,34.621923855346566,39.85461686765442,35.41873628141231,41.20707853961901,32.30131250846072,41.813439867538825,36.002610837764614,42.86911186745566,32.96988362341025,43.53062263253091,37.122311722254715,44.562132247466714,33.060719975736525,46.44491402429842,36.15187586749566,49.2076512404079,38.90197618850708,51.06701313399009,42.45352576855573,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
38.4299529188774,31.784566943281,39.150099552137604,33.931428620705184,40.232812683472844,32.55346974618815,39.17429592150933,32.640722783334894,40.08161646146363,33.524507350530016,43.24041714382035,34.724555982098884,40.100143402327696,35.44859830279007,41.62054037805073,32.35472053137378,41.93076436597487,36.1261591664223,43.072511158460806,32.99072220254951,43.60857885242536,37.179974753467725,44.6369137149874,33.124011621258994,46.52120004410807,36.141214674057956,49.43250355247196,38.6728808791559,51.48976664301292,42.168967277960185,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
38.99468420862407,31.63773218196557,39.39045737419631,33.93222974905985,40.5944027261907,32.59631095869603,39.5172802599732,32.585783955434195,40.38038762175477,33.5130624671252,43.434035221039736,34.79790061552823,40.31040135219127,35.45116561029215,41.983891051463075,32.37724272875922,41.965393969405184,36.196765585568464,43.311409352465276,33.01884965675336,43.663526528533815,37.20553429872649,44.69066772012718,33.17432549606885,46.595405144913045,36.11560772051996,49.64560214663401,38.43264715284993,51.839651743996626,41.845440180433414,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
39.146409857665525,31.604288952764428,39.507860957542896,33.93669656980312,40.750565948036915,32.601231550338916,39.64777849859852,32.56400683924974,40.51122798739133,33.52059608944282,43.51651882650317,34.868029321791084,40.4115682680924,35.463133893939165,42.12228990276415,32.424350970485044,41.99706553554313,36.27147950687399,43.39278002923696,33.02947543022497,43.72690780517215,37.21988287432488,44.717264419830485,33.20223339269451,46.65097751941537,36.063483636940134,49.77143341164823,38.24740738418199,52.25769430692799,41.64028116603885,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
39.150425714190206,31.65342579801758,39.635162122447575,33.9936704590269,40.870386414873956,32.618488643093585,39.74414667644787,32.62151175068542,40.621098290046916,33.58577880714161,43.60698510323111,34.92791812538056,40.4907193249752,35.53023103730324,42.220516083601844,32.48045981215773,42.111165443717596,36.3823197766998,43.43930075512701,33.05419326446522,43.736662892696664,37.24287941728073,44.7671538629101,33.22360880077992,46.693069957445324,36.04249492984662,49.85726963928311,38.15318754857934,52.508788933371875,41.61324126000603,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
39.02947457811531,32.10063783170873,39.787435225481055,34.269020080545836,40.82884983103046,32.69315588405355,39.736016707219,32.93713408363221,40.63143124064693,33.70810170867617,43.670397401987024,34.935119525071435,40.631135268913795,35.67580828592285,42.188020041106185,32.50118700186577,42.193288776132455,36.44731434247548,43.44074930414959,33.10275155934036,43.718450956192946,37.25841551728347,44.83406108029867,33.269306824060045,46.71405205645899,36.039659606726175,49.884872815889516,38.121796736616155,52.67889662861402,41.644132886663364,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
38.601615795101374,33.31225375395986,39.967302362699485,34.70679020013363,40.46831856965587,32.8143804840941,39.57236071064935,33.58614324287423,40.56004513449886,33.870113891614665,43.68314313854383,34.91123375438935,40.97534257677196,35.972012715433586,41.92776347106017,32.55509774766101,42.355569338999466,36.52343983034012,43.39702690751141,33.1480430808698,43.71672223113375,37.27102705004161,44.844649886098786,33.28027649415992,46.73284314404584,36.02470232537345,49.934394545182066,38.10479222778282,52.755422730428826,41.64012967697367,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
38.26424631986794,34.40990717003769,40.06113719579233,35.27513215319516,39.99121528357862,33.23952493408753,39.316849986100216,34.27056214973508,40.47045089922642,34.22739693474091,43.673484202556985,34.88155359751294,41.372806771939004,36.23810814344989,41.62360381502648,32.67714801677669,42.53805825277911,36.58248718365539,43.300436580109505,33.22972741796993,43.72800130320579,37.27300882768731,44.817649374394506,33.279220509883,46.763208792160654,35.96828250874999,49.98245278183551,38.07211379639493,52.80862314987157,41.56010532853856,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
37.99078478490016,35.45509641965339,40.021773435482714,35.66595853582546,39.625095421239756,33.745773015357464,39.03893143516065,34.938110788554276,40.32602248488017,34.60248021349142,43.6182704310379,34.856920700472564,41.47966506272936,36.38600874472,41.16839366233926,32.89044100071839,42.55148578661677,36.59926437307866,42.99980328540174,33.254377115339885,43.724760308532346,37.262271664784485,44.74368392792663,33.252850512923516,46.771904761839316,35.924946798929,50.01914890581937,37.984282041811646,52.83854257304887,41.40128556276163,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
37.603099224318896,36.24295193179379,39.72147418165606,35.96757060269846,39.20053690023944,34.15883062761626,38.67125029574454,35.46558415722164,39.92206702671012,34.90695343503781,43.48788913029269,34.868599079748364,41.388247416035476,36.5953474418572,40.61539816680017,33.19649074721816,42.43569961723804,36.59877649709825,42.62499364451042,33.29979406735396,43.69285753719572,37.215181358526145,44.58012766904096,33.1472746628849,46.73089545373138,35.845823214389185,49.96297471029067,37.9180771135301,52.80131522491678,41.31140312104616,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
36.89573693673746,36.93403134947798,39.22924565171521,36.339704455658776,38.69825410726699,34.61454084166671,38.19209267401608,36.05110519494582,39.30667413700555,35.36353273062308,43.27042172993331,34.956356947068066,40.886795224405354,36.82396020208195,40.06557588320781,33.675113699638196,42.25932055110127,36.59073952426242,42.247870154560665,33.43673947754902,43.64689946453646,37.180047389150666,44.2789410422368,33.05649322183651,46.50144163243576,35.73045510043647,49.82454115930283,37.84265000987514,52.710106142254986,41.300478232661845,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
36.36430799330517,37.60563422217829,38.70624988853162,36.90383178558524,38.15004044719013,35.14525346695487,37.59904032966443,36.63005143006028,38.79840570581814,35.83860123466222,42.919375524836234,35.08838989206284,40.34644338607898,37.161927520095844,39.41163637156341,34.10620569371991,41.892649143889784,36.6311442163747,41.736196525971415,33.628661718033904,43.591209061516636,37.15739390110166,43.789710235542906,32.983717448054776,46.16596299174111,35.592945704684396,49.65586876733966,37.648776090289346,52.59071413576261,41.08618731078799,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
36.36663987510983,38.281826183628205,38.47631863057355,37.50920776524756,37.718876080442705,35.81285627820977,37.47757623512827,37.2538026919427,38.535113646655674,36.39925224487938,42.53970872823335,35.263424531705994,40.234327908141125,37.59821944624284,38.99023101912421,34.53576086675046,41.760499301145416,36.85773464070459,41.29182618651555,33.948999643154025,43.53904611076875,37.16968379713158,43.2687611019778,33.025526425267195,45.901823745166,35.45111379732335,49.41720892554724,37.05484008004794,52.44289883456995,40.111454607115874,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
36.92868379865554,38.96296460291855,38.52587184854776,38.017945156840085,37.614362131208956,36.43980728001849,37.600576900579235,37.84697451991311,38.51074222280483,36.88485130177503,42.1637083860947,35.463184024266354,40.25535716263863,38.03805606031177,38.84608252210602,35.00056747802727,41.68081554692873,37.20330568890584,40.95762599786159,34.38898872061146,43.534466497253746,37.189538355225615,42.80834259935072,33.30142943060817,45.63289025022766,35.371118460125196,49.279904890431325,36.46647086260375,52.41231003207347,39.270785604909356,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
37.73315006989803,39.75219490873929,38.90444652987908,38.38999051838248,37.608836923570415,36.95753545222964,38.01562606660526,38.49025868867198,38.58909880651106,37.25599660627067,41.864167770270136,35.66732519300717,40.341502977542305,38.38350348684802,38.635830821941404,35.55058524468159,41.66111443565249,37.59519542567402,40.536464503679866,34.63087600427829,43.55894220069335,37.25129429843842,42.17223545192402,33.57076593337096,45.179843606173804,35.23231155579118,49.0750805162618,35.98474126066501,52.419941254824394,38.58997145285369,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
38.137361111854645,40.679529019444,39.19215377486827,38.94916835594659,37.565725322354474,37.769686600348855,38.31386980358701,39.304626463851974,38.59244243511458,37.87840459569796,41.39905257606305,35.85553670067531,40.32976866034253,38.77628327450099,38.20581041772313,36.421152199372,41.57092898017689,37.82534214793407,39.88712027723339,34.92034774114589,43.4090042436037,37.26669327928366,41.549549511550815,33.69032119237648,44.47233808142405,34.97430309254747,48.64329242415407,35.40209409411642,52.235206017688405,37.96472489737864,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
38.1574204513921,41.77973599829938,39.22881792232518,39.863810717615614,37.36489697960149,39.17011075960903,38.35038656677466,40.3518874208803,38.494132760734004,39.10572356873522,40.62704734362923,36.220440672212625,40.158710688529325,39.32146528784725,37.6018077629828,37.62627161206431,41.12098433777951,38.10760632405706,38.89575006797906,35.484178959291086,42.65799744128798,37.33234640461136,40.59902955479066,33.81222542199469,43.51795776424307,34.81693665915154,47.79329037325007,34.72524146050161,51.44014461656154,37.12200107573499,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
37.92303769502936,42.872731698033895,39.11745779229645,40.87529058175973,37.18563550278241,40.35023701346866,38.23713057924286,41.412103798036206,38.31202770625473,40.1862727762005,39.88980679855122,36.97672739731531,39.92848397207119,40.028058258925945,37.22293245541717,38.82712176334553,40.62936747949018,38.67762233980376,38.18841928524857,36.36626468279611,41.961382449076034,37.66194461050799,39.74790791886782,34.40371249516859,42.79327173515708,34.90242294023713,47.084429426866215,34.55547878495606,50.96530125290159,36.30379064671224,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
37.48976601512004,44.087061165123224,38.83418681650516,42.21797667216805,37.014357777005955,41.674710968206504,37.9311080154897,42.635830779027195,38.083886550135105,41.5001127234582,39.44489876377991,38.08374842442341,39.68566387782834,41.26296254765527,36.8693093060249,40.157116341223656,40.42823820389284,39.56841325764837,37.77217877691647,37.65246633620386,41.6424647285923,38.16028559250558,39.04015330948623,35.49635512256998,41.999928864276235,35.457978032738815,46.32118409268895,34.581938395829724,50.391268618671184,35.940267764724574,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
36.930593674281184,45.37296002512722,38.489381377202115,43.60477112931314,36.74600677765544,43.06368873356451,37.46005137319614,43.95961529768679,37.73379407041351,42.88365057916612,39.02282144441316,39.3139796417744,39.47333047605826,42.5207947442602,36.48440980990612,41.526452911164675,40.2106126189737,40.73017704190574,37.33310561853392,39.09099917674374,41.34662602128875,38.96741784672161,38.28193008226912,36.9160005418956,41.066942139574216,36.18970949249728,45.34181747278958,34.740475191524624,49.589341462075296,35.49552350524073,13.220269035003026,10.633694658589391,80.56700187273583,10.633694658589391
