Frame,nose_dist,body_dist,freezing,location,Left,Right
1,0.0,0.0,0,left,0.0,0.0
2,0.0,0.0,0,left,0.0,0.0
3,0.0,0.0,0,left,0.0,0.0
4,0.0,0.0,0,left,0.0,0.0
5,0.0,0.0,0,left,0.0,0.0
6,0.0,0.0,0,left,0.0,0.0
7,0.0,0.0,0,left,0.0,0.0
8,0.0,0.0,0,left,0.0,0.0
9,0.0,0.0,0,left,0.0,0.0
10,0.0,0.0,0,left,0.0,0.0
11,0.0,0.0,0,left,0.0,0.0
12,0.0,0.0,0,left,0.0,0.0
13,0.0,0.0,0,left,0.0,0.0
14,0.0,0.0,0,right,0.0,0.0
15,0.0,0.0,0,right,0.0,0.0
16,0.0,0.0,0,right,0.0,0.0
17,0.0,0.0,0,right,0.0,0.0
18,0.0,0.0,0,right,0.0,0.0
19,0.0,0.0,0,right,0.0,0.0
20,0.0,0.0,0,right,0.0,0.0
21,0.0,0.0,0,right,0.0,0.0
22,0.0,0.0,0,right,0.0,0.0
23,0.0,0.0,0,right,0.0,0.0
24,0.0,0.0,0,right,0.0,0.0
25,0.0,0.0,0,right,0.0,0.0
26,0.0,0.0,0,right,0.0,0.0
27,0.0,0.0,0,right,0.0,0.0
28,0.0,0.0,0,right,0.0,0.0
29,0.0,0.0,0,right,0.0,0.0
30,0.0,0.0,0,right,0.0,0.0
31,0.0,0.0,0,right,0.0,0.0
32,0.0,0.0,0,right,0.0,0.0
33,0.0,0.0,0,right,0.0,0.0
34,0.0,0.0,0,right,0.0,0.0
35,0.0,0.0,0,right,0.0,0.0
36,0.0,0.0,0,right,0.0,0.0
37,0.0,0.0,0,right,0.0,0.0
38,0.0,0.0,0,right,0.0,0.0
39,0.0,0.0,0,right,0.0,0.0
40,0.0,0.0,0,right,0.0,0.0
41,0.0,0.0,0,right,0.0,0.0
42,0.0,0.0,0,right,0.0,0.0
43,0.0,0.0,0,right,0.0,0.2230934
44,0.0,0.0,0,right,0.0,0.5498069
45,0.0,0.0,0,right,0.0,0.7748809
46,0.0,0.0,0,right,0.0,0.86173403
47,0.0,0.0,0,right,0.0,0.8442223
48,0.0,0.0,0,right,0.0,0.7824994
49,0.0,0.0,0,right,0.0,0.4775409
50,0.0,0.0,0,right,0.0,0.0
51,0.0,0.0,0,right,0.0,0.0
52,0.0072800695341003,0.0070776323099851,0,right,0.0,0.0
53,0.008975810338181,0.0085329594224681,0,right,0.0,0.0
54,0.0109601915994761,0.0106111858869147,0,right,0.0,0.0
55,0.0134311286059502,0.0147419489998335,0,right,0.0,0.0
56,0.0090752365009893,0.0095859962150692,0,right,0.0,0.0
57,0.0058461029889855,0.0069275081640307,0,right,0.0,0.0
58,0.0058923804778658,0.0063207953563361,0,right,0.0,0.0
59,0.0101518741408408,0.0060247579967885,0,right,0.0,0.0
60,0.0150254324119511,0.0084369498297684,0,right,0.0,0.0
61,0.0102747465450284,0.0085490190447552,0,right,0.0,0.0
62,0.0093647804701207,0.0074873584854941,0,right,0.0,0.0
63,0.0105183340933905,0.0081836183850665,0,right,0.0,0.0
64,0.0125157070493383,0.0114880172828765,0,right,0.0,0.0
65,0.0174455591179523,0.0174037318591684,0,right,0.0,0.0
66,0.011492905797049,0.0110882859762551,0,right,0.0,0.0
67,0.0098986958143278,0.0089969800874565,0,right,0.0,0.0
68,0.0088967365986056,0.0091712678749802,0,right,0.0,0.0
69,0.0089265591163328,0.0093601241014425,0,right,0.0,0.0
70,0.0114813515705619,0.0129327209316344,0,right,0.0,0.0
71,0.006651036232522,0.0070423644962025,0,right,0.0,0.0
72,0.0054012843595316,0.0056148517267682,0,right,0.0,0.0
73,0.0043784719196332,0.0049415025485831,0,right,0.34453437,0.0
74,0.0047077674290336,0.0034025327327099,0,left,0.83634037,0.0
75,0.0040956315264893,0.003991174208997,0,left,0.9188835,0.0
76,0.0023454344814782,0.001211144678989,0,left,0.9291887,0.0
77,0.0017519036068186,0.0010680605649144,0,left,0.89923245,0.0
78,0.006814523211832,0.000401229529588,0,left,0.7402203,0.0
79,0.0099046753663013,0.0015553160962609,0,left,0.0,0.0
80,0.0138895467157902,0.0062772844069281,0,left,0.0,0.0
81,0.0095657680529473,0.0079997539913206,0,left,0.0,0.0
82,0.0092111174756315,0.009791496594919,0,left,0.0,0.0
83,0.0086208128124509,0.0086742131002063,0,left,0.0,0.0
84,0.0106522944071522,0.010344177315682,0,left,0.0,0.0
85,0.0148081470701186,0.0175691199524918,0,left,0.0,0.0
86,0.0093600032848567,0.0099727040802619,0,left,0.0,0.0
87,0.0071139144846824,0.0059797978297752,0,left,0.0,0.0
88,0.0028187368601127,0.0040981362185086,0,left,0.0,0.0
89,0.0017662475173471,0.0033742179423364,0,left,0.0,0.0
90,0.0032024190635682,0.0022561712557209,0,left,0.0,0.0
91,0.0023621637922257,0.0003514337768513,0,left,0.0,0.0
92,0.0075636981375861,0.0004121229249438,0,left,0.0,0.0
93,0.0110906802787757,0.0004901960718332,0,left,0.0,0.0
94,0.0109894690055795,0.0038115966042457,0,left,0.0,0.0
95,0.0119161798769099,0.0102078805478059,0,left,0.0,0.0
96,0.0078715404319878,0.0072577006222641,0,left,0.0,0.0
97,0.0075364391613562,0.0057820961243723,0,left,0.0,0.0
98,0.0071124113624511,0.005012952562812,0,left,0.0,0.0
99,0.0070614693155642,0.0075816219175744,0,left,0.0,0.0
100,0.0121912031469233,0.0124168692138326,0,left,0.0,0.0
101,0.0091698181000086,0.0103901845381737,0,left,0.0,0.0
102,0.008904138098399,0.0094731684422732,0,left,0.0,0.0
103,0.0084435182126962,0.0069825446428467,0,left,0.0,0.0
104,0.0084116727864466,0.0094961761311093,0,left,0.0,0.0
105,0.0105768406650584,0.0116666681097222,0,left,0.0,0.0
106,0.0050306090848844,0.0072091724633987,0,left,0.0,0.0
107,0.0027585244566211,0.0040393953689984,0,left,0.0,0.0
108,0.002948869799296,0.0028722264313993,0,left,0.0,0.0
109,0.003718518115054,0.0036694571423939,0,left,0.0,0.0
110,0.0058251611639901,0.0049464691018902,0,left,0.0,0.0
111,0.0038508725929172,0.0041992417979252,0,left,0.0,0.0
112,0.002079371423088,0.0028071792791379,0,left,0.0,0.0
113,0.0027079322322186,0.0022149585428015,0,left,0.0,0.0
114,0.0016080029876403,0.0012962269802051,0,left,0.0,0.0
115,0.0003298313895372,0.0006129156640109,0,left,0.0,0.0
