Time,Frame,nose_dist,body_dist,freezing,Left,Right
0.04,1,0.0,0.0,0,0.01,0.01
0.08,2,0.0,0.0,0,0.01,0.0
0.12,3,0.0,0.0,0,0.01,0.0
0.16,4,0.0,0.0,0,0.01,0.0
0.2,5,0.0,0.0,0,0.01,0.0
0.24,6,0.0,0.0,0,0.01,0.0
0.28,7,0.0,0.0,0,0.01,0.0
0.32,8,0.0,0.0,0,0.01,0.0
0.36,9,0.0,0.0,0,0.01,0.0
0.4,10,0.0,0.0,0,0.01,0.0
0.44,11,0.0,0.0,0,0.01,0.0
0.48,12,0.0,0.0,0,0.04,0.0
0.52,13,0.0,0.0,0,0.09,0.0
0.56,14,0.0,0.0,0,0.16,0.0
0.6,15,0.0,0.0,0,0.35,0.0
0.64,16,0.0,0.0,0,0.64,0.0
0.68,17,0.0,0.0,0,0.87,0.0
0.72,18,0.0,0.0,0,0.93,0.0
0.76,19,0.0,0.0,0,0.95,0.0
0.8,20,0.0,0.0,0,0.96,0.0
0.84,21,0.0,0.0,0,0.96,0.0
0.88,22,0.0,0.0,0,0.96,0.0
0.92,23,0.0,0.0,0,0.96,0.0
0.96,24,0.0,0.0,0,0.95,0.0
1.0,25,0.0,0.0,0,0.9,0.0
1.04,26,0.0,0.0,0,0.68,0.0
1.08,27,0.0,0.0,0,0.26,0.0
1.12,28,0.0,0.0,0,0.05,0.0
1.16,29,0.0,0.0,0,0.02,0.0
1.2,30,0.0,0.0,0,0.02,0.0
1.24,31,0.0,0.0,0,0.01,0.0
1.28,32,0.0,0.0,0,0.01,0.0
1.32,33,0.0,0.0,0,0.01,0.0
1.36,34,0.0,0.0,0,0.01,0.0
1.4,35,0.0,0.0,0,0.0,0.0
1.44,36,0.0,0.0,0,0.0,0.0
1.48,37,0.0,0.0,0,0.0,0.0
1.52,38,0.0,0.0,0,0.0,0.0
1.56,39,0.0,0.0,0,0.0,0.0
1.6,40,0.0,0.0,0,0.0,0.0
1.64,41,0.0,0.0,0,0.0,0.0
1.68,42,0.0,0.0,0,0.01,0.0
1.72,43,0.0,0.0,0,0.01,0.0
1.76,44,0.0,0.0,0,0.01,0.01
1.8,45,0.0,0.0,0,0.02,0.01
1.84,46,0.0,0.0,0,0.02,0.01
1.88,47,0.0,0.0,0,0.02,0.01
1.92,48,0.0,0.0,0,0.01,0.01
1.96,49,0.0,0.0,0,0.01,0.01
2.0,50,0.0,0.0,0,0.01,0.01
2.04,51,0.0,0.0,0,0.01,0.01
2.08,52,0.0101801733181095,0.0122962266269198,0,0.0,0.01
2.12,53,0.0158077409112095,0.0167963038625205,0,0.0,0.01
2.16,54,0.0119955383108883,0.013199177979956,0,0.01,0.01
2.2,55,0.0100635183941558,0.009484792261536,0,0.01,0.01
2.24,56,0.0106649336898152,0.0104956040883805,0,0.01,0.01
2.28,57,0.015408941115928,0.0153411917506508,0,0.01,0.01
2.32,58,0.0101221357365136,0.0106078403353454,0,0.0,0.01
2.36,59,0.007531250122818,0.0080991805696174,0,0.01,0.03
