Time,Frame,nose_dist,body_dist,freezing,Left,Right
0.04,1,0.0,0.0,0,0.01,0.01
0.08,2,0.0,0.0,0,0.0,0.0
0.12,3,0.0,0.0,0,0.0,0.0
0.16,4,0.0,0.0,0,0.0,0.0
0.2,5,0.0,0.0,0,0.01,0.0
0.24,6,0.0,0.0,0,0.01,0.0
0.28,7,0.0,0.0,0,0.01,0.0
0.32,8,0.0,0.0,0,0.01,0.0
0.36,9,0.0,0.0,0,0.01,0.0
0.4,10,0.0,0.0,0,0.01,0.0
0.44,11,0.0,0.0,0,0.01,0.0
0.48,12,0.0,0.0,0,0.01,0.0
0.52,13,0.0,0.0,0,0.02,0.0
0.56,14,0.0,0.0,0,0.04,0.0
0.6,15,0.0,0.0,0,0.07,0.0
0.64,16,0.0,0.0,0,0.09,0.0
0.68,17,0.0,0.0,0,0.11,0.0
0.72,18,0.0,0.0,0,0.16,0.0
0.76,19,0.0,0.0,0,0.23,0.0
0.8,20,0.0,0.0,0,0.29,0.0
0.84,21,0.0,0.0,0,0.33,0.0
0.88,22,0.0,0.0,0,0.33,0.0
0.92,23,0.0,0.0,0,0.33,0.0
0.96,24,0.0,0.0,0,0.35,0.0
1.0,25,0.0,0.0,0,0.41,0.0
1.04,26,0.0,0.0,0,0.48,0.0
1.08,27,0.0,0.0,0,0.58,0.0
1.12,28,0.0,0.0,0,0.71,0.0
1.16,29,0.0,0.0,0,0.81,0.0
1.2,30,0.0,0.0,0,0.87,0.0
1.24,31,0.0,0.0,0,0.89,0.0
1.28,32,0.0,0.0,0,0.88,0.0
1.32,33,0.0,0.0,0,0.85,0.0
1.36,34,0.0,0.0,0,0.51,0.0
1.4,35,0.0,0.0,0,0.08,0.0
1.44,36,0.0,0.0,0,0.03,0.0
1.48,37,0.0,0.0,0,0.02,0.0
1.52,38,0.0,0.0,0,0.01,0.0
1.56,39,0.0,0.0,0,0.01,0.0
1.6,40,0.0,0.0,0,0.01,0.0
1.64,41,0.0,0.0,0,0.01,0.0
1.68,42,0.0,0.0,0,0.01,0.0
1.72,43,0.0,0.0,0,0.01,0.0
1.76,44,0.0,0.0,0,0.01,0.0
1.8,45,0.0,0.0,0,0.0,0.0
1.84,46,0.0,0.0,0,0.0,0.0
1.88,47,0.0,0.0,0,0.0,0.0
1.92,48,0.0,0.0,0,0.0,0.0
1.96,49,0.0,0.0,0,0.0,0.0
2.0,50,0.0,0.0,0,0.0,0.0
2.04,51,0.0,0.0,0,0.0,0.0
2.08,52,0.0028799919376522,0.0017902242038236,0,0.0,0.0
2.12,53,0.0022935301561859,0.0033932743979874,0,0.0,0.0
2.16,54,0.00233475909869,0.0023458099523122,0,0.0,0.0
2.2,55,0.0035876434777129,0.0024385547063523,0,0.0,0.0
2.24,56,0.0018514899270734,0.0006950931753637,0,0.0,0.0
2.28,57,0.0006706673320378,0.001230520747777,0,0.0,0.0
2.32,58,0.0002267791533424,0.0015328040900335,0,0.0,0.0
2.36,59,0.0017681084649145,0.0007439666123586,0,0.0,0.0
2.4,60,0.0052344357869084,0.0006823615452834,0,0.0,0.0
2.44,61,0.0067945947445478,0.0011881957943743,0,0.0,0.0
2.48,62,0.0070360726115209,0.0025801235714744,0,0.0,0.0
2.52,63,0.0057139629160522,0.0062988762505194,0,0.0,0.0
2.56,64,0.0028137037924358,0.0043948051435214,0,0.0,0.0
2.6,65,0.0014090542589909,0.0022344319455902,0,0.0,0.0
2.64,66,0.001753900967976,0.0024237200171516,0,0.0,0.0
2.68,67,0.0037326958823514,0.0029111414612807,0,0.0,0.0
2.72,68,0.0047109270507754,0.0041923802371378,0,0.0,0.0
2.76,69,0.0071753567000931,0.0068405310400486,0,0.0,0.0
2.8,70,0.0048195548324753,0.003048573197819,0,0.0,0.01
2.84,71,0.0041898698758048,0.0025848188020485,0,0.0,0.01
2.88,72,0.0016374637144309,0.0011230641625076,0,0.0,0.01
2.92,73,0.0037131969062705,0.0020553432399555,0,0.0,0.01
2.96,74,0.0059735376163622,0.0048352882861001,0,0.0,0.01
3.0,75,0.0062575136880412,0.0017661718681707,0,0.01,0.01
