Time,Frame,nose_dist,body_dist,freezing,body,Novel,Known
0.07,1,0.0,0.0,0,red_corner,0,0
0.13,2,0.0,0.0,0,red_corner,0,0
0.2,3,0.0,0.0,0,red_corner,0,0
0.27,4,0.0,0.0,0,red_corner,0,0
0.33,5,0.0,0.0,0,red_corner,0,0
0.4,6,0.0,0.0,0,red_corner,0,0
0.47,7,0.0,0.0,0,red_corner,0,0
0.53,8,0.0,0.0,0,red_corner,0,0
0.6,9,0.0,0.0,0,red_corner,0,0
0.67,10,0.0,0.0,0,red_corner,0,0
0.73,11,0.0,0.0,0,red_corner,0,0
0.8,12,0.0,0.0,0,red_corner,0,0
0.87,13,0.0,0.0,0,red_corner,0,0
0.93,14,0.0,0.0,0,red_corner,0,0
1.0,15,0.0,0.0,0,red_corner,0,0
1.07,16,0.0,0.0,0,red_chamber,0,0
1.13,17,0.0,0.0,0,red_chamber,0,0
1.2,18,0.0,0.0,0,red_chamber,0,0
1.27,19,0.0,0.0,0,red_chamber,0,0
1.33,20,0.0,0.0,0,red_chamber,0,1
1.4,21,0.0,0.0,0,red_chamber,0,1
1.47,22,0.0,0.0,0,red_chamber,0,1
1.53,23,0.0,0.0,0,red_chamber,0,1
1.6,24,0.0,0.0,0,red_chamber,0,1
1.67,25,0.0,0.0,0,red_chamber,0,1
1.73,26,0.0,0.0,0,red_chamber,0,1
1.8,27,0.0,0.0,0,red_chamber,0,1
1.87,28,0.0,0.0,0,red_chamber,0,1
1.93,29,0.0,0.0,0,red_chamber,0,1
2.0,30,0.0,0.0,0,red_chamber,0,1
2.07,31,0.0,0.0,0,red_chamber,0,1
2.13,32,0.0026986212822845,0.0005065213457745,0,red_chamber,0,1
2.2,33,0.00236876571659,4.4528815597986464e-05,0,red_chamber,0,1
2.27,34,0.0029370766127324,0.0008816449450761,0,red_chamber,0,1
2.33,35,0.0062358375453979,0.0018148711630709,0,red_chamber,0,1
2.4,36,0.0040412325331271,0.0020613108689095,0,red_chamber,0,1
2.47,37,0.0018643143129718,0.0011373188043315,0,red_chamber,0,1
2.53,38,0.0014586098860594,0.0008380553835951,0,red_chamber,0,1
2.6,39,0.0004922532432238,0.0001364464407829,0,red_chamber,0,1
2.67,40,0.0001175937617882,0.0002177316425769,0,red_chamber,0,1
2.73,41,0.0002680298686056,0.000107815804156,0,red_chamber,0,1
2.8,42,3.4446646970773824e-05,0.0001759014113076,0,red_chamber,0,1
2.87,43,0.000118215833945,0.0004634835235284,0,red_chamber,0,1
2.93,44,0.0005250945826792,0.0004525086307858,0,red_chamber,0,1
3.0,45,0.0026515159426063,0.0013854410671324,0,red_chamber,0,1
3.07,46,0.0028290186251433,0.0025111356023845,0,red_chamber,0,1
3.13,47,0.003186717292818,0.0014233479747981,0,red_chamber,0,1
3.2,48,0.0036643346553578,0.0003408292454595,0,red_chamber,0,1
3.27,49,0.0062308533627548,0.0003523851824665,0,red_chamber,0,1
3.33,50,0.0099291808258831,0.000676820122516,0,red_chamber,0,1
3.4,51,0.0106545053154251,0.0028693258405767,0,red_chamber,0,0
3.47,52,0.0129544791785473,0.0082382069360506,0,red_chamber,0,0
3.53,53,0.014425435751781,0.0106452052177731,0,red_chamber,0,0
3.6,54,0.0144064589490112,0.0112023629595702,0,red_chamber,0,0
3.67,55,0.0118436434806031,0.0085790209931894,0,red_chamber,0,0
3.73,56,0.0096313037485058,0.0079984639419505,0,red_chamber,0,0
3.8,57,0.0102679620585966,0.0104810057998791,0,red_chamber,0,0
3.87,58,0.0114697826767074,0.0122070340384076,0,red_chamber,0,0
3.93,59,0.0128657623210554,0.0135636298363908,0,red_chamber,0,0
4.0,60,0.0143322148331719,0.0125809755043092,0,red_chamber,0,0
4.07,61,0.0145753158163078,0.0136578885851671,0,red_chamber,0,0
4.13,62,0.0123207939319056,0.0132513423502872,0,red_chamber,0,0
4.2,63,0.0122317789658358,0.0125927725905677,0,red_chamber,0,0
4.27,64,0.0111368528329584,0.0100194111477872,0,red_chamber,0,0
4.33,65,0.0040584424705089,0.0047816252280546,0,red_chamber,0,0
4.4,66,0.0068204527293332,0.0023512870006886,0,red_chamber,0,0
4.47,67,0.0116066642384685,0.0015350567865334,0,red_chamber,0,0
4.53,68,0.0147523850153889,0.001518269103394,0,red_chamber,0,0
4.6,69,0.0118828988023095,0.0011721833557748,0,red_chamber,0,0
4.67,70,0.0086165016613182,0.0044101887246066,0,red_chamber,0,0
4.73,71,0.0089405795482576,0.00897289551179,0,red_chamber,0,0
4.8,72,0.0081161383443758,0.0075395679013584,0,red_chamber,0,1
4.87,73,0.006479930660347,0.0037927285472077,0,red_chamber,0,1
4.93,74,0.0037044603918224,0.0006117210434379,0,red_chamber,0,1
5.0,75,0.0012211674150604,0.0008708912098002,0,red_chamber,0,1
5.07,76,0.000549995312521,0.0001386925585881,0,red_chamber,0,1
5.13,77,0.00091298105029,0.0011910237974949,0,red_chamber,0,1
5.2,78,0.000870458990581,0.0020348900269815,0,red_chamber,0,1
5.27,79,0.0014857439007757,0.0014744922880327,0,red_chamber,0,1
5.33,80,0.0008231987002944,0.0009936438164222,0,red_chamber,0,1
5.4,81,0.0008159396118296,0.0013766580013855,0,red_chamber,0,1
5.47,82,0.003708400766196,0.0009601876768263,0,red_chamber,0,1
5.53,83,0.0011750060339749,0.0003718686219503,0,red_chamber,0,1
5.6,84,0.0003175613817084,0.0003033307580298,0,red_chamber,0,1
5.67,85,0.0008148603693582,0.0005261761018264,0,red_chamber,0,1
5.73,86,0.003873592052586,0.0009325219208828,0,red_chamber,0,1
5.8,87,0.0045934531132747,0.0011045709449548,0,red_chamber,0,1
5.87,88,0.0051907829907846,0.0014581186430911,0,red_chamber,0,1
5.93,89,0.001354707342734,0.0009622310406196,0,red_chamber,0,1
6.0,90,0.0011600862875644,0.0003017773348598,0,red_chamber,0,1
6.07,91,0.0053813395201067,0.0002884550712546,0,red_chamber,0,1
6.13,92,0.004795084780294,0.0007308761226906,0,red_chamber,0,1
6.2,93,0.0036282408965499,0.0004711603203165,0,red_chamber,0,1
6.27,94,0.0006841332066476,0.0003076438870182,0,red_chamber,0,1
6.33,95,0.0048358136402064,0.0001919579629676,0,red_chamber,0,1
6.4,96,0.0024738359637107,0.0010003722281179,0,red_chamber,0,1
6.47,97,0.0005440885503554,0.0008854326746952,0,red_chamber,0,1
6.53,98,0.0009430105208491,0.0010277823024657,0,red_chamber,0,1
6.6,99,0.0006420020642972,0.0005677730956787,0,red_chamber,0,1
6.67,100,9.52854977398036e-05,0.0003592793182158,0,red_chamber,0,1
6.73,101,0.0004276680595176,0.000202810655247,0,red_chamber,0,1
6.8,102,0.0009691507967456,0.0004583489822291,0,red_chamber,0,1
6.87,103,0.0007749065102952,0.0007279617025492,0,red_chamber,0,1
6.93,104,0.0003198883123405,0.0010105784415634,0,red_chamber,0,1
7.0,105,0.0008274049259187,0.0002184104205136,0,red_chamber,0,1
7.07,106,0.0003507901671414,6.544412537940261e-05,0,red_chamber,0,1
7.13,107,0.0006662241935575,0.0001867527791137,0,red_chamber,0,1
7.2,108,0.0010781216149633,0.0002813809637534,0,red_chamber,0,1
7.27,109,0.0004177525103306,0.0003538378792925,0,red_chamber,0,1
7.33,110,0.0003651374545255,0.0005513959972399,0,red_chamber,0,1
7.4,111,0.0004768434256977,0.0010239715464357,0,red_chamber,0,1
7.47,112,0.0007220031147902,0.0003834946710564,0,red_chamber,0,1
7.53,113,0.0024349170212874,0.0005631479652477,0,red_chamber,0,1
7.6,114,0.0017407102142646,0.0010209735390118,0,red_chamber,0,1
7.67,115,0.0023267220363309,0.0011827880265822,0,red_chamber,0,1
7.73,116,0.0007360298966278,0.0001556175098439,0,red_chamber,0,1
7.8,117,0.0003155946480157,0.0005707703601677,0,red_chamber,0,1
7.87,118,0.0017301713417312,0.0005436807876201,0,red_chamber,0,1
7.93,119,0.0025043625393917,0.0004786975367939,0,red_chamber,0,1
8.0,120,0.0042941001896667,0.0012523072534861,0,red_chamber,0,1
8.07,121,0.0028218074592796,0.0009037828070843,0,red_chamber,0,1
8.13,122,0.0001113299977958,0.0001140137145327,0,red_chamber,0,1
8.2,123,0.0015938990456872,0.0011032034649847,0,red_chamber,0,1
8.27,124,0.0015645122688866,0.0008828848765075,0,red_chamber,0,1
8.33,125,0.0042256036246209,0.000432955946483,0,red_chamber,0,1
8.4,126,0.0011056378116276,0.0005341729810159,0,red_chamber,0,1
8.47,127,0.0001204051347429,0.0001868131193122,0,red_chamber,0,1
8.53,128,0.001064714284449,0.0006066734480938,0,red_chamber,0,1
8.6,129,0.0043937460850948,0.0028644594937979,0,red_chamber,0,1
8.67,130,0.0036804357747254,0.002274813643746,0,red_chamber,0,1
8.73,131,0.001638936585339,0.000200439753365,0,red_chamber,0,1
8.8,132,0.0004860611469049,0.0020599584969469,0,red_chamber,0,1
8.87,133,0.0007632148582066,0.0023575227474477,0,red_chamber,0,1
8.93,134,0.0017001168313779,0.0029177305638873,0,red_chamber,0,1
9.0,135,0.0058160551060768,0.0034432498147275,0,red_chamber,0,0
9.07,136,0.0052774184000405,0.0018401131458781,0,red_chamber,0,0
9.13,137,0.0058603700061308,0.0016741079296291,0,red_chamber,0,0
9.2,138,0.0054121702801484,0.0017787564519133,0,red_chamber,0,0
9.27,139,0.0069464905022778,0.0029124751203496,0,red_chamber,0,0
9.33,140,0.0116175363075019,0.0075466705785429,0,red_chamber,0,0
9.4,141,0.0191937512945856,0.0180861282460455,0,red_chamber,0,0
9.47,142,0.0214503864616606,0.0232120670653536,0,red_chamber,0,0
9.53,143,0.0165881123180983,0.0163365627105592,0,red_chamber,0,0
9.6,144,0.0144103934829392,0.012324841259305,0,red_chamber,0,0
9.67,145,0.0127900316243187,0.0121739449360768,0,red_chamber,0,0
9.73,146,0.012796705628733,0.0126468146817195,0,red_chamber,0,0
9.8,147,0.0110246085207093,0.011825822610701,0,red_chamber,0,0
9.87,148,0.0036570393840183,0.0063171609958984,0,red_chamber,0,0
9.93,149,0.0046322372438466,0.0037705545118592,0,red_chamber,0,0
10.0,150,0.0093642452272694,0.0010991675621447,0,red_chamber,0,0
10.07,151,0.0096174611849563,0.0021055902428473,0,red_chamber,0,1
10.13,152,0.0106308025741485,0.0056647940042772,0,red_chamber,0,1
10.2,153,0.0105515575882401,0.0063668472587523,0,red_chamber,0,1
10.27,154,0.0024508185729307,0.0031948307607817,0,red_chamber,0,1
10.33,155,0.0030118862933437,0.000555295515595,0,red_chamber,0,1
10.4,156,0.0029763871903103,0.0001075809452024,0,red_chamber,0,1
10.47,157,0.0017245044083446,0.0004288709275935,0,red_chamber,0,1
10.53,158,0.0004110320447658,0.0004267919750827,0,red_chamber,0,1
10.6,159,0.0010057695163881,0.0005138720721534,0,red_chamber,0,1
10.67,160,0.0010913238864261,0.0008017467750716,0,red_chamber,0,1
10.73,161,0.001202662639831,0.0004931766713937,0,red_chamber,0,1
10.8,162,0.0012170312992887,0.0006167743350705,0,red_chamber,0,1
10.87,163,0.0014321091774938,0.0010459833322422,0,red_chamber,0,0
10.93,164,0.0005094717361639,0.0002435378669526,0,red_chamber,0,0
11.0,165,0.0032824955687788,0.0001222947029576,0,red_chamber,0,1
11.07,166,0.0074579306262466,0.0007245613188771,0,red_chamber,0,1
11.13,167,0.0055929681059247,0.0017931504173225,0,red_chamber,0,1
11.2,168,0.0021976927106298,0.00182481844226,0,red_chamber,0,1
11.27,169,0.0022174878947998,0.0013410982310008,0,red_chamber,0,1
11.33,170,0.0017238703482545,0.0014616669671273,0,red_chamber,0,1
11.4,171,0.0028195920497034,0.0024479619471913,0,red_chamber,0,1
11.47,172,0.0005306421533478,0.0015019169222941,0,red_chamber,0,1
11.53,173,0.0019623614374197,0.0018242383648505,0,red_chamber,0,1
11.6,174,0.0063605498428252,0.0022935975115886,0,red_chamber,0,1
11.67,175,0.0054151733657801,0.0004205401960612,0,red_chamber,0,1
11.73,176,0.0013754030813545,0.0003650605129052,0,red_chamber,0,1
11.8,177,0.0007073361954474,0.0006001654701632,0,red_chamber,0,1
11.87,178,0.0006054999547625,0.0007307802599795,0,red_chamber,0,1
11.93,179,0.0003706991260911,0.0002110892885404,0,red_chamber,0,1
12.0,180,6.371709138832663e-05,0.0001891096100604,0,red_chamber,0,1
12.07,181,0.0004520128049313,0.0007519149216424,0,red_chamber,0,1
12.13,182,0.000554329048001,0.0010012903589406,0,red_chamber,0,1
12.2,183,0.0009903791721656,0.000918603840007,0,red_chamber,0,1
