nose_x,nose_y,L_ear_x,L_ear_y,R_ear_x,R_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,tail_1_x,tail_1_y,tail_2_x,tail_2_y,tail_3_x,tail_3_y
20.236303883875905,8.29942124555817,19.242408595460407,8.57978276547866,20.702438864078818,9.443767217172148,19.931023645405762,8.775993749829022,19.72401674611233,9.336286891717165,19.370791918487413,10.025458124440972,17.896233343148857,8.852681438269755,19.349096807842823,12.8489671873607,19.336384991958553,14.516636446073589
19.72168338756526,9.937402526892992,19.241709811443403,8.62853564417978,20.407007291169293,9.993847390283568,19.57751867690113,9.464907751431015,19.40032014548046,9.624304700747654,19.269732161305292,10.015066372067466,18.00911030661783,8.920769999033082,19.200444063570362,13.016111244218367,19.048579248505188,14.70052506933218
19.24098638335527,11.897786075907206,19.240476758990553,8.677745585692907,20.031373179680237,10.662829902725315,19.238202280367005,10.248769807391252,19.141125080289637,9.859958880364935,19.269732161305292,10.349673946729071,18.574668094621988,9.318946294047468,18.372593447887027,14.054182313122812,18.063003838316867,15.842586452522045
18.894797972796976,14.14517548956066,19.238711805321337,8.727426685117049,19.680595024688262,11.244714835306878,18.992619469676647,11.036454904244989,19.000821274299064,10.007897439628644,19.269732161305292,10.81669250863276,19.140225882626144,10.022111261148343,16.802629636032556,16.063937706562413,16.415334063149242,18.05365944849207
18.594529270474013,16.883060487273294,19.236391743899535,8.777593037551217,19.437650421519074,11.580575127431505,18.81788708121629,11.58330532944245,18.88939688136311,10.135022211577404,19.269629223784744,11.113876566191966,19.252801487925232,10.698793085098917,15.241726460208081,18.073711747532226,14.838558078441512,20.2647510919923
18.317472784480277,19.886446594042184,19.233493368188913,8.828258738094416,19.2852992973172,11.723115347300732,18.693236237774563,11.790097984639166,18.782408187979975,10.259253390466778,19.268907770389546,11.252895393285668,19.250698378258846,10.916475747395587,14.437180520764082,19.11185760033492,14.037662370163345,21.406887259080417
18.067806976865004,22.810289288976392,19.22999347165325,8.879437881845652,19.153689604141178,11.828107169054181,18.58156059363664,11.921151975225962,18.679744126785334,10.380644496667415,19.267053029822257,11.361680640178049,19.245336103796323,11.01596959288537,14.307729272758813,19.279020304722792,13.90946149652073,21.590794529869214
17.849710309677413,25.309544051184986,19.22586884775631,8.931144563903931,19.026467900867512,11.931213498351148,18.473740537153247,12.049676222123013,18.581293630414848,10.499249050549952,19.263963588279555,11.468805424310897,19.23649445235444,11.113346747855928,14.292326049627414,19.20899805974509,13.922655423323597,21.590794529869214
17.667361244966735,27.009229281218587,19.22109628996187,8.983392879368267,18.90352933931783,12.032449898642597,18.369678612251704,12.17569432310305,18.48694563150419,10.615120572485036,19.259641058945054,11.574278135251397,19.224259334475896,11.20862964147921,14.192325542604374,18.72056156953843,14.022981884581505,21.31033731384036
17.523285870929286,27.63511635038329,19.2156525917337,9.036196923337664,18.784769071313782,12.131831933379491,18.269277362859324,12.299229875938815,18.39658906268904,10.728312582843309,19.25408705500235,11.67810716256673,19.20871666070339,11.301840702927175,13.974536172459764,17.56906628603034,14.294434472368867,19.76709322367667
17.412034526955733,27.64494908419697,19.209514546535576,9.089570790911127,18.670082248676998,12.2293751660128,18.172439332903433,12.420306478403042,18.31011285660506,10.83887860199541,19.247303189635044,11.780300895824087,19.189952341579623,11.39300236137177,13.691527146279885,16.152988943400043,14.649724298728627,17.579081273671516
17.32207266158747,27.26813883510738,19.202658947831267,9.143528577187665,18.559364023229108,12.325095159993479,18.079067066311353,12.53894772826847,18.227405945887924,10.94687215031198,19.23929107602674,11.880867724590646,19.168052287647296,11.482137045984954,13.415261953688768,14.967161639927653,14.857088220785993,16.226022473723265
17.24443813218081,26.767723160619838,19.195062589084547,9.198084377266287,18.452509546791767,12.4190074787725,17.9890631070104,12.655177223307833,18.148357263173306,11.052346748163668,19.230052327361037,11.979816038433594,19.14310240944911,11.56926718593868,13.20754776829064,14.380377928612372,14.90037116898828,15.904920284182655
17.17114662864035,26.333358409277228,19.186702263759187,9.253252286245996,18.349413971186596,12.511127685800822,17.90232999892789,12.769018561293867,18.07285574109687,11.155355915921108,19.21958855682153,12.077154226920115,19.115188617527764,11.654415210404897,13.088757672709942,14.266324700141848,14.934700183308458,15.756195840431191
17.095299207717034,26.089105166650125,19.177554765318956,9.309046399225807,18.249972448235248,12.601471344529413,17.81877028599114,12.880495339999314,18.000790312294292,11.25595317395495,19.20790137759183,12.172890679617394,19.08439682242596,11.737603548555564,13.050201693177652,14.245630377288807,14.943260198854341,15.67022331690943
17.015465043642063,25.998493512957406,19.167596887227635,9.36548081130472,18.154080129759354,12.690054018409237,17.738286512127484,12.989631157196904,17.932049909401243,11.354192042635832,19.194992402855537,12.267033786092616,19.050812934686398,11.81885462956263,13.032708273824246,14.226639733206486,14.938725385900755,15.626971021494883
16.935244072479254,25.94600793524853,19.156805422948988,9.422569617581745,18.061632167580548,12.776891270891252,17.660781221264227,13.096449610659377,17.866523465053387,11.450126042334395,19.18086324579625,12.359591935912963,19.014522864851774,11.898190882598048,13.020108716264827,14.208564737718511,14.920376243888777,15.619163566989585
16.85723539369972,25.906471498863684,19.14515716594679,9.480326913155892,17.972523713520474,12.861998665426428,17.586156957328697,13.200974298159469,17.804099911886407,11.543808693421282,19.16551551959757,12.450573518645621,18.975612523464793,11.975634736833772,13.010968330414634,14.191907037793385,14.905574007761766,15.62278917964883
