Frame,obj_1,obj_2
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.01
34,0.0,0.01
35,0.0,0.01
36,0.0,0.01
37,0.0,0.01
38,0.0,0.01
39,0.0,0.01
40,0.0,0.01
41,0.0,0.01
42,0.0,0.01
43,0.0,0.01
44,0.0,0.02
45,0.0,0.02
46,0.0,0.02
47,0.0,0.02
48,0.0,0.02
49,0.0,0.01
50,0.0,0.01
51,0.0,0.01
52,0.0,0.01
53,0.0,0.01
54,0.0,0.01
55,0.0,0.01
56,0.0,0.01
57,0.0,0.02
58,0.0,0.03
59,0.0,0.03
60,0.0,0.06
61,0.0,0.1
62,0.0,0.1
63,0.01,0.1
64,0.01,0.1
65,0.01,0.1
66,0.01,0.09
67,0.01,0.14
68,0.01,0.1
69,0.01,0.08
70,0.01,0.08
71,0.01,0.09
72,0.01,0.1
73,0.0,0.1
74,0.0,0.1
75,0.0,0.06
76,0.0,0.02
77,0.0,0.02
78,0.0,0.02
79,0.0,0.02
80,0.0,0.01
81,0.0,0.01
82,0.01,0.01
83,0.0,0.01
84,0.01,0.02
85,0.0,0.02
86,0.0,0.02
87,0.0,0.02
88,0.0,0.01
89,0.0,0.01
90,0.0,0.01
91,0.0,0.01
92,0.0,0.01
93,0.0,0.01
94,0.0,0.01
95,0.0,0.01
96,0.0,0.01
97,0.0,0.01
98,0.0,0.01
99,0.0,0.01
100,0.0,0.01
101,0.0,0.01
102,0.0,0.01
103,0.0,0.01
104,0.0,0.01
105,0.0,0.01
