Frame,obj_1,obj_2
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.01
8,0.0,0.01
9,0.0,0.01
10,0.0,0.01
11,0.0,0.01
12,0.0,0.01
13,0.0,0.01
14,0.0,0.01
15,0.0,0.01
16,0.0,0.01
17,0.0,0.01
18,0.0,0.02
19,0.0,0.03
20,0.0,0.05
21,0.0,0.1
22,0.0,0.09
23,0.01,0.09
24,0.01,0.1
25,0.01,0.1
26,0.0,0.1
27,0.0,0.09
28,0.0,0.05
29,0.0,0.02
30,0.0,0.02
31,0.0,0.02
32,0.0,0.01
33,0.0,0.01
34,0.0,0.01
35,0.0,0.01
36,0.0,0.01
37,0.0,0.02
38,0.0,0.02
39,0.0,0.01
40,0.0,0.02
41,0.0,0.02
42,0.0,0.02
43,0.0,0.02
44,0.0,0.02
45,0.0,0.02
46,0.0,0.02
47,0.0,0.02
48,0.0,0.02
49,0.0,0.02
50,0.0,0.01
51,0.0,0.01
52,0.0,0.01
53,0.0,0.01
54,0.0,0.0
55,0.0,0.0
56,0.01,0.0
57,0.01,0.0
58,0.01,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.01,0.0
70,0.02,0.0
71,0.02,0.0
72,0.02,0.0
73,0.01,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.01,0.0
78,0.01,0.0
79,0.01,0.02
80,0.01,0.04
81,0.01,0.08
82,0.01,0.14
83,0.01,0.21
84,0.01,0.29
85,0.01,0.38
86,0.01,0.42
87,0.01,0.44
88,0.01,0.41
89,0.01,0.37
90,0.01,0.33
91,0.01,0.36
92,0.01,0.6
93,0.01,0.74
94,0.01,0.61
95,0.0,0.37
96,0.0,0.05
97,0.0,0.01
98,0.01,0.0
99,0.01,0.0
100,0.01,0.0
101,0.01,0.0
102,0.01,0.01
103,0.02,0.01
104,0.02,0.01
105,0.03,0.01
