Frame,nose_dist,body_dist,freezing,location,Novel,Known
116,0.0068227657565423,0.0028199158804277,0,right,0.0,0.0
117,0.0064224012532543,0.0057964953697542,0,right,0.0,0.0
118,0.0037297247747862,0.0029077668902237,0,right,0.0,0.0
119,0.0007959829122297,0.002056657857678,0,right,0.0,0.0
120,0.0002948022742593,0.0018325747621349,0,right,0.0,0.0
121,0.0013226958094442,0.000268939390273,0,right,0.0,0.0
122,0.0019395615585493,0.0004449386013992,0,right,0.0,0.0
123,0.0040998665599587,0.0001323157569666,0,right,0.0,0.0
124,0.0038217982030685,0.0011887130534942,0,right,0.0,0.0
125,0.0035068935314252,0.0015536922397533,0,right,0.0,0.0
126,0.0040616644496683,0.0032742008339371,0,right,0.0,0.0
127,0.0059401618460148,0.0062206419870834,0,right,0.0,0.0
128,0.0036171589650734,0.0032150197893575,0,right,0.0,0.0
129,0.0029951451198067,0.0016866916755562,0,right,0.0,0.0
130,0.0034721398109396,0.0024368923747918,0,right,0.0,0.0
131,0.0084750383490658,0.0066228210318933,0,right,0.0,0.0
132,0.0160671384092342,0.0158581671168457,0,right,0.0,0.0
133,0.0117821579454754,0.0116855293160568,0,right,0.0,0.0
134,0.0101659232941568,0.0100320178922927,0,right,0.0,0.0
135,0.0094112284300232,0.0079746975101894,0,right,0.0,0.0
136,0.0125606169991972,0.0117101235172478,0,right,0.0,0.0
137,0.0195154715274398,0.0201763978250137,0,right,0.0,0.0
138,0.0152598394000635,0.0142415902451373,0,left,0.0,0.0
139,0.0142836093206304,0.0138857137987082,0,left,0.0,0.0
140,0.0145214214314932,0.0147780245356205,0,left,0.0,0.0
141,0.0175139684119699,0.0187252627346847,0,left,0.0,0.0
142,0.0240675573123526,0.0254408621022013,0,left,0.0,0.0
143,0.0148288880305941,0.0146250215417219,0,left,0.0,0.0
144,0.0054836134483404,0.0093148707483582,0,left,0.0,0.0
145,0.0026593791518549,0.0057421784694602,0,left,0.0,0.0
146,0.0028488728900747,0.001964592708815,0,left,0.0,0.0
147,0.0025226404922502,0.0002362031086721,0,left,0.0,0.0
148,0.0059561901799678,0.0001572976471498,0,left,0.0,0.0
149,0.0075523469476857,0.0010143700770506,0,left,0.0,0.0
150,0.0060499121161514,0.0025483637484632,0,left,0.0,0.0
151,0.0053367285004068,0.0036501364008168,0,left,0.0,0.0
152,0.0066653477530995,0.0040438149629734,0,left,0.0,0.0
153,0.004693912706215,0.0030342324804239,0,left,0.0,0.0
154,0.0038232024336898,0.0039709288411664,0,left,0.0,0.0
155,0.0033226912673496,0.0043755451195778,0,left,0.0,0.0
156,0.003589315914166,0.0030458499660414,0,left,0.0,0.0
157,0.0013350503938926,0.0024720184555011,0,left,0.0,0.0
158,0.0001458730639041,0.0005059438565117,0,left,0.0,0.0
159,0.0003363250519342,0.002590531882144,0,left,0.0,0.0
160,0.0016177286488823,0.0018787118693125,0,left,0.0,0.0
161,0.0035241917058803,0.0019700416859554,0,left,0.0,0.0
162,0.007406328232961,0.001794358353223,0,left,0.0,0.0
163,0.0049366245223143,0.0014478397346291,0,left,0.0,0.0
164,0.0033963105379302,0.0024928772586698,0,left,0.0,0.0
165,0.0052386700929134,0.0034763932534511,0,left,0.0,0.0
166,0.0068008255768515,0.0068883287537516,0,left,0.0,0.0
167,0.009510425239179,0.0101002571982398,0,left,0.0,0.0
168,0.0058655190353501,0.0071150038999085,0,left,0.0,0.0
169,0.0041899655700029,0.0045607943897619,0,left,0.0,0.0
170,0.0027954841144286,0.0024034176909743,0,left,0.0,0.0
171,0.001283022822871,0.001572208676638,0,left,0.0,0.0
172,0.0005393679905074,0.0016841336604787,0,left,0.0,0.0
173,0.0030002198092237,0.0017700620777227,0,left,0.0,0.0
174,0.0011496880192304,0.0006989607612241,0,left,0.0,0.0
175,0.0005933324554645,0.0001258527098468,0,left,0.0,0.0
176,0.0001331234112634,0.0002267926626518,0,left,0.0,0.0
177,0.0010393017841263,0.0008841647420199,0,left,0.0,0.0
178,0.0043711576823782,0.0007313196197312,0,left,0.0,0.0
179,0.0018742594272878,0.0004020158207796,0,left,0.0,0.0
180,2.519554768358952e-05,0.0001457037591715,0,left,0.0,0.0
181,0.0007753689019643,0.0001117192393848,0,left,0.0,0.0
182,0.0003831380548981,0.0005486267667764,0,left,0.0,0.0
183,0.0004042719208872,0.0006408681533017,0,left,0.0,0.0
184,0.0015549951786541,0.0004126068615805,0,left,0.0,0.0
185,8.246077085545916e-05,0.00029063881334,0,left,0.0,0.0
186,0.0017778057670525,0.0011313845273497,0,left,0.0,0.0
187,0.0032050979566675,0.0001498334099529,0,left,0.0,0.0
188,0.0022453804676224,0.0008149230181755,0,left,0.0,0.0
189,0.0013302954281486,0.0004193749193818,0,left,0.0,0.0
190,0.0010148904410465,0.0010127756169762,0,left,0.0,0.0
191,0.0037809977364285,0.0023132274406718,0,left,0.0,0.0
192,0.0085520219244685,0.0065350387710325,0,left,0.0,0.0
193,0.0073829066277497,0.006759334883557,0,left,0.0,0.0
194,0.006441446275273,0.006317631076891,0,left,0.0,0.0
195,0.006413042899389,0.0063919098480029,0,left,0.0,0.0
196,0.0090936894354472,0.0086282585310575,0,left,0.0,0.0
197,0.0134659839428988,0.0136424445614108,0,left,0.0,0.0
198,0.0102814348420976,0.0102412410256926,0,left,0.0,0.0
199,0.0096962789598078,0.0087525171244627,0,left,0.0,0.0
200,0.0101865573138323,0.0099318371927309,0,left,0.0,0.0
201,0.0086531894640147,0.0099594379906474,0,left,0.0,0.0
202,0.0034223496840431,0.0069342054126587,0,left,0.0,0.0
203,0.0026730947627774,0.0021974253604749,0,left,0.0,0.0
204,0.0052865528834705,0.0014364334661244,0,left,0.0,0.0
205,0.0024856980212066,0.0013672834018338,0,left,0.0,0.0
206,0.0056757908915674,0.0014059236064054,0,left,0.0,0.0
207,0.0097990661203219,0.0035050878827222,0,left,0.0,0.0
208,0.0047567274782225,0.0029116401995546,0,left,0.0,0.0
209,0.002485775809799,0.0023608378120384,0,left,0.0,0.0
210,0.0024709895290075,0.001283421459135,0,left,0.0,0.0
211,0.0023379182009673,0.0013222658017981,0,left,0.0,0.0
212,0.0036169558721723,0.0006698492169004,0,left,0.0,0.0
213,0.000283417425355,5.148998587175541e-05,0,left,0.0,0.0
214,0.0042167580343205,0.0005437887088493,0,left,0.0,0.0
215,0.0033604094295161,0.0012475045208879,0,left,0.0,0.0
216,0.0021555099895578,0.0009565771120166,0,left,0.0,0.0
217,0.0053174270447156,0.0015382144795372,0,left,0.0,0.0
218,0.0024272597187899,0.0008007332215215,0,left,0.0,0.0
219,0.002792454583664,0.0005123291993861,0,left,0.0,0.0
220,0.0019342436770251,0.0001431412338366,0,left,0.0,0.0
221,0.0013507831258121,0.0012424586404564,0,left,0.0,0.0
222,0.0023219276676126,0.001429700747559,0,left,0.0,0.0
223,0.0027275040355517,0.0003981039992896,0,left,0.0,0.0
224,0.0022700724804453,0.0003265710676791,0,left,0.0,0.0
225,0.0011179311785545,0.0006804957328966,0,left,0.0,0.0
226,0.0004518779632135,0.0006811343792418,0,left,0.0,0.0
227,0.0023790576757119,0.0003611699100084,0,left,0.0,0.0
228,0.0009472661405699,0.0004118823956752,0,left,0.0,0.0
229,0.0023965759187355,0.0014443717003037,0,left,0.0,0.0
230,0.0042143151190538,0.0009011462954567,0,left,0.0,0.0
231,0.0048702852466046,0.0012079383168205,0,left,0.0,0.0
232,0.010934343954286,0.0026329743072637,0,left,0.0,0.0
233,0.0070359170577708,0.003748867509302,0,left,0.0,0.0
234,0.005820628345999,0.0056307427573288,0,left,0.0,0.0
235,0.0044712117019354,0.005867110571388,0,left,0.0,0.0
236,0.0023032238051593,0.0037522029993601,0,left,0.0,0.0
237,0.0008806824424358,0.0006599687679134,0,left,0.0,0.0
238,0.0006437713900383,0.0014655221146745,0,left,0.0,0.0
239,0.0009316900167602,0.0014411769216516,0,left,0.0,0.0
240,0.0001218510492295,0.0014192165530976,0,left,0.0,0.0
241,0.0007659502819946,0.0002568341716201,0,left,0.0,0.0
242,0.0012659410068192,0.0002274740260185,0,left,0.0,0.0
243,0.0005403020940759,1.1836703650362698e-05,0,left,0.0,0.0
244,0.0005923013390099,0.000251934272485,0,left,0.0,0.0
245,0.0004821423882425,9.872701456085158e-05,0,left,0.0,0.0
246,0.0002202668332539,1.271271604621571e-05,0,left,0.0,0.0
247,0.0005654710173517,8.462408256460276e-06,0,left,0.0,0.0
248,0.0009197419395093,9.622491031215154e-05,0,left,0.0,0.0
249,0.0002430986956631,0.0004072759463815,0,left,0.0,0.0
250,0.0001855753770561,0.000238777413002,0,left,0.0,0.0
251,0.0002145531061006,5.1658441867790817e-05,0,left,0.0,0.0
252,0.0011585054874389,0.0001815076795555,0,left,0.0,0.0
253,0.0029588876795953,0.0009687565018069,0,left,0.0,0.0
254,0.0049437647650662,0.0015845270612596,0,left,0.0,0.0
255,0.0060000386817924,0.0037228589929369,0,left,0.0,0.0
256,0.0086099357154793,0.007711043634906,0,left,0.0,0.0
257,0.0107406223174772,0.011797081095462,0,left,0.0,0.0
258,0.0078000326703944,0.0078871309990081,0,left,0.0,0.0
259,0.0083139762385481,0.0078471333680394,0,left,0.0,0.0
260,0.0095432375568695,0.0093668423097398,0,left,0.0,0.0
261,0.0126701092371022,0.0126152162549666,0,left,0.0,0.0
262,0.017616344466763,0.0195303594019919,0,left,0.0,0.0
263,0.0135686442458399,0.0133993236972535,0,left,0.0,0.0
264,0.011752258012204,0.0111342589534141,0,left,0.0,0.0
265,0.0107090716536586,0.0116612270767775,0,right,0.0,0.0
266,0.0120949364197063,0.0114901401164271,0,right,0.0,0.0
267,0.0131293652056482,0.0131064605751219,0,right,0.0,0.0
268,0.0075009860363134,0.0069855568804254,0,right,0.0,0.0
269,0.0048809826860764,0.0037577682298723,0,right,0.0,0.33588514
270,0.00283827972728,0.002547960387521,0,right,0.0,0.58843553
271,0.0020186520068249,0.0025156593721624,0,right,0.0,0.49385318
272,0.0044365779657295,0.0044798587684222,0,right,0.0,0.20922835
273,0.0074423317465323,0.0025353756321577,0,right,0.0,0.0
274,0.0082541548214119,0.0027887112640359,0,right,0.0,0.0
275,0.0063334415453626,0.0045659788508177,0,right,0.0,0.0
276,0.0072049616338951,0.0064647773650564,0,right,0.0,0.0
277,0.0108327226824314,0.011320212675646,0,right,0.0,0.0
278,0.0067592536836283,0.0085344198515747,0,right,0.0,0.0
279,0.0050093993101753,0.006787932424104,0,right,0.0,0.0
280,0.0048374806757662,0.0052933722312654,0,right,0.0,0.0
281,0.0024568732472673,0.0034946477134174,0,right,0.0,0.0
282,0.0010772718488253,0.0011512651971703,0,right,0.0,0.0
283,0.0016033097601527,0.0014243130055841,0,right,0.0,0.0
284,0.0028327518825933,0.0010184098732778,0,right,0.0,0.0
285,0.0036154601778175,0.001137800997919,0,right,0.0,0.0
286,0.0018619731886801,0.00017246582167,0,right,0.0,0.0
287,0.0023180131673061,0.001017418469976,0,right,0.0,0.0
288,0.0007549435253899,0.0029922393177101,0,right,0.0,0.0
289,0.0021369424147209,0.0032250383586843,0,right,0.0,0.0
290,0.0021266158704308,0.0024599647407931,0,right,0.0,0.0
291,0.00120637787209,0.0014807266274337,0,right,0.0,0.0
292,0.0013145243709538,0.0002195126070263,0,right,0.0,0.0
293,0.0012923223011081,0.0007738297688333,0,right,0.0,0.0
294,0.0012027345873057,0.000605211808722,0,right,0.0,0.0
295,0.0011647581138172,0.0003971448530931,0,right,0.0,0.0
296,0.0003464412327897,0.0002246721778052,0,right,0.0,0.0
297,0.0003936760867618,0.0002668741914386,0,right,0.0,0.0
298,0.0009139186446275,0.0005830324509758,0,right,0.0,0.0
299,0.0022473417176458,0.0002651697580237,0,right,0.0,0.0
300,0.001562266845536,0.0001373020748359,0,right,0.0,0.0
301,0.0019073399167176,0.0001832179605268,0,right,0.0,0.0
302,0.0013324387319699,0.0004973202345124,0,right,0.0,0.0
303,0.0003985006264266,0.000134310470467,0,right,0.0,0.0
304,0.0004322410945903,0.000272791056584,0,right,0.0,0.0
305,0.0002221898757382,0.0003755031294029,0,right,0.0,0.0
306,0.0001865257807027,0.0001524814043508,0,right,0.0,0.0
307,0.0005860498011257,0.0004530994718422,0,right,0.0,0.0
308,0.0005025936719854,8.3456211204568e-05,0,right,0.0,0.0
309,0.001292289227849,0.0001925573584541,0,right,0.0,0.0
310,0.0016432938238916,0.0002853286304215,0,right,0.0,0.0
311,0.0008760385369204,7.855487492477984e-05,0,right,0.0,0.0
312,0.0012013581305675,0.0001395580028363,0,right,0.0,0.0
313,0.0008257722232955,0.0002187920357116,0,right,0.0,0.0
314,0.0001097978886062,0.0003077507025161,0,right,0.0,0.0
315,0.0011970642285831,0.0009170949777228,0,right,0.0,0.0
316,0.0004088229613509,0.0004820042321628,0,right,0.0,0.0
317,0.0017407045806898,0.0003653793067383,0,right,0.0,0.0
318,0.0003790949389418,0.0001514815908495,0,right,0.0,0.0
319,0.0003900321934627,0.0003190671185937,0,right,0.0,0.0
320,0.0008053146037675,0.0004218126933312,0,right,0.0,0.0
321,0.0001601567610944,0.0003419645234062,0,right,0.0,0.0
322,0.0003766916414457,0.0002907668988031,0,right,0.0,0.0
323,0.0005698054184055,0.0002452146809332,0,right,0.0,0.0
324,0.0002710506219203,6.16435890469644e-05,0,right,0.0,0.0
325,0.0009879071198851,0.0002107618283013,0,right,0.0,0.0
326,0.0005064760937449,0.0002215320842807,0,right,0.0,0.0
327,0.0020228580230416,0.0002051911568387,0,right,0.0,0.0
328,0.0002995880195392,0.0001750298492204,0,right,0.0,0.0
329,0.0009043170572538,7.61625304223798e-05,0,right,0.0,0.0
330,0.0005323128984203,0.0004363927336734,0,right,0.0,0.0
331,0.0003314770779208,0.0002129021083461,0,right,0.0,0.0
332,0.0007863212315308,0.0002719165600606,0,right,0.0,0.0
333,0.0004252966580148,6.155161968145712e-05,0,right,0.0,0.0
334,0.001915284257867,1.2147563435757556e-05,0,right,0.0,0.0
335,0.0003900607930482,4.490621175549347e-05,0,right,0.0,0.0
336,0.000793999928054,7.638552107916686e-05,0,right,0.0,0.0
337,0.0002278311825259,0.0003327630513417,0,right,0.0,0.0
338,9.98788674661028e-05,9.488950642927664e-05,0,right,0.0,0.0
339,0.0005113689541558,4.410592258457626e-05,0,right,0.0,0.0
340,0.0005590752753586,5.42300861481759e-05,0,right,0.0,0.0
341,0.0003353691074467,4.888379543123826e-05,0,right,0.0,0.0
342,0.0001437136092754,0.0002076029528507,0,right,0.0,0.0
343,0.0004270890092626,0.0001525730131746,0,right,0.0,0.0
344,0.0003515698225368,0.0005324790903913,0,right,0.0,0.0
345,0.0018303447025695,0.0002489715292623,0,right,0.0,0.0
346,0.0003587182218965,0.0001276893046243,0,right,0.0,0.0
347,0.000848712707274,5.829631062515567e-06,0,right,0.0,0.0
348,0.0002724548081554,0.0001948957118043,0,right,0.0,0.0
349,0.0008186176642101,0.0005873802433992,0,right,0.0,0.0
350,0.0002904399436707,0.0004833268604618,0,right,0.0,0.0
351,0.001738691610031,6.624757545107774e-05,0,right,0.0,0.0
352,0.0004691927731138,0.0007142689605705,0,right,0.0,0.0
353,0.0005795521465795,0.0005828553827297,0,right,0.0,0.0
354,0.0002365541583168,0.0005468059128877,0,right,0.0,0.0
355,0.0009353369232069,0.0006308939184499,0,right,0.0,0.0
356,0.0011161956920492,6.178155911543293e-05,0,right,0.0,0.0
357,0.0007751867897067,0.000782368049861,0,right,0.0,0.0
358,0.0012644189366332,6.836784180828313e-05,0,right,0.0,0.0
359,0.0005490313823548,0.000520209179152,0,right,0.0,0.0
360,0.0004615118643772,0.0002346157399243,0,right,0.0,0.0
361,0.000635711701241,0.0003952120764886,0,right,0.0,0.0
362,0.0022159844396784,0.0005597025333783,0,right,0.0,0.0
363,0.0024826977215114,0.000210385318022,0,right,0.0,0.0
364,0.0004059897687978,0.000321589012185,0,right,0.0,0.0
365,0.0032395578428919,8.29048463935205e-05,0,right,0.0,0.0
366,0.0027710248732544,0.0001520236025078,0,right,0.0,0.0
367,0.0004092415080758,0.0006127656449644,0,right,0.0,0.0
368,0.0011195826105695,0.0001102826153687,0,right,0.0,0.0
369,0.0012360217879569,0.0002229716987485,0,right,0.0,0.0
370,0.0006152386319151,0.0003186542474285,0,right,0.0,0.0
371,0.0003836154714468,0.0001454185812807,0,right,0.0,0.0
372,0.0002502579322982,0.0005586918984019,0,right,0.0,0.0
373,0.0016033315219944,0.0004475669148446,0,right,0.0,0.0
374,0.0036108906254918,0.0002554875437474,0,right,0.0,0.0
375,0.000956036046126,3.59245226981392e-05,0,right,0.0,0.0
376,0.0015397769780691,9.574077735363886e-05,0,right,0.0,0.0
377,0.0010536139105842,0.0002227740918192,0,right,0.0,0.0
378,0.0002734945056071,0.0002424491938805,0,right,0.0,0.0
379,0.0007156974161912,0.0001735160517708,0,right,0.0,0.0
380,0.0009357606361148,0.0001024826343508,0,right,0.0,0.0
381,0.000793713698184,0.0004115555300055,0,right,0.0,0.0
382,0.0009855735136206,0.0007094817543855,0,right,0.0,0.0
383,0.0003597695479683,0.0001256021288891,0,right,0.0,0.0
384,0.0005820582752997,0.000237213260611,0,right,0.0,0.0
385,0.0001188671023675,0.0002625458997811,0,right,0.0,0.0
386,0.0002207351098749,0.0003380906794168,0,right,0.0,0.0
387,0.0001162716410417,0.0001969585955671,0,right,0.0,0.0
388,0.0002134359346764,8.057859567412083e-05,0,right,0.0,0.0
389,0.0005520747041098,0.0004450533080592,0,right,0.0,0.0
390,0.0003393824359868,0.0003446682903369,0,right,0.0,0.0
391,0.0002986479792138,0.0005206558679449,0,right,0.0,0.0
392,0.0005769605951521,0.0009081762788629,0,right,0.0,0.0
393,0.0002730695151257,0.0008628246290436,0,right,0.0,0.0
394,0.0007801359416854,0.0001554856884883,0,right,0.0,0.0
395,0.0026903502929116,0.0003957355095447,0,right,0.0,0.0
396,0.0008904369678606,0.0004695325355886,0,right,0.0,0.0
397,0.0007486597425526,0.000422823706761,0,right,0.0,0.0
398,0.0008661510691316,0.0004846204916709,0,right,0.0,0.0
399,0.0014041047555643,0.0005643730867526,0,right,0.0,0.0
400,0.0023871328840665,0.0004908328269907,0,right,0.0,0.0
401,0.000300947084675,7.019349922688871e-05,0,right,0.0,0.0
402,0.0013240205738771,0.0007471790831885,0,right,0.0,0.0
403,0.000426192610327,0.000686668441075,0,right,0.0,0.0
404,0.0009659899904727,0.0002920173474115,0,right,0.0,0.0
405,0.0032126982533566,8.105800117968394e-05,0,right,0.0,0.0
406,0.0010613861553711,0.0001220642346096,0,right,0.0,0.0
407,0.0005976321574094,0.0004752427374564,0,right,0.0,0.0
408,0.0014725434044662,0.0002496709763379,0,right,0.0,0.0
409,0.0059398081575433,0.0002785226646305,0,right,0.0,0.0
410,0.0057975792746173,0.0004049521326114,0,right,0.0,0.0
411,0.0042569286332216,0.000254336792042,0,right,0.0,0.0
412,0.0041209800292454,0.0009492708100263,0,right,0.0,0.0
413,0.0007757276755164,0.000881649307714,0,right,0.0,0.0
414,0.0013113590270684,0.0005733129539835,0,right,0.0,0.0
415,0.0030726418139481,0.0001158023637113,0,right,0.0,0.0
416,0.0028437056966873,0.0002607835160255,0,right,0.0,0.0
417,0.0018651458924813,0.0006170381333223,0,right,0.0,0.0
418,0.0023128917645869,0.0014114026623574,0,right,0.0,0.0
419,0.0019378454546079,0.0008073289556509,0,right,0.0,0.0
420,0.0004235485940139,0.0005020197376736,0,right,0.0,0.0
421,0.0005365154840751,0.0007113887858209,0,right,0.0,0.0
422,0.0014593605270235,0.0012179862259075,0,right,0.0,0.0
423,0.0003947103637509,0.0005230731088296,0,right,0.0,0.0
424,0.0013435170966581,6.055306152721576e-05,0,right,0.0,0.0
425,0.0004506026047699,0.0003254388757331,0,right,0.0,0.0
426,0.0003843895569566,0.000567793159787,0,right,0.0,0.0
427,0.0002990267932543,0.0006712842414926,0,right,0.0,0.0
428,0.0007893180244008,0.0005445371857715,0,right,0.0,0.0
429,0.0009000337167252,0.0009396283105481,0,right,0.0,0.0
430,0.0008518085099491,0.0009079461561149,0,right,0.0,0.0
431,0.0018946644195201,0.0004854640625171,0,right,0.0,0.0
432,0.0017988682301754,0.0012400326519068,0,right,0.0,0.0
433,0.0005839496576992,0.0005650160543402,0,right,0.0,0.0
434,0.0006777594564648,0.0001455011690738,0,right,0.0,0.0
435,0.0009137063442233,0.000185499802031,0,right,0.0,0.0
436,0.0003393726940196,0.000296008927091,0,right,0.0,0.0
437,0.0016563621651819,0.0001252992056099,0,right,0.0,0.0
438,0.0023863204192323,0.0001200448072896,0,right,0.0,0.0
439,0.0016729657729381,0.0006957908469495,0,right,0.0,0.0
440,0.0027220172680789,0.0011217507075014,0,right,0.0,0.0
441,0.0057370114378462,0.001606741694155,0,right,0.0,0.0
442,0.0067911249435235,0.0015258844493918,0,right,0.0,0.0
443,0.0034072812371688,0.0004658037058986,0,right,0.0,0.0
444,0.00277259535736,0.0002147951707312,0,right,0.0,0.0
445,0.0020521866607978,0.0004854165533705,0,right,0.0,0.0
446,0.0009984786400437,0.0003859081852441,0,right,0.0,0.0
447,0.0007468109670769,0.0003211024537294,0,right,0.0,0.0
448,0.0006064789818926,0.0005116760939263,0,right,0.0,0.0
449,0.0028169445787299,0.000383556061124,0,right,0.0,0.0
450,0.0037031842453922,0.0002403012896899,0,right,0.0,0.0
