Time,Frame,nose_dist,body_dist,freezing,darting,Mice,Object
5.07,76,0.0015846689683583,0.0062039297901409,0,0,0,0
5.13,77,0.003260267400644,0.0040028584206608,0,0,0,0
5.2,78,0.0059719911707695,0.0058121946551706,0,0,0,0
5.27,79,0.0104024697498718,0.0095246331779745,0,0,0,0
5.33,80,0.0277804230229203,0.0157787311683322,0,0,0,0
5.4,81,0.0236391564188796,0.0338665023365826,0,0,0,0
5.47,82,0.0195594252257253,0.0189454502509259,0,0,0,0
5.53,83,0.016449289388548,0.0113050893230794,0,0,0,0
5.6,84,0.0129034915711296,0.0135176601750934,0,0,0,0
5.67,85,0.0131598873089762,0.0155456991770341,0,0,0,0
5.73,86,0.0122983304726315,0.0122700785355095,0,0,0,0
5.8,87,0.0143576339123479,0.0123150955197338,0,0,0,0
5.87,88,0.0143115633997308,0.0116937555367506,0,0,0,0
5.93,89,0.0164881779139563,0.0162116058284245,0,0,0,0
6.0,90,0.0165194430459611,0.015771283192215,0,0,0,0
6.07,91,0.015328290165704,0.013785708830101,0,0,0,0
6.13,92,0.0063989123523036,0.009735667851769,0,0,0,0
6.2,93,0.0110705058209449,0.0019349542222638,0,0,0,0
6.27,94,0.0127313779957713,0.002498271762168,0,0,0,0
6.33,95,0.0115154672655926,0.0030666338092769,0,0,0,0
6.4,96,0.0143240827714699,0.0028508010897038,0,0,0,0
6.47,97,0.0149997183283595,0.0039701907439542,0,0,0,0
6.53,98,0.0105619053389952,0.0040868811404216,0,0,0,0
6.6,99,0.0093300124801071,0.0053791423566832,0,0,0,0
6.67,100,0.0129470537364751,0.0074021154325291,0,0,0,0
6.73,101,0.0144164250094184,0.0103995427000425,0,0,0,0
6.8,102,0.0108331693064134,0.0097377007882205,0,0,0,0
6.87,103,0.0071451636766198,0.0024098507373717,0,0,0,0
6.93,104,0.0159005962699647,0.0008266344840336,0,0,0,0
7.0,105,0.0162715533794264,0.0010355440650909,0,0,0,0
7.07,106,0.0156438275298192,0.0054748661068551,0,0,0,0
7.13,107,0.0162806361502806,0.0100711036623077,0,0,0,0
7.2,108,0.0174962207825532,0.0173164890577763,0,0,0,0
7.27,109,0.0130151035287508,0.013861307121989,0,0,0,0
7.33,110,0.0015469101270159,0.0064786446503571,0,0,0,0
7.4,111,0.0088885516948489,0.0063160896218008,0,0,0,0
7.47,112,0.0096173392729224,0.0028047881202113,0,0,0,0
7.53,113,0.0060104576359555,0.0010210062806652,0,0,0,0
7.6,114,0.0008990445615976,0.0001283130571876,0,0,0,0
7.67,115,0.0019126008621341,0.0007545764928484,0,0,0,0
7.73,116,0.004435903728659,0.0033468858659962,0,0,0,0
7.8,117,0.0082371921815984,0.0103081394941166,0,0,0,0
7.87,118,0.0139332060408175,0.0190363182373804,0,0,0,0
7.93,119,0.0275656377805179,0.0242158575078272,0,0,0,0
8.0,120,0.0270064185381247,0.029630778348849,0,0,0,0
8.07,121,0.0220253453607092,0.0222919626917207,0,0,0,0
8.13,122,0.0170538773224706,0.0141939498292901,0,0,0,0
8.2,123,0.0211427137923765,0.018593719016546,0,0,0,0
8.27,124,0.0219290936253537,0.0221471537250903,0,0,0,0
8.33,125,0.0216444047787955,0.0204256213109004,0,0,0,0
8.4,126,0.0166128748313422,0.016614043072075,0,0,0,0
8.47,127,0.0170435034892733,0.0172756893148398,0,0,0,0
8.53,128,0.0196526516814972,0.0204178476389185,0,0,0,0
8.6,129,0.0200732311198227,0.0219550078263239,0,0,0,0
8.67,130,0.0243600360777119,0.023655103932281,0,0,0,0
8.73,131,0.0210590851226454,0.0226249081393081,0,0,0,0
8.8,132,0.0149133680156539,0.0144273529245808,0,0,0,0
8.87,133,0.0085925872205028,0.0051496984149652,0,0,0,0
8.93,134,0.0005901986098859,0.0010007783225109,0,0,0,0
9.0,135,0.0054271085432606,0.0035862734610232,0,0,0,0
9.07,136,0.0047477230354196,0.0012040802715017,0,0,0,0
9.13,137,0.0021736516070082,0.0002474490249735,0,0,0,0
9.2,138,0.0003595013848186,0.0001928429682887,0,0,0,0
9.27,139,0.0003145109031147,0.0006181569044888,0,0,0,0
9.33,140,0.0008976513658054,0.0005355369545355,0,0,0,0
9.4,141,0.0010682069546311,0.000269277222341,0,0,0,0
9.47,142,0.0011749345140085,0.000610612950311,0,0,0,0
9.53,143,0.0029743448753118,0.000581618210093,0,0,0,0
9.6,144,0.004587106292901,0.001171522722744,0,0,0,0
9.67,145,0.0022838750398689,0.0009133712246866,0,0,0,0
9.73,146,0.0024549257970213,0.0009233665600754,0,0,0,0
9.8,147,0.001912550446013,0.0008209969806401,0,0,0,0
9.87,148,0.0009674694031712,0.000658427989972,0,0,0,0
9.93,149,0.0016474534102647,0.0001598781165497,0,0,0,0
10.0,150,0.0048015635634932,0.0016017750457776,0,0,0,0
10.07,151,0.0034987712869749,0.0019678816937504,0,0,0,0
10.13,152,0.0065985054926324,0.001015260329593,0,0,0,0
10.2,153,0.0119377011372462,0.0010253452516453,0,0,0,0
10.27,154,0.0181116935506407,0.0076956665081587,0,0,0,0
10.33,155,0.0225353655527483,0.0172056465022817,0,0,0,0
10.4,156,0.0196009661481164,0.0175518307011009,0,0,0,0
10.47,157,0.0156784603302317,0.0136018056549177,0,0,0,0
10.53,158,0.0149208438997712,0.0131314421644104,0,0,0,0
10.6,159,0.0157474917021608,0.0144398580189325,0,0,0,0
10.67,160,0.0138560344607971,0.0133098474727394,0,0,0,0
10.73,161,0.010974858082876,0.0097747960604476,0,0,0,1
10.8,162,0.0087854685879608,0.008002282342124,0,0,0,0
10.87,163,0.0053164749389055,0.0047190968434904,0,0,0,0
10.93,164,0.0049472508324402,0.0038810279387081,0,0,0,0
11.0,165,0.0049433601050822,0.0037308751707819,0,0,0,0
11.07,166,0.004942061522507,0.0047740880027165,0,0,0,0
11.13,167,0.008494942111437,0.0074212510564667,0,0,0,0
11.2,168,0.0156868480494748,0.0139083439872283,0,0,0,0
11.27,169,0.0163593079336737,0.0173965602607008,0,0,0,0
11.33,170,0.0156830644535578,0.0156221171219457,0,0,0,0
11.4,171,0.0151535563602717,0.0146713092830179,0,0,0,0
11.47,172,0.0153209940268008,0.0144845872992932,0,0,0,0
11.53,173,0.0153354424584413,0.0158490260614845,0,0,0,0
11.6,174,0.0110549527979036,0.0129915254559975,0,0,0,0
11.67,175,0.0036513357197936,0.0053042227216406,0,0,0,0
11.73,176,0.0079028731025427,0.0012579483301941,0,0,0,0
11.8,177,0.0063435554846178,0.0003943759354739,0,0,0,0
11.87,178,0.0070170312165785,0.0011684705482804,0,0,0,0
11.93,179,0.0088130384102887,0.001155558766697,0,0,0,1
12.0,180,0.0038859210547435,0.0010016074947101,0,0,0,1
12.07,181,0.0004931813108589,0.0004675274612821,0,0,0,1
12.13,182,0.0011476677004037,0.0023362314937599,0,0,0,1
12.2,183,0.0029860767688738,0.0021766205068548,0,0,0,0
12.27,184,0.0012831976397301,0.0008916371732902,0,0,0,0
12.33,185,0.0003453037420967,0.000384231476938,0,0,0,0
12.4,186,0.0003797057822899,0.0001586708417284,0,0,0,0
12.47,187,0.0016103199475672,0.0009241524500326,0,0,0,0
12.53,188,0.0005382895851327,0.0005387512674944,0,0,0,0
12.6,189,0.000485192164314,0.0004407094306745,0,0,0,0
12.67,190,0.0022172649027147,0.000606389541041,0,0,0,0
12.73,191,0.0020727144684107,0.0003728253858747,0,0,0,0
12.8,192,0.0006545535943138,0.0001731213780252,0,0,0,0
12.87,193,0.0036028466118206,0.0009482674353471,0,0,0,0
12.93,194,0.0005507453845554,0.0001835317151056,0,0,0,0
13.0,195,0.0019902001847904,0.0003486346499089,0,0,0,1
13.07,196,0.0026951254303855,0.0005832661854761,0,0,0,1
13.13,197,0.0002100920990103,4.163296257216232e-05,0,0,0,1
13.2,198,0.0020187474646116,0.0008366416600716,0,0,0,0
13.27,199,0.0027865057272769,0.0007916731500297,0,0,0,0
13.33,200,0.001065538940057,9.984431637823554e-05,0,0,0,0
13.4,201,0.003244574264073,0.0007396114390027,0,0,0,0
13.47,202,0.0012262791749706,0.000178444288614,0,0,0,0
13.53,203,0.0002842727283057,0.0003942855389201,0,0,0,0
13.6,204,0.0006712665989698,0.0003542689553377,0,0,0,1
13.67,205,0.0015249893236232,0.0003627622559396,0,0,0,1
13.73,206,0.0033361271429773,0.0018804681726392,0,0,0,0
13.8,207,0.0016722643602228,0.0011057572866795,0,0,0,0
13.87,208,0.0004415285026291,8.980474742701778e-05,0,0,0,0
13.93,209,0.001137026587256,0.00049334519687,0,0,0,0
14.0,210,0.0004744402003188,0.0005079976453576,0,0,0,0
14.07,211,0.0002502709700889,0.0004930865030528,0,0,0,0
14.13,212,0.0015645123103275,0.0004794353025769,0,0,0,0
14.2,213,0.0027642788326154,0.0010350192864878,0,0,0,0
14.27,214,0.0006324830265646,0.0002735221742544,0,0,0,0
14.33,215,0.0001207821000017,0.0001642968746372,0,0,0,0
14.4,216,0.0003291443059502,0.0004252070684139,0,0,0,0
14.47,217,0.0011441077806992,0.0004943433930736,0,0,0,0
14.53,218,0.0035355570078638,0.0008806663081669,0,0,0,0
14.6,219,0.0004275769015116,0.0001376741533215,0,0,0,0
14.67,220,0.0022217813429238,0.0005053714005919,0,0,0,0
14.73,221,0.0021509501644383,0.0009219797435986,0,0,0,0
14.8,222,0.000270734929324,0.0001604895727372,0,0,0,0
14.87,223,0.0010688369955742,0.0003680562437827,0,0,0,0
14.93,224,0.0022428371816026,0.0007733941504262,0,0,0,0
15.0,225,0.0015245662671971,0.0004482795471483,0,0,0,0
15.07,226,8.597711474982013e-05,3.454195102404001e-05,0,0,0,0
15.13,227,0.0013300727288281,0.000246243051566,0,0,0,0
15.2,228,0.0006563858025615,0.0001553787531082,0,0,0,0
15.27,229,0.0032556647222946,0.0008836338656843,0,0,0,0
15.33,230,0.0013869468789565,0.0002909780747178,0,0,0,0
15.4,231,0.0002640210922853,1.3339838578795156e-05,0,0,0,0
15.47,232,0.0012440495895434,0.0001372729950596,0,0,0,0
15.53,233,0.0012545892767231,0.0003821955492807,0,0,0,0
15.6,234,0.0020521457225956,0.0009130495003017,0,0,0,1
15.67,235,0.0009096941557053,0.0010962943674243,0,0,0,1
15.73,236,0.0018541866741921,0.000518051771683,0,0,0,1
15.8,237,0.0037545067135995,0.0013114672241819,0,0,0,1
15.87,238,0.0042127682664369,0.0013772478776993,0,0,0,1
15.93,239,0.0022884940125508,0.000341152536934,0,0,0,1
16.0,240,0.0005006240775611,0.0002955707275603,0,0,0,1
16.07,241,5.205309203843229e-05,0.0008176138287852,0,0,0,1
16.13,242,0.0003534091602919,0.0001264250395832,0,0,0,1
16.2,243,0.0004617343230398,0.000730744608611,0,0,0,1
16.27,244,0.0001400956036078,0.0008699970371872,0,0,0,1
16.33,245,0.0003246696605034,0.001638555593741,0,0,0,1
16.4,246,0.0012382708816085,0.0023846499514657,0,0,0,1
16.47,247,0.0036941704737934,0.0015352011201348,0,0,0,1
16.53,248,0.0038360527426461,0.0016786265842017,0,0,0,1
16.6,249,0.0042674736102048,0.0009532672620981,0,0,0,1
16.67,250,0.0061887367534427,0.0016704901900339,0,0,0,1
16.73,251,0.0071478298949157,0.0019013651559619,0,0,0,1
16.8,252,0.0085614028408944,0.0002800840120117,0,0,0,1
16.87,253,0.0053575572990032,0.0017252618656418,0,0,0,1
16.93,254,0.0021723433334446,0.0026812553534474,0,0,0,1
17.0,255,0.0024832524788197,0.0029613358212691,0,0,0,1
17.07,256,0.0043933716908634,0.0041958046018057,0,0,0,1
17.13,257,0.0051358072210547,0.0033711623936947,0,0,0,1
17.2,258,0.0029259294009763,0.0030043558805512,0,0,0,1
17.27,259,0.0016341527076437,0.0025813207552806,0,0,0,1
17.33,260,0.0010137288187537,0.0002289595374633,0,0,0,1
17.4,261,0.0064202108277367,0.0028560176923114,0,0,0,1
17.47,262,0.0077332791879568,0.0082376058943001,0,0,0,1
17.53,263,0.0103523064719203,0.0092201321312267,0,0,0,1
17.6,264,0.0137172408459947,0.0051989945618443,0,0,0,0
17.67,265,0.0169697707391491,0.0023550136134899,0,0,0,0
17.73,266,0.015432155237789,0.0030235686750005,0,0,0,0
17.8,267,0.0120266639272913,0.0034001667741142,0,0,0,0
17.87,268,0.0077033540567324,0.0018972078757982,0,0,0,0
17.93,269,0.0071446170538043,0.0010701084264648,0,0,0,0
18.0,270,0.0071404229750388,0.0008039158170745,0,0,0,0
18.07,271,0.0053356879447788,0.0008190441484861,0,0,0,0
18.13,272,0.0032707322661722,0.0010819793572178,0,0,0,0
18.2,273,0.0011678957992328,0.0004434047828418,0,0,0,0
18.27,274,0.0007542893248921,0.0003382489890415,0,0,0,0
18.33,275,0.0001565458036356,0.0003098461069758,0,0,0,0
18.4,276,0.0005008171303251,0.0007068752399096,0,0,0,0
18.47,277,0.0006728688228068,0.0004732711747798,0,0,0,0
18.53,278,0.0027131937463868,0.0013792185705546,0,0,0,0
18.6,279,0.013945896943222,0.0076041770944163,0,0,0,0
18.67,280,0.0261480787328004,0.0201795191842323,0,1,0,0
18.73,281,0.0289514730434175,0.027946225876024,0,1,0,0
18.8,282,0.02911171789478,0.0300586370635066,0,0,0,0
18.87,283,0.0306072471985881,0.0292849831409474,0,0,0,0
18.93,284,0.0297040740248862,0.0287575950907562,0,0,0,0
19.0,285,0.0299859251443902,0.0313490106594113,0,0,0,0
19.07,286,0.0323622573957505,0.0318943205703079,0,0,0,0
19.13,287,0.0328059545592502,0.0311635242991495,0,0,0,0
19.2,288,0.0287602198539883,0.0289065087341087,0,0,0,0
19.27,289,0.0230382852334809,0.0212371427429058,0,0,0,0
19.33,290,0.0125714318127618,0.0131914950588654,0,0,0,0
19.4,291,0.0068480826849811,0.0091314461203964,0,0,0,0
19.47,292,0.0019605746131092,0.0061370369915811,0,0,0,0
19.53,293,0.0003228060492803,0.0032837647452003,0,0,0,0
19.6,294,0.0003907717831223,0.000942257810149,0,0,0,0
19.67,295,0.0004835603204295,0.0004648316181148,0,0,0,0
19.73,296,0.0003522199408501,0.0011322642041314,0,0,0,0
19.8,297,0.0027914211047996,0.0013164021984064,0,0,0,0
19.87,298,0.0057462704977122,0.0010822940705425,0,0,0,0
19.93,299,0.0069857719643401,0.001309954226981,0,0,0,0
20.0,300,0.0027256074829413,0.0011757063424861,0,0,0,0
20.07,301,0.0011809445343245,0.0007520487342663,0,0,0,0
20.13,302,0.009386863150599,0.0028883493609718,0,0,0,0
20.2,303,0.0227597087703383,0.0141919841880609,0,0,0,0
20.27,304,0.0303112421826241,0.0288453176972217,0,0,0,0
20.33,305,0.0276445651445655,0.0306623542690556,0,0,0,0
20.4,306,0.0271012083625754,0.0233780297975701,0,0,0,0
20.47,307,0.0242988119067374,0.0232337022023846,0,0,0,0
20.53,308,0.018068014239857,0.0164568283822729,0,0,0,0
20.6,309,0.0130599290920159,0.0121906570954484,0,0,0,0
20.67,310,0.0095561012761375,0.0102190365612564,0,0,0,0
20.73,311,0.0134741647249582,0.0115155472392967,0,0,0,0
20.8,312,0.0155264026714132,0.0127858669837358,0,0,0,0
20.87,313,0.0126832086442119,0.0095137069784789,0,0,0,0
20.93,314,0.0080596849424059,0.0070333749056947,0,0,0,0
21.0,315,0.0034739752000867,0.0061437382956183,0,0,0,0
21.07,316,0.0022277114655032,0.0023768984312124,0,0,0,0
21.13,317,0.0058046046806079,0.0017273797007243,0,0,0,0
21.2,318,0.0048788874699592,0.0026692311907178,0,0,0,0
21.27,319,0.002898145186979,0.0029585606062509,0,0,0,0
21.33,320,0.0130469157115891,0.0012681994328427,0,0,0,0
21.4,321,0.0185899622565579,0.0004356421942657,0,0,0,0
21.47,322,0.0172924923050425,0.0045073977871183,0,0,0,0
21.53,323,0.0221300172700606,0.0162784248633364,0,0,0,0
21.6,324,0.0307519331679159,0.029123981465792,0,0,0,0
21.67,325,0.0240032217433511,0.0252609711891794,0,0,0,0
21.73,326,0.0156097601880728,0.0165158386266271,0,0,0,0
21.8,327,0.0184439079564897,0.0124307343158897,0,0,0,0
21.87,328,0.012133284742359,0.0076008079663882,0,0,0,0
21.93,329,0.0042172582629497,0.0036916904462075,0,0,0,0
22.0,330,0.0015276226803484,0.0021077561110381,0,0,0,0
22.07,331,0.0096851009547185,0.0053813773366926,0,0,0,0
22.13,332,0.0127950310116436,0.011647118651837,0,0,0,0
22.2,333,0.0126139475129301,0.0208169725685493,0,0,0,0
22.27,334,0.0391225028056797,0.0310289365347605,0,0,0,0
22.33,335,0.0259427587466416,0.0262550565871262,0,0,0,0
22.4,336,0.01793621082821,0.0155639534551918,0,0,0,0
22.47,337,0.0218772885378435,0.0191569748453185,0,0,0,0
22.53,338,0.0215362673337855,0.0189652692122133,0,0,0,0
22.6,339,0.0157090668422182,0.01691567454169,0,0,0,0
22.67,340,0.0181534504878476,0.0193881228634004,0,0,0,0
22.73,341,0.0196647721562558,0.0184499010770061,0,0,0,0
22.8,342,0.0217930875309751,0.0185770693461331,0,0,0,0
22.87,343,0.0171944126892807,0.015123639485355,0,0,0,0
22.93,344,0.0124011265668617,0.0134029094892362,0,0,0,0
23.0,345,0.0048125823183984,0.0047302488758008,0,1,0,0
23.07,346,0.0107644581862808,0.0005629792160844,0,0,0,0
23.13,347,0.0141306315086782,0.0026933516579724,0,0,0,0
23.2,348,0.0222672213988025,0.0076259694259765,0,0,0,0
23.27,349,0.0240973882129354,0.0135808976662703,0,0,0,0
23.33,350,0.0227015616860122,0.0207545419132967,0,0,0,0
23.4,351,0.0225373600503298,0.0199159785787025,0,0,0,0
23.47,352,0.0168723210777953,0.0135119596134298,0,0,0,0
23.53,353,0.012882083913456,0.0107367287352618,0,0,0,0
23.6,354,0.0124545765039001,0.0107327987162016,0,0,0,0
23.67,355,0.0093081487692558,0.0081228459158921,0,0,0,0
23.73,356,0.0009748498649095,0.0006365505822405,0,0,0,0
23.8,357,0.0126391406054548,0.0048838006437038,0,0,0,0
23.87,358,0.0151363761759445,0.0064759897291406,0,0,0,0
23.93,359,0.0097069005835938,0.0051598008846682,0,0,0,0
24.0,360,0.0073116084974664,0.0011017918010282,0,0,0,0
24.07,361,0.0052590909099666,0.0008474824083643,0,0,0,0
24.13,362,0.0050692259880281,0.0031982569771742,0,0,0,0
24.2,363,0.0064266111876922,0.0035209092869962,0,0,0,0
24.27,364,0.0024067788719661,0.0028271836977263,0,0,0,0
24.33,365,0.0028027950410286,0.0001927111661342,0,0,0,0
24.4,366,0.0069501517867456,0.0036110438311122,0,0,0,0
24.47,367,0.0089603620865817,0.0038713688008583,0,0,0,0
24.53,368,0.0095711361668334,0.0022309534912456,0,0,0,0
24.6,369,0.0152337507221445,0.0022118932241937,0,0,0,0
24.67,370,0.0133092927380883,0.0018024574825977,0,0,0,0
24.73,371,0.0037959985859472,0.003066717485669,0,0,0,0
24.8,372,0.0049472716441642,0.0034670874923086,0,0,0,0
24.87,373,0.0038290538177072,0.0017524828138129,0,0,0,0
24.93,374,0.0083343744258244,0.0022404799989534,0,0,0,0
25.0,375,0.0091725634487433,0.0012303791580702,0,0,0,0
25.07,376,0.0101876974243455,0.0015321886642659,0,0,0,0
25.13,377,0.0080957506624421,0.0017366973427862,0,0,0,0
25.2,378,0.0033182607542174,0.0004435225176533,0,0,0,0
25.27,379,0.0010547896525027,0.000420205129151,0,0,0,0
25.33,380,0.0031005226808378,0.0013359393633698,0,0,0,0
25.4,381,0.0011610642105862,0.0005124224616266,0,0,0,0
25.47,382,0.0004635749949607,0.000177979546217,0,0,0,0
25.53,383,0.0004533530133971,0.0002087863709352,0,0,0,0
25.6,384,0.0002646998362934,0.000505369465688,0,0,0,0
25.67,385,0.0013396860769467,0.0005803518064648,0,0,0,0
25.73,386,0.0048728073900407,0.0009557174949158,0,0,0,0
25.8,387,0.0085594592615289,0.0002900317001378,0,0,0,0
25.87,388,0.0102113676249892,0.0014813844384288,0,0,0,0
25.93,389,0.0117610698607813,0.0040904766801218,0,0,0,0
26.0,390,0.0082446100275112,0.0050409681752032,0,0,0,0
26.07,391,0.0083085220488118,0.0049236178053204,0,0,0,0
26.13,392,0.0066630382529142,0.0037296286626676,0,0,0,0
26.2,393,0.0025349007244491,0.0023943402499348,0,0,0,0
26.27,394,0.0026949945258831,0.0012099518158737,0,0,0,0
26.33,395,0.0083924453646425,0.0055613361644529,0,0,0,0
26.4,396,0.0183231517707412,0.0123933486842459,0,0,0,0
26.47,397,0.0241816092873063,0.0080887380895231,0,0,0,0
26.53,398,0.0199880590860456,0.0030717002916219,0,0,0,0
26.6,399,0.0182326508690161,0.0058074192839513,0,0,0,0
26.67,400,0.0197581564855943,0.0106311522720155,0,0,0,0
26.73,401,0.0191700854927231,0.0158729422059087,0,0,0,0
26.8,402,0.0208431569259679,0.0205648087453036,0,0,0,0
26.87,403,0.0234472260021541,0.0236545452665292,0,0,0,0
26.93,404,0.0231982319708777,0.0233043638352705,0,0,0,0
27.0,405,0.021533225954907,0.0236435811426377,0,0,0,0
27.07,406,0.0217422787811083,0.0216309369592394,0,0,0,0
27.13,407,0.0230793538919308,0.0229450377519129,0,0,0,0
27.2,408,0.0222939342182059,0.0235428602773005,0,0,0,0
27.27,409,0.0182919379163134,0.0199555554116796,0,0,0,0
27.33,410,0.0010889312524429,0.019165392843688,0,0,0,0
27.4,411,0.0173282258798619,0.0124437605879858,0,0,0,0
27.47,412,0.0272643985426898,0.0035787533814342,0,0,0,0
27.53,413,0.0059045740635237,0.0012866734987566,0,0,0,0
27.6,414,0.0011083041395018,0.0013727770021308,0,0,0,0
27.67,415,0.0018860532352823,0.0007196110534176,0,0,0,0
27.73,416,0.0025278594935822,0.0001094416003684,0,0,0,0
27.8,417,0.0031021235238874,9.984399235363218e-05,0,0,0,0
27.87,418,0.0036088404159581,0.0002177616283131,0,0,0,0
27.93,419,0.0040479792947619,0.0004126444395984,0,0,0,0
28.0,420,0.0044195693682611,0.0003290039522559,0,0,0,0
28.07,421,0.0047236087520619,0.0004098737133701,0,0,0,0
28.13,422,0.004960090394424,0.0002822763846105,0,0,0,0
28.2,423,0.0051290256892373,0.0003547393922844,0,0,0,0
28.27,424,0.0052304003252149,0.0001316971841663,0,0,0,0
28.33,425,0.0052642371511949,0.0001844271491219,0,0,0,0
28.4,426,0.0052305095554632,0.0004225329882799,0,0,0,0
28.47,427,0.0051292499412433,0.0003615804413357,0,0,0,0
28.53,428,0.0049604416794893,8.975434238366536e-05,0,0,0,0
28.6,429,0.0047241076497204,0.0003906564546314,0,0,0,0
28.67,430,0.0044202506005281,0.0003523620351385,0,0,0,0
28.73,431,0.0040488953475613,0.0007638759953665,0,0,0,0
28.8,432,0.003610050872769,0.0002671898678586,0,0,0,0
28.87,433,0.0031037891544872,0.0004358361626475,0,0,1,0
28.93,434,0.002530240396363,0.0002422780792208,0,0,1,0
29.0,435,0.0018897008306196,2.128111048198924e-05,0,0,1,0
29.07,436,0.0011153535219497,0.0001787309090273,0,0,1,0
29.13,437,0.0002762316812409,0.0002798197081576,0,0,1,0
29.2,438,0.0002196251708822,0.0001174662192352,0,0,1,0
29.27,439,0.0010245135742744,0.0001592980121469,0,0,1,0
29.33,440,0.0006089694285444,0.0002324120713528,0,0,1,0
29.4,441,0.0001999761535421,0.0002403513926059,0,0,1,0
29.47,442,0.0003031900529216,0.0001914742140615,0,0,1,0
29.53,443,0.0005402176822619,0.0002775810294628,0,0,1,0
29.6,444,0.0010192996561479,0.0005229778165412,0,0,1,0
29.67,445,0.0011564109220493,0.0004080726563411,0,0,1,0
29.73,446,0.0007055216006207,0.0001237955135454,0,0,1,0
