Time,Frame,nose_dist,body_dist,freezing,darting,Object,Mice
5.07,76,0.0015127802218387,0.0015086092948127,0,0,0,0
5.13,77,0.0002722957623319,0.0033941489975895,0,0,0,0
5.2,78,0.0039599827504176,0.0042461961561069,0,0,0,0
5.27,79,0.0143752865466338,0.0069713825436904,0,0,0,0
5.33,80,0.0202609639605596,0.0129492463577163,0,0,0,0
5.4,81,0.0126581732763272,0.0112734536764329,0,0,0,0
5.47,82,0.0065736437693485,0.0103249233452072,0,0,0,0
5.53,83,0.0043099292278338,0.0093281510293041,0,0,0,0
5.6,84,0.0043386631608969,0.0049051039155259,0,0,0,0
5.67,85,0.0023011442844624,0.0010675746103948,0,0,0,0
5.73,86,0.0011660576679785,0.0010788893224698,0,0,0,0
5.8,87,0.0052862221457132,0.0049052081702125,0,0,0,0
5.87,88,0.0085321494710763,0.0060797371431227,0,0,0,0
5.93,89,0.007018566765963,0.0055568260237477,0,0,0,0
6.0,90,0.0065138221927156,0.0043322924628038,0,0,0,0
6.07,91,0.0078197792154125,0.003307822576421,0,0,0,0
6.13,92,0.0036634178910711,0.0014218014774563,0,0,0,0
6.2,93,0.0010876051434718,0.0007891898370476,0,0,0,0
6.27,94,0.0018071440682162,7.003398645957178e-05,0,0,0,0
6.33,95,0.0021838995624774,0.0004436418642102,0,0,0,0
6.4,96,0.0015590051998923,0.000170933995625,0,0,0,0
6.47,97,0.0024609756781465,0.0004227925410167,0,0,0,0
6.53,98,0.0109345427758311,0.0008414063124718,0,0,0,0
6.6,99,0.012024531961843,0.0019976225837767,0,0,0,0
6.67,100,0.0096823810390811,0.0063503343948029,0,0,0,0
6.73,101,0.0108856134393971,0.0088852301163212,0,0,0,0
6.8,102,0.0120343110284676,0.0119989261324296,0,0,0,0
6.87,103,0.0121999702764887,0.0136163947410502,0,0,0,0
6.93,104,0.0135655695969455,0.0152446042705194,0,0,0,0
7.0,105,0.0122509477023432,0.0135022046616185,0,0,0,0
7.07,106,0.0092091288892539,0.0085082769602956,0,0,0,0
7.13,107,0.005405753311625,0.0057520461179476,0,0,0,0
7.2,108,0.0032277388618209,0.0048979527151934,0,0,0,0
7.27,109,0.0017788381468763,0.0050729561745141,0,0,0,0
7.33,110,0.0018005113609133,0.0059943687598242,0,0,0,0
7.4,111,0.005538474706997,0.0083113413960113,0,0,0,0
7.47,112,0.0086299843639286,0.0087761566193089,0,0,0,0
7.53,113,0.0106619906646341,0.007336209469,0,0,0,0
7.6,114,0.0118426228412823,0.0056628765662606,0,0,0,0
7.67,115,0.0121726594538234,0.0089115660388412,0,0,0,0
7.73,116,0.012160025033767,0.0132881700210787,0,0,0,0
7.8,117,0.0141279699741967,0.0169712449280005,0,0,0,0
7.87,118,0.0167528911144086,0.0193539730534695,0,0,0,0
7.93,119,0.0171396289600407,0.0124067187489975,0,0,0,0
8.0,120,0.014476351588258,0.0128244593735977,0,0,0,0
8.07,121,0.0124242604520893,0.0118916802329798,0,0,0,0
8.13,122,0.0105233030175563,0.0110808312613076,0,0,0,0
8.2,123,0.0103582831658072,0.0083989868467039,0,0,0,0
8.27,124,0.0112973545910633,0.0060928916500254,0,0,0,0
8.33,125,0.0099625784545527,0.003894571339059,0,0,0,0
8.4,126,0.0067259026275082,0.0036739019995507,0,0,1,0
8.47,127,0.0027987065898681,0.0010182122648384,0,0,1,0
8.53,128,0.002112174136743,0.0001450193965748,0,0,1,0
8.6,129,0.0026901889724083,1.1223169103813811e-05,0,0,1,0
8.67,130,0.0019499657044052,0.0002189362571501,0,0,1,0
8.73,131,0.0013381750602196,0.000980836328235,0,0,1,0
8.8,132,0.0032494843455403,0.0007560124093597,0,0,1,0
8.87,133,0.0044788615503835,0.0005719498817208,0,0,1,0
8.93,134,0.0019749548537723,0.0013884605679193,0,0,1,0
9.0,135,0.0005877409013596,0.0017524578108379,0,0,1,0
9.07,136,0.0008253246209448,0.0013340376609218,0,0,1,0
9.13,137,0.000186416967387,0.0003999115695399,0,0,1,0
9.2,138,0.0007091327825595,0.0014386382763397,0,0,1,0
9.27,139,0.0010997848380757,0.0003891449835514,0,0,1,0
9.33,140,0.0049590397648566,0.0005558933311058,0,0,1,0
9.4,141,0.0029185561816662,9.06885485161094e-05,0,0,1,0
9.47,142,0.0011405262939887,0.0009716357947826,0,0,1,0
9.53,143,0.0001895840985405,0.0018648362533152,0,0,1,0
9.6,144,0.0004012506166755,0.002801416017492,0,0,1,0
9.67,145,0.0003698385134761,0.0006571364364842,0,0,1,0
9.73,146,0.0005315804678019,0.0014230479082447,0,0,1,0
9.8,147,0.0031962755520361,0.000502896894814,0,0,1,0
9.87,148,0.0077639678457251,0.0015433203540893,0,0,1,0
9.93,149,0.0092772585707885,0.0032794846737253,0,0,1,0
10.0,150,0.0065673313178555,0.0031250780897015,0,0,1,0
10.07,151,0.0072835724052428,0.0038915330153017,0,0,1,0
10.13,152,0.0094137082308752,0.0053822971829692,0,0,0,0
10.2,153,0.0104377616479783,0.0064210072457755,0,0,0,0
10.27,154,0.0082683609422,0.007786321711304,0,0,0,0
10.33,155,0.0075226546408853,0.0083100076179494,0,0,0,0
10.4,156,0.0059891970359549,0.007910870672989,0,0,0,0
10.47,157,0.0055465453274156,0.0036146547777194,0,0,0,0
10.53,158,0.0014423503053421,0.000834010234206,0,0,0,0
10.6,159,0.0127190532374955,0.0053545320291892,0,0,0,0
10.67,160,0.013176263659054,0.0019871630100779,0,0,0,0
10.73,161,0.0117341737646317,0.0026100702474565,0,0,0,0
10.8,162,0.0147738804831894,0.0059382246747265,0,0,0,0
10.87,163,0.0120946367870344,0.0068104234184708,0,0,0,0
10.93,164,0.0036924565892752,0.0069284386704698,0,0,0,0
11.0,165,0.0023178131326034,0.0068745545717136,0,0,0,0
11.07,166,0.0006773322028666,0.0030765237064473,0,0,0,0
11.13,167,8.708895846218895e-05,0.0005386012359307,0,0,0,0
11.2,168,0.0002573327000926,2.91215067923796e-05,0,0,0,0
11.27,169,0.0013262711105147,0.0001558631531572,0,0,0,0
11.33,170,0.0047497135225318,0.0005328869270206,0,0,0,0
11.4,171,0.0067806112575838,0.0004068835696925,0,0,0,0
11.47,172,0.004874708028084,0.000287805628138,0,0,0,0
11.53,173,0.0027337360200283,0.0011333777592575,0,0,0,0
11.6,174,0.0016259034307974,0.000910960063806,0,0,0,0
11.67,175,0.0034276299253765,0.0022742531753299,0,0,0,0
11.73,176,0.0086892793283078,0.0046676380781307,0,0,0,0
11.8,177,0.0110010094226232,0.002852421298876,0,0,0,0
11.87,178,0.0102592759286933,0.0012771144437134,0,0,0,0
11.93,179,0.0053935673257719,0.0018133218889424,0,0,0,0
12.0,180,0.0021266438948424,0.0012649117828688,0,0,0,0
12.07,181,0.0073586770497106,0.0024201275814055,0,0,0,0
12.13,182,0.0088075391028403,0.0052162949888986,0,0,0,0
12.2,183,0.0067748957750965,0.0070641009878847,0,0,0,0
12.27,184,0.0064996845977769,0.0077880148181703,0,0,0,0
12.33,185,0.0023073512621883,0.0031478799807574,0,0,0,0
12.4,186,0.0011180369290777,0.0008240705253555,0,0,0,0
12.47,187,0.0020090454273926,0.0020301305995943,0,0,0,0
12.53,188,0.0036943611319675,0.0040405087191384,0,0,0,0
12.6,189,0.0086881968234891,0.0091946533270401,0,0,0,0
12.67,190,0.0148069841122912,0.0110205314036448,0,0,0,0
12.73,191,0.0150284331090983,0.0056584391672832,0,0,0,0
12.8,192,0.0162863389276653,0.0034227989962591,0,0,0,0
12.87,193,0.0225608093604228,0.0047862419289429,0,0,0,0
12.93,194,0.0187833080635096,0.0056742762722065,0,0,1,0
13.0,195,0.0064928527204556,0.0021720912704692,0,0,1,0
13.07,196,0.0027713476119929,0.002084994612865,0,0,1,0
13.13,197,0.0029410589345539,0.0015435903751405,0,0,1,0
13.2,198,0.008322571254557,0.0018038732030623,0,0,1,0
13.27,199,0.0154205300637723,0.003641470907266,0,0,0,0
13.33,200,0.0182930095727791,0.0051874815829723,0,0,0,0
13.4,201,0.0194689339641371,0.0075418308922825,0,0,0,0
13.47,202,0.0146344128465735,0.0101304134114895,0,0,0,0
13.53,203,0.0077006462797012,0.0043873932687747,0,0,0,0
13.6,204,0.0120194467655652,0.0019284884998603,0,0,0,0
13.67,205,0.0092830237017799,0.0036827586666172,0,0,0,0
13.73,206,0.0083983634952626,0.007686563897596,0,0,0,0
13.8,207,0.0136248483747574,0.0130492154106557,0,0,0,0
13.87,208,0.0167228593723655,0.0185867019537731,0,0,0,0
13.93,209,0.0161281897563639,0.0148399911064217,0,0,0,0
14.0,210,0.0149831441476775,0.0124626775278319,0,0,0,0
14.07,211,0.0143782765858024,0.0130860562508096,0,0,0,0
14.13,212,0.0109798870362723,0.0117325710336644,0,0,0,0
14.2,213,0.0083738330512482,0.0096561383751688,0,0,0,0
14.27,214,0.0058591073989127,0.0098250792940129,0,0,0,0
14.33,215,0.0077357920778585,0.0123440635934858,0,0,0,0
14.4,216,0.0123166407082657,0.0152077116311688,0,0,0,0
14.47,217,0.0177337474357777,0.0154250124684735,0,0,0,0
14.53,218,0.0193706721149033,0.0143875903539192,0,0,0,0
14.6,219,0.0134413060617483,0.0104910063011334,0,0,0,0
14.67,220,0.0075683577230889,0.006013112030934,0,0,0,0
14.73,221,0.0069879935536309,0.0034961102134195,0,0,0,0
14.8,222,0.0062842789496244,0.0036842839461485,0,0,0,0
14.87,223,0.0062659914790606,0.0019796709113069,0,0,0,0
14.93,224,0.0049424325837368,0.0013308568921038,0,0,0,0
15.0,225,0.0062272034878848,0.0025371846654261,0,0,0,0
15.07,226,0.009676297567816,0.0058913493188216,0,0,0,0
15.13,227,0.0076381926941204,0.0037414540156894,0,0,0,0
15.2,228,0.0039475726633293,0.0030653983912262,0,0,0,0
15.27,229,0.0011868816088332,0.0017301726104109,0,0,0,0
15.33,230,0.0002440217846218,0.0004681479517464,0,0,0,0
15.4,231,0.0005114219118509,0.0003694419561757,0,0,0,0
15.47,232,0.0002075788699226,0.0001908185763842,0,0,0,0
15.53,233,0.0003726501693016,0.0004957645840227,0,0,0,0
15.6,234,0.0006358134222438,0.0009888187021219,0,0,0,0
15.67,235,0.0001692382967631,0.0004321963874582,0,0,0,0
15.73,236,0.0005669505908867,4.017919762273168e-05,0,0,0,0
15.8,237,0.0017480706781911,0.0002486744201962,0,0,0,0
15.87,238,0.0018647561408311,0.0001344048082692,0,0,0,0
15.93,239,0.0060536981735343,0.0008101250936183,0,0,0,0
16.0,240,0.0083502769053617,0.0033886789743017,0,0,0,0
16.07,241,0.0084387506727273,0.0057602440648033,0,0,0,0
16.13,242,0.0073505564242049,0.0069801403588618,0,0,0,0
16.2,243,0.00844941920594,0.003804818761924,0,0,0,0
16.27,244,0.0043598256678963,0.0041235246967272,0,0,0,0
16.33,245,0.0004161787331616,0.0022544692928345,0,0,0,0
16.4,246,0.0017730052588536,0.0006386783560945,0,0,0,0
16.47,247,0.002386309305172,0.0009743029716516,0,0,0,0
16.53,248,0.0032595804504159,0.001667571025635,0,0,0,0
16.6,249,0.005163390759167,0.0019309887648988,0,0,0,0
16.67,250,0.0083729266997244,0.0012258859760252,0,0,0,0
16.73,251,0.0130167044089146,0.0005467677396828,0,0,0,0
16.8,252,0.0156948272799813,0.0007790078777677,0,0,0,0
16.87,253,0.0179024127919529,0.0026415626755951,0,0,0,0
16.93,254,0.0158162015606578,0.0057747463430995,0,0,0,0
17.0,255,0.0117462598130917,0.0071487563661952,0,0,0,0
17.07,256,0.0086430852981005,0.0070269034803559,0,0,0,0
17.13,257,0.0077687556730549,0.0076147328933807,0,0,0,0
17.2,258,0.006361950194564,0.0054546641087907,0,0,0,0
17.27,259,0.0039964749554913,0.0029105552458297,0,0,0,0
17.33,260,0.0016962560158304,0.0013605186566648,0,0,0,0
17.4,261,0.0003845810784403,0.0009426066250768,0,0,0,0
17.47,262,0.002136055637507,0.0002066767714815,0,0,0,0
17.53,263,0.0029832545953866,0.0017210177394362,0,0,0,0
17.6,264,0.0063776899926569,0.0028479834826129,0,0,0,0
17.67,265,0.0082981236050319,0.0011346984873191,0,0,0,0
17.73,266,0.0039187141144312,0.0014675319153769,0,0,0,0
17.8,267,0.0021695954310348,0.0024085292487663,0,0,0,0
17.87,268,0.0012594164242625,0.0022729479412702,0,0,0,0
17.93,269,0.0008835388848887,0.0013917977189562,0,0,0,0
18.0,270,0.0045812208867997,0.0043703827967224,0,0,0,0
18.07,271,0.0131447458742831,0.0081698804420043,0,0,0,0
18.13,272,0.0168415848747441,0.0072159123664113,0,0,0,0
18.2,273,0.0126611063627909,0.0052121941243162,0,0,0,0
18.27,274,0.00925576185949,0.0056107374853027,0,0,0,0
18.33,275,0.0087096953931854,0.0153179813631252,0,0,0,0
18.4,276,0.0091224817458111,0.0172674331587814,0,0,0,0
18.47,277,0.0081823577305755,0.0083456877769028,0,0,0,0
18.53,278,0.0039710161012431,0.0038818713420797,0,0,0,0
18.6,279,0.0006128298241658,0.001240116025283,0,0,0,0
18.67,280,0.0033928700899095,0.0009752029213822,0,0,0,0
18.73,281,0.0051908227862137,0.0033762185687355,0,0,0,0
18.8,282,0.0088088460056275,0.0043381503685317,0,0,0,0
18.87,283,0.0100688485071304,0.0009538206974266,0,0,0,0
18.93,284,0.0090226228595418,0.0009690567302013,0,0,0,0
19.0,285,0.0085753215020309,0.0046582968657444,0,0,0,0
19.07,286,0.0104484378887373,0.006922546399456,0,0,0,0
19.13,287,0.0113323268297211,0.0090571291273578,0,0,0,0
19.2,288,0.0129991837439226,0.0109112424545935,0,0,0,0
19.27,289,0.0133147930674108,0.0149826661701084,0,0,0,0
19.33,290,0.0139408581151586,0.0136470565144441,0,0,0,0
19.4,291,0.0115626123495944,0.0119619055178339,0,0,0,0
19.47,292,0.0113716324199796,0.0123252302598517,0,0,0,0
19.53,293,0.0142540920789188,0.0172323200593552,0,0,0,0
19.6,294,0.019043957834655,0.0217678310829709,0,0,0,0
19.67,295,0.0216052782489419,0.0216151862656562,0,0,0,0
19.73,296,0.0224289619415682,0.0214560518009154,0,0,0,0
19.8,297,0.019300431371041,0.0168715738415275,0,0,0,0
19.87,298,0.0121427976441834,0.0088657469944674,0,0,0,0
19.93,299,0.0025632226804679,0.0030410242824728,0,0,0,0
20.0,300,0.0070892395164799,0.0020099105075184,0,0,0,0
20.07,301,0.0125417880645868,0.0029516907540149,0,0,0,0
20.13,302,0.0126914165578297,0.0056986020297767,0,0,0,0
20.2,303,0.0172486559330832,0.0140797159008346,0,0,0,0
20.27,304,0.0204342239350156,0.0190088181320206,0,0,0,0
20.33,305,0.0186656686259734,0.0199273037475773,0,0,0,0
20.4,306,0.0182034905635478,0.0194254795869319,0,0,0,0
20.47,307,0.0178089953661063,0.0159846633921872,0,0,0,0
20.53,308,0.0139393352942545,0.0109134169915788,0,0,0,0
20.6,309,0.0077314303390234,0.0088427786120496,0,0,0,0
20.67,310,0.005524889622402,0.0068301822255809,0,0,0,0
20.73,311,0.0069293683665853,0.004490605075483,0,0,0,0
20.8,312,0.0083270900468849,0.0043066063167686,0,0,0,0
20.87,313,0.0104010534779127,0.0039521348654525,0,0,0,0
20.93,314,0.0084016705803184,0.0035201772842929,0,0,0,0
21.0,315,0.013321662085974,0.0030895506569136,0,0,0,0
21.07,316,0.0198990568464926,0.0043349979087862,0,0,0,0
21.13,317,0.0141874951947359,0.0060569038140764,0,0,0,0
21.2,318,0.0045948024715897,0.0027763869536913,0,0,0,0
21.27,319,0.0004911422762345,0.0013741116428604,0,0,0,0
21.33,320,0.000674452064816,0.0006941949259972,0,0,0,0
21.4,321,0.0026811704194941,0.0005343758053377,0,0,0,0
21.47,322,0.0012433560418349,0.0001880006699332,0,0,0,0
21.53,323,0.0023990324149052,0.0014804299718981,0,0,0,0
21.6,324,0.0062280788192742,0.0062282096154633,0,0,0,0
21.67,325,0.0088743130228431,0.0098464853210092,0,0,0,0
21.73,326,0.009985943866251,0.0092523812303663,0,0,0,0
21.8,327,0.0072884676084972,0.0058739656973145,0,0,0,0
21.87,328,0.004741789080006,0.0034729247391081,0,0,0,0
21.93,329,0.0022217226632837,0.0006228364172463,0,0,0,0
22.0,330,0.0010105003166895,0.0005614825572811,0,0,0,0
22.07,331,0.0004282717101698,0.0005010124836454,0,0,0,0
22.13,332,6.314433980395744e-05,0.0001928318493591,0,0,0,0
22.2,333,0.0001137496981015,3.854815027644627e-05,0,0,0,0
22.27,334,0.000222874217694,6.115412362612258e-05,0,0,0,0
22.33,335,0.0002260686866026,0.0002380669507689,0,0,0,0
22.4,336,0.0006834267426224,0.0001338320987104,0,0,0,0
22.47,337,0.0017399663386885,0.0001215415134313,0,0,0,0
22.53,338,0.0057839486605404,0.0002147112244336,0,0,0,0
22.6,339,0.0120913479150345,0.0016947721344628,0,0,0,0
22.67,340,0.0119147005895526,0.0047209642571466,0,0,0,0
22.73,341,0.0072472498193207,0.0038937592997353,0,0,0,0
22.8,342,0.0037193630636807,0.0024373701198244,0,0,0,0
22.87,343,0.0049846313132202,0.0032678916325082,0,0,0,0
22.93,344,0.0055841252529527,0.0044442962059248,0,0,0,0
23.0,345,0.0062798551881485,0.0065909666437787,0,0,0,0
23.07,346,0.0059234044797661,0.0060572838260035,0,0,0,0
23.13,347,0.0038000011374938,0.0034741355599834,0,0,0,0
23.2,348,0.0011520272208402,0.001487613551355,0,0,0,0
23.27,349,0.0003651267675134,0.0003912078965165,0,0,0,0
23.33,350,0.0002574893109591,9.360837227067226e-05,0,0,0,0
23.4,351,0.0002480686850018,0.0001980439333697,0,0,0,0
23.47,352,0.0003157574536403,0.0003412973037804,0,0,0,0
23.53,353,0.0001875309507911,0.0007328672448738,0,0,0,0
23.6,354,0.0002096248240157,0.0001689974622528,0,0,0,0
23.67,355,0.0014708808481804,0.0002411245752829,0,0,0,0
23.73,356,0.0064797632703608,0.0016626592799269,0,0,0,0
23.8,357,0.0075180043606522,0.0052298454846123,0,0,0,0
23.87,358,0.0085973978054928,0.0070016899101846,0,0,0,0
23.93,359,0.013092708160514,0.0095648247047982,0,0,0,0
24.0,360,0.0109918435171627,0.0069194619906258,0,0,0,0
24.07,361,0.0062117614518561,0.0038058500307721,0,0,0,0
24.13,362,0.0014388141314919,0.0012858551991017,0,0,0,0
24.2,363,0.0002924725511732,0.0002749745220668,0,0,0,0
24.27,364,9.255011299794752e-05,0.0001950598442737,0,0,0,0
24.33,365,5.9137011488009606e-05,7.504211698415963e-05,0,0,0,0
24.4,366,9.172873806759032e-05,0.0001521017707236,0,0,0,0
24.47,367,0.0002071360592492,0.0001817666666862,0,0,0,0
24.53,368,7.260692970315982e-05,5.84820524010819e-05,0,0,0,0
24.6,369,0.0001333942341518,1.7687625747574726e-05,0,0,0,0
24.67,370,0.0003292596728379,8.202148965065369e-05,1,0,0,0
24.73,371,2.2185652719556927e-05,4.041822997602658e-05,1,0,0,0
24.8,372,0.000227931576707,3.4114431956524616e-06,1,0,0,0
24.87,373,5.797095285795492e-05,3.9467211115526936e-05,1,0,0,0
24.93,374,0.0001335257598886,4.344116133828197e-05,1,0,0,0
25.0,375,0.0003134417931603,2.746338891762548e-05,1,0,0,0
25.07,376,0.0001139472162741,7.441635162916987e-05,0,0,0,0
25.13,377,4.3167664718380025e-05,2.9154235597387227e-05,0,0,0,0
25.2,378,0.0001255572423845,5.652211202230239e-06,0,0,0,0
25.27,379,0.0004180333492938,2.4355404087625316e-05,0,0,0,0
25.33,380,0.0002975764114381,8.04172226418847e-05,0,0,0,0
25.4,381,0.0004806630251012,0.0002347132388015,0,0,0,0
25.47,382,0.0001904845331731,0.0003149647920486,0,0,0,0
25.53,383,0.0007507000485617,0.0006201355158773,0,0,0,0
25.6,384,0.0015266131336037,0.0016895125076975,0,0,0,0
25.67,385,0.0010236874343027,0.0021471802269359,0,0,0,0
25.73,386,0.0004535754414094,0.0010304807037083,0,0,0,0
25.8,387,0.0003773259415334,0.0003710554756395,0,0,0,0
25.87,388,0.0001038729513994,0.0004608505603357,0,0,0,0
25.93,389,0.0003696623580739,0.0002192385799793,0,0,0,0
26.0,390,0.0014254927167992,0.0008512385066067,0,0,0,0
26.07,391,0.0018931313286794,0.0008154507911668,0,0,0,0
26.13,392,0.0020858723189155,0.0003441145156364,0,0,0,0
26.2,393,0.0027610430861509,0.0002399201313996,0,0,0,0
26.27,394,0.0012844674388167,1.7748098160252106e-05,0,0,0,0
26.33,395,0.0002038173522259,0.0002383649609444,0,0,0,0
26.4,396,0.0002405327004636,5.130410597047658e-05,0,0,0,0
26.47,397,0.0007289331787043,8.978856232051046e-05,0,0,0,0
26.53,398,0.0007823111975274,0.0001480438655867,0,0,0,0
26.6,399,0.0011810197230754,3.747364709864423e-05,0,0,0,0
26.67,400,0.0013403460753387,4.429693123676104e-05,0,0,0,0
26.73,401,0.0003854441041211,7.310388077103643e-05,0,0,0,0
26.8,402,0.000110155453599,7.212112333155739e-05,0,0,0,0
26.87,403,6.205175234004654e-05,0.0001410067114921,0,0,0,0
26.93,404,0.0001975148785555,0.000197447259393,0,0,0,0
27.0,405,6.191906299004118e-05,0.0001334711479907,0,0,0,0
27.07,406,6.173161667925804e-05,8.721422762023282e-05,0,0,0,0
27.13,407,0.0002396052784799,0.0002228881847079,0,0,0,0
27.2,408,0.0012173692071622,0.0004125735641347,0,0,0,0
27.27,409,0.0056799368851345,0.0014843597498933,0,0,0,0
27.33,410,0.006942185472855,0.0010950410142821,0,0,0,0
27.4,411,0.0046304530820496,6.707746665672174e-05,0,0,0,0
27.47,412,0.0033441134999519,0.0007749846310972,0,0,0,0
27.53,413,0.0042762992129884,0.0002572286666914,0,0,0,0
27.6,414,0.0070087699149933,0.0006172339261104,0,0,0,0
27.67,415,0.0038889027670348,0.0003919513826104,0,0,0,0
27.73,416,0.0009724888359571,0.0001063774001058,0,0,0,0
27.8,417,0.0002765249333127,0.0002377697784511,0,0,0,0
27.87,418,0.0001316529229847,0.0005141089984972,0,0,0,0
27.93,419,0.0005598664485386,0.0002800123446219,0,0,0,0
28.0,420,0.0007083974498669,0.0001337935128597,0,0,0,0
28.07,421,0.0003330350524408,0.0001454551891538,0,0,0,0
28.13,422,0.0017404047611709,0.0003166690248367,0,0,0,0
28.2,423,0.004054711526031,0.0008595822472243,0,0,0,0
28.27,424,0.0022364492254542,0.0005287936576218,0,0,0,0
28.33,425,0.0015663124182962,0.0004641771674824,0,0,0,0
28.4,426,0.0026461826983729,0.0001132137376642,0,0,0,0
28.47,427,0.0007966999058625,0.0005105632975355,0,0,0,0
28.53,428,0.000134670065164,0.000145980831398,0,0,0,0
28.6,429,0.0002838163988368,1.7451578058401577e-05,0,0,0,0
28.67,430,0.0003210962416123,2.230322307513872e-05,0,0,0,0
28.73,431,0.00039480461672,4.84636248459221e-05,0,0,0,0
28.8,432,0.0010885063505909,2.2418989274033417e-05,0,0,0,0
28.87,433,0.0003566892869676,1.813699022701877e-05,0,0,0,0
28.93,434,0.0007123413719016,0.0001834835063317,0,0,0,0
29.0,435,0.0027237365226832,0.0005986236895944,0,0,0,0
29.07,436,0.0014909162396831,0.0002592649422448,0,0,0,0
29.13,437,0.0010630787525718,0.0003964591954038,0,0,0,0
29.2,438,0.0014956010403385,0.0001061075368189,0,0,0,0
29.27,439,0.0010195341682631,5.764433593732845e-05,0,0,0,0
29.33,440,0.0004183980671645,4.59757065418109e-05,0,0,0,0
29.4,441,7.651028407649698e-05,5.314750450010347e-05,0,0,0,0
29.47,442,6.33403688296554e-05,6.473149855216578e-05,0,0,0,0
29.53,443,4.4903267040801466e-05,9.486369509085737e-05,0,0,0,0
