Time,Frame,nose_dist,body_dist,freezing,darting,Object,Mice
0.07,1,0.0,0.0,0,0,0,0
0.13,2,0.0,0.0,0,0,0,0
0.2,3,0.0,0.0,0,0,0,0
0.27,4,0.0,0.0,0,0,0,0
0.33,5,0.0,0.0,0,0,0,0
0.4,6,0.0,0.0,0,0,0,0
0.47,7,0.0,0.0,0,0,0,0
0.53,8,0.0,0.0,0,0,0,0
0.6,9,0.0,0.0,0,0,0,0
0.67,10,0.0,0.0,0,0,0,0
0.73,11,0.0,0.0,0,0,0,0
0.8,12,0.0,0.0,0,0,0,0
0.87,13,0.0,0.0,0,0,0,0
0.93,14,0.0,0.0,0,0,0,0
1.0,15,0.0,0.0,0,0,0,0
1.07,16,0.0,0.0,0,0,0,0
1.13,17,0.0,0.0,0,0,0,0
1.2,18,0.0,0.0,0,0,0,0
1.27,19,0.0,0.0,0,0,0,0
1.33,20,0.0,0.0,0,0,0,0
1.4,21,0.0,0.0,0,0,0,0
1.47,22,0.0,0.0,0,0,0,0
1.53,23,0.0,0.0,0,0,0,0
1.6,24,0.0,0.0,0,0,0,0
1.67,25,0.0,0.0,0,0,0,0
1.73,26,0.0,0.0,0,0,0,0
1.8,27,0.0,0.0,0,0,0,0
1.87,28,0.0,0.0,0,0,0,0
1.93,29,0.0,0.0,0,0,0,0
2.0,30,0.0,0.0,0,0,0,0
2.07,31,0.0,0.0,0,0,0,0
2.13,32,0.0232175832190681,0.018465431117512,0,0,0,0
2.2,33,0.0146936300655281,0.0121369573230209,0,0,0,0
2.27,34,0.0058769968004916,0.0154300012452083,0,0,0,0
2.33,35,0.019006154322957,0.0195366732600807,0,0,0,0
2.4,36,0.0296129719829128,0.0167604076576366,0,0,0,0
2.47,37,0.0212271395143751,0.0191430554078746,0,0,0,0
2.53,38,0.0210854817965779,0.021966224003931,0,0,0,0
2.6,39,0.0199318483329574,0.018735166150713,0,0,0,0
2.67,40,0.0164764755637071,0.0156565442791543,0,0,0,0
2.73,41,0.0139925651342532,0.0131501189734132,0,0,0,0
2.8,42,0.0129508097833441,0.0123207026345783,0,0,0,0
2.87,43,0.0117995516406687,0.0114919941893015,0,0,0,0
2.93,44,0.008291787148662,0.0079593406814783,0,0,0,0
3.0,45,0.0045557154315977,0.0027648140507496,0,0,0,0
3.07,46,0.0009413039504965,0.0004758574702107,0,0,0,0
3.13,47,0.0026721572630737,0.0004002099500087,0,0,0,0
3.2,48,0.0126762652051727,0.0005945690240794,0,0,0,0
3.27,49,0.0134522258452584,0.0019419377663312,0,0,0,0
3.33,50,0.006734314630731,0.0004157885666122,0,0,0,0
3.4,51,0.0054717042641367,0.0010537484418443,0,0,0,0
3.47,52,0.0120916542489002,0.0006141156027946,0,0,0,0
3.53,53,0.013828514893214,0.0045459194157027,0,0,0,0
3.6,54,0.0139999538726515,0.0095701049427122,0,0,0,0
3.67,55,0.0117043991270434,0.0101720695273593,0,0,0,0
3.73,56,0.0088279198939929,0.0088021856257457,0,0,0,0
3.8,57,0.0072470060225642,0.0076289529236277,0,0,0,0
3.87,58,0.0064597530345508,0.0053903209359761,0,0,0,0
3.93,59,0.0072265354352642,0.0032866490117985,0,0,0,0
4.0,60,0.0054830704558389,0.0005475109063807,0,0,0,0
4.07,61,0.0024969654971418,0.0003170050225043,0,0,0,0
4.13,62,0.0005424932339178,0.0005426673925701,0,0,0,0
4.2,63,9.362216454750768e-05,0.0003853870062342,0,0,0,0
4.27,64,0.0001640702875162,0.0003955045026289,0,0,0,0
4.33,65,0.0003039569071635,0.000506789643914,0,0,0,0
4.4,66,6.809827576483551e-05,0.0002282797323826,0,0,0,0
4.47,67,0.0014748661786525,0.0003705729768402,0,0,0,0
4.53,68,0.0063846407420965,0.0007200824458295,0,0,0,0
4.6,69,0.0073532385508091,0.0023053312711134,0,0,0,0
4.67,70,0.0070896632212434,0.0040403655804411,0,0,0,0
4.73,71,0.0051786115212441,0.0031001746621562,0,0,0,0
4.8,72,0.0018597808250305,0.001201836734198,0,0,0,0
4.87,73,0.0021463740630338,0.0004532494343848,0,0,0,0
4.93,74,0.0118564153525949,0.0004884735195924,0,0,0,0
5.0,75,0.0139352997136004,0.0004193612069371,0,0,0,0
