Time,Frame,nose_dist,body_dist,freezing,body,Homecage,Known
3.6,54,0.0163631181482325,0.0152354003384567,0,center,0,0
3.67,55,0.013066266468843,0.0146420746803812,0,center,0,0
3.73,56,0.0155358675458026,0.0152566364669757,0,center,0,0
3.8,57,0.0167697151862338,0.0146169635086778,0,center,0,0
3.87,58,0.0177005544172126,0.0152402999284731,0,center,0,0
3.93,59,0.0138803099756139,0.0137423584709838,0,center,0,0
4.0,60,0.0082919463129285,0.0087114007702652,0,center,0,0
4.07,61,0.0048324366472775,0.0022316335292038,0,center,0,0
4.13,62,0.0093963090673118,0.0005207572606478,0,center,0,0
4.2,63,0.0094908672765886,0.0009032129339063,0,center,0,0
4.27,64,0.0011104983786749,0.0011132576191165,0,center,0,0
4.33,65,0.0118054383480205,0.0034092708643933,0,center,0,0
4.4,66,0.0170258399236374,0.0038848553975782,0,center,0,0
4.47,67,0.0144571817159001,0.0033649167363792,0,center,0,0
4.53,68,0.0086105621447371,0.0035056189371033,0,center,0,0
4.6,69,0.0072599514453507,0.0033503252662234,0,center,0,0
4.67,70,0.0044381660976361,0.0015568816756753,0,center,0,0
4.73,71,0.0005758543233567,0.0002332632687161,0,center,0,0
4.8,72,0.0008414838644589,0.0002660012100636,0,center,0,0
4.87,73,0.0002998459043441,0.0005696136056828,0,center,0,0
4.93,74,0.0009957139370692,0.000295319802308,0,center,0,0
5.0,75,0.0006413955181083,0.0004285547718511,0,center,0,0
5.07,76,0.0004635889928373,0.0001834828307195,0,center,0,0
5.13,77,0.0003516353853023,0.0001573493888164,0,center,0,0
5.2,78,0.0007673429234055,0.0002280033222489,0,center,0,0
5.27,79,0.0001801128317698,0.0002623862682189,0,center,0,0
5.33,80,0.0001932741530762,0.0001407564482338,0,center,0,0
5.4,81,0.0006054190481071,0.0001126109779453,0,center,0,0
5.47,82,0.0001487821353175,1.9285872071886647e-05,0,center,0,0
5.53,83,5.021929129973536e-05,0.0001753993570724,0,center,0,0
5.6,84,0.0001785968943498,0.00055019621029,0,center,0,0
5.67,85,0.0001514494395328,0.0006861707761963,0,center,0,0
5.73,86,0.0009678738508346,0.0005027286251706,0,center,0,0
5.8,87,0.0012103861764048,0.0006458971584214,0,center,0,0
5.87,88,0.0007621055980398,0.0008085647899406,0,center,0,0
5.93,89,0.0010168798464562,0.0008493827795915,0,center,0,0
6.0,90,0.0011997964869975,0.0005037430606062,0,center,0,0
6.07,91,0.0003181739836023,0.0001874511780571,0,center,0,0
6.13,92,0.0005720386080367,0.0002212013177483,0,center,0,0
6.2,93,0.0020660616766904,0.0008970025882928,0,center,0,0
6.27,94,0.0005660009287116,0.0003633077708996,0,center,0,0
6.33,95,2.916494700837518e-05,0.0002123235225359,0,center,0,0
6.4,96,0.0003990279675627,0.0002207778245473,0,center,0,0
6.47,97,0.0013834361056704,0.0003297504886037,0,center,0,0
6.53,98,0.0007769061323203,0.0004556386381318,0,center,0,0
6.6,99,0.0001518809275201,0.0001954518559666,0,center,0,0
6.67,100,0.0002217085400476,9.319071511885456e-05,0,center,0,0
6.73,101,0.0002517993959549,0.0003375768123074,0,center,0,0
6.8,102,0.000852559953417,0.0002377005894916,0,center,0,0
6.87,103,0.0003225633487637,0.0001573165494835,0,center,0,0
6.93,104,0.000125438080931,0.0001439869296463,0,center,0,0
7.0,105,0.0001681804259456,0.0004490242844572,0,center,0,0
7.07,106,0.0001611662523599,0.0001105838157126,0,center,0,0
7.13,107,0.0005187171055841,0.0009071614159465,0,center,0,0
7.2,108,0.0004693818289885,0.0003901781211369,0,center,0,0
7.27,109,0.0005150400941086,4.5191713150167685e-05,0,center,0,0
7.33,110,0.0002607068155718,0.0003160516333044,0,center,0,0
7.4,111,0.0017348023156327,0.0002086035509658,0,center,0,0
7.47,112,0.0041658020460372,0.0005681062292303,0,center,0,0
7.53,113,0.0083394120140852,0.0030119205153173,0,center,0,0
7.6,114,0.0079571542502686,0.0046147756430457,0,center,0,0
7.67,115,0.0057263435606307,0.0037719988422121,0,center,0,0
7.73,116,0.0031958318845602,0.0011221354353753,0,center,0,0
7.8,117,0.0032018324222763,0.0008086077490102,0,center,0,0
7.87,118,0.0113069668709316,0.0036526741886339,0,center,0,0
7.93,119,0.0159484439223416,0.0025128431263455,0,center,0,0
8.0,120,0.0154460022523164,0.0003532089861875,0,center,0,0
8.07,121,0.0134492089033848,0.0017781549455492,0,center,0,0
8.13,122,0.0110414909395654,0.0044305371623787,0,center,0,0
8.2,123,0.0107303118512232,0.0060826335046016,0,center,0,0
8.27,124,0.0086978911941131,0.0081280213256481,0,center,0,0
8.33,125,0.0043547805047428,0.0065974996307978,0,center,0,0
8.4,126,0.0048308407406918,0.0041570092228184,0,center,0,0
8.47,127,0.0032819912386423,0.003215286023281,0,center,0,0
8.53,128,0.002345034318931,0.0025412338128401,0,center,0,0
8.6,129,0.0023396604069003,0.0027260179913444,0,center,0,0
8.67,130,0.0026646614274807,0.0027618578281086,0,center,0,0
8.73,131,0.0016317571616918,0.0021932147345397,0,center,0,0
8.8,132,0.0016196392952155,0.002106448563549,0,center,0,0
8.87,133,0.0020490005876038,0.0013218507243099,0,center,0,0
8.93,134,0.0020824168563347,0.0009135800630258,0,center,0,0
9.0,135,0.001111911276013,0.0011184838742102,0,center,0,0
9.07,136,0.0005478301402361,0.0012440332081401,0,center,0,0
9.13,137,0.0005873948788045,0.0002476672033143,0,center,0,0
9.2,138,0.0009070412333405,0.0002051724410977,0,center,0,0
9.27,139,0.0025307177857502,0.0009971474897572,0,center,0,0
9.33,140,0.0033790026034804,0.003149917121294,0,center,0,0
9.4,141,0.0039488606676772,0.0059230912144326,0,center,0,0
9.47,142,0.0031299128237668,0.0053044628582912,0,center,0,0
9.53,143,0.0022078226884173,0.0025274923549161,0,center,0,0
9.6,144,0.0026558365590434,0.0015627706186795,0,center,0,0
9.67,145,0.0075713459576088,0.0022111047703604,0,center,0,0
9.73,146,0.0124346360583574,0.0016294255226288,0,center,0,0
9.8,147,0.0157798819613672,0.0001567452012948,0,center,0,0
9.87,148,0.0132361841826727,0.0015687607353434,0,center,0,0
9.93,149,0.0054013116356021,0.0014757597367485,0,center,0,0
10.0,150,0.0033488481114148,0.0015092378870752,0,center,0,0
10.07,151,0.0038349620927519,0.0027512096565882,0,center,0,0
10.13,152,0.005189069781263,0.0025139129508556,0,center,0,0
10.2,153,0.0088984824269663,0.0059855471400378,0,center,0,0
10.27,154,0.0136709205533743,0.0103734199861421,0,center,0,0
10.33,155,0.0161180999882939,0.0150176739579744,0,center,0,0
10.4,156,0.0140982664911808,0.0134276162020147,0,center,0,0
10.47,157,0.0114958174569184,0.010226648441282,0,center,0,0
10.53,158,0.0120673715454706,0.0075703060420419,0,center,0,0
10.6,159,0.0125567165424007,0.0073685958065767,0,center,0,0
10.67,160,0.0104462645081395,0.0082222510878162,0,center,0,0
10.73,161,0.0112225171970005,0.0115117482643748,0,center,0,0
10.8,162,0.0110547609202763,0.0112483956458801,0,center,0,0
10.87,163,0.0105487249621006,0.0133999054644484,0,center,0,0
10.93,164,0.0119148589965026,0.0126661499644397,0,center,0,0
11.0,165,0.0159067557863857,0.01896009749872,0,center,0,0
11.07,166,0.0167171691626313,0.0194740731972264,0,center,0,0
11.13,167,0.012716776324243,0.0186691856329325,0,center,0,0
11.2,168,0.022930370292204,0.0160961311156686,0,center,0,0
11.27,169,0.0217746392170019,0.0231018736597002,0,blue_corner,0,0
11.33,170,0.0144994146694012,0.015479721453177,0,blue_corner,0,0
11.4,171,0.0124296468773857,0.0100367805508601,0,blue_corner,0,0
11.47,172,0.014581121468852,0.0143048809341805,0,blue_corner,0,0
11.53,173,0.0147174487492824,0.0149476941080474,0,blue_corner,0,0
11.6,174,0.0117799808156396,0.0126677338667207,0,blue_corner,0,0
11.67,175,0.0095050345983183,0.0096503815151691,0,blue_corner,0,0
11.73,176,0.0071374418509425,0.0041145451619603,0,blue_corner,0,0
11.8,177,0.0052402285736356,0.0009200808311636,0,blue_corner,0,0
11.87,178,0.0024969162542306,8.24226780278351e-05,0,blue_corner,0,0
11.93,179,0.0047656832865613,0.0010756833869899,0,blue_corner,0,0
12.0,180,0.0089883901706835,0.0057805578020256,0,blue_corner,0,0
12.07,181,0.0114841485199926,0.0080797657393604,0,blue_corner,0,0
12.13,182,0.0113259905816148,0.0064108797665169,0,blue_corner,0,0
12.2,183,0.0088264182740567,0.0087720843431114,0,blue_corner,0,0
12.27,184,0.0034245404513153,0.0106909356469941,0,blue_corner,0,0
12.33,185,0.0080453406240398,0.006049190909567,0,blue_corner,0,0
12.4,186,0.0087651895519026,0.0033020012275092,0,blue_corner,0,0
12.47,187,0.0024470192262994,0.0019140751192093,0,blue_corner,0,0
12.53,188,0.0062205968766703,0.0009013372222282,0,blue_corner,0,0
12.6,189,0.0171618175248373,0.0024303636738313,0,blue_corner,0,0
12.67,190,0.0157689678623996,0.0028467324551142,0,blue_corner,0,0
12.73,191,0.0152654807440749,0.0064185265700532,0,blue_corner,0,0
12.8,192,0.0177127922933306,0.0124635379466732,0,blue_corner,0,0
12.87,193,0.0158297576426581,0.014952949125805,0,blue_corner,0,0
12.93,194,0.0150839588301212,0.0154226032051098,0,blue_corner,0,0
13.0,195,0.0177685368696426,0.0166769410823846,0,blue_corner,0,0
13.07,196,0.0177202946670185,0.0173450135241003,0,blue_corner,0,0
13.13,197,0.0163493917702348,0.0177471161703408,0,blue_corner,0,0
13.2,198,0.0154235314964153,0.0158230552627751,0,blue_chamber,0,0
13.27,199,0.0138695309853161,0.012223208716134,0,blue_chamber,0,0
13.33,200,0.0110554812282742,0.0096190374337965,0,blue_chamber,0,0
13.4,201,0.0099811766907189,0.0099188973390462,0,blue_chamber,0,0
13.47,202,0.0084389125445568,0.0085051507743301,0,blue_chamber,0,0
13.53,203,0.0075631007006848,0.0060469756017082,0,blue_chamber,0,0
13.6,204,0.0064688030646489,0.00633344717236,0,blue_chamber,0,0
13.67,205,0.0077521410824193,0.0071036589738615,0,blue_chamber,0,0
13.73,206,0.0043273755337922,0.0038199202744273,0,blue_chamber,1,0
13.8,207,0.0025949129425531,0.0021756213490068,0,blue_chamber,1,0
13.87,208,0.0003562015882143,0.001952658743966,0,blue_chamber,1,0
13.93,209,0.0034725896630718,0.000511314423946,0,blue_chamber,1,0
14.0,210,0.0025027373172844,0.0004855292953446,0,blue_chamber,1,0
14.07,211,0.0026934573291701,0.0005630926303419,0,blue_chamber,1,0
14.13,212,0.0025678633067745,0.0014762663401857,0,blue_chamber,1,0
14.2,213,0.0019418895094409,0.0029898016066013,0,blue_chamber,1,0
14.27,214,0.0009548552923662,0.0009498417336773,0,blue_chamber,1,0
14.33,215,0.0014265909194154,0.0006113949972896,0,blue_chamber,1,0
14.4,216,0.0053736675811878,0.0007812116434712,0,blue_chamber,1,0
14.47,217,0.0031213161712569,0.0012152067271228,0,blue_chamber,1,0
14.53,218,0.0008679282278755,0.0011151441987141,0,blue_chamber,1,0
14.6,219,0.0004114435901843,0.0007173604626136,0,blue_chamber,1,0
14.67,220,0.0004905710114119,0.0005849884025339,0,blue_chamber,1,0
14.73,221,0.0004498205712392,0.0005286619954186,0,blue_chamber,1,0
14.8,222,0.0016988521923786,0.00062569278235,0,blue_chamber,1,0
14.87,223,0.005910211617015,0.0009708935129198,0,blue_chamber,1,0
14.93,224,0.0047557405518458,0.0005666881142717,0,blue_chamber,1,0
15.0,225,0.0010488057225266,0.0004432901684634,0,blue_chamber,1,0
15.07,226,0.0074541330360438,0.0005581123489137,0,blue_chamber,1,0
15.13,227,0.0018136442215876,0.0008260733807909,0,blue_chamber,1,0
15.2,228,0.0010501050797383,0.0016120207429243,0,blue_chamber,1,0
15.27,229,0.0004879628774308,0.0012394751470685,0,blue_chamber,1,0
15.33,230,0.0013040598514216,0.0006868135848749,0,blue_chamber,1,0
15.4,231,0.001088526167838,0.000251365963429,0,blue_chamber,1,0
15.47,232,0.0011986478529431,0.000342053152717,0,blue_chamber,1,0
15.53,233,0.0005489684831961,0.0004221050008409,0,blue_chamber,1,0
15.6,234,0.0008871464591653,0.0003841346886169,0,blue_chamber,1,0
15.67,235,0.0020443862020832,0.000978665124303,0,blue_chamber,1,0
15.73,236,0.0006390678645877,0.0009498802443232,0,blue_chamber,1,0
15.8,237,0.0007414470466921,0.000836892977117,0,blue_chamber,1,0
15.87,238,0.0005221335898397,0.0012353640883213,0,blue_chamber,1,0
15.93,239,3.6094640032151854e-05,0.0003498370888342,0,blue_chamber,1,0
16.0,240,0.0006794168724941,0.0001470522210057,0,blue_chamber,1,0
16.07,241,0.0006650934170646,0.0007060570697753,0,blue_chamber,1,0
16.13,242,0.0003677410886392,0.000459112772279,0,blue_chamber,1,0
16.2,243,0.0001490263586044,8.002255716411357e-05,0,blue_chamber,1,0
16.27,244,0.0013329815307349,0.0007254027658976,0,blue_chamber,1,0
16.33,245,0.0024104446106895,0.0006099401828713,0,blue_chamber,1,0
16.4,246,0.0009573939141117,0.0002521275435989,0,blue_chamber,1,0
16.47,247,0.0008050870658372,0.0001737656299552,0,blue_chamber,1,0
16.53,248,0.0001306864796317,0.0001504844288405,0,blue_chamber,1,0
16.6,249,0.0002248008952949,0.0002630747995919,0,blue_chamber,1,0
16.67,250,0.0001696976705348,0.0003863470606915,0,blue_chamber,1,0
16.73,251,0.0010336914638998,0.0009276697989775,0,blue_chamber,1,0
16.8,252,0.0025784184018707,0.0012474035758115,0,blue_chamber,1,0
16.87,253,0.0009989924631351,0.0014760365440534,0,blue_chamber,1,0
16.93,254,0.0002874979207938,0.0005492246336089,0,blue_chamber,1,0
17.0,255,0.0022616535191489,0.0004949074004992,0,blue_chamber,1,0
17.07,256,0.0028312710056722,0.0002671925473148,0,blue_chamber,1,0
17.13,257,0.0025104431822569,0.0005168624091573,0,blue_chamber,1,0
17.2,258,0.0025952025753028,0.0007414034711555,0,blue_chamber,1,0
17.27,259,0.0011270767326642,0.0007517687822836,0,blue_chamber,1,0
17.33,260,0.0027706041175647,0.0034911656924216,0,blue_chamber,1,0
17.4,261,0.0026950622600098,0.0044647221750783,0,blue_chamber,1,0
17.47,262,0.0029995567099992,0.0033491829515698,0,blue_chamber,1,0
17.53,263,0.0003338028313127,0.0003285403929202,0,blue_chamber,1,0
17.6,264,0.0020817255253665,0.0016129995661571,0,blue_chamber,1,0
17.67,265,0.0007887444006212,0.0018644804506326,0,blue_chamber,1,0
17.73,266,0.0014034069879993,0.0006194329759189,0,blue_chamber,1,0
17.8,267,0.0032897345972203,8.398726595242411e-05,0,blue_chamber,1,0
17.87,268,0.0008612487829474,0.0005053794639504,0,blue_chamber,1,0
17.93,269,0.0041645241566954,0.0015331248171744,0,blue_chamber,1,0
18.0,270,0.0037342924335446,0.0017922253523891,0,blue_chamber,1,0
18.07,271,0.0016888987031326,0.0013449503409356,0,blue_chamber,1,0
18.13,272,0.00035911721664,0.0002115042034348,0,blue_chamber,1,0
18.2,273,0.0025801057954434,0.0004865039232415,0,blue_chamber,1,0
18.27,274,0.00075058057256,0.0001743285456824,0,blue_chamber,1,0
18.33,275,0.0018114621034062,0.000207650673344,0,blue_chamber,1,0
18.4,276,0.0021529027506446,0.0006483881374423,0,blue_chamber,1,0
18.47,277,0.0021379421314877,0.0010749388775862,0,blue_chamber,1,0
18.53,278,0.0005143433888627,0.0010325961788177,0,blue_chamber,1,0
18.6,279,0.0003575974187562,0.0004026324231645,0,blue_chamber,1,0
18.67,280,0.0019486141375196,0.0010489207031454,0,blue_chamber,1,0
18.73,281,0.0040687210375241,0.0023405842124865,0,blue_chamber,1,0
18.8,282,0.0060319981111253,0.0026175942364384,0,blue_chamber,1,0
18.87,283,0.0072624742240498,0.0034185278719775,0,blue_chamber,1,0
18.93,284,0.0075579294183175,0.0008433573718267,0,blue_chamber,1,0
19.0,285,0.0032000131023925,0.0012814948711036,0,blue_chamber,1,0
19.07,286,0.0005524768455084,0.0024290691415528,0,blue_chamber,1,0
19.13,287,0.002020069443671,0.0011632273658374,0,blue_chamber,1,0
19.2,288,0.0004622855464521,0.0002432404085371,0,blue_chamber,1,0
19.27,289,0.000482855817755,8.406527755644396e-05,0,blue_chamber,1,0
19.33,290,0.0004943505493542,5.874088442340726e-05,0,blue_chamber,1,0
19.4,291,0.0002978329652349,6.010398967385896e-05,0,blue_chamber,1,0
19.47,292,0.0001896081610484,0.0001378790083786,0,blue_chamber,1,0
19.53,293,0.0004632593102445,0.0003160405908213,0,blue_chamber,1,0
19.6,294,0.0008832243721605,0.0003673142986965,0,blue_chamber,1,0
19.67,295,0.0009005666366384,0.0004069477513349,0,blue_chamber,1,0
19.73,296,0.0006761346147794,0.0002887085109311,0,blue_chamber,1,0
19.8,297,0.0004697415160264,7.479114690237893e-05,0,blue_chamber,1,0
19.87,298,0.0001634975715491,5.329103687927091e-05,0,blue_chamber,1,0
19.93,299,0.0002069435156158,0.0001268660472118,0,blue_chamber,1,0
20.0,300,0.0001102102267397,4.780620606345731e-05,0,blue_chamber,1,0
20.07,301,0.0003533471025535,0.0001967672898345,0,blue_chamber,1,0
20.13,302,0.0015467668890041,5.089759932745158e-05,0,blue_chamber,1,0
20.2,303,0.0021503952041315,0.0001417067664756,0,blue_chamber,1,0
20.27,304,0.0047461739856481,0.0003912977631441,0,blue_chamber,1,0
20.33,305,0.0026556373031194,0.0008565269963671,0,blue_chamber,1,0
20.4,306,0.0007623037083726,0.0003286728519757,0,blue_chamber,1,0
20.47,307,0.0004976838149608,0.0001591367523678,0,blue_chamber,1,0
20.53,308,0.0001090129769869,0.000199908233248,0,blue_chamber,1,0
20.6,309,3.022820659426835e-05,6.984173198998615e-05,0,blue_chamber,1,0
20.67,310,9.147407929586248e-05,5.68174851932258e-05,0,blue_chamber,1,0
20.73,311,3.1679059707136905e-05,6.25268209476752e-05,0,blue_chamber,1,0
20.8,312,0.0001399080560612,0.0001176116162822,0,blue_chamber,1,0
20.87,313,0.0002705054482406,9.267550723925108e-05,0,blue_chamber,1,0
20.93,314,5.5301070056087e-05,5.391277735021371e-05,0,blue_chamber,1,0
21.0,315,6.164065387998073e-05,7.240248528438802e-05,0,blue_chamber,1,0
21.07,316,0.0001445542216104,0.0001239569220869,0,blue_chamber,1,0
21.13,317,0.0003920100922341,0.0001905095021689,0,blue_chamber,1,0
21.2,318,0.0008302473665353,5.501904278086047e-05,0,blue_chamber,1,0
21.27,319,0.0020872462511161,1.1560097749214596e-05,0,blue_chamber,1,0
21.33,320,0.0004988396023984,3.5074783580155226e-05,0,blue_chamber,1,0
21.4,321,0.0001791591673752,0.000276102687667,0,blue_chamber,1,0
21.47,322,0.0008933941879271,0.0007563166756786,0,blue_chamber,1,0
21.53,323,0.0023820860864997,0.0010732514559499,0,blue_chamber,1,0
21.6,324,0.0055399446058935,0.001481202748285,0,blue_chamber,1,0
21.67,325,0.0113180797106852,0.001138652645974,0,blue_chamber,0,0
21.73,326,0.0124181171870103,0.0009054045154302,0,blue_chamber,0,0
21.8,327,0.0079141971548675,0.0003559712294129,0,blue_chamber,0,0
21.87,328,0.0073974489130379,0.0022896417137112,0,blue_chamber,0,0
21.93,329,0.0106039247502799,0.0026417973370974,0,blue_chamber,0,0
22.0,330,0.010799076946577,0.0038846591864064,0,blue_chamber,0,0
22.07,331,0.010249860024009,0.0023463938103791,0,blue_chamber,0,0
22.13,332,0.0104972640368956,0.0020299127362557,0,blue_chamber,0,0
22.2,333,0.0139798904029427,0.0034646242596832,0,blue_chamber,0,0
22.27,334,0.0168252396516272,0.0056644705549564,0,blue_chamber,0,0
22.33,335,0.0191556251923787,0.012208476013659,0,blue_chamber,0,0
22.4,336,0.0201223584766652,0.0214744181453736,0,blue_chamber,0,0
22.47,337,0.0199776029588991,0.0218375353950681,0,blue_chamber,0,0
22.53,338,0.0220117306210535,0.0223607789525853,0,blue_chamber,0,0
22.6,339,0.0236611003166712,0.0226389766164122,0,blue_corner,0,0
22.67,340,0.0249786100350768,0.0263231296637262,0,blue_corner,0,0
22.73,341,0.0220791408553419,0.0235168792659882,0,blue_corner,0,0
22.8,342,0.0159166915636097,0.019610124226937,0,blue_corner,0,0
22.87,343,0.0178366215395976,0.0172560806313418,0,blue_corner,0,0
22.93,344,0.0272651488667061,0.0172008413537239,0,blue_corner,0,0
23.0,345,0.0169477661126415,0.0333019148385966,0,center,0,0
23.07,346,0.0129832393517718,0.0143687389439471,0,center,0,0
23.13,347,0.0154991957706716,0.0113197449002575,0,center,0,0
23.2,348,0.0186103332950742,0.0155078503728726,0,center,0,0
23.27,349,0.0137400339224292,0.0118093539302569,0,center,0,0
23.33,350,0.0106838160108281,0.0095791301621169,0,center,0,0
23.4,351,0.0116804887491416,0.0103798665510058,0,center,0,0
23.47,352,0.0124414452824625,0.012169216343109,0,center,0,0
23.53,353,0.0132306438593255,0.0140178630263787,0,center,0,0
23.6,354,0.0150974964942546,0.0169383110064327,0,center,0,0
23.67,355,0.0195486480660687,0.0205111616001086,0,center,0,0
23.73,356,0.0228527188625029,0.0222825500430204,0,center,0,0
23.8,357,0.0218032741236715,0.0200062560143025,0,center,0,0
23.87,358,0.0146428903637179,0.0147296929819189,0,center,0,0
23.93,359,0.0097733843270362,0.0104700552180019,0,center,0,0
24.0,360,0.004552851627589,0.0069107017715201,0,center,0,0
24.07,361,0.0006382920714552,0.0031751376095221,0,center,0,0
24.13,362,0.0026171002340389,0.0008932651355764,0,center,0,0
24.2,363,0.0034439937157299,0.0023017694364495,0,center,0,0
24.27,364,0.0017680172011113,0.0006291285559248,0,center,0,0
24.33,365,0.000351534920134,8.964265838585391e-05,0,center,0,0
24.4,366,0.0025822471111175,0.0007348499207726,0,center,0,0
24.47,367,0.0047178282454487,0.0020935760969455,0,center,0,0
24.53,368,0.004405054148351,0.0021380407257958,0,center,0,0
24.6,369,0.0038419224278416,0.001773991557357,0,center,0,0
24.67,370,0.0011807975265676,0.0009699222675922,0,center,0,0
24.73,371,0.0008423037491587,0.0009688875272599,0,center,0,0
24.8,372,0.0006952206135255,0.0007451755896567,0,center,0,0
24.87,373,0.0010329693402916,0.000445351069261,0,center,0,0
24.93,374,0.0008718220672409,0.00028649250618,0,center,0,0
25.0,375,0.0007560798557302,0.0005248592937648,0,center,0,0
25.07,376,0.0002157197540854,0.0003674719650142,0,center,0,0
25.13,377,0.0002061617604653,0.0001033084620377,0,center,0,0
25.2,378,0.0001350886658984,4.533110545690319e-05,0,center,0,0
25.27,379,0.0002684412393429,0.0001225885105957,0,center,0,0
25.33,380,0.0003369805439148,9.617776685405992e-05,0,center,0,0
25.4,381,8.850845550234464e-05,7.095030575486766e-05,0,center,0,0
25.47,382,0.000311815785566,0.0002114959695306,0,center,0,0
25.53,383,0.0003073732169449,0.0003389325519498,0,center,0,0
25.6,384,9.447133538054548e-05,3.7672347568663e-05,0,center,0,0
25.67,385,0.0005238497761501,0.0004847525945826,0,center,0,0
25.73,386,0.0016584303409694,0.001205354848457,0,center,0,0
25.8,387,0.0034745180991519,0.0026907263280434,0,center,0,0
25.87,388,0.0024533042084776,0.0014033716658044,0,center,0,0
25.93,389,0.0009839466425694,0.0005891798741291,0,center,0,0
26.0,390,0.0014936008891039,0.0002227058781476,0,center,0,0
26.07,391,0.000399924610744,0.0001621154096575,0,center,0,0
26.13,392,0.0003685157778723,0.0002981994034012,0,center,0,0
26.2,393,0.0003718077139392,0.0001584557104406,0,center,0,0
26.27,394,0.0005155243336296,0.0008356508672813,0,center,0,0
26.33,395,0.0010709961743397,0.0007766576637344,0,center,0,0
26.4,396,0.001766683866363,0.0008982528474539,0,center,0,0
26.47,397,0.0012139149769987,0.0003144466331673,0,center,0,0
26.53,398,0.0009327373025396,0.0001868596036005,0,center,0,0
26.6,399,0.0002735898751862,0.0001364881372247,0,center,0,0
26.67,400,0.0002069379629953,7.447287732609693e-06,0,center,0,0
26.73,401,0.0007382004497037,0.0002159320749125,0,center,0,0
26.8,402,0.0023125673861668,0.000568631775974,0,center,0,0
26.87,403,0.0031995850072055,0.001350969710623,0,center,0,0
26.93,404,0.0052539929940303,0.0030560920783861,0,center,0,0
27.0,405,0.0071618279640049,0.0050514695463587,0,red_corner,0,0
27.07,406,0.0086689835255037,0.0075380519331229,0,red_corner,0,0
27.13,407,0.0098573448546217,0.0081465454579662,0,red_corner,0,0
27.2,408,0.0100246395204664,0.0084793203550962,0,red_corner,0,0
27.27,409,0.009898487315468,0.00926617342515,0,red_corner,0,0
27.33,410,0.0105753294722662,0.010128787732874,0,red_corner,0,0
