Time,Frame,nose_dist,body_dist,freezing,body,Known,Homecage
0.07,1,0.0,0.0,0,red_corner,0,0
0.13,2,0.0,0.0,0,red_corner,0,0
0.2,3,0.0,0.0,0,red_corner,0,0
0.27,4,0.0,0.0,0,red_corner,0,0
0.33,5,0.0,0.0,0,red_corner,0,0
0.4,6,0.0,0.0,0,red_corner,0,0
0.47,7,0.0,0.0,0,red_corner,0,0
0.53,8,0.0,0.0,0,red_corner,0,0
0.6,9,0.0,0.0,0,red_corner,0,0
0.67,10,0.0,0.0,0,red_corner,0,0
0.73,11,0.0,0.0,0,red_chamber,0,0
0.8,12,0.0,0.0,0,red_chamber,0,0
0.87,13,0.0,0.0,0,red_chamber,0,1
0.93,14,0.0,0.0,0,red_chamber,0,1
1.0,15,0.0,0.0,0,red_chamber,0,1
1.07,16,0.0,0.0,0,red_chamber,0,1
1.13,17,0.0,0.0,0,red_chamber,0,1
1.2,18,0.0,0.0,0,red_chamber,0,1
1.27,19,0.0,0.0,0,red_chamber,0,1
1.33,20,0.0,0.0,0,red_chamber,0,1
1.4,21,0.0,0.0,0,red_chamber,0,1
1.47,22,0.0,0.0,0,red_chamber,0,1
1.53,23,0.0,0.0,0,red_chamber,0,1
1.6,24,0.0,0.0,0,red_chamber,0,1
1.67,25,0.0,0.0,0,red_chamber,0,1
1.73,26,0.0,0.0,0,red_chamber,0,1
1.8,27,0.0,0.0,0,red_chamber,0,1
1.87,28,0.0,0.0,0,red_chamber,0,1
1.93,29,0.0,0.0,0,red_chamber,0,1
2.0,30,0.0,0.0,0,red_chamber,0,1
2.07,31,0.0,0.0,0,red_chamber,0,1
2.13,32,0.0001840013494658,9.803931851947474e-05,0,red_chamber,0,1
2.2,33,0.0017820036506941,0.0006135194477307,0,red_chamber,0,1
2.27,34,0.0003518400346493,0.0003377657707538,0,red_chamber,0,1
2.33,35,0.0006242297998311,0.0001885459388415,0,red_chamber,0,1
2.4,36,0.0011965354754115,5.246429254300748e-05,0,red_chamber,0,1
2.47,37,0.0010277054326792,0.000326721289075,0,red_chamber,0,1
2.53,38,0.0002067494819398,0.0003408179923261,0,red_chamber,0,1
2.6,39,0.0001108149622911,0.0001384052482693,0,red_chamber,0,1
2.67,40,0.0003428278396529,0.0001142686053833,0,red_chamber,0,1
2.73,41,0.0005689936357399,0.0002421731436048,0,red_chamber,0,1
2.8,42,0.0003277999521988,9.624449468354523e-05,0,red_chamber,0,1
2.87,43,0.0002448708657646,0.0009384165291966,0,red_chamber,0,1
2.93,44,0.0006547862574987,0.0020858323564924,0,red_chamber,0,1
3.0,45,0.0002574990474726,0.0015678105617125,0,red_chamber,0,1
3.07,46,0.0006843402175793,0.0014009082569236,0,red_chamber,0,1
3.13,47,0.0005397072936646,0.0005939448727635,0,red_chamber,0,1
3.2,48,0.0002413488805822,0.0004389489615201,0,red_chamber,0,1
3.27,49,0.0002344142628688,0.000699354873436,0,red_chamber,0,1
3.33,50,0.0001850560861711,0.0002995656417742,0,red_chamber,0,1
3.4,51,0.0004691675388995,0.0003011224313139,0,red_chamber,0,1
3.47,52,0.000846989230354,0.0001527699429265,0,red_chamber,0,1
3.53,53,0.0003553448060572,0.0006987525694678,0,red_chamber,0,1
3.6,54,0.0010699997143389,0.0001086549051275,0,red_chamber,0,1
3.67,55,0.0028402341180667,0.0003317721785159,0,red_chamber,0,1
3.73,56,0.0005359320962493,0.0002899278237835,0,red_chamber,0,1
3.8,57,0.000777166199628,4.152674762122768e-05,0,red_chamber,0,1
3.87,58,0.000486170029269,0.0002045318549953,0,red_chamber,0,1
3.93,59,0.0008001185939155,0.0001945289084682,0,red_chamber,0,1
4.0,60,0.0017799794186871,6.445749934050942e-05,0,red_chamber,0,1
4.07,61,0.0009554764999368,0.00025173113716,0,red_chamber,0,1
4.13,62,0.000447008450756,7.289759928187616e-05,0,red_chamber,0,1
4.2,63,5.723549798142663e-05,1.8039062622745783e-05,0,red_chamber,0,1
4.27,64,0.0004975209837543,9.123628142400184e-05,0,red_chamber,0,1
4.33,65,0.0002510134744143,0.0001015477814917,0,red_chamber,0,1
4.4,66,0.0002606818118971,0.0001175561223987,0,red_chamber,0,1
4.47,67,5.785511457879623e-05,0.0001218999702886,0,red_chamber,0,1
4.53,68,6.538422299288583e-05,0.0001911035446131,0,red_chamber,0,1
4.6,69,0.0001582441505933,7.976386107135707e-05,0,red_chamber,0,1
4.67,70,0.000244006064407,6.417411969992244e-05,0,red_chamber,0,1
4.73,71,0.0002116196628359,0.0003120948479853,0,red_chamber,0,1
4.8,72,0.000548911593394,0.0006221333481393,0,red_chamber,0,1
4.87,73,0.0024601802048538,0.0021349421386075,0,red_chamber,0,1
4.93,74,0.0026565638995496,0.0028785719265444,0,red_chamber,0,1
5.0,75,0.0014957719506502,0.0012356510453122,0,red_chamber,0,1
5.07,76,0.0014227379038287,0.0001929980411115,0,red_chamber,0,1
5.13,77,0.0046400440766679,0.0010867161783054,0,red_chamber,0,1
5.2,78,0.0029820295564845,0.0018002209123227,0,red_chamber,0,1
5.27,79,0.0027125198986245,0.0015216141065799,0,red_chamber,0,1
5.33,80,0.0031331067003046,0.0013636719669035,0,red_chamber,0,0
5.4,81,0.00150882774751,0.0009395610974599,0,red_chamber,0,0
5.47,82,0.0012888261064994,0.0015660623315472,0,red_chamber,0,0
5.53,83,0.0004899724258082,0.0018800793753682,0,red_chamber,0,0
5.6,84,0.0007122873606395,0.0013680207063722,0,red_chamber,0,0
5.67,85,0.0004608931673658,0.0008599771119901,0,red_chamber,0,1
5.73,86,0.0003550126724406,0.0012300208966735,0,red_chamber,0,1
5.8,87,0.0002152837884602,0.0004654835393146,0,red_chamber,0,1
5.87,88,0.0003112363752393,0.000108995709727,0,red_chamber,0,1
5.93,89,0.0002295540807175,0.0002621290067856,0,red_chamber,0,0
6.0,90,0.0001201610130942,0.0001028729645904,0,red_chamber,0,0
6.07,91,0.0003368729134899,0.0002369040979078,0,red_chamber,0,0
6.13,92,0.0006090687294156,0.0005896635478347,0,red_chamber,0,0
6.2,93,0.0010221008487924,0.0004132648933662,0,red_chamber,0,0
6.27,94,0.0005104583332345,0.000733622087736,0,red_chamber,0,0
6.33,95,0.0012653404020002,0.0015842780491153,0,red_chamber,0,0
6.4,96,0.0011403444919624,0.0008275794780591,0,red_chamber,0,0
6.47,97,0.0022546413451777,0.000685504507255,0,red_chamber,0,1
6.53,98,0.0009794061786189,0.0008837595504377,0,red_chamber,0,1
6.6,99,0.0039239925316223,0.0015932544536999,0,red_chamber,0,0
6.67,100,0.0042205707721285,0.0012274847539529,0,red_chamber,0,0
6.73,101,0.0023237908907362,0.0003931054718104,0,red_chamber,0,1
6.8,102,0.0002463073408744,0.0011434204585252,0,red_chamber,0,1
6.87,103,0.0010087374492277,0.0002598970666774,0,red_chamber,0,1
6.93,104,0.0004928312719269,0.0003576851225897,0,red_chamber,0,1
7.0,105,0.0020455237912925,0.0002384696660348,0,red_chamber,0,0
7.07,106,0.0093787903350838,0.0007800822405813,0,red_chamber,0,0
7.13,107,0.0104591766557229,0.0021102665202091,0,red_chamber,0,0
7.2,108,0.004802168038336,0.0006125797761228,0,red_chamber,0,0
7.27,109,0.0030613664878828,0.0015560279423458,0,red_chamber,0,0
7.33,110,0.0056921026816645,0.0027340998266929,0,red_chamber,0,0
7.4,111,0.0093933462316322,0.0054943154046853,0,red_chamber,0,0
7.47,112,0.0115009728817444,0.0064517054103503,0,red_chamber,0,0
7.53,113,0.0107129613498847,0.0079172749944699,0,red_chamber,0,0
7.6,114,0.0094475109976352,0.0084704131554063,0,red_chamber,0,0
7.67,115,0.0083677918233283,0.0086979739705172,0,red_chamber,0,0
7.73,116,0.0078773484740447,0.0084240334970534,0,red_chamber,0,0
7.8,117,0.007178426165672,0.0072056288944458,0,red_chamber,0,0
7.87,118,0.0068847920578229,0.0074033090347559,0,red_chamber,0,0
7.93,119,0.0062947812988875,0.0061823575331031,0,red_chamber,0,0
8.0,120,0.0060936576310503,0.0044033706249721,0,red_chamber,0,0
8.07,121,0.0060260958338258,0.0040600091334536,0,red_chamber,0,0
8.13,122,0.0077179960464446,0.0065495051043026,0,red_chamber,0,0
8.2,123,0.0092885817436061,0.0098362948622395,0,red_chamber,0,0
8.27,124,0.0092882711916952,0.0103186990705969,0,red_chamber,0,0
8.33,125,0.0041230804153447,0.0075178305867395,0,red_chamber,0,0
8.4,126,0.0006460770202262,0.0057311552599948,0,red_chamber,0,0
8.47,127,0.000690897699265,0.0044081544493007,0,red_chamber,0,0
8.53,128,0.0020228454720121,0.0010694433634432,0,red_chamber,0,0
8.6,129,0.0104246657609752,0.0006812289120085,0,red_chamber,0,0
8.67,130,0.0147463347275992,0.0032338083666757,0,red_chamber,0,0
8.73,131,0.0141317636026444,0.0053917059172266,0,red_chamber,0,0
8.8,132,0.0146620651517011,0.0095315828929474,0,red_chamber,0,0
8.87,133,0.0154943077134788,0.0161616012589377,0,red_chamber,0,0
8.93,134,0.0019841065604571,0.0224757341912049,0,red_chamber,0,0
9.0,135,0.0098840740996471,0.0253768834611673,0,red_chamber,0,0
9.07,136,0.0040870277867763,0.0223262320882293,0,red_chamber,0,0
9.13,137,0.0261619996295626,0.0228149998747749,0,red_corner,0,0
9.2,138,0.0316430148415503,0.0256515378669106,0,red_corner,0,0
9.27,139,0.0324402605490973,0.0244684117356373,0,red_corner,0,0
9.33,140,0.0341231091125786,0.0149374879064153,0,red_corner,0,0
9.4,141,0.0275181767433752,0.0052356612945449,0,red_corner,0,0
9.47,142,0.0127066008624209,0.0018821732155769,0,red_corner,0,0
9.53,143,0.0021136811235995,0.0007154282124694,0,red_corner,0,0
9.6,144,0.000323486617755,0.000370536521425,0,red_corner,0,0
9.67,145,0.0013925782481864,0.0014596140351013,0,red_corner,0,0
9.73,146,0.0015876546530826,0.0012647831941115,0,red_corner,0,0
9.8,147,0.0012059243106254,0.0006335162204775,0,red_corner,0,0
9.87,148,0.0002131446531291,0.0002136376721141,0,red_corner,0,0
9.93,149,0.001966040500645,0.0001998943682212,0,red_corner,0,0
10.0,150,0.0102071583537107,0.0016657645088235,0,red_corner,0,0
10.07,151,0.0157190421664679,0.0073662635327945,0,red_corner,0,0
10.13,152,0.0139284919831641,0.0170953344750458,0,red_corner,0,0
10.2,153,0.0116855994185116,0.0178657553942946,0,center,0,0
10.27,154,0.0143023993264341,0.0122158509882428,0,center,0,0
10.33,155,0.0118274964958926,0.0107454975042903,0,center,0,0
10.4,156,0.0104756873355453,0.0088343049876416,0,center,0,0
10.47,157,0.0105766525343086,0.01095489554185,0,center,0,0
10.53,158,0.0112462267614221,0.0109706203919602,0,center,0,0
10.6,159,0.0098031850506731,0.0093944886393326,0,center,0,0
10.67,160,0.0093945326263176,0.0101940585206057,0,center,0,0
10.73,161,0.0116539778195142,0.0125189017498998,0,center,0,0
10.8,162,0.0146603189912427,0.0143815962991951,0,center,0,0
10.87,163,0.0164416572832714,0.015720799039036,0,center,0,0
10.93,164,0.0161789942874745,0.0157014411121059,0,center,0,0
11.0,165,0.0151497368594738,0.0150033449762567,0,center,0,0
11.07,166,0.0131795692488312,0.0120623732141854,0,center,0,0
11.13,167,0.0144019075229983,0.0113363183912253,0,center,0,0
11.2,168,0.0137416411896261,0.011303986719222,0,center,0,0
11.27,169,0.0102945577903641,0.0080139691671799,0,center,0,0
11.33,170,0.0056158702331246,0.0051205366958294,0,center,0,0
11.4,171,0.0088210775970722,0.0034905097493101,0,center,0,0
11.47,172,0.0125325698395611,0.0014029359918481,0,center,0,0
11.53,173,0.0102306989397947,0.0023665744671999,0,center,0,0
11.6,174,0.0102754447083756,0.0061849699874802,0,center,0,0
11.67,175,0.01172099782916,0.0074012669535271,0,center,0,0
11.73,176,0.0114375845528632,0.0096681874731881,0,center,0,0
11.8,177,0.0109823549922603,0.0111128926516649,0,center,0,0
11.87,178,0.0105454779920172,0.0094695506692296,0,center,0,0
11.93,179,0.0044042995711361,0.0067113521842994,0,center,0,0
12.0,180,0.0026086337037972,0.0035527017437592,0,center,0,0
12.07,181,0.0023718255342613,0.0009976730630329,0,center,0,0
12.13,182,0.0004684194834359,0.0001955029523072,0,center,0,0
12.2,183,0.0008244754597638,0.0006735687235122,0,center,0,0
12.27,184,0.0038712214978449,0.0045462882972137,0,center,0,0
12.33,185,0.0121531358837048,0.0115397986938929,0,center,0,0
12.4,186,0.0166131687727043,0.0173374433314094,0,center,0,0
12.47,187,0.017993131991065,0.0201371148291635,0,center,0,0
