Time,Frame,nose_dist,body_dist,freezing,body,Known,Homecage
4.13,62,0.015648103414197,0.0146311088510548,0,blue_corner,0,0
4.2,63,0.0145740666692457,0.0132738264911558,0,blue_chamber,0,0
4.27,64,0.0102590388092854,0.0097212035895445,0,blue_chamber,0,0
4.33,65,0.0098789525516499,0.0101901168125587,0,blue_chamber,0,0
4.4,66,0.0118074321973068,0.0109680474213282,0,blue_chamber,0,0
4.47,67,0.0083027516897694,0.0091654286264977,0,blue_chamber,0,0
4.53,68,0.0025998386215823,0.0052295103816162,0,blue_chamber,0,0
4.6,69,0.0047439588538531,0.0026385341875728,0,blue_chamber,0,0
4.67,70,0.004991938154073,0.000774553842581,0,blue_chamber,0,0
4.73,71,0.0018851097208156,0.0009950715781262,0,blue_chamber,0,0
4.8,72,0.0006257361679791,0.000388699290488,0,blue_chamber,0,0
4.87,73,0.0044062984799091,0.0009720044485072,0,blue_chamber,0,0
4.93,74,0.0082113884281817,0.0052394199234252,0,blue_chamber,0,0
5.0,75,0.0097705329575088,0.0084873911115319,0,blue_chamber,1,0
5.07,76,0.0086690479183052,0.0059623109462463,0,blue_chamber,1,0
5.13,77,0.0028147008474124,0.0027231897451964,0,blue_chamber,1,0
5.2,78,0.0015355348289649,0.0020960882541016,0,blue_chamber,1,0
5.27,79,0.0012798095257029,0.000891882222158,0,blue_chamber,1,0
5.33,80,0.0009917172582193,0.0013323419300274,0,blue_chamber,1,0
5.4,81,0.0012121476976816,0.0019451495377842,0,blue_chamber,1,0
5.47,82,0.0015219568053718,0.0019537106165207,0,blue_chamber,1,0
5.53,83,0.0010474529791439,0.0012174194739993,0,blue_chamber,1,0
5.6,84,0.0022067671195156,0.0006321818176307,0,blue_chamber,1,0
5.67,85,0.0020671451830623,0.0017308947711195,0,blue_chamber,1,0
5.73,86,0.0085139070559585,0.0009297921575415,0,blue_chamber,1,0
5.8,87,0.0142107406584649,0.0001393650482297,0,blue_chamber,0,0
5.87,88,0.0105996090978799,0.0014008444195465,0,blue_chamber,0,0
5.93,89,0.007880362937529,0.0021165310814338,0,blue_chamber,0,0
6.0,90,0.007049899351985,0.0043844736975023,0,blue_chamber,0,0
6.07,91,0.0094696117368775,0.0085647053787211,0,blue_chamber,0,0
6.13,92,0.0088581041825489,0.0080740477221461,0,blue_chamber,0,0
6.2,93,0.0072139530058786,0.0064485207574077,0,blue_chamber,0,0
6.27,94,0.0098768960920774,0.0062917433944543,0,blue_chamber,0,0
6.33,95,0.0154728100958088,0.0105904714714175,0,blue_chamber,0,0
6.4,96,0.0137199794080083,0.0133800316583062,0,blue_chamber,0,0
6.47,97,0.0115395091497488,0.0129070073626658,0,blue_chamber,0,0
6.53,98,0.011105924740258,0.0101904441013915,0,blue_chamber,0,0
6.6,99,0.010375559934035,0.0085278504579806,0,blue_chamber,0,0
6.67,100,0.0077797946747771,0.0054574207349785,0,blue_chamber,0,0
6.73,101,0.0037407416161838,0.0030820799185116,0,blue_chamber,0,0
6.8,102,0.0007453401764826,0.0026336510372468,0,blue_chamber,0,0
6.87,103,0.0020344390775064,0.0021836704245931,0,blue_chamber,0,0
6.93,104,0.0038133844573438,0.0001497020065576,0,blue_chamber,0,0
7.0,105,0.0039169446189477,0.0018519242642508,0,blue_chamber,0,0
7.07,106,0.0027242837608843,0.0015125383290935,0,blue_chamber,0,0
7.13,107,0.0017851238696492,0.0007620634022857,0,blue_chamber,0,0
7.2,108,0.0031732215006719,0.0004708212880198,0,blue_chamber,0,0
7.27,109,0.0043773744710183,0.0007519669925258,0,blue_chamber,0,0
7.33,110,0.0051350813540441,0.0004914944310433,0,blue_chamber,0,0
7.4,111,0.0051758010693047,0.0007968004505669,0,blue_chamber,0,0
7.47,112,0.0016438289260109,0.0005727249970437,0,blue_chamber,0,0
7.53,113,0.0022765385380969,0.0006749124523948,0,blue_chamber,0,0
7.6,114,0.0032576107875111,0.0002101088732548,0,blue_chamber,0,0
7.67,115,0.0056881767491923,0.0001735971481255,0,blue_chamber,0,0
7.73,116,0.0013758560550709,0.000523848044635,0,blue_chamber,0,0
7.8,117,0.0011884280435715,0.0003726388922385,0,blue_chamber,0,0
7.87,118,0.0060443159990706,0.0006134345291228,0,blue_chamber,0,0
7.93,119,0.0077430509031435,0.0008752931259472,0,blue_chamber,0,0
8.0,120,0.0037477577124121,0.0005652136304722,0,blue_chamber,0,0
8.07,121,0.0022575378015496,0.000564771935871,0,blue_chamber,0,0
8.13,122,0.0010228794655162,0.0001084371035922,0,blue_chamber,0,0
8.2,123,0.0020963130722218,0.0002579235636304,0,blue_chamber,0,0
8.27,124,0.0012787085305868,0.000508463530759,0,blue_chamber,0,0
8.33,125,0.0028134999657293,0.0003049118195531,0,blue_chamber,0,0
8.4,126,0.0052612452146696,0.0007410834926517,0,blue_chamber,0,0
8.47,127,0.0055231092901967,0.0006699923235299,0,blue_chamber,0,0
8.53,128,0.00397063964335,0.0003343276408693,0,blue_chamber,0,0
8.6,129,0.0032528928600531,0.0008723876957567,0,blue_chamber,0,0
8.67,130,0.0035976157152792,0.0014702138047255,0,blue_chamber,0,0
8.73,131,0.0037558208720028,0.0028001888775706,0,blue_chamber,0,0
8.8,132,0.004086369087966,0.0043154811852269,0,blue_chamber,0,0
8.87,133,0.0043692636834227,0.0039487043515653,0,blue_chamber,0,0
8.93,134,0.0104035034284526,0.0056257161255702,0,blue_chamber,0,0
9.0,135,0.0119511921107947,0.0088171939937455,0,blue_chamber,0,0
9.07,136,0.0131459613027149,0.009142242039369,0,blue_chamber,0,0
9.13,137,0.0137666259938138,0.0094507917694914,0,blue_chamber,0,0
9.2,138,0.0135932606462123,0.0072018646261173,0,blue_chamber,0,0
9.27,139,0.0126191184725336,0.0073705731838454,0,blue_chamber,0,0
9.33,140,0.010831398549703,0.0095781268759088,0,blue_chamber,0,0
9.4,141,0.0083012746102231,0.0090475769027046,0,blue_chamber,0,0
9.47,142,0.0051919992653,0.0069070985301436,0,blue_chamber,0,0
9.53,143,0.0026801945067172,0.0018407271571483,0,blue_chamber,0,0
9.6,144,0.0030871473477449,0.000169203159303,0,blue_chamber,0,0
9.67,145,0.0033855962790587,0.000355852198002,0,blue_chamber,0,0
9.73,146,0.0029945266464925,0.0003390042636577,0,blue_chamber,0,0
9.8,147,0.003510076167901,0.0009809605941847,0,blue_chamber,0,0
9.87,148,0.0019529345399585,0.0015249411994266,0,blue_chamber,0,0
9.93,149,0.0057051410908216,0.0022881800938724,0,blue_chamber,0,0
10.0,150,0.0045866956801059,0.0031294673938013,0,blue_chamber,0,0
10.07,151,0.0010765502240721,0.0046575042019086,0,blue_chamber,0,0
10.13,152,0.0007604620009504,0.0027927744242433,0,blue_chamber,0,0
10.2,153,0.0003333704856335,0.0004994785539256,0,blue_chamber,0,0
10.27,154,0.0013133309434148,0.0001671198266507,0,blue_chamber,0,0
10.33,155,0.0012201023166068,0.0008785953719002,0,blue_chamber,0,0
10.4,156,0.0015278954712352,0.0012476381070323,0,blue_chamber,0,0
10.47,157,0.0012565003066658,0.0005514611658119,0,blue_chamber,0,0
10.53,158,0.0026393985546787,0.0002041211228505,0,blue_chamber,0,0
10.6,159,0.0022076997143728,0.0013251725594313,0,blue_chamber,0,0
10.67,160,0.0065302195985363,0.0020646769523225,0,blue_chamber,0,0
10.73,161,0.0060646986666395,0.0037307152611248,0,blue_chamber,0,0
10.8,162,0.0112667753552566,0.0077221702175597,0,blue_chamber,0,0
10.87,163,0.0140180764014029,0.0121010232835324,0,blue_chamber,0,0
10.93,164,0.0129132924319504,0.0128550646518427,0,blue_chamber,0,0
11.0,165,0.0121130848272595,0.0107314365101157,0,blue_corner,0,0
11.07,166,0.0089912900312261,0.0092507992812755,0,blue_corner,0,0
11.13,167,0.0061254080783906,0.0064925726123081,0,blue_corner,0,0
11.2,168,0.00145985129552,0.0032159850501224,0,blue_corner,0,0
11.27,169,0.0002244703915092,0.0005353155598348,0,blue_corner,0,0
11.33,170,0.0017663407064101,0.0015231313977193,0,blue_corner,0,0
11.4,171,0.004250515664455,0.0004465778224509,0,blue_corner,0,0
11.47,172,0.0062007951050132,0.0010908291253347,0,blue_corner,0,0
11.53,173,0.0065968752308398,0.0027166204631135,0,blue_corner,0,0
11.6,174,0.0096722410388177,0.0069986850280049,0,blue_corner,0,0
11.67,175,0.012269871044989,0.0092772578994259,0,blue_corner,0,0
11.73,176,0.0086207702092821,0.007783261814598,0,blue_corner,0,0
11.8,177,0.005802938936689,0.0043483634164538,0,blue_corner,0,0
11.87,178,0.0096862682239103,0.0041968484321415,0,blue_corner,0,0
11.93,179,0.0101085117940876,0.0044525566771296,0,blue_corner,0,0
12.0,180,0.0081624324809816,0.0042854994612202,0,blue_corner,0,0
12.07,181,0.0069172249527429,0.0061518141833055,0,blue_corner,0,0
12.13,182,0.008910442209384,0.005535438628426,0,blue_corner,0,0
12.2,183,0.0092610863880993,0.0044132364773796,0,blue_corner,0,0
12.27,184,0.0104081287086602,0.0053385437850826,0,blue_corner,0,0
12.33,185,0.0096621740143023,0.0050921407841178,0,blue_corner,0,0
12.4,186,0.00926192683905,0.0029698885349775,0,blue_corner,0,0
12.47,187,0.0131169606834972,0.006948612536133,0,blue_corner,0,0
12.53,188,0.0160646411241052,0.0121620214584585,0,blue_corner,0,0
12.6,189,0.0161728096495638,0.0137554133648557,0,blue_corner,0,0
12.67,190,0.0113225283142161,0.011816762419199,0,blue_corner,0,0
12.73,191,0.0036125219361716,0.0102841624152495,0,blue_corner,0,0
12.8,192,0.007567939877674,0.0066798306916906,0,blue_corner,0,0
12.87,193,0.007829001869239,0.0042345395899149,0,blue_corner,0,0
12.93,194,0.0015047115578499,0.0015251423177278,0,blue_corner,0,0
13.0,195,0.0007723221158437,0.0002414856071757,0,blue_corner,0,0
13.07,196,0.002407260664409,0.0002995532989237,0,blue_corner,0,0
13.13,197,0.0036513464098615,0.0008396505396958,0,blue_corner,0,0
13.2,198,0.0043828984095349,0.0012126972639358,0,blue_corner,0,0
13.27,199,0.0024485300262341,0.0008322624822838,0,blue_corner,0,0
13.33,200,0.0006182945078159,0.0009992607890271,0,blue_corner,0,0
13.4,201,0.0037698607437031,0.0007175022216675,0,blue_corner,0,0
13.47,202,0.0098058689855312,0.0005540589295504,0,blue_corner,0,0
13.53,203,0.0113983741621239,0.0011333752885798,0,blue_corner,0,0
13.6,204,0.0141018963805396,0.0052213585489036,0,blue_corner,0,0
13.67,205,0.0171774614342739,0.0123459254070038,0,blue_corner,0,0
13.73,206,0.0161581621356971,0.0134021970221265,0,blue_chamber,0,0
13.8,207,0.0123867779719502,0.0114100945725303,0,blue_chamber,0,0
13.87,208,0.0122977475489298,0.0083906153935026,0,blue_chamber,0,0
13.93,209,0.0087463742342601,0.0075408390970383,0,blue_chamber,0,0
14.0,210,0.0117131788248719,0.0058766610838012,0,blue_chamber,0,0
14.07,211,0.0121480422424274,0.0052298564694577,0,blue_chamber,0,0
14.13,212,0.0111256518338406,0.0074739725412482,0,blue_chamber,0,0
14.2,213,0.0111353849222853,0.0090951984377571,0,blue_chamber,0,0
14.27,214,0.0086237218377162,0.0098674607239925,0,blue_chamber,0,0
14.33,215,0.0092405698617216,0.0080492390709628,0,blue_chamber,0,0
14.4,216,0.0081655572493718,0.0064386150409607,0,blue_chamber,0,0
14.47,217,0.004608659621483,0.0042274078911764,0,blue_chamber,0,0
14.53,218,0.0072674291110919,0.0027365572375974,0,blue_chamber,0,0
14.6,219,0.0088401531747073,0.0032647896134303,0,blue_chamber,0,0
14.67,220,0.0096983282052245,0.0060869743972977,0,blue_chamber,0,0
14.73,221,0.0107758319870522,0.0076630137080694,0,blue_chamber,0,0
14.8,222,0.008976936921154,0.007724482504318,0,blue_chamber,0,0
14.87,223,0.0043438093550032,0.0066810911291299,0,blue_chamber,0,0
14.93,224,0.0033323129018301,0.0049158675850454,0,blue_chamber,0,0
15.0,225,0.0032446748841364,0.0026895003204336,0,blue_chamber,0,0
15.07,226,0.0038176433676414,0.0007431021841211,0,blue_chamber,0,0
15.13,227,0.0045331043453587,0.0004239099577848,0,blue_chamber,0,0
15.2,228,0.0048780006578559,0.0014965532652928,0,blue_chamber,0,0
15.27,229,0.0038316028981065,0.001850109975318,0,blue_chamber,0,0
15.33,230,0.000660912718416,0.0014427074794352,0,blue_chamber,0,0
15.4,231,0.0035059645985925,0.0002622505004255,0,blue_chamber,0,0
15.47,232,0.0029101405410671,9.621887562068117e-05,0,blue_chamber,0,0
15.53,233,0.0006774895927221,4.620995201721667e-05,0,blue_chamber,0,0
15.6,234,0.001408835810467,0.0001926193581216,0,blue_chamber,0,0
15.67,235,0.006588170665298,0.0008141181224585,0,blue_chamber,0,0
15.73,236,0.0074158171075299,0.0013643818281096,0,blue_chamber,0,0
15.8,237,0.0082139025746985,0.0026838245470204,0,blue_chamber,0,0
15.87,238,0.0077619952079159,0.0041619708296333,0,blue_chamber,0,0
15.93,239,0.0055879355229664,0.0086488928585301,0,blue_chamber,0,0
16.0,240,0.0044413281568705,0.0099818533955966,0,blue_chamber,0,0
16.07,241,0.0019517745820068,0.0061773457252595,0,blue_chamber,0,0
16.13,242,0.000235169729016,0.0024594324359322,0,blue_chamber,0,0
16.2,243,0.0002524025606449,0.0010696396057414,0,blue_chamber,0,0
16.27,244,0.0014004041223598,0.0015786671641124,0,blue_chamber,0,0
16.33,245,0.0024609520661881,0.0019676492358287,0,blue_chamber,0,0
16.4,246,0.003431745821717,0.0016261609295353,0,blue_chamber,0,0
16.47,247,0.0043955456978653,0.0016770272269132,0,blue_chamber,0,0
16.53,248,0.0053532019692423,0.001051875092176,0,blue_chamber,0,0
16.6,249,0.0079647720303166,0.0008372162469635,0,blue_chamber,0,0
16.67,250,0.0138589153104994,0.003696077643136,0,blue_chamber,0,0
16.73,251,0.0086006769748451,0.0039231381797098,0,blue_chamber,0,0
16.8,252,0.0045827875823523,0.0043485802038672,0,blue_chamber,0,0
16.87,253,0.0020070449330562,0.0039125068790562,0,blue_chamber,0,0
16.93,254,0.0012570795319059,0.0030640846508775,0,blue_chamber,0,0
17.0,255,0.001865152521817,0.0011154918783341,0,blue_chamber,0,0
17.07,256,0.0025516961971139,0.0025756160156904,0,blue_chamber,0,0
17.13,257,0.003180021530694,0.0038439680460727,0,blue_chamber,0,0
17.2,258,0.0037671377914931,0.0009455298851131,0,blue_chamber,0,0
17.27,259,0.0043031668891031,0.0014702348901954,0,blue_chamber,0,0
17.33,260,0.004784244776454,0.0008739638501603,0,blue_chamber,0,0
17.4,261,0.0052089817170139,0.0006323581980688,0,blue_chamber,0,0
17.47,262,0.0055773209431795,0.0006401863793367,0,blue_chamber,0,0
17.53,263,0.0058900165456499,0.0004898445707206,0,blue_chamber,0,0
17.6,264,0.006148491896784,0.0006028607409027,0,blue_chamber,0,0
17.67,265,0.0063547488741023,0.0014367173410877,0,blue_chamber,0,0
17.73,266,0.0065114696186181,0.0031066433964715,0,blue_chamber,0,0
17.8,267,0.0066197012000413,0.0012530138491742,0,blue_chamber,0,0
17.87,268,0.0071425442033024,0.0027921871863678,0,blue_chamber,0,0
17.93,269,0.0084109635381022,0.0039324515569912,0,blue_chamber,0,0
18.0,270,0.0057978152833314,0.0024362392058771,0,blue_chamber,0,0
18.07,271,0.0022827701024589,0.0015673573177271,0,blue_chamber,0,0
18.13,272,0.0016925116752313,0.0031029816995731,0,blue_chamber,0,0
18.2,273,0.0026661544727094,0.0041964193775788,0,blue_chamber,0,0
18.27,274,0.0040751870171472,0.0060734402705831,0,blue_chamber,0,0
18.33,275,0.0038898158152401,0.0079281777847259,0,blue_chamber,0,0
18.4,276,0.0016785405443747,0.0067866025587807,0,blue_chamber,0,0
18.47,277,0.0011250752664482,0.0039169169345013,0,blue_chamber,0,0
18.53,278,0.0011473568621682,0.0013501779553635,0,blue_chamber,0,0
18.6,279,0.0015980013960225,0.0010367447100743,0,blue_chamber,0,0
18.67,280,0.0007454540015271,0.0004555896560655,0,blue_chamber,0,0
18.73,281,0.001951421448972,0.0003529510533284,0,blue_chamber,0,0
18.8,282,0.004135584335635,0.0012432430881769,0,blue_chamber,0,0
18.87,283,0.0055661663229443,0.0032220376918108,0,blue_chamber,0,0
18.93,284,0.0059293520739446,0.0046763332196319,0,blue_chamber,0,0
19.0,285,0.0052250664949648,0.0039486425446125,0,blue_chamber,0,0
19.07,286,0.0037625590428997,0.0026109926729919,0,blue_chamber,0,0
19.13,287,0.0057155038849884,0.0026379281858807,0,blue_chamber,0,0
19.2,288,0.0074398804705812,0.0023849539365244,0,blue_chamber,0,0
19.27,289,0.0049929209249713,0.0006044930978086,0,blue_chamber,0,0
19.33,290,0.0016478508259193,0.0008313574687922,0,blue_chamber,0,0
19.4,291,0.002328025411497,0.0015520401598292,0,blue_chamber,0,0
19.47,292,0.002911184250675,0.0006786627996006,0,blue_chamber,0,0
19.53,293,0.0023502300326949,0.0008753881657314,0,blue_chamber,0,0
19.6,294,0.0024789191234165,0.001243376216294,0,blue_chamber,0,0
19.67,295,0.0015033510802046,0.000947196607653,0,blue_chamber,0,0
19.73,296,0.0007584079634465,0.0009604452479322,0,blue_chamber,0,0
19.8,297,0.0023424212416715,0.0012873551661539,0,blue_chamber,0,0
19.87,298,0.0089940516325675,0.0021332773396503,0,blue_chamber,0,0
19.93,299,0.0142938984602084,0.0019091488090834,0,blue_chamber,0,0
20.0,300,0.0153200796986409,0.001318374164675,0,blue_chamber,0,0
20.07,301,0.0171622268845298,0.0043133507692766,0,blue_chamber,0,0
20.13,302,0.0151481933483662,0.0062434097058904,0,blue_chamber,0,0
20.2,303,0.0077668613163281,0.0050340694389881,0,blue_chamber,0,0
20.27,304,0.01111924015456,0.0026363262802122,0,blue_chamber,0,0
20.33,305,0.0471541930546139,0.003450133174773,0,blue_chamber,0,0
20.4,306,0.0121211525816292,0.001254349624993,0,blue_chamber,0,0
20.47,307,0.0116243625501853,0.0012188788027074,0,blue_chamber,0,0
20.53,308,0.0462437957345179,0.0025704114229124,0,blue_chamber,0,0
20.6,309,0.0130440782018944,0.0015551498324346,0,blue_chamber,0,0
20.67,310,0.0028161131139999,0.0002162079258714,0,blue_chamber,0,0
20.73,311,0.0041398988715373,0.0003553076830572,0,blue_chamber,0,0
20.8,312,0.0032976146883175,0.0001139555014054,0,blue_chamber,1,0
20.87,313,0.0022704955325822,0.0002571117763812,0,blue_chamber,1,0
20.93,314,0.0022534610155942,0.0007048266424152,0,blue_chamber,1,0
21.0,315,0.0176397759886198,0.0014652833592516,0,blue_chamber,0,0
21.07,316,0.0344506329214865,0.0009219348617307,0,blue_chamber,0,0
21.13,317,0.0221099316323082,0.0002040276650025,0,blue_chamber,0,0
21.2,318,0.0036245817818873,0.0003852356170858,0,blue_chamber,0,0
21.27,319,0.0016451025738243,0.000328000474075,0,blue_chamber,0,0
21.33,320,0.0007215805356717,0.0003618046171571,0,blue_chamber,0,0
21.4,321,0.0001696047689003,0.0002338273046799,0,blue_chamber,0,0
21.47,322,0.0022577978420547,0.00030304542376,0,blue_chamber,0,0
21.53,323,0.0113537284394503,0.0006491951213308,0,blue_chamber,0,0
21.6,324,0.0236373808856534,0.0005826847295419,0,blue_chamber,0,0
21.67,325,0.023250081821035,0.0016616055220475,0,blue_chamber,0,0
21.73,326,0.0099207225841289,0.0020774147059891,0,blue_chamber,0,0
21.8,327,0.0035450980481367,0.0009393843100045,0,blue_chamber,0,0
21.87,328,0.0072446642861409,0.0001374025211326,0,blue_chamber,0,0
21.93,329,0.0111835956173947,0.0014896110806892,0,blue_chamber,0,0
22.0,330,0.0050975758633012,0.0069053883686179,0,blue_chamber,0,0
22.07,331,0.0148175534764203,0.013894984996521,0,blue_chamber,0,0
22.13,332,0.0264771227879586,0.0145777197001192,0,blue_chamber,0,0
22.2,333,0.0143710654613725,0.0092886864182819,0,blue_chamber,0,0
22.27,334,0.0064244522481207,0.0056218025046938,0,blue_chamber,0,0
22.33,335,0.0021806031659669,0.0033612578792058,0,blue_chamber,0,0
22.4,336,0.0013321032930103,0.0010128710517987,0,blue_chamber,0,0
22.47,337,0.0020120895349354,0.0010586374486019,0,blue_chamber,0,0
22.53,338,0.0011378839517159,0.0014055920787062,0,blue_chamber,0,0
22.6,339,0.0008129788686931,0.0010295531370546,0,blue_chamber,0,0
22.67,340,0.0009469807846549,0.00045233412732,0,blue_chamber,0,0
22.73,341,0.0002985188440838,6.68441794559612e-05,0,blue_chamber,0,0
22.8,342,9.385735685845234e-05,3.5214971571741285e-05,0,blue_chamber,0,0
22.87,343,0.0001308703874072,6.347368833207108e-05,0,blue_chamber,0,0
22.93,344,7.917924981465855e-05,2.1408800238083463e-05,0,blue_chamber,0,0
23.0,345,9.11875424884722e-05,4.3751709747218674e-05,0,blue_chamber,0,0
23.07,346,0.0001555030297622,6.146616931984349e-05,0,blue_chamber,0,0
23.13,347,0.0002232331476594,4.535713927307412e-05,0,blue_chamber,0,0
23.2,348,0.0004800225248262,0.0001336436273316,1,blue_chamber,0,0
23.27,349,0.0002290989362918,8.701154360054813e-05,1,blue_chamber,0,0
23.33,350,4.067273490389834e-05,8.755268947296554e-05,1,blue_chamber,0,0
23.4,351,2.9109301423371735e-05,4.517147068478986e-05,1,blue_chamber,0,0
23.47,352,6.661155977767762e-05,1.7003421596965007e-05,0,blue_chamber,0,0
23.53,353,0.0001917990884619,7.592749535952784e-05,0,blue_chamber,0,0
23.6,354,9.404425568662532e-05,5.339627326222133e-05,0,blue_chamber,0,0
23.67,355,0.000172069786548,3.0019280773055998e-05,0,blue_chamber,0,0
23.73,356,5.681529038261464e-05,4.7042898002788965e-05,0,blue_chamber,0,0
23.8,357,0.0003387265994337,4.304776271281804e-05,0,blue_chamber,0,0
23.87,358,0.0009350954129163,8.510850618799756e-05,0,blue_chamber,0,0
23.93,359,0.0044879492493837,0.000556906139717,0,blue_chamber,0,0
24.0,360,0.0073018725130206,0.0030480629739107,0,blue_chamber,0,0
24.07,361,0.0074071857715737,0.0043518410285919,0,blue_chamber,0,0
24.13,362,0.0061002002996654,0.0049931528512058,0,blue_chamber,0,0
24.2,363,0.0022730406681522,0.0043513285168194,0,blue_chamber,0,0
24.27,364,0.0011136293830071,0.0029198553146446,0,blue_chamber,0,0
24.33,365,0.0008708178836176,0.0007588965522677,0,blue_chamber,0,0
24.4,366,0.0006769317458519,0.0022909059747823,0,blue_chamber,0,0
24.47,367,0.0005243126801985,0.0017896970416117,0,blue_chamber,0,0
24.53,368,0.0004216369274734,0.0003635788873818,0,blue_chamber,0,0
24.6,369,0.0004133659061611,0.0001458164178056,0,blue_chamber,0,0
24.67,370,0.0005394548364249,0.0008553234789821,0,blue_chamber,0,0
24.73,371,0.0019871529681295,0.0015532865386624,0,blue_chamber,0,0
24.8,372,0.009068484968047,0.000752475725539,0,blue_chamber,0,0
24.87,373,0.0109077170179985,0.0002130229275337,0,blue_chamber,0,0
24.93,374,0.0122342010131417,0.0005857441887701,0,blue_chamber,0,0
25.0,375,0.0150057527640108,0.0020088352828447,0,blue_chamber,0,0
25.07,376,0.0137067104163515,0.006902489581819,0,blue_chamber,0,0
25.13,377,0.0131373105005815,0.009317143133743,0,blue_chamber,0,0
25.2,378,0.013233560089728,0.0121675932615563,0,blue_chamber,0,0
25.27,379,0.0150223732893362,0.0138440112487129,0,blue_chamber,0,0
25.33,380,0.0143965552523226,0.0138884749604498,0,blue_chamber,0,0
25.4,381,0.0146110705423448,0.013317428474676,0,blue_chamber,0,0
25.47,382,0.0160182450603262,0.0160970962083378,0,blue_chamber,0,0
25.53,383,0.0146312670882587,0.0137808099620954,0,blue_chamber,0,0
25.6,384,0.0106760974609808,0.0109196098491385,0,blue_corner,0,0
25.67,385,0.0071382682954921,0.0066954141506115,0,blue_corner,0,0
25.73,386,0.0038825751278589,0.0031961731100312,0,blue_corner,0,0
25.8,387,0.0006566980383303,0.0013167068936178,0,blue_corner,0,0
25.87,388,0.0009338834646909,0.000576863496124,0,blue_corner,0,0
25.93,389,0.0002471548708549,0.0002821664881123,0,blue_corner,0,0
26.0,390,0.000562879587484,0.0001747778906594,0,blue_corner,0,0
26.07,391,0.001057039478382,8.138981673591187e-05,0,blue_corner,0,0
