nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y,blue_cyl_x,blue_cyl_y,red_cyl_x,red_cyl_y
595.5580110629542,347.212158203125,575.1802216374017,348.9233703613281,584.385984791535,370.2548828125,585.8276496031955,355.427490234375,574.0971770825539,363.12374877929693,533.8076059051888,379.6557312011719,555.791686960215,351.99102783203125,572.1868884605573,384.2436218261719,533.9029573882707,362.1622619628907,545.0235334268126,395.09466552734375,508.2314617622542,363.4469909667969,519.271689420729,408.08087158203125,493.3861664176785,397.120840653818,481.8566361933479,425.65945055635086,487.7805013135445,456.9882319383358,138.0,111.0,840.0,111.0
595.6117277065771,346.42251527144396,575.4289569055198,348.41602456193067,585.8035990659063,369.1505941922964,586.353173919245,354.5697228985095,575.5666602315882,362.3425242915406,536.2284681898424,379.4632748088183,557.18568167021,351.5488970469697,575.6989548670674,383.48319972970603,535.8109771607774,361.9351772306296,550.0822812975579,394.70160848204836,511.07887148969894,363.4469909667969,525.9144052713401,407.92279473359457,496.31267783888,397.5900140315098,485.4661177129021,428.9550852956834,491.3632059618462,465.20537157728927,138.0,111.0,840.0,111.0
595.6251220703125,343.25573790238417,575.8513317109847,346.38136923689757,586.2892282812114,364.7219644014536,586.6239250127159,351.1297399921155,576.0465508694517,359.2095081791626,537.7769752213752,378.6914493122755,557.9917475805127,349.7757794667022,577.6363124340942,380.4336093523253,536.9357236540769,361.02447853108913,553.2211506076608,393.12529581482664,511.5926809073812,363.4238478622077,531.7491470071496,407.2888446707023,497.34757297976967,397.62175639865677,485.8287607177216,429.868923620622,491.77359240950284,466.69786318223817,138.0,111.0,840.0,111.0
595.1293376682712,344.52423695381157,575.6678015094753,346.84411962435854,584.8430028239109,365.3413496361,585.6061158478353,351.909090893739,574.8687303403714,359.51192732186445,537.3516457818787,378.58422839529226,557.349711755789,349.6317621304655,576.6743046556628,380.5604749976225,536.5821388543006,360.8757493034398,553.111253864412,392.75520416269865,510.8058481453532,363.1100939557568,532.4579007770909,407.1694784474056,496.91650092261403,397.2150612711046,482.8746951080034,428.5957329876588,488.5235325699083,462.63370514313243,138.0,111.0,840.0,111.0
592.0752365152697,356.1778320545544,574.4344146630566,352.40711879474753,578.8442929294649,373.8421028074911,580.7189142471819,360.7648701280742,569.5582851123893,365.2287402317246,533.9095957143925,379.15925403370727,554.0230784570591,351.37366979248884,569.9452233782655,385.6472051387799,534.0079087010166,361.1903714475003,549.5804906785831,393.5802726027537,510.6736968546243,361.998396396756,530.2399751081545,407.32472321275077,494.5694291458138,395.2638611614582,477.9073151695546,422.7834533693378,481.1246163593003,454.6267525432599,138.0,111.0,840.0,111.0
586.7883252817958,374.4249449714009,573.8145495885301,361.8884903749292,573.4996400897656,383.5208980267213,576.9620672487484,373.5781953652171,566.4817369886456,373.40332271898615,529.9238048011704,380.39598978214394,552.204602365277,354.85346850249516,560.4795455436731,393.516053391495,531.6200964876516,361.49008323163696,544.0189715353874,396.822227027008,511.1329340368798,360.92036120250964,526.7166175182828,407.2606557064528,492.64084655871943,392.94890919295193,471.86267887264324,418.47326298987093,472.9382931840865,452.0523403213292,138.0,111.0,840.0,111.0
583.4335210632129,390.0780475543259,574.7053585742209,371.7737673714899,568.2016755076049,392.18559407153884,576.0272947460783,385.1151917664043,566.1443290057234,381.5392196944602,527.6452759681833,381.64346633593874,553.4708520978512,360.16233998451855,553.7217470180701,399.00613401585696,531.7582138046841,362.4500339350857,540.4844696579834,398.82053624325073,512.3290750812776,360.525714292907,523.1556016513427,406.63120516861454,491.378655501759,391.32479069719204,469.2722233767767,415.48042393361845,469.62874841608846,450.4159043086659,138.0,111.0,840.0,111.0
581.8136617051352,402.2852313175635,577.2140762871204,378.81028939883134,566.7532936103217,397.52732134052894,576.1170440915627,393.47012644134617,566.8372260009435,385.43042992942753,527.7459114076212,382.45684455022797,560.5721684009404,365.63067574249976,552.2555595707565,402.748259969116,535.1951361146934,363.234765578399,539.5192287213703,400.0027569550837,514.2882818386155,360.44566891761633,521.7019928678517,405.5995869816161,491.31487233373593,390.4568496148318,468.80772577622633,414.24617953936786,466.7103154105683,448.8395135433691,138.0,111.0,840.0,111.0
580.3531614105625,410.7282740428751,578.5212822877531,385.74079331683686,566.5053112991739,402.6855033371968,576.7553313967186,400.30234558932455,567.6775026105206,389.8170622350773,529.6992179869101,382.78254580410066,565.9859101652709,371.9817318662632,551.4492765537505,406.6641735113416,540.0040188076175,364.4195198959406,538.862987626767,401.925909374526,516.8300187190733,360.4719642040126,520.9792848329612,405.02484445700395,492.06879583210207,388.76361480416995,468.8982068409612,411.873718611814,465.4420474736745,445.5287432275926,138.0,111.0,840.0,111.0
578.6529924653744,413.0815794652063,578.5024550319795,389.9748033188073,565.9858785640371,407.20684069473356,576.7297003322241,403.25236319418025,567.8346299722178,394.05764331553195,530.4119829575152,383.56498012717725,566.9541327659966,374.861197499365,550.3686765259115,409.7509892089036,541.728714691893,365.0723059552079,536.8336006171471,404.348798586009,518.6728296568901,360.51007119971456,519.8380315445536,404.45856120193787,492.53668847010493,386.1308158731905,468.63791997395003,407.5640012951458,464.5710909041837,440.0197967048341,138.0,111.0,840.0,111.0
577.3158366442849,416.36038868385344,577.6700303195831,391.38743108653455,565.487336201131,408.6757599067122,575.9886224216822,405.22339997279164,567.7530165121572,395.4932942022813,531.3171430190475,384.53310492221266,566.9525444800972,376.84406429154757,549.4840847226603,411.58516329822646,542.9870739705564,365.49635778674065,535.381538802256,405.6699243953966,519.4320317271669,360.7480262556289,518.8719604458565,404.3615003008132,493.08971416483837,384.98187153873033,468.09241996494444,406.16590495472894,462.3893716983502,438.1109518691519,138.0,111.0,840.0,111.0
577.5421089814747,419.42330159760525,577.7404751271896,394.34309578046685,565.4239490757052,411.0439363047991,575.9132118492034,408.3359329031164,567.8343372587785,398.6787239660466,532.0828050637222,385.1666877272298,567.6662843247876,379.52309383486914,549.4477198882884,413.42327965085974,544.2646342969854,367.27148575773987,535.6663848240753,406.78226472876554,520.7898739800725,361.00961239106744,518.905989644399,404.63093619656445,493.5251528455014,384.0223724855548,468.01628839184,404.1146353604321,460.8240651763614,436.6166313276941,138.0,111.0,840.0,111.0
580.0207158799894,426.700663146089,579.7309800461412,401.6936193528337,565.8460159758397,416.56086992123153,576.8030071272724,415.7429402387509,569.0538645316855,404.8070058777986,535.663817570428,386.512595813746,571.7150560050296,385.74416529419034,550.8044126216782,416.60648589293305,548.276241252542,371.66403798124884,538.4616960292338,408.6858596254557,524.0868586973256,362.23612823638797,520.4278285606982,405.87105118569843,495.91809596076547,382.8254678576244,468.9477531790907,399.64716632785786,459.10978782375696,431.73570163443685,138.0,111.0,840.0,111.0
583.0935122462744,438.6757478967488,584.1053819613998,412.34197968765943,567.536626626116,426.9034717653785,579.2094600098675,427.25036558424625,573.1390612192831,413.92448420461596,543.3421853853597,390.47337155026383,578.4121405630497,396.08987579316,554.916194110499,423.4409406825314,557.0580179478275,379.6564270016719,542.46545274257,412.39352578880425,533.929531784802,365.2343080990887,524.0080956478762,408.46378282473665,503.18446991479226,380.6048690578772,473.9705882683006,391.82159672082696,459.4578534145187,422.73897473106064,138.0,111.0,840.0,111.0
586.8099191682021,450.90176005467595,588.3602061863653,425.1323614713392,570.7709117901086,437.0300167746659,582.7240149359184,438.2997246859916,577.7501131842455,425.6289649771338,552.3282952840492,396.4445890394642,585.6749941798681,408.5598156390429,559.4786071339752,431.748771940997,569.4540147609712,389.434212449695,547.5612238198577,417.4360570156244,551.4330053182141,370.7897822362771,529.2401680158849,409.0890173038953,516.5252563927733,377.1335066532421,485.17304374895843,378.5985224671282,462.7189124681113,405.9908096745285,138.0,111.0,840.0,111.0
592.8860386459344,462.35611997678836,593.8830830427136,437.4618386906473,574.8878964320484,447.1083380657741,587.825123717113,448.8569266869656,582.8945787778392,436.2654422664535,562.1195191786288,402.717892378711,592.5928649451948,419.5461192414721,563.7150986221363,438.5108827363906,582.8957863121993,398.7444696644868,552.3835069402693,420.8867632966374,569.4949227793206,375.4465223442608,536.3583791584739,409.1536279597767,532.3506541948434,375.6462165791819,498.18365447894666,367.1286570574472,465.7285702867204,391.961963154391,138.0,111.0,840.0,111.0
594.2454497832919,473.07100681669385,598.2049557021371,448.9715066577726,577.5913001503967,456.2519576812408,590.0629823923666,459.1671125442651,587.5276719433592,446.643233918292,570.555488373501,409.4636122297866,598.8117305295675,430.2912069607658,565.8974475318682,446.55379906642423,591.8063410575812,406.8669179268843,556.7413173925797,427.46302414105463,580.8134814115712,380.62835622503985,542.3839342403852,410.1787791451127,544.0048326491155,376.78729654116984,508.03192808505395,365.0422538808014,471.0563457926787,386.88267537807803,138.0,111.0,840.0,111.0
