nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y,blue_x,blue_y,red_x,red_y
27.36122634493846,23.710132029044363,28.41788218924781,25.156586219818305,29.095615466166283,23.994829986016246,28.256280389554405,24.263000764176194,29.071377725785364,24.846801548938124,31.792741968834836,25.708299345147143,29.241187046363414,26.215756423402826,30.167282881439995,23.8288402006379,30.84450833568391,26.6823481573251,31.670220597236863,24.44488711779556,32.28240753561643,27.567020495542213,33.03182403323797,24.475146855110705,34.46105669341829,26.879765437199524,36.35946730822506,29.20247048054665,37.35731734270485,32.02637023056335,9.82905982905983,7.905982905982906,59.82905982905983,7.905982905982906
27.526612288663383,23.71936193212685,28.56316743701026,25.206327782067568,29.268581660745543,24.015531898632197,28.418591040024495,24.28920533502698,29.214571035098338,24.874359289340276,31.87514245371629,25.717242293568646,29.328657113305276,26.264493607696576,30.301926587571874,23.883276149738194,30.915068134877966,26.698823879055798,31.708058630435684,24.46813024215793,32.32446213746,27.585015744122035,33.05584251968356,24.50882790214914,34.49440966370854,26.879765437199524,36.497592644243184,29.150941039440067,37.67242361869539,31.937671472764755,9.82905982905983,7.905982905982906,59.82905982905983,7.905982905982906
28.024601965058825,23.70839221182194,28.899284026344013,25.225640532591527,29.59149311355154,24.11098925965453,28.784766030361464,24.291890535081837,29.53145490848863,24.91743409069129,32.00013102217751,25.74084990784586,29.63127396418697,26.333267277537967,30.636807713542108,24.015512268487385,31.087627719880253,26.76736872674885,31.872503066938076,24.51258426236445,32.36432580294114,27.5998485314461,33.13123680094052,24.58011964604723,34.53105511632764,26.878344903082958,36.58510630978007,28.923000765952974,37.96751231434057,31.563521410105093,9.82905982905983,7.905982905982906,59.82905982905983,7.905982905982906
28.572058970017164,23.631320156881717,29.10747654172235,25.227477679565087,29.912456540043564,24.20298716551037,29.12546615763493,24.26785841133085,29.80004455295604,24.924938185120688,32.14856263626841,25.817155262264993,29.813819038915458,26.355469215634802,30.9442100164921,24.055220284351083,31.174856619041766,26.859224944723042,32.02372720581034,24.52807741462709,32.42228501295125,27.642720078327407,33.186835633038385,24.627175978174275,34.5877725591304,26.87041847527193,36.75228042871279,28.752672045999716,38.28182282664017,31.35195669674524,9.82905982905983,7.905982905982906,59.82905982905983,7.905982905982906
28.991927704879174,23.522150846474055,29.286178760802944,25.22807330575907,30.181292987626893,24.234838925847054,29.380469559930752,24.227012266298196,30.02217616025722,24.916429096279554,32.292514598209436,25.87168583106119,29.970142481598263,26.357377967943155,31.214355465003266,24.071965180010714,31.20060317859149,26.91171969473652,32.20134421464027,24.548989729609243,32.463137736485685,27.6617231938379,33.226800881186634,24.664583544119306,34.642942871739194,26.851380112459605,36.91071584526609,28.5740620901382,38.54195683614936,31.11141944372163,9.82905982905983,7.905982905982906,59.82905982905983,7.905982905982906
29.104733312547435,23.497286337300704,29.373466458338015,25.23139431596053,30.297397860119368,24.238497307497553,29.477492925464322,24.210821326664924,30.119453891783923,24.922030224690282,32.353839847405965,25.92382540914142,30.045358475045965,26.36627619654245,31.317252810443794,24.106989408726406,31.224150484446284,26.96726830729737,32.26184201904972,24.556889823238652,32.510260707922264,27.672391131657093,33.246575104536184,24.68533262153297,34.68426004859695,26.8126266850759,37.00426939012333,28.436339267392484,38.852764834932636,30.95888697848843,9.82905982905983,7.905982905982906,59.82905982905983,7.905982905982906
29.107719038022577,23.533818800484756,29.468112850392835,25.273753496730002,30.38648247210184,24.251327681577852,29.549141133469075,24.253575314005843,30.201140714902227,24.970492538912918,32.42110008576548,25.96835178239549,30.10420602735935,26.41616185580841,31.390282414128674,24.148705440395652,31.308981952018367,27.04967628558454,32.29642943908285,24.57526713998984,32.51751346039366,27.689488695706366,33.28366711223812,24.70122489758165,34.715555107014595,26.79702191506626,37.0680872605986,28.366288317690124,39.039449697361526,30.93878323827974,9.82905982905983,7.905982905982906,59.82905982905983,7.905982905982906
29.017793791439075,23.86631383699177,29.581325481399805,25.47847156234976,30.355600682433906,24.30684158804399,29.543096630611583,24.48823550024771,30.208823099382403,25.061437671305004,32.46824612165324,25.97370590856548,30.20860304910468,26.52439622552082,31.366122123210854,24.16411577638724,31.370039343931516,27.097998711843907,32.29750641224963,24.611369460166625,32.50397317516769,27.70103953903889,33.33341156456106,24.735200651305036,34.731154964021925,26.79491389740703,37.08860978352292,28.342949748100356,39.16592206411076,30.961750671531515,9.82905982905983,7.905982905982906,59.82905982905983,7.905982905982906
28.699687589099465,24.767131010841748,29.7150538380861,25.803946685844636,30.087551421944976,24.39697015073796,29.42142099924519,24.970763491085695,30.15574866447981,25.181891153372796,32.477722374129684,25.95594721784021,30.4645157097003,26.74461950929705,31.172625501386044,24.204197558720686,31.490692362208993,27.15459680169797,32.26499950552264,24.64504298630163,32.50268789557241,27.710416013124835,33.341284173314484,24.7433564266097,34.74512583886988,26.78379339653774,37.125428401870714,28.33030716614956,39.22281800406712,30.958774348777105,9.82905982905983,7.905982905982906,59.82905982905983,7.905982905982906
28.44885874834076,25.583218873322863,29.784818544543846,26.226499891472738,29.732832714551193,24.71305828963393,29.23145283808974,25.479618066273506,30.089136775077254,25.447525415239813,32.47054110879777,25.933880493108536,30.760024019240927,26.942457229186612,30.946487633175806,24.294939993244117,31.626369968083058,27.19849757005198,32.193186132857676,24.70577399217818,32.51107370632397,27.711889433294722,33.321209722162706,24.742571319089652,34.7677022154382,26.741846159937005,37.16115893671045,28.306011271990297,39.26237167005148,30.89927751807966,9.82905982905983,7.905982905982906,59.82905982905983,7.905982905982906
