nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y,blue_cyl_x,blue_cyl_y,red_cyl_x,red_cyl_y
374.4740905761719,484.0792069397482,394.1292419433594,462.9826559179304,374.6589960923578,457.0531708346625,381.9254150390625,468.23168888043494,386.6021728515625,455.5057227337267,405.88668823242193,414.8140482774112,407.76266479492193,450.40911734289256,377.9543239892373,442.83016090491685,414.7849121093751,429.9283079076412,387.5284423828125,414.5589049786935,430.9934082031251,413.9608581020334,396.29962158203125,392.09832692955024,427.24224853515625,388.46832061313427,463.35775756835943,376.5898429727013,487.2228088378907,387.0012512207031,138.0,111.0,840.0,111.0
374.2691893068222,486.20724359122585,393.975425091577,465.2245050889415,374.9162302273937,458.4571884789842,381.83436078399507,470.15858562546146,386.56746327214796,457.5736287841635,405.49817044458655,416.8929829692409,407.20570196655444,452.79429770334133,378.02815892091905,444.2386650927058,414.53254158052476,432.1363605583498,387.50632492700066,417.246516054299,430.53474010089656,415.2187923673323,395.9651077565501,394.2682315767099,426.44375049719974,389.9312257916436,461.9410878108941,377.54108821328145,485.5626947424192,386.6661280989186,138.0,111.0,840.0,111.0
372.8862981623649,492.01407543564693,392.7889789441069,471.6686567299971,374.04178909199595,465.18989439381505,380.95188977165697,475.96430703297443,385.8192269144868,463.70319595070947,403.01388082149447,424.50398384436124,404.7363464961319,458.6818089046969,377.42893631644455,449.05042378096516,412.66481229123497,436.81539960615015,387.0829032665937,424.4344130956358,428.08663978330253,418.0131046771143,394.35080452540683,401.1421704951832,422.81077451494406,394.80328173659535,454.63778119580854,380.1280992907937,476.8574469149165,385.32215315108147,138.0,111.0,840.0,111.0
369.92735999480783,499.32056862494176,390.2778926526241,479.5972752133748,371.16533587017904,472.5219367453282,378.30317350562456,483.4384961067054,383.10265669876173,471.00389243839373,398.8039656364354,432.39251096106136,403.23406848067316,465.74953469579026,374.6289199612645,454.89919166733887,408.9810518899592,442.61257227488994,385.23103832095967,431.6979950632391,425.16337985606077,420.62845908137757,392.68829256070114,407.222578359671,420.2850562866844,400.1767663086795,446.7166327022819,383.2915157605481,466.98589471961753,386.826947463889,138.0,111.0,840.0,111.0
367.3466569305363,504.8189289092627,389.415436465989,484.6611860754566,369.28179666729227,477.1883176282477,375.8486252551298,489.1206002124452,381.5336023333536,475.5621502002836,397.4484789470931,436.09264278679535,403.4777260723855,469.6838143513259,372.7156727750254,458.9536600375726,408.48089578694123,445.70157857121274,382.94172689364916,436.23790936387564,424.4615043221229,423.90292420359225,391.351719562437,411.27830567599506,420.1444713196232,403.147788823862,446.23583698930315,387.0970277298887,466.27777563332563,395.52293392075615,138.0,111.0,840.0,111.0
367.4202802338586,509.19593230972157,390.0602598213005,486.8315107692215,369.5367160856783,480.7902365478686,375.9748460618393,491.9390748275257,382.02153696802,478.3375976368639,397.44915932796516,437.55029112206756,405.6859229616352,470.07217473761625,372.7343223193773,462.5960747860322,410.0542689604553,447.543726638397,382.49467604093803,437.8519714051946,424.4439520020706,427.99751073847216,390.58577848467246,412.0319087313325,421.3426003203383,405.4599824487416,450.9705739922589,392.9648833081775,471.68685570781565,402.8544733891857,138.0,111.0,840.0,111.0
370.68315995933716,509.26418872810507,393.49479790085985,486.43783935015364,372.4656438442188,481.0652830541422,379.16653278237334,491.8490208338896,385.22034018604813,478.4957404924001,398.22214551165797,437.25035486180184,407.6868710893822,468.3933161455726,374.34336902573943,463.279045167403,411.2583730040735,447.44670127955663,382.9250349186321,437.81365682265186,424.83366807263593,428.6080459443123,390.339150381717,411.8420411964442,421.77190052800734,405.3492631554833,452.88269435409507,394.00841493199806,473.3735082130264,405.48133274400067,138.0,111.0,840.0,111.0
375.06251439664806,503.4927279446534,396.4410970629959,482.1943804765614,376.03587838762127,478.01230919326366,382.7994385171633,487.8916023218756,387.45969245834493,475.8608102708263,400.021731567513,434.39557562320493,409.47940541370656,464.95374885951964,375.9750462702717,461.62484941720703,412.8152605461865,445.2861828304821,384.2457341942785,436.1595568300555,426.57449615253813,426.99483650725745,390.514922210297,411.05662918510313,421.8066101074219,402.5328077914706,453.4493833228264,392.801887802377,474.5243727021236,407.1080866342593,138.0,111.0,840.0,111.0
375.4666910994797,491.4496513533595,397.16345337290954,475.7342988391792,378.56823453208233,471.57383051309887,383.85663748031095,479.5711038908282,389.2845915448598,470.14478592644724,402.2406523064799,430.77385214600986,409.88985279099364,461.81545916328247,377.9542455673959,455.34666527997,415.014315808894,443.41622497358617,385.91646362170064,432.8652855183715,427.9690004168354,424.82639303024223,391.7232521026733,409.73451338885206,421.8951053180152,400.2266937014836,453.3590929787513,392.93087582979757,476.0661679898948,405.9441085188076,138.0,111.0,840.0,111.0
373.13233404742476,483.1194279520529,397.9227185445245,472.1112768220174,380.05262291838443,464.32880165081025,384.7510070723757,473.82166727830105,390.08167811394986,465.37360319987596,405.5314921896758,428.7125324333708,410.32602292000894,461.0084651565091,380.8070406086899,449.20437480252554,417.6390329428189,442.4302634810083,389.25436422792427,430.0145940266658,429.60172884871747,424.2843018195791,394.52730223257294,408.33413991701826,423.4195804850774,400.0378016925047,456.4537177478961,394.99403288048103,481.02797432290174,406.4903582958988,138.0,111.0,840.0,111.0
371.9439556407733,479.004753533548,398.6815097130199,470.4014159378699,381.8732888498044,457.5427248074351,384.96832275390625,469.6585978626058,391.7761910975843,461.5874014190444,409.03433964421833,427.75755386050685,411.77304934225384,460.9112925510621,384.7976705444634,444.6284641484997,420.5349873326669,441.5438268982574,392.98732454638383,427.7143219597494,431.3625066557575,424.3374022819833,399.21032263793956,405.27280273589446,428.6488084313545,401.01790125307315,464.88432373926383,396.78474705144015,499.3393038553506,406.79467133461026,138.0,111.0,840.0,111.0
371.66875016935353,478.5514929360118,399.7595514067749,470.23910448012487,382.3527472181481,456.23227062805245,384.98049852503505,469.1738264912476,393.1057625290036,460.94114621741994,410.9395312875496,426.9198844930744,413.0559649664232,460.7180714626098,385.68125681118363,443.15173912384796,421.38686585826656,441.30477457110464,393.8706563406043,426.56301697141225,431.734619140625,424.2872010544893,400.372009654408,403.1891464859806,431.69234271397494,401.36562273801593,467.9768965660923,397.0306996592285,505.5557952389561,406.99793120445224,138.0,111.0,840.0,111.0
371.7345389377085,479.7579064991391,400.3393976752541,470.79437330307826,382.3701477050781,456.7151925208493,385.0293281351213,470.77599238522527,393.39740083212826,461.4765154541108,411.42331511401017,426.7397155761719,413.673537157261,460.6698913574219,385.6395744876446,442.9964599609375,421.66675423750826,441.1013108309993,393.9314174962573,426.37988281250006,431.7400875749476,424.32707437247484,400.3958179074616,402.8890071269471,432.3478109664374,401.3930969238281,468.4364671259192,396.6228157841927,506.29924731316817,407.022602627269,138.0,111.0,840.0,111.0
372.3895626835279,481.1083318197542,400.6038273253806,470.9328308105469,382.4332454147599,457.2503038387,385.25080734139135,471.83945142656177,393.6170201802993,461.82918846759236,411.6462297017324,426.7885455974167,413.86362660026083,460.73223760166286,385.605672225832,443.0584253949889,422.12902492225425,440.9782995909442,394.0148657024712,426.44581374999245,431.8407595302135,424.1334353164858,400.4603992406444,403.1746540151629,432.014254260915,401.1467127311583,468.5525583815854,396.1984799856461,506.49992920561704,406.50888340526996,138.0,111.0,840.0,111.0
373.8376859555688,483.34993957582776,400.46591281174597,471.34433430142644,382.68629193875574,458.36373994337214,386.0901960765774,472.50862078274,394.07704585538727,462.3161676423811,411.79062820271366,427.068968818007,414.1691058907675,461.22496840501236,385.51139320385556,443.9205482799649,422.3540093151038,440.90133499437263,394.3126489459664,426.79861628817025,432.1620117815577,424.0125889700506,400.71794056673787,403.44194435556864,431.3944693275173,400.1586156379824,468.83052877661777,395.2082749828651,506.9818518002424,404.6318451825817,138.0,111.0,840.0,111.0
375.28742615156955,487.6099630238069,400.16702758760357,473.5945934312541,382.35348922039316,463.24609197922985,386.27264477714834,475.06481658515935,393.889738016797,464.5799032363438,411.3412010944194,428.0615588748565,414.1702838636207,462.9053705817855,385.3204295874452,447.35651145855877,421.99843241456813,441.3533823952905,394.2755783433763,427.8244880025289,432.32786223533134,424.2636342794412,400.64627716652467,404.1123252868803,430.9419228791248,400.3637657033226,468.6233781884149,394.2925307704957,506.5303480070475,403.02571940385155,138.0,111.0,840.0,111.0
375.90862318568776,493.3593759947517,398.96763978442766,477.3969522067108,380.7568777488904,469.22321158392276,386.1255913118585,479.5833086140767,392.61270517374976,469.71747335011196,409.3314023522265,431.4888412907711,413.69459973683894,466.67635888914816,384.6450768594727,452.7990347672285,421.0239401810145,443.60327768271065,393.73806305716477,431.46497306166094,433.06012609942024,425.64320448882927,399.46933987507543,407.66653961384344,429.2765572371534,402.7952393393873,466.7092189565682,393.9196597550721,503.2046565168613,401.01572477153036,138.0,111.0,840.0,111.0
376.00190137226247,500.69273472593534,397.9090240181078,483.41102348246875,380.2708461189165,476.94364612426284,385.9377932680801,486.0563482898839,391.809259494304,476.36125230783114,408.38748723856736,437.1022253255721,412.6040413866181,472.04470703840514,384.3648982376679,459.9373979171624,420.5222453390744,448.23188951858924,393.21340119344694,438.1602732505247,434.68290399923285,428.3392468683543,396.7923069564325,414.9272313850682,424.87252746164285,406.65212665358064,461.49181772249466,394.2877864266218,495.8759274943774,399.19177001965375,138.0,111.0,840.0,111.0
376.02751757305003,509.8787198860723,397.6543813047352,492.2114812395777,380.04356108172186,486.2156822170343,385.8838635888863,494.9205881790655,391.1528699703766,484.73234702619084,407.5367011847395,445.79525964917985,411.104687699326,478.70591306263515,383.3435014833133,469.18923102896514,419.2628231738935,456.84897586305976,392.44572079264907,447.7467839254314,433.81106699622893,435.17697236464915,395.297475905136,425.2720545932186,421.61914404426625,412.97115059400795,452.74667722714685,397.27982123702486,483.3980571883402,399.4983882293796,138.0,111.0,840.0,111.0
376.0339050292969,521.3607003023924,397.50558563243567,503.9300989705676,379.8772282683747,497.20210287147086,385.8744536100071,506.6632782127151,390.9132681003189,496.52993875043546,405.3505347902037,459.78444749227975,410.00963751656104,490.41299412664875,380.73332039460104,480.9221552310647,417.14880789911786,468.20232512573153,390.4147143553788,460.86743012200026,428.77899037681794,445.56338954023346,391.9315324698784,438.89104787118595,420.0993772147879,424.111038905501,446.71024945811,404.63876178625856,476.92860234610794,403.90393917231995,138.0,111.0,840.0,111.0
376.4683231386518,536.0969807902707,397.07542492464324,517.9787545253862,379.42855786443783,511.1981456564212,385.8893269457397,521.4013804780252,390.62838483039127,511.21807948842456,404.82843894279574,475.2699214064006,408.71011527555083,506.49603147820955,380.1918895445,495.5540048394178,416.6057447478659,483.70583914382087,389.75654691618735,477.07837171452996,427.728898662798,459.47285147358167,391.16864780085314,455.65157122260075,418.94402373199915,436.6948349418557,446.04349651334684,414.51947453110125,477.0522133336515,412.0032455510964,138.0,111.0,840.0,111.0
379.2578952921,550.137574393969,397.50944191393177,531.004636350347,379.82873352154405,524.4822689788953,386.6207645702318,534.5333432968686,390.8547384070883,524.1726246367657,405.24651619270225,486.67497406947905,408.809090382562,519.3870381158582,380.9431731294636,509.2944633848721,416.8695497373426,496.82190437832446,390.04247951641423,489.14467077458846,428.9206511297963,473.4900443106451,391.85247741153455,467.7520581767299,419.0180176905726,449.1326453051549,447.6951509475908,425.2112332350737,481.4033225550204,417.03602638829307,138.0,111.0,840.0,111.0
384.46463475404846,563.3067750290002,400.19914883007806,542.1307477324233,382.088344255815,537.2620747867115,389.7166767543775,546.9343209921016,392.5408369226461,535.7220777788699,406.90275956650186,495.83472992648774,411.17861087638187,528.7060799660985,382.7424913104087,522.070166575091,418.1749131674999,506.85460293826947,391.5009890885709,498.37162908166215,430.88685638796636,485.2169019029405,393.4656606762844,476.18890887193834,420.319827911538,460.21668286137503,448.0360979265416,435.86267233720406,481.74017709380036,422.7900373251842,138.0,111.0,840.0,111.0
387.92942583439185,574.2804700014688,402.92885318839495,552.5400257586376,383.42685532810975,548.1684892219012,391.6159579275773,558.0529225766908,394.8469783812031,545.0141863679388,407.7824171339377,503.6808502289447,414.8817615456553,536.8585801596099,383.4335422070341,531.5985089483312,419.25977061561184,514.2717026122557,392.3807562485306,505.99417813308247,432.3754459119763,492.89135304905597,393.7529641931938,482.4405019206496,420.7753440951551,468.30753611214806,447.4770172973822,444.70907044693536,478.605809279481,428.63901730379666,138.0,111.0,840.0,111.0
388.998129183933,580.0653704708192,403.76688346017335,556.9710849113569,383.60140348661383,553.4296714948798,391.8987323419652,563.9121202931547,395.2919170067293,549.5186463947247,407.9391636854454,507.65741150438834,416.11237923641653,541.5857851232244,383.5036315917969,536.0090858657613,419.77239611821767,519.4990704840925,392.5179748535156,510.3351714057567,432.72685030004124,496.4911872495138,393.36684781852506,486.95221345565096,420.76466109996954,472.3216162056999,446.3042370709983,448.04758160150135,477.3196020056251,432.46214471646005,138.0,111.0,840.0,111.0
