nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y,blue_cyl_x,blue_cyl_y,red_cyl_x,red_cyl_y
387.2372741699219,458.0296602808846,400.5094299316407,438.74340931155575,380.9837341308594,425.30978116320296,388.0746218480267,440.99064259976353,392.693817138672,427.8277236525212,413.5763854980469,409.22929911294875,409.2375793457031,439.12127982743533,382.14263916015625,410.2518304965306,418.69219970703125,433.64570791335996,396.2845153808594,396.9542310419884,428.59403991698167,429.06771850585943,418.86859130859375,386.59698278099114,437.76898193359386,399.0887756347656,473.31744384765625,433.49847412109375,466.23054797414665,477.42175292968756,138.0,111.0,840.0,111.0
386.7234647522396,471.87682504233396,400.2641932470088,452.1331180155294,380.75370954393463,444.68088863653674,388.4014218531453,456.59986430764377,392.3222124007239,443.53962994241294,411.97121977419977,415.50666498355633,409.00051738647466,446.9513356531184,381.30732947053866,427.16842041885764,418.2970710543044,437.8006559785144,394.06552425113404,406.9757014361691,429.07691955567464,429.06771850585943,414.9742790631589,391.5005986600552,435.6946479012237,399.0887756347656,472.5962756655341,428.33780043876243,471.12673881983324,472.5968776725437,138.0,111.0,840.0,111.0
383.7039214124391,486.28871145584174,398.65696148466697,467.776854159341,379.15066229248384,462.5079880610902,387.8670791500399,472.04984982882297,390.4260846961889,461.45840520834975,404.41773215057407,425.13437510768546,407.7045178847413,457.83470078134457,377.48318505185483,447.9699759679829,416.22597302906297,443.4288826158953,384.37293815745113,422.1958100534059,428.6250451072286,429.5536678500707,397.8707371133979,398.84093337827005,426.0665713394268,399.41270801444523,468.43650851657026,407.3344435634909,478.5660832899858,450.61442351436705,138.0,111.0,840.0,111.0
378.19562576976375,499.5020407694559,395.0245067959893,482.3809125665251,375.56964596038995,475.4258482589556,384.48559959860125,484.67435609752044,387.60920831735854,475.4059148465376,398.0378600708024,436.82581148533404,405.4499455294813,470.89730883542114,374.3492667059852,462.07977715165,413.47804351108397,451.3782632419656,378.97144970078995,436.6871229894045,425.9211493954706,432.73602014499545,387.68286168835675,410.4524677962329,418.10095953840994,402.228799175587,461.8341418858906,400.9424410563405,481.75772331133584,435.21450342485406,138.0,111.0,840.0,111.0
371.6928051226653,510.6038128992242,390.0323499287161,494.9775170539458,371.8430559992016,487.22620225063656,379.1123830218439,496.2908858506346,383.23915528312915,486.7108133378167,395.6192382203627,449.2273939367798,402.45949372985683,483.80336412534444,372.1096557175586,472.0960811400331,411.3046967959032,462.36815481227643,378.1778869628906,449.3127554815024,423.3946936453575,439.87570599531483,384.61439344867455,422.52895004351467,413.9810058807025,410.5888354190158,456.67651252909735,400.8879395020052,482.2538410414282,431.73622571860653,138.0,111.0,840.0,111.0
365.62647201180977,519.4142380874822,384.93200599367157,505.3559461395927,368.38464232377225,498.16613755445405,373.2089462601541,507.56049661129464,379.0040635016197,497.59100682251244,394.66861708510964,458.8571364048714,400.6215766584952,494.97430018539336,370.6139327573303,481.51624633786383,410.3156351895744,472.6159588998408,377.80448987831693,459.22611674567247,421.72405936170924,449.4325101347026,382.94139314613915,434.2153706131971,411.8941764603329,421.2993134740968,451.8544720224487,401.9612699593932,482.0938111522674,426.48697805532885,138.0,111.0,840.0,111.0
358.21416153149124,523.2886482323556,378.34538806076085,513.4799410799538,363.844358149108,505.17100807903023,368.0506068633899,513.973278483617,374.2074368910167,505.69068737476266,393.1310240166764,468.81539987320764,395.906684198642,505.0971853316036,367.7533030588159,488.5372973933322,408.50871940963555,482.02328883449144,375.6929623826906,468.98939613640584,420.5023694987872,458.73797180361976,380.5733481162304,446.05737204113615,409.28541708494845,430.49259486922364,444.84024334316223,403.56681634932875,481.41157745302337,417.0727515478356,138.0,111.0,840.0,111.0
347.2329660419286,522.5225089055766,366.97507793967327,518.6287726208224,355.29905500123505,505.8631940669894,357.9283791351571,514.9238721112989,365.4503224565042,509.4311227701652,390.15134231235777,478.5927501079725,386.5709658405914,514.8648877630143,361.97032656479945,489.8128744368169,404.18155148916196,494.3567447050291,372.1950901092986,476.62376189676854,416.3409702686439,468.62477689634807,377.51668239917,457.59741240162845,407.05598766409645,440.2140949870973,438.37082430878115,409.0251003663499,479.8019254931358,413.7653778596309,138.0,111.0,840.0,111.0
333.5577198596497,516.4819539994458,353.212506522236,519.5002288136366,344.91147825343774,503.0529966918131,344.43688788786704,513.7805308866576,352.88639401582566,510.0160827636719,385.95764613661635,485.2928034623448,373.3169474768625,520.0696885716935,355.71614728516465,489.53472077802695,394.9210042079415,503.5682398791695,368.79816388246735,479.88425366798907,412.21250076601586,479.6698913631408,375.75430998120316,463.10399523643997,406.72243348029303,448.8972091893022,438.13130993193164,416.5957020580083,479.839051947887,411.7739095701146,138.0,111.0,840.0,111.0
321.80905404693397,512.0933392886185,341.8685856171725,518.8145258439613,336.7758847970327,500.41344702588674,334.3210489453653,510.9243693017231,343.1203631985759,509.75367407822375,380.8391402325817,490.2898235033108,363.3114018182016,521.6282896131813,349.944361123438,489.7451514113296,384.4224448675044,509.86415329876775,366.4424461313544,481.64695638919324,405.78294651110923,493.66331911697756,374.04616074142666,465.5064542650536,407.1322723302539,459.6993859873242,442.3879161422871,429.62490987069054,481.53118730992554,411.85907903838546,138.0,111.0,840.0,111.0
