nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y,blue_x,blue_y,red_x,red_y
415.2056896129601,388.0794831112237,436.0579816373112,401.0275392636832,444.4380903615272,384.26473960864735,431.48552245917887,390.1383988896804,444.38761971416955,395.15776479738395,474.61784599649127,411.1619718303132,446.12365253196066,416.9174891578898,461.46892965206604,387.60862106496313,462.352899165821,423.1435019772848,479.37019584810764,396.8467732264951,478.00926630280753,438.6761653649052,495.7570747703585,405.43465046451075,510.087285013698,434.18060198746844,520.8319535856683,530.536442355764,469.3713543062848,559.7639788526137,138.0,111.0,840.0,111.0
403.5542773728938,395.5699478031854,429.84913427367053,405.65050861715997,434.8330991432585,386.07319852996204,422.2776797072163,394.8062361377903,436.14411900473635,395.55156823065096,467.0737616465368,409.1853370804576,440.5584514136331,418.1241876930665,453.11697457644027,387.1317146933875,454.98610425627464,422.8722534179688,470.29209086515397,395.64650743885556,469.53489941921214,434.1942813271361,486.2267577506348,402.6514459008916,504.4609384163,430.7489738879624,530.0643310546875,453.06745493786286,485.10132556662904,543.4528729448596,138.0,111.0,840.0,111.0
392.2020575867501,400.1858684723494,418.38796781576445,408.97212912111,423.5235642984319,389.73454110943754,411.03094865400345,398.31407871333704,424.57417368849315,397.8160770330209,457.68597753720155,408.36954673441903,431.20853605143776,419.8498941939657,441.5661727688357,386.58900761932165,447.2871191600208,422.55968441434686,459.9113306234921,394.3870555848778,462.1098277923687,432.79122712790587,474.45152031704623,397.54491959780825,497.72541794865003,425.91347364749583,528.4596781552291,429.2426837201863,503.1803980542003,498.6130477939054,138.0,111.0,840.0,111.0
382.63899573202656,400.92025205656125,407.5784866616538,409.3409514059394,411.06788545869574,390.30588840803347,401.15643333386686,398.9679851160409,413.6556864343106,398.30218377877725,447.6772790145295,406.35358215006426,420.7478534567968,419.93225582177195,428.2755462742961,385.4207324883981,438.22004942338947,420.8330265002517,446.63951287967194,391.515711145801,456.2816303783369,430.6908502230544,463.30957534548565,392.5254185327426,490.09277396376524,417.6434778233935,521.1713260695985,421.67265802477255,521.5295205905995,449.7253225193903,138.0,111.0,840.0,111.0
376.96225573085474,400.6078417047082,401.96183941763826,408.36481618096457,403.5516941365091,389.0988234463235,394.22530568823856,398.8142043515398,407.1605307639252,397.8921590082634,442.22358157380233,404.5778430572872,417.06340519606704,418.3171902277274,421.4794891245828,382.9062226294887,434.87450318527556,418.4677417076331,439.918705957773,389.22981964917693,455.02771088750035,428.200191656388,457.0490916050955,388.1511676514805,486.0417641382546,411.8736139248597,515.9391875651328,413.65130130391276,537.7205253705432,420.2792712530951,138.0,111.0,840.0,111.0
376.1633971925855,398.2525962250548,400.85038141093185,406.939855795183,402.26395655430326,387.97447986129094,392.7117882833547,397.5123269672969,405.8545549123722,397.0746538899695,441.223228748013,403.35635940860266,416.6235537738504,416.23685441806737,420.4757953240634,382.1868892134684,434.5112915039063,417.2085660863837,438.6186352028933,388.05585554247216,455.10066181835583,426.91735302689983,455.63284622517347,385.8359773823313,484.50247890140395,409.2942944616726,514.4649020646108,407.94165002184025,548.3472819574738,411.2391630327985,138.0,111.0,840.0,111.0
376.9737488035083,391.85775944341736,399.1518948299792,403.1819364836491,402.287862293353,384.9525496225757,391.9430579080517,392.9262159775307,404.6823775909536,394.76765671931804,440.75600137104175,402.77178841960983,415.51100918873635,414.81197114537935,420.6740459845304,381.6765463006326,434.10088982384207,416.0510485304139,437.4120111297126,387.1943457153953,455.00596613633144,426.46747730477335,455.1354322090305,385.16836024984093,483.47270703627714,408.4109777717825,514.879763462733,406.46286584830034,550.7930546429734,408.98031102801554,138.0,111.0,840.0,111.0
377.13585716248554,383.2634039272942,394.7057100559298,397.58622536050655,402.0159587405109,380.706354748475,391.44721765384924,386.5314531604924,402.1062415747736,390.8202399715018,440.1326204750521,401.4421330178961,410.5007054721871,411.8659271454601,420.3919773383606,380.11300826478566,432.1919699327164,414.2555218529446,436.8175664108638,385.60811194108584,454.9002481502299,425.84987437568276,453.4834705129797,384.41220703345164,482.3725765054832,407.4035149672743,513.8245925794133,405.09811025337734,549.848181851409,406.58832320151686,138.0,111.0,840.0,111.0
376.62541019017414,376.79014134796273,391.4379148377741,392.74828145906554,400.80448129528,377.25576740850454,390.0072601490731,382.00248374915276,399.94014586396827,387.75942358141725,438.2710233033278,399.04104924528764,406.67789771106595,410.51788448925964,419.0483243487868,377.9161592084113,430.6157693585294,412.76325989476817,436.0095173334687,384.05917317796775,454.44517393355045,424.17377222969867,451.7563170794657,383.01541548538046,481.40331769107934,406.0643156549663,511.8779207087515,402.31078069659463,548.0243948310106,400.88441678141794,138.0,111.0,840.0,111.0
375.1809628719498,372.91191489261814,389.6929355353071,389.9800231584422,400.1370794954591,375.18115082841,388.8201193650466,379.065628553604,398.8821951946512,385.5506311323036,437.13848840725285,397.0345799221603,404.80260564558876,408.9095737456727,418.63796300985456,376.86415184197284,429.83241278728576,411.6447971540541,435.4452484386867,382.7340312248835,453.7067320023175,423.5390849660747,450.6627933308667,381.90671122927887,480.5962444214368,405.4472230015344,511.7518776134638,399.9017462635743,548.4818037208789,395.6186572686914,138.0,111.0,840.0,111.0
