nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y
191.14462280273438,187.55401611328125,214.4232330322266,225.9475860595703,229.12059020996094,194.5257720947266,208.85899353027344,200.86520385742188,229.9339752197266,212.96157836914062,298.25994873046875,226.48274010574087,231.3414306640625,237.77584838867188,253.1683349609375,189.9030303955078,272.0507507324219,256.46362304687506,287.5133972167969,192.820239553921,311.0893859863281,261.05581742892747,315.6617431640625,179.57614091661813,359.6838989257813,212.9813653617815,411.39428710937506,173.14908385411098,449.25585937500006,112.76133810811265
189.9478912396386,187.04905672440523,212.77045587974135,225.10013360237372,227.8731474232837,193.73611139190336,207.58818169162788,200.37209274291155,228.50892509935548,212.18782791603883,296.9707488371348,227.14275037802676,229.83826114139728,237.51678575542303,251.72770462634267,189.45867821767362,270.58125498545553,256.3868415577137,286.4195427957883,193.16581391287593,310.27385811669285,263.0869708290197,314.829358096701,181.6555175968041,358.46986080893555,215.44177774527674,410.1685301936281,180.24290788870968,447.05707149520015,119.17596855772939
183.99329056361015,183.86545077137637,205.13070742696502,221.2951497678137,221.73968382669727,190.01428775442665,201.30791156649323,197.53778746875855,221.41516740838279,208.81501459357148,290.5064172390053,227.9100319771699,222.30477999635497,236.3847274432665,244.35512590663035,187.00927958651678,263.43335389087696,255.8800992583756,280.7618575352459,193.04140068519968,305.85809453063223,264.78003292401354,309.9234892575628,183.32714917425054,352.7318806087749,218.5823665817211,404.5882816563544,187.30460662382617,436.571797755889,124.52666338621196
177.39390674602816,177.45638462391497,198.14295686684085,217.57829925970358,215.09504787825256,186.24649682102608,194.18371297239307,192.5926604601245,213.43041674770245,205.91990961894078,282.66280077818817,227.76518193598525,213.0455248523149,234.27217239954385,235.38824160078673,183.34319780800206,255.41814342114014,254.3049901042746,272.81256143285145,191.7264352727749,298.5362990126566,265.78802476530495,301.9000753662889,184.69230293486592,346.6068384518964,222.27001563968818,399.85569480195545,190.146802225413,426.9582279980182,127.53107375229649
172.17092357777938,170.32547468234173,190.6885070327877,210.9998454341386,209.5554515561694,181.93183107288337,187.78875896338053,186.71325479554943,206.87578594410246,200.50041762585778,274.27603798786714,225.9641126243802,203.69734514642624,227.32299266017887,228.22569802080682,179.8191167174084,246.46787653953993,250.28433444770718,262.91727095830174,189.28911897533175,288.56215657937526,265.61321257840274,295.34304088780897,185.48225729738326,338.7578648440541,224.8678492304575,395.1846758673458,194.8041115916824,422.2516695884113,129.9044536582564
166.85028339179152,163.65828041475189,183.48632580240658,203.77417154787233,204.08599729167457,177.03671856916316,182.75146554318454,180.4742635248135,200.6594152020216,194.46862120917376,264.6821192487085,222.47572925039637,196.74989660588557,220.51066256955156,222.3595597854777,175.75979757266106,237.12555789357685,244.7065628941487,253.94453536403716,187.10359102583678,280.90796466732746,263.6771265335502,287.71625918059,185.6224817641316,330.5802003587855,227.18563894601917,390.53856310319645,201.90202539308117,420.7615946515458,137.15533720949307
162.59388930869366,155.19810801958985,178.43672290370935,196.60760794581938,198.88345291231298,170.63978212304545,177.66165854002372,172.8556289151255,194.68555621146191,188.16094637235048,254.64287857043206,217.5642298444011,189.0954675866258,212.44323983303295,217.9062459726901,170.7982921431562,228.9574622168424,239.5842817380019,247.50119732176313,184.32668015443411,274.49216978062907,260.47562379720426,280.6736437673238,185.94444484021204,321.24942906876765,230.57781345112397,383.37472030680675,212.73216391070557,418.90286393999475,151.14763136617458
157.621810767374,149.8053798757507,172.38483006591693,189.8321931163845,192.82587356483592,164.71354471961448,171.79707322236553,166.8770203481975,189.11785301426355,181.85063552597506,245.90739213518847,212.52680378485198,182.76328018406656,207.7705892415204,211.6659057866899,165.30665708863242,221.37865155163107,234.74397922408474,241.13482102926352,179.44294713830413,268.7831077193316,255.68213152251823,276.32976720511874,187.16453396694547,312.75918085254773,235.04242836926522,374.90072534997864,227.10262488157613,415.18326258207173,172.32988056101755
151.5693989631303,146.09409894004116,166.80795194722373,185.80646484748019,186.7145261527136,159.51384415826993,166.28297103137646,162.61670943126273,183.47263990476947,176.57145526706373,239.3097927019002,208.3003835305418,176.82743889432604,203.70637305946153,204.86570028023328,160.2864615395593,214.17185016376354,230.0842949963004,235.64179690201775,175.97553598227628,261.338036490745,251.0494020871377,272.98185867617497,186.9963986520342,304.50030874945355,236.73963745964312,366.5184987188047,235.41036410204103,410.2771325192094,186.95883173290403
146.75120463586543,144.3563560176172,160.79218321032442,182.48386659125055,181.02933393101355,155.02805024077034,160.92522156118136,159.64065315511874,176.94169667208095,173.11891560159168,234.03786162673268,205.5592922195522,171.54762045852829,200.96916388288838,199.23014282515953,155.16325667290423,207.3777812225129,225.68812751689086,226.88015781319496,171.9260034489267,254.8599545363216,248.52242327437133,268.6252153790102,184.79196795545602,298.64853743688155,237.98614770336923,360.97396217882743,237.79674418420106,408.25615224164954,192.5122882437145
