Time,Frame,nose_dist,body_dist,freezing,darting,Homecage,Known
198.13,2972,0.0007357993856006,6.527927083246965e-05,0,0,0,0
198.2,2973,0.0007308017170131,0.0003832421400275,0,0,0,0
198.27,2974,0.000708017962287,0.0016689621945062,0,0,0,0
198.33,2975,0.0006676589945963,0.0016338469180402,0,0,0,0
198.4,2976,0.000612214442888,0.0016413395730719,0,0,0,0
198.47,2977,0.0005481332466169,0.000893247380826,0,0,0,0
198.53,2978,0.0004894442036594,0.0008736918385627,0,0,0,0
198.6,2979,0.0004549048921123,0.0005232593659438,0,0,0,0
198.67,2980,0.0005235327309872,0.0008395163279432,0,0,0,0
198.73,2981,0.0008286657290286,0.0011661649400629,0,0,0,0
198.8,2982,0.0014148089041758,0.0018063273533445,0,0,0,0
198.87,2983,0.0023862612862193,0.0005384215085457,0,0,0,0
198.93,2984,0.0054223163042965,0.0001553158996407,0,0,0,0
199.0,2985,0.0071220544914372,9.366697226782537e-05,0,0,0,0
199.07,2986,0.0068949280093584,6.229302796131625e-05,0,0,0,0
199.13,2987,0.005164481007754,6.107738006508598e-05,0,0,0,0
199.2,2988,0.0033819771070684,9.108684330067942e-05,0,0,0,0
199.27,2989,0.0030170810036386,0.0001524153836642,0,0,0,0
199.33,2990,0.003043055205554,0.0004172691217056,0,0,0,0
199.4,2991,0.0032659329237449,0.0015146147009527,0,0,0,0
199.47,2992,0.0038336459746303,0.0006231253797041,0,0,0,0
199.53,2993,0.0061538592114566,0.0049931569670448,0,0,0,0
199.6,2994,0.0121989380418204,0.0151512369963392,0,0,0,0
199.67,2995,0.0135784002242967,0.0217336742785644,0,0,0,0
199.73,2996,0.0117840111806287,0.016214684231447,0,0,0,0
199.8,2997,0.0126032552754113,0.0073931440669184,0,0,0,0
199.87,2998,0.0133653649712869,0.0084319137961013,0,0,0,0
199.93,2999,0.0151526546118245,0.014680513459517,0,0,0,0
200.0,3000,0.0146917868689654,0.0135081449417383,0,0,0,0
200.07,3001,0.011396169872337,0.0134072798346963,0,0,0,0
200.13,3002,0.0130533553482541,0.0128956006329941,0,0,0,0
200.2,3003,0.0128342296890172,0.0121914804788781,0,0,0,0
