Time,Frame,nose_dist,body_dist,freezing,darting,Known,Homecage
5.07,76,0.0006267483050177,0.000546211382529,0,0,1,0
5.13,77,0.0013944250047219,0.0010972188279089,0,0,0,0
5.2,78,0.0046761699580423,0.0011506026296097,0,0,0,0
5.27,79,0.0072182282447077,0.0013388715875455,0,0,0,0
5.33,80,0.0080470632319064,0.0064447355046481,0,0,0,0
5.4,81,0.0096363222600289,0.005919877833864,0,0,0,0
5.47,82,0.010478191681913,0.00542211476009,0,0,0,0
5.53,83,0.0085029652694769,0.0070500774119857,0,0,0,0
5.6,84,0.0083671988684546,0.0072208250173954,0,0,0,0
5.67,85,0.0081852358120833,0.007446190068951,0,0,0,0
5.73,86,0.0081326997020216,0.0079139235633999,0,0,0,0
5.8,87,0.0088855255900601,0.0095746683607608,0,0,0,0
5.87,88,0.0119520123462707,0.0122125748749293,0,0,0,0
5.93,89,0.0141531996123855,0.0120511989991702,0,0,0,0
6.0,90,0.0152423824705682,0.0147224778488613,0,0,0,0
6.07,91,0.0138694118462684,0.0133395963945692,0,0,0,0
6.13,92,0.0066248164345284,0.0085478972037196,0,0,0,0
6.2,93,0.0004498172045474,0.0021821138208765,0,0,0,0
6.27,94,0.007809286796262,0.0023011546131628,0,0,0,0
6.33,95,0.0131857537727741,0.0045186275661949,0,0,0,0
6.4,96,0.0203012662250327,0.0016439361884148,0,0,0,0
6.47,97,0.0154187032721434,0.0008834546240138,0,0,0,0
6.53,98,0.0111171045160885,0.0026716026719932,0,0,0,0
6.6,99,0.0096426306512367,0.0025473578363702,0,0,0,0
6.67,100,0.0056205396824008,0.0027211646634443,0,0,0,0
6.73,101,0.0073697514437991,0.002042673556223,0,0,0,0
6.8,102,0.0131047196307017,0.0042865967949603,0,0,0,0
6.87,103,0.0127223823501454,0.0081653541300608,0,0,0,0
6.93,104,0.0078318170029712,0.0080251054307734,0,0,0,0
7.0,105,0.0040706032498221,0.004994190943291,0,0,0,0
7.07,106,0.0050376978661137,0.003820166167384,0,0,0,0
7.13,107,0.0102891287060724,0.0082121156926276,0,0,0,0
7.2,108,0.0163229845985283,0.017770858824636,0,0,0,0
7.27,109,0.0214265406875864,0.0227466497712448,0,0,0,0
7.33,110,0.0258175190135424,0.0259131817591512,0,0,0,0
7.4,111,0.0259060196535506,0.0289802106794953,0,0,0,0
7.47,112,0.0254401075826505,0.0302989984073353,0,0,0,0
7.53,113,0.0248489729656096,0.0290782089113724,0,0,0,0
7.6,114,0.0239047035086439,0.0295155637663536,0,0,0,0
7.67,115,0.0226064123362759,0.0288608226227734,0,0,0,0
7.73,116,0.0208273236429212,0.0260771569110579,0,0,0,0
7.8,117,0.018342367915891,0.0211634352161844,0,0,0,0
7.87,118,0.0166115787488817,0.0139645238537873,0,0,0,0
7.93,119,0.0158164850182723,0.0055081237827556,0,0,0,0
8.0,120,0.0101624864350287,0.0036408602696213,0,0,0,0
8.07,121,0.0023971765579244,0.0017569000501173,0,0,0,0
8.13,122,0.002457775304829,0.0016053137180524,0,0,0,0
8.2,123,0.0042513135036282,0.000743135194208,0,0,0,0
8.27,124,0.0061069081963361,0.000705085771932,0,0,0,0
8.33,125,0.0083238496262923,0.0019902002678927,0,0,0,0
8.4,126,0.0064545251255851,0.0024478111524522,0,0,0,0
8.47,127,0.0023790267917708,0.0012971282703405,0,0,0,0
8.53,128,0.0005297074062325,0.0007249631517669,0,0,0,0
8.6,129,0.0018571378717201,0.000554343161125,0,0,0,0
8.67,130,0.0056669074029466,0.0001333616382985,0,0,0,0
8.73,131,0.006693939788157,0.0003874840531822,0,0,0,0
8.8,132,0.0046044726090507,0.0010468872227377,0,0,0,0
8.87,133,0.0011872476538954,0.0016773306106386,0,0,0,0
8.93,134,0.006524917758049,0.001979381787112,0,0,0,0
9.0,135,0.0178583333567793,0.0002486860345457,0,0,0,0
9.07,136,0.0207606068050573,0.003619650828625,0,0,0,0
9.13,137,0.0184523510592926,0.007554932658328,0,0,0,0
9.2,138,0.0135314304343449,0.0085455528608885,0,0,0,0
9.27,139,0.0108780027288821,0.0083561103792151,0,0,0,0
9.33,140,0.0091130139347313,0.009670605254441,0,0,0,0
9.4,141,0.0133837656321751,0.0075622568675409,0,0,0,0
9.47,142,0.0125875071923964,0.0080402745865557,0,0,0,0
9.53,143,0.0118259956947267,0.0115894213381889,0,0,0,0
9.6,144,0.0104803250353975,0.0103109326572269,0,0,0,0
9.67,145,0.0108180815632952,0.0099701975918978,0,0,0,0
9.73,146,0.0126901921335561,0.0131168562396717,0,0,0,0
9.8,147,0.012210062695163,0.0141852742876915,0,0,0,0
9.87,148,0.0090004507947659,0.0114729338253206,0,0,0,0
9.93,149,0.0045012180783113,0.003797497202325,0,0,0,0
10.0,150,0.0027706551679307,0.0020463633019227,0,0,0,0
10.07,151,0.000710535883206,0.0010568930143637,0,0,0,0
10.13,152,0.002892189934376,0.0004486330550718,0,0,0,0
10.2,153,0.0031467377080898,0.001146035405514,0,0,0,0
10.27,154,0.0034004717161794,0.0001551932692495,0,0,0,0
10.33,155,0.0086993884032665,0.0010303834771549,0,0,0,0
10.4,156,0.0093837596260148,0.0029582770844976,0,0,0,0
10.47,157,0.0045600805145803,0.0054180986948384,0,0,0,0
10.53,158,0.0007008068238361,0.0015111433224317,0,0,0,0
10.6,159,0.0008983482618469,0.0001164640851714,0,0,0,0
10.67,160,0.001577804697006,0.000531784596871,0,0,0,0
10.73,161,0.0006726064303253,0.0003471990607331,0,0,0,0
10.8,162,0.0045873597443535,0.0024620961548581,0,0,0,0
10.87,163,0.0085790461666644,0.004888140727326,0,0,0,0
10.93,164,0.0079978897716883,0.0068165257215164,0,0,0,0
11.0,165,0.0085231060641204,0.0067419793098386,0,0,0,0
11.07,166,0.0108216975430854,0.0092454932511836,0,0,0,0
11.13,167,0.0132024053435157,0.0120844410258645,0,0,0,0
11.2,168,0.0135357206273156,0.0137385509345129,0,0,0,0
11.27,169,0.0102482463445687,0.0125777650312832,0,0,0,0
11.33,170,0.0127736174543786,0.007733523253725,0,0,0,0
11.4,171,0.0104563271941134,0.0061979395903452,0,0,0,0
11.47,172,0.0097143477643014,0.0082626035450057,0,0,0,0
11.53,173,0.0047213723945533,0.0078640254460935,0,0,0,0
11.6,174,0.0027251316236021,0.0057746669060707,0,0,0,0
11.67,175,0.0014584020236317,0.0033972419026261,0,0,0,0
11.73,176,0.0004203627795442,0.0023679293136818,0,0,0,0
11.8,177,0.0009583102974088,0.0024153430117055,0,0,0,0
11.87,178,0.0040357500738765,0.0024476821174256,0,0,0,0
11.93,179,0.0047560429893701,0.0031217243062804,0,0,0,0
12.0,180,0.0147646371917227,0.0036913022195454,0,0,0,0
12.07,181,0.0167200103812174,0.0056025183199002,0,0,0,0
12.13,182,0.016775282712511,0.0109826616992885,0,0,0,0
12.2,183,0.0164375857326612,0.0157597554464656,0,0,0,0
12.27,184,0.0156197820641517,0.0178866469015772,0,0,0,0
12.33,185,0.0152778071327153,0.0157736176924787,0,0,0,0
12.4,186,0.0154364564854879,0.0160281543261717,0,0,0,0
12.47,187,0.0156887735117021,0.0149178265568204,0,0,0,0
12.53,188,0.0159023283720007,0.0134995456507697,0,0,0,0
12.6,189,0.0130998231695689,0.0120493041719467,0,0,0,0
12.67,190,0.0110416792919043,0.0101316898386885,0,0,0,0
12.73,191,0.0095034661476632,0.0077793965270126,0,0,0,0
12.8,192,0.0074855584385638,0.006305418968547,0,0,0,0
12.87,193,0.004036545863327,0.0038353714711498,0,0,0,0
12.93,194,0.0011553726131498,0.0017529841068443,0,0,0,0
13.0,195,0.0005499678335257,0.0004428391299448,0,0,0,0
13.07,196,0.0016842311079873,0.0001781146161938,0,0,0,0
13.13,197,0.0023225650336337,0.000552465330654,0,0,0,0
13.2,198,0.0009892195628678,0.0001076165430331,0,0,0,0
13.27,199,0.0003021297690838,0.0003124034237611,0,0,0,0
13.33,200,0.0008269155478888,0.0003647674899859,0,0,0,0
13.4,201,0.000868212318128,0.0002972328764405,0,0,0,0
13.47,202,0.001388706947618,0.0001902103958661,0,0,0,0
13.53,203,0.0078430452270805,0.000580849500195,0,0,0,0
13.6,204,0.011482489706921,0.0020424730261483,0,0,0,0
13.67,205,0.0136501940862236,0.0069780975584421,0,0,0,0
13.73,206,0.0159048712164953,0.0153406147598593,0,0,0,0
13.8,207,0.0168600560899261,0.0167227479300829,0,0,0,0
13.87,208,0.0157723587801821,0.0151453296789513,0,0,0,0
13.93,209,0.0138722092049719,0.0119537503284033,0,0,0,0
14.0,210,0.0091931317230765,0.0079094174273602,0,0,0,0
14.07,211,0.0037718961918238,0.0025539443747285,0,0,0,0
14.13,212,0.0018844012116573,0.00138742060116,0,0,0,0
14.2,213,0.0013093537358739,0.0006721068983718,0,0,0,0
14.27,214,0.001653911679348,0.0007345322058981,0,0,0,0
14.33,215,0.0052503424160254,0.0013436411463437,0,0,0,0
14.4,216,0.0073861359376741,0.0026060484777575,0,0,0,0
14.47,217,0.0067134868750867,0.0036121150922448,0,0,0,0
14.53,218,0.0029123463680914,0.0048885421313706,0,0,0,0
14.6,219,0.0017769110613537,0.0038735096253795,0,0,0,0
14.67,220,0.0039058762035754,0.0040272714966666,0,0,0,0
14.73,221,0.0047482977615745,0.0036535533750651,0,0,0,0
14.8,222,0.0019836346458746,0.0015925173572049,0,0,0,0
14.87,223,0.0002706628852031,0.0012405536877184,0,0,0,0
14.93,224,2.8277361697317283e-05,0.0002450320040774,0,0,0,0
15.0,225,0.0001064386621892,2.5863581600593267e-05,0,0,0,0
15.07,226,2.7074356860186687e-05,2.531763774743405e-05,0,0,0,0
15.13,227,3.9805383664564646e-05,0.0001024841197939,0,0,0,0
15.2,228,4.523311679108213e-05,0.0001116564804116,0,0,0,0
15.27,229,0.0002121233603505,0.000253868583012,0,0,0,0
15.33,230,0.0014104002283573,0.0022710936971499,0,0,0,0
15.4,231,0.0054842730649173,0.0071041188437923,0,0,0,0
15.47,232,0.0112213792525353,0.0118795854574989,0,0,0,0
15.53,233,0.0160440539257567,0.014707085428305,0,0,0,0
15.6,234,0.017119283336449,0.0144211701779066,0,0,0,1
15.67,235,0.0135398696581074,0.0094787391181626,0,0,0,1
15.73,236,0.0088540288426043,0.0056007192758768,0,0,0,1
15.8,237,0.0050882296099614,0.0042196993354687,0,0,0,1
15.87,238,0.0022354342137745,0.0033226512865212,0,0,0,1
15.93,239,0.0034908967507327,0.0027061975476491,0,0,0,1
16.0,240,0.0018105089571811,0.0018758340695061,0,0,0,1
16.07,241,0.0014151945645855,0.0012201842248761,0,0,0,1
16.13,242,0.0004860335276982,0.0004639741072673,0,0,0,1
16.2,243,0.0001702460324783,0.0001963301369216,0,0,0,1
16.27,244,0.0007000899001384,0.0003100494248318,0,0,0,1
16.33,245,0.0001446051873775,0.0005411683934221,0,0,0,1
16.4,246,0.001280850834325,0.0015974364119328,0,0,0,1
16.47,247,0.0006225322675207,0.0020186627365835,0,0,0,1
16.53,248,0.0015124247989356,0.0012651508600715,0,0,0,0
16.6,249,0.0003277613887504,0.0003242508816798,0,0,0,0
16.67,250,0.0004849498336832,0.0001480192486798,0,0,0,1
16.73,251,0.0014309360219741,0.0007507169651103,0,0,0,1
16.8,252,0.0009538096361543,0.0005772766476641,0,0,0,1
16.87,253,0.0007242591570467,0.0001753489539211,0,0,0,1
16.93,254,0.0001228575766451,3.91795757441212e-05,0,0,0,1
17.0,255,0.0003182647079839,6.2402970139342e-05,0,0,0,1
17.07,256,0.0001906220152959,0.0002464837923975,0,0,0,1
17.13,257,0.0002186991557489,0.0003636394000136,0,0,0,1
17.2,258,0.0002721365643006,0.0002874253805119,0,0,0,1
17.27,259,0.0002883137347804,0.0005456290911975,0,0,0,1
17.33,260,0.0015926641276951,0.0005088198592485,0,0,0,1
17.4,261,0.0077655519297357,0.0019424417550742,0,0,0,0
17.47,262,0.0126849007245507,0.0029620194896506,0,0,0,0
17.53,263,0.0123918232159598,0.0005925542792277,0,0,0,0
17.6,264,0.0138303372494091,0.0078365920028792,0,0,0,0
17.67,265,0.0176136937841713,0.0170396358068446,0,0,0,0
17.73,266,0.0220476596567925,0.0217611610640004,0,0,0,0
17.8,267,0.021229469867643,0.0217588832968839,0,0,0,0
17.87,268,0.0168935003262754,0.0184798736478903,0,0,0,0
17.93,269,0.0175573384837223,0.0188954384424161,0,0,0,0
18.0,270,0.0165827734385292,0.0185264226544873,0,0,0,0
18.07,271,0.0106197192539897,0.0158615255760272,0,0,0,0
18.13,272,0.0095516676416223,0.0062676147635884,0,0,0,0
18.2,273,0.0154682141373821,0.0031205133482975,0,0,0,0
18.27,274,0.015066812503363,0.0058969705301238,0,0,0,1
18.33,275,0.0136741896707316,0.0083540039613052,0,0,0,1
18.4,276,0.0065510150356757,0.0059878404923563,0,0,0,1
18.47,277,0.0039707718545189,0.0040439512651178,0,0,0,1
18.53,278,0.0017732126147938,0.0016962167806158,0,0,0,1
18.6,279,0.0034584776479522,0.001580059289656,0,0,0,1
18.67,280,0.0077474134555309,0.0028819838220218,0,0,0,1
18.73,281,0.007116910324354,0.0029348891774331,0,0,0,1
18.8,282,0.0047488065067394,0.0005212529021473,0,0,0,1
18.87,283,0.0028731081060539,0.0007763689067514,0,0,0,1
18.93,284,0.0012727351431257,0.0014514343917984,0,0,0,1
19.0,285,0.000485461017858,0.0013789470850371,0,0,0,1
19.07,286,0.0007241420318861,0.0012088037810165,0,0,0,1
19.13,287,0.0007876567642344,0.0004148479517912,0,0,0,1
19.2,288,0.0004818320268298,0.000256019051581,0,0,0,1
19.27,289,0.0003825454057251,0.0002977466034111,0,0,0,1
19.33,290,0.0007819787607557,0.0001237751771951,0,0,0,1
19.4,291,0.000955397283373,0.0005979303477718,0,0,0,1
19.47,292,0.000382159356502,0.0009661813967599,0,0,0,1
19.53,293,0.0006381831927253,0.0012834312101081,0,0,0,1
19.6,294,0.0008185474319152,0.0005236800104025,0,0,0,1
19.67,295,0.0025044289843762,0.0009696882508383,0,0,0,1
19.73,296,0.0093220847774692,0.0014738985948153,0,0,0,0
19.8,297,0.0117043742996023,0.0018896521653663,0,0,0,0
19.87,298,0.0135629700501692,0.001698379471463,0,0,0,0
19.93,299,0.0131610946551907,0.006860635594845,0,0,0,0
20.0,300,0.0133625107746348,0.0118993371014843,0,0,0,0
20.07,301,0.0145846520032373,0.0147257524665825,0,0,0,0
20.13,302,0.0138131576145856,0.0144039432039003,0,0,0,0
20.2,303,0.0135405609088368,0.0130103629843925,0,0,0,0
20.27,304,0.0119175155972181,0.0124757784976455,0,0,0,0
20.33,305,0.0138263556062099,0.0133906503006499,0,0,0,0
20.4,306,0.0166519091389369,0.0149577280502575,0,0,0,0
20.47,307,0.0146133930487431,0.013087702714127,0,0,0,0
20.53,308,0.0108157758628076,0.0068964626535393,0,0,0,0
20.6,309,0.0090026934510527,0.0087300897103514,0,0,0,0
20.67,310,0.0124036774532564,0.012788927388162,0,0,0,0
20.73,311,0.013479100533576,0.0131319501676178,0,0,0,0
20.8,312,0.0088391665565658,0.0112834849726231,0,0,0,0
20.87,313,0.0125967652397344,0.0079792002800466,0,0,0,0
20.93,314,0.0151745573100984,0.0071705668834712,0,0,0,1
21.0,315,0.014917079684173,0.0075117225893457,0,0,0,1
21.07,316,0.0146939395490867,0.0062387504030299,0,0,0,1
21.13,317,0.0116048828928433,0.0048698752701519,0,0,0,1
21.2,318,0.0053960331628062,0.0053779654885067,0,0,0,1
21.27,319,0.0022652596280828,0.0041819351872672,0,0,0,1
21.33,320,0.0020108628791456,0.0035302608213182,0,0,0,1
21.4,321,0.0018653564917654,0.0027958499437668,0,0,0,1
21.47,322,0.0003724866472472,0.0015698633820695,0,0,0,1
21.53,323,0.001836077434142,0.0006878914803506,0,0,0,1
21.6,324,0.0042537441765857,0.001042093030427,0,0,0,1
21.67,325,0.0010771153861704,0.0003963393985376,0,0,0,1
21.73,326,0.0007814320662056,0.0006055827766139,0,0,0,1
21.8,327,0.0013414101922567,0.0002360355798319,0,0,0,1
21.87,328,0.0016177603078248,0.0010924003777904,0,0,0,1
21.93,329,0.0006159381822351,0.0008545699675917,0,0,0,1
22.0,330,0.0001466345746809,0.0002458057416836,0,0,0,1
22.07,331,0.0006959779416564,0.0001939041577182,0,0,0,1
22.13,332,0.0004294731370589,0.0004545747950732,0,0,0,1
22.2,333,0.0001529321275911,0.0003646399947249,0,0,0,1
22.27,334,0.0004613312595063,0.0006209492891931,0,0,0,1
22.33,335,0.0004625011972879,0.0005509944895199,0,0,0,1
22.4,336,0.0006285320482953,0.0001900882730733,0,0,0,1
22.47,337,0.0004433265366973,0.0001589926436623,0,0,0,1
22.53,338,0.0001672811145311,0.0004310314417782,0,0,0,1
22.6,339,0.0002622853436597,0.00039977498121,0,0,0,1
22.67,340,0.0005996855241535,0.00035308687206,0,0,0,1
22.73,341,0.0001678078408559,0.0008928174456116,0,0,0,1
22.8,342,0.0004450516806123,0.000828535660255,0,0,0,1
22.87,343,0.0013755008750174,0.0003600916200798,0,0,0,1
22.93,344,8.028771885685649e-05,0.0001722304456054,0,0,0,1
23.0,345,0.0016999339123091,0.0005238564591368,0,0,0,1
23.07,346,0.0006058927796394,0.0005619658486329,0,0,0,1
23.13,347,0.0001118849686542,0.0014047531027408,0,0,0,1
23.2,348,0.0002472568151938,0.0018489798732068,0,0,0,1
23.27,349,0.0005507837679481,0.0003632288575617,0,0,0,1
23.33,350,0.0003844671757369,0.0013180140810167,0,0,0,1
23.4,351,0.0012777424691891,0.0015890105753598,0,0,0,1
23.47,352,0.0030117774712037,0.0010653550293627,0,0,0,1
23.53,353,0.0014841552708903,0.001110761329261,0,0,0,1
23.6,354,0.0009556026715272,0.001581692860656,0,0,0,1
23.67,355,0.0055027740609818,0.0018846876440538,0,0,0,1
23.73,356,0.0079436056803512,0.0009342181589109,0,0,0,1
23.8,357,0.0073640942573634,0.0020417059480996,0,0,0,1
23.87,358,0.0123422510993124,0.0030291858629105,0,0,0,0
23.93,359,0.0145190845822348,0.0003499609178814,0,0,0,0
24.0,360,0.0168783162879714,0.0029297366202897,0,0,0,0
24.07,361,0.016036926870154,0.0076572456238599,0,0,0,0
24.13,362,0.014114481380291,0.0102914467074478,0,0,0,0
24.2,363,0.0117299804911415,0.009900414027916,0,0,0,0
24.27,364,0.0099615282069967,0.0056102261834315,0,0,0,0
24.33,365,0.0083817099537705,0.0055444053412142,0,0,0,0
24.4,366,0.0088848470952616,0.0069154402464393,0,0,0,0
24.47,367,0.0071491709389612,0.0073930444309867,0,0,0,0
24.53,368,0.0053290596215572,0.0046878831730091,0,0,0,0
24.6,369,0.0024421396141585,0.0018874404445888,0,0,0,0
24.67,370,0.0028735947751586,0.001267297275576,0,0,0,0
24.73,371,0.0076395168909915,0.0013514381248049,0,0,0,0
24.8,372,0.0119030687760718,0.0059894062090826,0,0,0,0
24.87,373,0.0171040537059593,0.0160720874836426,0,0,0,0
24.93,374,0.0221367628144113,0.0220949628360308,0,0,0,0
25.0,375,0.0234880113747234,0.0252944307779727,0,0,0,0
25.07,376,0.0226687800728837,0.0233412553798388,0,0,0,0
25.13,377,0.019480219313549,0.0183041067405684,0,0,0,0
25.2,378,0.0130188388123155,0.013052025638957,0,0,0,0
25.27,379,0.0121061986529205,0.0134034595591441,0,0,0,0
25.33,380,0.0130905534327921,0.0107615837381139,0,0,0,0
25.4,381,0.0162133661999632,0.0153065663253936,0,0,0,0
25.47,382,0.0145688107768598,0.0179336312160167,0,0,0,0
25.53,383,0.0144669556308281,0.0194802567248583,0,0,0,0
25.6,384,0.0265346170141542,0.0220178759444536,0,0,0,0
25.67,385,0.0216624306825312,0.0289699679266869,0,0,0,0
25.73,386,0.0191856407117927,0.0196880360340831,0,0,0,0
25.8,387,0.0236622213645786,0.0196923132943527,0,0,0,0
25.87,388,0.0219295189471202,0.0226786274095167,0,0,0,0
25.93,389,0.019238900688281,0.0192949366004305,0,0,0,0
26.0,390,0.0166055704857056,0.016058039635336,0,0,0,0
26.07,391,0.0165596288277333,0.0165979987474637,0,0,0,0
26.13,392,0.0181659480374898,0.0188070066413841,0,0,0,0
26.2,393,0.0178915399031034,0.0186190840165145,0,0,0,0
26.27,394,0.0109054929323511,0.0143973690963143,0,0,0,0
26.33,395,0.0056131200861589,0.0067296733248477,0,0,0,0
26.4,396,0.0049874162787503,0.0012032055265749,0,0,0,0
26.47,397,0.0007417828602668,0.0016763931084246,0,0,0,0
26.53,398,0.0030189464146536,0.0013434992057243,0,0,0,0
26.6,399,0.0087812866903314,0.003025368468282,0,0,0,0
26.67,400,0.0129492586766955,0.0099739318535569,0,0,0,0
26.73,401,0.0184314657082666,0.0164550327662004,0,0,0,0
26.8,402,0.0202530562196654,0.0195083259086389,0,0,0,0
26.87,403,0.0205296335804086,0.0179054294113279,0,0,0,0
26.93,404,0.0191626358993874,0.0185549313214411,0,0,0,0
27.0,405,0.0163464089905145,0.0163503865293776,0,0,0,0
27.07,406,0.0086554705127957,0.0127241375777,0,0,0,0
27.13,407,0.0089881934122302,0.0073666332392916,0,0,0,0
27.2,408,0.0104705707514641,0.0022573590195455,0,0,0,0
27.27,409,0.0126884620637497,0.0010089336182314,0,0,0,0
27.33,410,0.0139134934175338,0.004528353612658,0,0,0,0
27.4,411,0.0126070632631281,0.0046407504507665,0,0,0,0
27.47,412,0.0103515920574972,0.0040682255518984,0,0,0,0
27.53,413,0.0050610611152832,0.0053803782681057,0,0,0,0
27.6,414,0.0050893242922323,0.0083952885880253,0,0,0,0
27.67,415,0.0083084986023146,0.0084419043589206,0,0,0,0
27.73,416,0.0110454316251956,0.007605133348904,0,0,0,0
27.8,417,0.0101023780170876,0.0100802754479532,0,0,0,0
27.87,418,0.0055497828370509,0.0084871920000501,0,0,0,0
27.93,419,0.0003754390478914,0.0024927091821582,0,0,0,0
28.0,420,0.0047776448740607,0.0010939954375196,0,0,0,0
28.07,421,0.0056973131728739,0.0027286971528959,0,0,0,0
28.13,422,0.0015152397911931,0.0012605219164014,0,0,0,0
28.2,423,0.0016060228116406,0.000973265388958,0,0,0,0
28.27,424,0.002881432314456,0.0013148176023044,0,0,0,0
28.33,425,0.0041637965114666,0.0021309045784304,0,0,0,0
28.4,426,0.0054112414271565,0.0028387277917642,0,0,0,0
28.47,427,0.0065716471379766,0.0022667241216587,0,0,0,0
28.53,428,0.0076357409639892,0.0010919642035545,0,0,0,0
28.6,429,0.008600405773904,0.0002278109740413,0,0,0,0
28.67,430,0.0094648473642378,3.203480777702524e-05,0,0,0,0
28.73,431,0.010229454813091,0.0006610972897735,0,0,0,0
28.8,432,0.0118635873883585,0.0032998832999646,0,0,0,0
28.87,433,0.0159427585666492,0.0102735388719508,0,0,0,0
28.93,434,0.0150330799565648,0.0272266754505746,0,0,0,0
29.0,435,0.0127307665903704,0.0133384937858825,0,0,0,0
29.07,436,0.0096300929513718,0.0064348279659735,0,0,0,0
29.13,437,0.0116699634858538,0.0104083321805661,0,0,0,0
29.2,438,0.0163755909019267,0.0182576304269109,0,0,0,0
29.27,439,0.0179791678661092,0.0186305690347404,0,0,0,0
29.33,440,0.0170582653692123,0.0170594961915586,0,0,0,0
29.4,441,0.0150771014227873,0.0146245934173758,0,0,0,0
29.47,442,0.0146057008390216,0.0150100228589946,0,0,0,0
29.53,443,0.0153005728219296,0.0168810754770145,0,0,0,0
29.6,444,0.015339260766076,0.0157221033804604,0,0,0,0
29.67,445,0.0157853477300512,0.0150883212090368,0,0,0,0
29.73,446,0.0153665243199336,0.0150517211800765,0,0,0,0
