obj_1_x,obj_1_y,obj_2_x,obj_2_y,nose_x,nose_y,L_ear_x,L_ear_y,R_ear_x,R_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,tail_1_x,tail_1_y,tail_2_x,tail_2_y,tail_3_x,tail_3_y
11.223136656091182,6.425515583306315,25.42678768601624,6.914101591569459,13.418918921950832,24.05143000630575,13.130980459863034,26.05589745652368,11.990365813489944,26.84962005823249,14.038265668092558,24.27223167504094,13.294689864385733,24.35328093343079,9.93375531609367,27.001745713103425,6.811374938393439,24.25219987855901,6.6605077106033646,23.763199480606335,5.780624697335023,21.950967012446096
11.223136656091182,6.425515583306315,25.42678768601624,6.914101591569459,13.209125215337789,24.042077310682647,12.879160523523472,25.727546755099034,11.850320910615876,26.342576675124064,13.78953213157741,24.13220494282595,13.066216995127098,23.953264207669765,10.529804978152065,27.048746126099644,6.903698447970657,24.082555160308495,7.184721942729302,22.04770708091396,10.390751474278625,21.87790910970018
11.223136656091182,6.425515583306315,25.42678768601624,6.914101591569459,12.962403530291589,24.01814203676607,12.582873097961565,25.338704523062447,11.685546253220709,25.745997270197503,13.496876116107662,23.959340704201853,12.797399366041118,23.4826107104603,10.521036675024732,27.000493269246213,7.126751676747003,23.883049729970995,8.416227753503769,20.13231996866558,12.116312511548363,21.389123131887185
11.223136656091182,6.425515583306315,25.42678768601624,6.914101591569459,12.721866908511208,23.978494299660994,12.293832436339034,24.956093703975707,11.524801746761137,25.164009161699664,13.211378045513664,23.780470722432927,12.535156629214018,23.023468568474858,10.505798908879838,26.917141145782676,7.383289682784383,23.688546629266906,9.77859140256045,18.398679071474028,12.678517749045081,20.247385226630552
11.223136656091182,6.425515583306315,25.42678768601624,6.914101591569459,12.487526194813935,23.923354008826784,12.012051746609599,24.57962803431984,11.36809473659124,24.596638778885477,12.933050965867476,23.595726153319205,12.279500768046024,22.57585862102129,10.48484500437628,26.803347560293698,7.62633208202713,23.49905544120319,10.994437972919997,16.851484722487324,13.071171541124599,18.578719396638988
11.223136656091182,6.425515583306315,25.42678768601624,6.914101591569459,12.25939223401705,23.8529410737228,11.737544236726979,24.20922125057583,11.215432568065095,24.04391255100986,12.661907923241174,23.40523815266071,12.03044376593736,22.139801707407486,10.458402326649628,26.66085202489502,7.856243620604831,23.314585748786794,12.060073756716102,15.495437254853494,13.344025984918403,16.59389681180647
11.223136656091182,6.425515583306315,25.42678768601624,6.914101591569459,12.037475870937842,23.767475403808387,11.470323114644883,23.84478708922468,11.066822586536771,23.505856907327754,12.397961963706823,23.20913787625747,11.78799760628826,21.715318666941307,10.426698240835465,26.491394051702382,8.073389044647067,23.135147135024695,12.971805046082443,14.335237001720552,13.546833177557987,14.503688642026964
11.223136656091182,6.425515583306315,25.42678768601624,6.914101591569459,11.821787950393594,23.667176908542917,11.210401588317037,23.486239286747413,10.922272137360347,22.982498277094077,12.141226133336499,23.00755647990949,11.552174272498952,21.302430338930627,10.389960112069366,26.296713152831522,8.278133100283426,22.96074918292385,13.725938133152708,13.375584296236525,13.729345216174844,12.518866057194444
11.223136656091182,6.425515583306315,25.42678768601624,6.914101591569459,11.612339317201593,23.552265497385726,10.957792865697153,23.13349157962502,10.781788565889892,22.47386308956376,11.891713478202268,22.800625119416807,11.322985747969664,20.901157562683316,10.348415305486906,26.07854884039818,8.470840533643493,22.79140147549121,14.318779310060592,12.621179471549436,13.941314197900466,10.85020022720288
11.223136656091182,6.425515583306315,25.42678768601624,6.914101591569459,11.409140816179121,23.422961079796185,10.712510154738949,22.786457704338492,10.645379217479487,21.979977773991727,11.649437044376201,22.588474950579446,11.100444016100626,20.511521177507237,10.30229118622367,25.838640626518092,8.65187609085685,22.62711359573374,14.746634868939767,12.076722860807301,14.232492219866343,9.741705757020732
