Frame,nose_dist,body_dist,freezing
1,0.0,0.0,0
2,0.0,0.0,0
3,0.0,0.0,0
4,0.0,0.0,0
5,0.0,0.0,0
6,0.0,0.0,0
7,0.0,0.0,0
8,0.0,0.0,0
9,0.0,0.0,0
10,0.0,0.0,0
11,0.0,0.0,0
12,0.0,0.0,0
13,0.0,0.0,0
14,0.0,0.0,0
15,0.0,0.0,0
16,0.0,0.0,0
17,0.0,0.0,0
18,0.0,0.0,0
19,0.0,0.0,0
20,0.0,0.0,0
21,0.0,0.0,0
22,0.0,0.0,0
23,0.0,0.0,0
24,0.0,0.0,0
25,0.0,0.0,0
26,0.0,0.0,0
27,0.0,0.0,0
28,0.0,0.0,0
29,0.0,0.0,0
30,0.0,0.0,0
31,0.0,0.0,0
32,0.0,0.0,0
33,0.0,0.0,0
34,0.0,0.0,0
35,0.0,0.0,0
36,0.0,0.0,0
37,0.0,0.0,0
38,0.0,0.0,0
39,0.0,0.0,0
40,0.0,0.0,0
41,0.0,0.0,0
42,0.0,0.0,0
43,0.0,0.0,0
44,0.0,0.0,0
45,0.0,0.0,0
46,0.0,0.0,0
47,0.0,0.0,0
48,0.0,0.0,0
49,0.0,0.0,0
50,0.0,0.0,0
51,0.0,0.0,0
52,0.004930963795538933,0.003641595872042272,0
53,0.0053361840207292255,0.004281498246397365,0
54,0.004852207466892832,0.003233944291480308,0
55,0.006524641142440886,0.005001895646684879,0
56,0.008596867905924769,0.007420105842136094,0
57,0.005404930183625812,0.00567477677502878,0
58,0.0043576827781419206,0.0041597336331998845,0
59,0.004242171070973101,0.0037532999047087045,0
60,0.005250692471652861,0.004666327143028644,0
61,0.004387479487053979,0.00528112624090225,0
62,0.0032268032855964253,0.003456967115370695,0
63,0.010729565614795994,0.009953190407994002,0
64,0.009129660370964915,0.008640367225145306,0
65,0.012234773981175395,0.013193687058367588,0
66,0.005792781735964605,0.005839341276643764,0
67,0.001662383370871895,0.001365742563022187,0
68,0.004940849018655759,0.003349501014126701,0
69,0.007489633051984388,0.005652150996145708,0
70,0.005546658892600671,0.00430485208786964,0
71,0.004089217710791798,0.0012032587021104666,0
72,0.0025611250183600357,0.0009862349637469114,0
73,0.002692882024264596,0.0010372043623184638,0
74,0.0023250087477578976,0.0007607982278281986,0
75,0.003988959843216704,0.0015168119194537341,0
76,0.0018555447537220823,0.0007145630276108819,0
77,0.00039748295231266053,0.00012235702847908315,0
78,0.0013038271143271645,2.6502979054361436e-05,0
79,0.0034087238153437003,0.0001387975378089698,0
80,0.0016692854948807145,0.0002387055086243901,0
81,0.00023093923806413207,0.0007113517664644889,0
82,5.765163684106501e-05,0.00023975586067390253,0
83,0.00025749037996881583,8.384728835551798e-05,0
84,0.0002743212156471695,0.00020657100136802932,0
85,0.0018870515404889245,5.4610299357344734e-05,0
86,0.00761746241698784,6.95541678461214e-05,0
87,0.009160370383588513,0.00025599009164378327,0
88,0.007931922866138646,0.0005715787403718739,0
89,0.0030906791595774062,0.0007975714758242265,0
90,0.0015274387968979264,0.0010036244763952302,0
91,0.0013077862699895659,0.0005488942538663388,0
92,0.0007832824512020022,0.0006470846213290374,0
93,0.00014502717330759909,0.00018975199280120132,0
94,7.882643987946913e-05,5.490975712586965e-05,0
95,0.0003473105481885471,7.196200591243155e-05,0
96,0.0005127447673136295,0.00016752081674104808,0
97,0.0014175447483820046,0.00013286885804860457,0
98,0.0017821746813915474,0.00012697690766487232,0
99,0.0013575044893069416,7.272145038035599e-05,0
100,0.0004456864535609745,0.00027034036876482514,0
101,0.001410844130350597,0.00043166050635279785,0
102,0.0010919549745144381,0.00012434990818775398,0
103,0.003846773250575685,0.00021254997683043872,0
104,0.0020297483278110717,0.000563564367534725,0
105,0.00048999950474282,0.00014234806585029176,0
106,5.7377567569063426e-05,1.1130273554232872e-05,0
107,1.2070221448286071e-05,1.6739361993670516e-05,0
108,6.07305719060208e-05,6.126733263485604e-05,0
109,0.00010621132916512604,2.259193035873975e-05,0
110,3.528839214313605e-05,1.6943291263466765e-05,0
111,3.847862600008167e-05,1.070206951438311e-05,0
112,7.239799353268137e-05,3.5206649577878494e-05,0
113,7.167864505413638e-05,5.013476380859673e-05,0
114,5.55468639744414e-05,6.89527372862388e-05,0
115,2.4456729659234913e-05,2.283604288496621e-05,0
116,1.1822739513265787e-05,1.7184401851568413e-05,0
117,3.980321874916594e-05,6.751018276183024e-05,0
118,2.5322322848902305e-05,3.986796045179815e-05,0
119,1.2513446165690534e-05,1.0819616657192126e-05,0
120,1.4763366159841853e-05,2.927803620239753e-05,0
121,5.2798239629080954e-05,2.3463164742740993e-05,0
122,7.828828228220837e-05,3.417729530405012e-05,0
123,2.4392838574228397e-05,9.334203508961633e-06,0
124,0.00011633024468783888,1.8060560724521983e-05,0
125,4.789742836796987e-05,1.6830066056632962e-05,0
126,3.0908197799781846e-05,6.017115952521327e-06,0
127,0.0003421228463857874,1.0981749935826621e-05,0
128,0.001341120281621755,2.734836907984247e-05,0
129,0.001107691247684863,9.259924453636803e-05,0
130,0.001303449546339668,0.00018272751119111078,0
131,0.0006848991234761645,0.00017460974628807663,0
132,0.0019465111191781215,0.0001297733494256822,0
133,0.004388344341493181,0.0004114100867054711,0
134,0.004517417183041823,0.0004543182468594137,0
135,0.004719994651313073,0.0001199371725132878,0
136,0.005005867206987535,0.0003433464000022008,0
137,0.002652445933270869,0.0007822392914957819,0
138,0.0009787666655567634,0.0005051517064288503,0
139,0.002926037098436537,0.002103309082982542,0
140,0.005377405908116746,0.0035955198667768696,0
141,0.0036460723553748344,0.002256259705027813,0
142,0.0038859029216909485,0.003456124099634246,0
143,0.002873727411961291,0.0017502524459387027,0
144,0.0032313568990260653,0.001683627797088976,0
145,0.003571697901900311,0.002685138425470508,0
146,0.0023790032816712633,0.002089735071282057,0
147,0.0008816515438307253,0.000848360117333581,0
148,0.003041626999152786,0.0030402930212578725,0
149,0.005469343638937635,0.006604566459361502,0
150,0.004150143968927413,0.004731469775657356,0
151,0.004335123817026289,0.003600075817785148,0
152,0.00568320339309988,0.005201210904007131,0
153,0.001695063679183798,0.0018253213694292198,0
154,0.0031829466416184505,0.0035463232461001738,0
155,0.006155809341709336,0.006369727295589798,0
156,0.004388922780620139,0.0029719472386056218,0
157,0.003506194305673316,0.002732314611882537,0
158,0.004287820144464455,0.0025834451171121127,0
159,0.0018392571404587479,0.0006502162934471224,0
160,0.0007350421849855726,3.410987799663952e-05,0
161,0.0005087540219327818,0.00014943460177330785,0
162,0.0034109995856911727,0.0013253576620758198,0
163,0.00908520372847783,0.0038831844739474837,0
164,0.006282858616256868,0.00287266812964732,0
165,0.004102645600235509,0.0023489961575986662,0
166,0.003552875336246807,0.0022169859178557505,0
167,0.0025343376123107895,0.0021147014747007423,0
168,0.0021748459648251576,0.0017361433426491427,0
169,0.0005084004006430591,0.0005034285391546477,0
170,3.5220087046224475e-05,6.062587054694012e-05,0
171,0.00010237294353278321,8.227421323628791e-05,0
172,0.00037411757378524044,3.619521758419586e-05,0
173,0.0018359244968019,0.0002608481888561286,0
174,0.0018767659978573094,0.0008057605267394075,0
175,0.001074978942590128,0.00019694577106230528,0
176,0.002842244641324695,0.00031705651346830343,0
177,0.0059439124233740806,0.0012809876490054318,0
178,0.003976063463713507,0.0006258019471438379,0
179,0.0036042867859449206,0.0002615491394804241,0
180,0.004690715632930895,0.0006930100836917741,0
181,0.002948285415477033,0.0004135057104381287,0
182,0.0011964490707325856,0.000752459139961409,0
183,0.0042090345256393805,0.003936716054095195,0
184,0.008008911898065615,0.0060923096732521,0
185,0.004799247833630848,0.004077401132595282,0
186,0.004020514680155435,0.003407971174266083,0
187,0.0037222174852182687,0.003474557368302903,0
188,0.0010910613827629244,0.0013070175935666888,0
189,0.0027230441032527887,0.00326779940048437,0
190,0.007162992426353582,0.005821395931831389,0
191,0.005801632647785822,0.004387325334659694,0
192,0.003758013537881223,0.003986976719999511,0
193,0.007048205061434488,0.005417429256276858,0
194,0.004350927090732473,0.004473351880811344,0
195,0.005082061313056375,0.005617185357928695,0
196,0.0037655130397068913,0.0034020741620848782,0
197,0.0012135809655148303,0.0015660910797835683,0
198,0.003375412176415583,0.005011909642961947,0
199,0.007411811230076599,0.005539510330269372,0
200,0.004109502621637271,0.0017866048089019793,0
201,0.0015091501493540826,0.00017183171248495556,0
202,0.000807263982158827,0.00013905036335542197,0
203,0.001595335489524394,0.0006564962337114291,0
204,0.0010775186040764568,0.0008238137528481522,0
205,0.0008337949512580142,0.0009183228923213123,0
206,0.0011389241402674304,0.00039970373878880325,0
207,0.0002715595372607765,9.010863386176253e-05,0
208,2.5709743385113284e-05,1.149865097554588e-05,0
209,5.151403426396025e-05,4.2767154218945495e-05,0
210,0.0002093521832520333,0.00016479900931650444,0
211,0.0006713458439353602,0.0001524738423914964,0
212,0.00016962920675477492,3.513308295721338e-05,0
213,0.000169034567898253,0.00014408527310203845,0
214,0.00314084446364157,0.0009770599454532918,0
215,0.01129038240683706,0.0024259759801680595,0
216,0.007132946194585072,0.002429278510763822,0
217,0.001850930854121443,0.0005154745273919518,0
218,0.0034377792869802713,6.775153927000946e-05,0
219,0.0022643609621959475,0.00013012526436981313,0
220,0.0026996117966602757,0.0005364517697285542,0
221,0.0009425767864844895,0.00038005211596241635,0
222,0.0017257202138784128,0.001178784866751874,0
223,0.0020140372713219703,0.001948410925940081,0
224,0.00042114271830506517,0.0004429736635647464,0
225,0.000728701849047489,0.00032983975942760626,0
226,0.003465365675520229,0.001547798123057107,0
227,0.0031585373943053816,0.0012583385226230253,0
228,0.0010294024528647759,0.00041956239359053414,0
229,0.0035523506431820195,0.0007331878985672544,0
230,0.008105083561163726,0.000785819610396422,0
231,0.005694048122008632,0.00025618452688405625,0
232,0.004219606027072118,0.00022581161057700462,0
233,0.005986827907292617,0.0012601495057348274,0
234,0.0031846378868188104,0.001963614907023718,0
235,0.00239196378625886,0.0015535017560608772,0
236,0.0036740981744548475,0.0011099921664043326,0
237,0.0009511970788222708,0.00029410363892307914,0
238,0.001237422180411911,9.309784613136175e-05,0
239,0.0036593611496754247,0.0005291008763666881,0
240,0.002498420505662697,0.001377364113240204,0
241,0.002429356558866461,0.002048376016345828,0
242,0.0021819604294229782,0.0014436623851070824,0
243,0.0011534201606324464,0.0002739705766140503,0
244,0.0002020655505733445,1.6878888243179496e-05,0
245,6.116340484053945e-05,6.341153931729326e-05,0
246,0.00016938211363553047,2.36358337148287e-05,0
247,0.0004117247649408945,0.00015387267119302834,0
248,0.0016417074045737795,0.00012058255369296636,0
249,0.0007766876311734162,0.0003286360323148449,0
250,0.0013669053918784696,0.0006450861389222627,0
251,0.0004182918021679248,0.00027845688536745384,0
252,0.0004226115647394889,0.0005541532047685095,0
253,0.0004295360266781458,0.00048293222641356036,0
254,0.0005425547997439929,0.00015571683624560648,0
255,0.000903898874890954,0.00029714865873224335,0
256,0.00040307145014809205,0.0004229020584762178,0
257,0.0014978277240889782,0.0013976942729235213,0
258,0.0016927798334943843,0.0013081058426113483,0
259,0.0008438133210820051,0.0006142445588487634,0
260,0.0018855690372338043,0.0010199748985084266,0
261,0.0006848381900675209,0.000735542641323248,0
262,0.002002293388175131,0.0030033068791362806,0
263,0.004780411721448633,0.005637520311847762,0
264,0.004588608921359637,0.005025402949064308,0
265,0.005296701447583896,0.0052187086912213,0
266,0.007839163582655732,0.00776828897289298,0
267,0.004396912609775579,0.004661206622837966,0
268,0.001275329260857698,0.001126655475181693,0
269,0.002499554647839454,0.002073251686662986,0
270,0.00196693908641892,0.0026299661105267757,0
271,0.0008732046489005846,0.0007338958504995505,0
272,0.0011209624137933423,0.0004412204320263697,0
273,0.0014286153922020094,0.0007435884649141711,0
274,0.004084937809352894,0.0018255561601765505,0
275,0.009761458142504674,0.004130713524087851,0
276,0.006470055576484592,0.0040872318384080515,0
277,0.0019496505502512398,0.0017258640228402678,0
278,0.004763856077054967,0.0051696712260690236,0
279,0.007544997662289756,0.008282234189163717,0
280,0.005472661042243201,0.006059601536078856,0
281,0.00576422717887093,0.005091238520998307,0
282,0.006805416787571421,0.005517924742988928,0
283,0.002002797866154087,0.0018113373952529216,0
284,0.003078887226641004,0.0030175695660536487,0
285,0.005454635050210444,0.005108507027538193,0
286,0.0044539569755958595,0.0045185304853464,0
287,0.005260077179945238,0.005265897479796273,0
288,0.007982243418727697,0.008716728656712726,0
289,0.007840365716785223,0.007001300914732972,0
290,0.009382686200529062,0.00926208646798732,0
291,0.005554217778887721,0.004559500827853777,0
292,0.0015639997215014946,0.0017174334534485014,0
293,0.0034422091689494862,0.004263586380559234,0
294,0.004789411341010958,0.0036463709034329907,0
295,0.003509505173009485,0.004362738965908663,0
296,0.004666818118324625,0.005628044656119309,0
297,0.0019065934737742718,0.001999695129440527,0
298,0.005485453190181556,0.005280567206875951,0
299,0.010079104256390768,0.011019392433890838,0
300,0.006807602627589016,0.007139596689011338,0
301,0.006857377214304741,0.006771703730931258,0
302,0.009116272528884034,0.009022314149474655,0
303,0.004805582957609014,0.004485261661367103,0
304,0.005883997539496591,0.004050533400750729,0
305,0.006870314506188397,0.004079029569165912,0
306,0.001954087712380968,0.0011026214553083917,0
307,0.002607724098211307,0.0014102250863504652,0
308,0.0034412973791618667,0.0026692677794253683,0
309,0.003251043508860514,0.0033139905242783475,0
310,0.003211653480361549,0.00384566761515299,0
311,0.0028677580858119727,0.002732939786650725,0
312,0.0019332726378728008,0.0019425263055163147,0
313,0.006758541982101646,0.006609776987442243,0
314,0.006558963737318937,0.005153495268410484,0
315,0.0032924942218535537,0.0016668403601427337,0
316,0.0016098824469913565,0.000195868451652359,0
317,0.0006745228219501997,7.161008229463005e-05,0
318,0.000557898267109758,0.00031890711547210584,0
319,0.0005712363993492312,0.00084794885291091,0
320,0.0018700175919481856,0.0013036578328052214,0
321,0.0026338390225643816,0.001305057934106172,0
322,0.001265495284379986,0.0005143585016219891,0
323,0.0003493995027765645,0.00010405564242085111,0
324,0.0012643142131865462,0.0002204687772120909,0
325,0.004068510899845521,0.0009487975464568715,0
326,0.0027151827976005325,0.0012576426522624485,0
327,0.0007336027605210152,0.0005227909922517596,0
328,8.261598436680803e-05,8.217081101974643e-05,0
329,0.0003946706747452688,7.03942065091393e-05,0
330,0.0016329401335754517,0.0002551498278874929,0
331,0.0012968004995038327,0.0003952695701120408,0
332,0.004348218032727694,0.0005719797991921165,0
333,0.0056109538644337695,0.0007076990163874331,0
334,0.004001797554846512,0.0001712314749801922,0
335,0.004236560866146864,0.00010755089853363692,0
