Frame,nose_dist,body_dist,freezing,darting
1,0.0,0.0,0,0
2,0.0,0.0,0,0
3,0.0,0.0,0,0
4,0.0,0.0,0,0
5,0.0,0.0,0,0
6,0.0,0.0,0,0
7,0.0,0.0,0,0
8,0.0,0.0,0,0
9,0.0,0.0,0,0
10,0.0,0.0,0,0
11,0.0,0.0,0,0
12,0.0,0.0,0,0
13,0.0,0.0,0,0
14,0.0,0.0,0,0
15,0.0,0.0,0,0
16,0.0,0.0,0,0
17,0.0,0.0,0,0
18,0.0,0.0,0,0
19,0.0,0.0,0,0
20,0.0,0.0,0,0
21,0.0,0.0,0,0
22,0.0,0.0,0,0
23,0.0,0.0,0,0
24,0.0,0.0,0,0
25,0.0,0.0,0,0
26,0.0,0.0,0,0
27,0.0,0.0,0,0
28,0.0,0.0,0,0
29,0.0,0.0,0,0
30,0.0,0.0,0,0
31,0.0,0.0,0,0
32,0.0,0.0,0,0
33,0.0,0.0,0,0
34,0.0,0.0,0,0
35,0.0,0.0,0,0
36,0.0,0.0,0,0
37,0.0,0.0,0,0
38,0.0,0.0,0,0
39,0.0,0.0,0,0
40,0.0,0.0,0,0
41,0.0,0.0,0,0
42,0.0,0.0,0,0
43,0.0,0.0,0,0
44,0.0,0.0,0,0
45,0.0,0.0,0,0
46,0.0,0.0,0,0
47,0.0,0.0,0,0
48,0.0,0.0,0,0
49,0.0,0.0,0,0
50,0.0,0.0,0,0
51,0.0,0.0,0,0
52,0.006841935339760147,0.00422653871686325,0,0
53,0.0033560942860680586,0.0032418039418198813,0,0
54,0.0024601193395482205,0.003008231639235653,0,0
55,0.0022315040923536855,0.0035867110273303422,0,0
56,0.0023055677434086477,0.00246307088067712,0,0
57,0.003916944743275237,0.0031957234603785124,0,0
58,0.0041142920062199875,0.0037219485840311894,0,0
59,0.008295680980531479,0.0067479292514788305,0,0
60,0.005473656978784185,0.004408071128250127,0,0
61,0.0038932763388866963,0.004363004161789465,0,0
62,0.0016931797372289822,0.004162578706525391,0,0
63,0.0028270912796932823,0.0034299184684074956,0,0
64,0.003657717489671394,0.002870621640710867,0,0
65,0.007269220804459492,0.005956373157275394,0,0
66,0.008023270791260256,0.007617480362979014,0,0
67,0.014042497634900983,0.010719235795812078,0,0
68,0.007989874408697561,0.007560728486408728,0,0
69,0.005917538620377285,0.00814573018128085,0,0
70,0.006425264248753116,0.007315553382353755,0,0
71,0.0064622975226863635,0.006296670245448367,0,0
72,0.0055568913579389645,0.006165800484265357,0,0
73,0.006645240697854748,0.005829052792909627,0,0
74,0.006418465185988031,0.00560228715696223,0,0
75,0.008706281880360505,0.00722903418175746,0,0
76,0.0036261009178302005,0.0036789505578700243,0,0
77,0.001336354029995834,0.000550164138058662,0,0
78,0.002092224313539395,0.0008767703097971584,0,0
79,0.0038092091392510075,0.0037016101043496207,0,0
80,0.003429229506621875,0.0016591418425304224,0,0
81,0.0047964322035390665,0.0006507168585348109,0,0
82,0.004041821699963623,0.0012227057880675792,0,0
83,0.0021838592916447624,0.0008465365607021539,0,0
84,0.000616680776913432,0.000472713593632917,0,0
85,0.00011028022370771118,0.0002395616617929619,0,0
86,0.0007952612019707906,0.0001730163719239075,0,0
87,0.0036118919236577556,0.0004304971916759208,0,0
88,0.006123080647958562,0.0011640465027033297,0,0
89,0.008478297845859746,0.0017722636184913988,0,0
90,0.0021448523723863813,0.0005649146095144568,0,0
91,0.0013272713922879717,0.0001461999288655249,0,0
92,0.0019831090902848614,0.0002621534985194138,0,0
93,0.008810808976705609,0.0006137951341334103,0,0
94,0.017499310995369454,0.0022507352105300546,0,0
95,0.008813019362163832,0.001983376406179709,0,0
96,0.005261944760148628,0.002050189734144455,0,0
97,0.004748946750255962,0.002714467272208963,0,0
98,0.007060100005867756,0.004832328339627251,0,0
99,0.00989259089907067,0.00915560668971146,0,0
100,0.010438346707977782,0.012990707804662972,0,0
101,0.0044987060460670355,0.007864772002462394,0,0
102,0.003817167155388686,0.0055359674512356575,0,0
103,0.00200049962130985,0.0042512354200351515,0,0
104,0.001675913324775028,0.002191858900946782,0,0
105,0.0025610321567863205,0.0003741782104016755,0,0
106,0.0032555752961593992,0.0007521879204674912,0,0
107,0.0036242102252092745,0.0018409386847514455,0,0
108,0.0038050071957039105,0.0007887385390163311,0,0
109,0.0034946669647848284,0.0006585383160554474,0,0
110,0.001254320072288277,0.0019227218832051176,0,0
111,0.002580471327496682,0.0009283411186129615,0,0
112,0.0025653685367826285,0.0005344982320211917,0,0
113,0.0012121611701499204,0.0005121513950961811,0,0
114,0.0004296443370285649,0.0012128285683915153,0,0
115,0.0005351457515499838,0.0007590158124365208,0,0
116,0.0007831205247201185,0.001595266292651285,0,0
117,0.0009482268748818261,0.0009893929979882389,0,0
118,0.0010280301995425208,0.00022122270419402086,0,0
119,0.0010218683482785477,0.00012364989906940872,0,0
120,0.0009294880047895312,3.144247694689766e-05,0,0
