nose_x,nose_y,L_ear_x,L_ear_y,R_ear_x,R_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,tail_1_x,tail_1_y,tail_2_x,tail_2_y,tail_3_x,tail_3_y
530.2287217701894,387.07167082242285,508.51428001911347,369.08338946689696,500.52723144119244,402.53085327148443,513.5865346006526,385.3643654946123,498.5618332760038,383.2160339355469,456.44910934294455,358.01663294495853,402.68642617414093,331.8141174316406,364.600830078125,322.41980157161703,216.9783050492445,374.67813950129465
535.7175474201529,385.0674447435147,512.4523598662665,367.9110108767711,506.1422147682779,401.17658561042117,518.7285096523545,384.0414713696391,503.12668324236887,382.08393093909507,458.39324707173625,359.126136247638,403.0264629548067,333.14882668136613,364.600830078125,323.93622836634944,214.8895584622765,376.805502979049
545.9362226769538,375.9607423110898,520.126975625725,362.4141146812423,515.6302254298637,394.80176894029995,527.8829779156061,377.5600955548311,511.52983172006304,376.8380320869479,461.4272056288953,360.4683814687305,405.94444877032805,341.30219942671897,365.2876847234298,333.10173496258784,210.68713218517013,380.537724041624
563.0766958240512,369.1979954067437,533.7374958940136,358.0023385016932,533.5106155654906,389.4942125627166,543.7136560726456,371.22057856574065,527.3150753392453,372.7145973334424,473.4982455731292,364.09931479879106,414.9500013763952,355.1551036355061,368.4364504444822,349.87614867940164,209.63925170898438,381.4682312011719
582.5097689205013,363.8233131737946,550.991787830694,356.03603423851484,554.4623130298303,386.83644966042357,563.1721664880116,367.4743036311568,547.0979371017423,370.8110859933908,494.7657440901805,368.048250587474,433.1996695003005,366.34768790824603,379.5523292892517,361.2623088877449,235.04861866607524,383.78290723787023
607.4836828367454,350.19735368451836,573.3952246084201,350.5571415089154,586.5497194089418,381.1357531647977,589.6230718259617,359.6080301611048,574.9275594779295,367.0249539157526,526.5595021444606,371.870239402659,466.59307010915927,380.6021513348546,416.3313356901779,385.8161665045473,340.9487284984452,393.648425988819
613.045654296875,332.055452368428,578.3710327148438,342.6416753321554,597.7108089836873,372.73847809833035,595.5579833984375,348.91228961846684,581.4684116389002,359.1096569266469,541.4845507406712,372.67205810546875,486.91058738518996,386.0014930189798,433.2127425769895,398.3471429519197,382.42182976383504,398.30020363854516
611.0866955970147,317.75218569182675,577.3193974501886,335.5425916293767,598.7232055664064,362.4582747454002,594.8873411122713,336.1827265463364,581.537353515625,349.65418284070194,545.1624012107778,372.5818720976336,497.9418205248961,395.3694423796789,452.2890282263048,410.72621696125975,386.7195259828276,400.50596796101854
602.3765651859239,307.28734723228916,571.9391268582026,328.0061552947335,597.9397317597968,353.3590729591023,591.5181735240568,327.809791349372,580.6541582140328,342.12217176598074,546.4014472559383,371.8253465761958,502.2318362634824,400.6043266469961,458.5366073606164,420.0659700832521,391.60161950552606,407.4441044279159
596.4188269484389,299.1385305198372,566.2080665452895,320.8935064853065,594.7937244171055,344.70782900402224,587.6849537202788,320.75703267130075,577.1121992078423,336.0186888547175,546.9962695587337,369.8767251401239,504.6248099986709,402.01015080359105,461.29832529515113,422.3701666971402,409.4742687022265,411.4279351232242
593.2623214483101,292.38061725018616,564.9805527010068,315.68813567447614,593.9943270262228,336.5749531239571,585.2527933621434,313.3017120527232,576.22900390625,330.0281157414061,547.5576556542773,368.36810888851284,506.5110224405391,402.17968750000006,469.801302282429,423.90990321048474,418.5322421476264,414.4211563062008
592.6881713867188,287.00338702684456,564.9644165039062,311.2844295223172,593.9903564453125,330.5676005842506,584.8157958984376,307.8451403460129,576.4465531513636,324.65083395192823,551.7172828690776,365.34521878833795,509.29569858923617,401.94339223861994,474.89842936330695,424.2806701660157,423.78071866189885,415.06048583984375
593.3899690238634,265.77817882616466,566.8855886780201,293.22236296141523,596.0772673688778,308.02631669793607,586.2422194742259,287.3652676009615,579.2635190360127,303.57061805288754,569.5932301216516,348.0182643480903,525.7615758887621,395.6295714626146,491.4214760183513,422.6734401688593,453.9420616074809,415.06048583984375
596.3681398147522,236.96843154748754,575.5422059444694,268.27408735294694,605.6752332179964,278.97131182855924,593.0302237039427,259.91439156343847,588.6064667484694,277.3830889510888,581.8269290234775,317.9766119152785,558.0273205231135,373.7798075839055,517.8785845017999,413.24296280269164,516.2670183226213,414.68737055481034
597.9054604152535,213.80591599862566,581.3453688576049,247.1209686520397,612.7261955466247,257.0360386043706,598.8637215981186,239.0062101268733,595.8761747685847,257.01994260073815,588.0740763595269,304.5311740232831,574.2834106817976,365.7934549170594,545.0970229701832,398.05806258793336,538.1482413750452,412.8164799463351
