nose_x,nose_y,L_ear_x,L_ear_y,R_ear_x,R_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,tail_1_x,tail_1_y,tail_2_x,tail_2_y,tail_3_x,tail_3_y
8.280245068362149,19.303201882937532,5.730612536971251,17.11961376989295,8.731114342469176,17.24419595184978,4.408912840364139,17.012941103315644,5.79088536425465,17.722864815873436,9.31435437779797,17.431679338223518,8.696312575042773,15.931865223875782,8.005787728081437,12.431923507413781,7.7173974204178615,8.709296316444798
8.00297449408634,19.30267227948138,5.7193020734420505,17.11462370522789,9.002595032807983,17.186067682620656,4.483452456864056,16.998623207337676,5.789766425318516,17.71593943513278,9.452581613926348,16.992012857270446,8.896200198530662,15.934811884179148,8.078229016325308,12.846596275700957,7.5581792416622955,9.580513355584008
7.686585991866712,19.301263800062355,5.7062696278872105,17.108551356689613,9.120601594492205,17.160651801358654,4.554357470713834,16.98260174181067,5.788420005950441,17.70777336128738,9.642906362796165,16.594190891022663,9.327681460021878,15.95369070922421,8.36874694916853,13.413409484803559,6.922499270899791,11.060113230053298
7.389958502265752,19.29882238812154,5.691619324781302,17.10134224422498,9.137370759475829,17.155317171489887,4.621718746979727,16.96481737874807,5.786831222857345,17.69829386625567,9.687946247193425,16.51076843292257,9.460153641041515,15.991086192536224,8.4411882374124,13.538960371361943,6.764038136501328,11.40337591840758
7.112454573263503,19.295263506656646,5.675455288598895,17.09294188778085,9.130434998994437,17.145883983524733,4.68562715072799,16.945210790163312,5.784985192746149,17.68742822195608,9.684152455760856,16.510229244602822,9.572282737025123,15.99983771934109,8.626135838263007,13.524449750282404,7.315736493626561,11.131823016055048
6.853436752840003,19.290502618665403,5.6578816438145605,17.083295807304083,9.112778414741454,17.122509301562662,4.746173547024877,16.923722648069845,5.782867032323769,17.67510370030705,9.674443985644741,16.50957716382511,9.596748606118457,16.000206735613787,9.487726271584787,13.389765937775872,9.800812437904982,9.98806227082312
6.612267588975299,19.284455187145525,5.639002514902871,17.07234952274153,9.08402496971115,17.08467353799557,4.803448800936638,16.900293624481105,5.780461858297129,17.661247573227023,9.658363434011758,16.508795636242137,9.577162605786157,16.00113934600831,10.201454672198873,13.0684982993898,11.44554099619974,9.497031583270472
6.388309629649433,19.27703667509472,5.618922026338394,17.06004855404006,9.044825385241259,17.033203229984647,4.85754377752953,16.87486439141054,5.777754787373146,17.64578711263442,9.636000993972589,16.507841346355967,9.543293944580677,16.002660174188104,10.513922040510261,12.99200775956648,11.718090491121654,9.442304312753274
6.180925422842449,19.268162545510723,5.597744302595704,17.046338421146515,8.99581276069176,16.968924914691083,4.908549341869805,16.847375620871592,5.774730936258742,17.62864959044768,9.607446858637903,16.506670978668655,9.496996829253046,16.004739055138547,10.561944592209967,13.225963982210247,11.541286779530928,10.61457760466806
5.989477516534389,19.257748261391235,5.575573468149367,17.031164644007763,8.937620195422623,16.892665129276068,4.956556359023716,16.817767984877698,5.771375421660833,17.609762278585237,9.572791221118377,16.505241217682272,9.438942619589751,16.007345823844997,10.456225023022224,14.19538483356853,10.667150326494154,15.315852550909977
