Time,Frame,nose_dist,body_dist,freezing,darting,Homecage,Known
5.07,76,0.0012578537644464,0.0018422127380538,0,0,0,0
5.13,77,0.0038631899961921,0.0001951687404409,0,0,0,0
5.2,78,0.003783928014614,0.0002488073245321,0,0,0,0
5.27,79,0.001117701823282,0.0007130761267106,0,0,0,0
5.33,80,0.0030320757215515,0.0022047306066429,0,0,0,0
5.4,81,0.0038343724230373,0.0006873926910784,0,0,0,0
5.47,82,0.0024679411798606,0.0003600874150881,0,0,0,0
5.53,83,0.0036984187128699,0.0016760689335112,0,0,0,0
5.6,84,0.0068452420001732,0.0053915895619389,0,0,0,0
5.67,85,0.011304307350499,0.0084924500959234,0,0,0,0
5.73,86,0.0116294516611883,0.0076082066597272,0,0,0,0
5.8,87,0.0112839840512057,0.0094214219326641,0,0,0,0
5.87,88,0.0112751293706027,0.0089007078442044,0,0,0,0
5.93,89,0.0120177357073413,0.0090174000349166,0,0,0,0
6.0,90,0.0076007762321017,0.0081038026354475,0,0,0,0
6.07,91,0.0052961133713116,0.0040607669911956,0,0,0,0
6.13,92,0.011803825977704,0.0056534267597845,0,0,0,0
6.2,93,0.0205339171850194,0.0108895384814663,0,0,0,0
6.27,94,0.022520782999151,0.0179426050694704,0,0,0,0
6.33,95,0.0235721394228804,0.0230405744560548,0,0,0,0
6.4,96,0.02443632236022,0.0270551557431583,0,0,0,0
6.47,97,0.0231055887909259,0.0234925971762141,0,0,0,0
6.53,98,0.0159299454377817,0.0149104238567472,0,0,0,0
6.6,99,0.0098867155544113,0.0086559472769342,0,0,0,0
6.67,100,0.0107620102545469,0.008993590261109,0,0,0,0
6.73,101,0.0136081839204076,0.0159489181634865,0,0,0,0
6.8,102,0.0139837387494649,0.0128673627804797,0,0,0,0
6.87,103,0.0147826995848033,0.0141766332949274,0,0,0,0
6.93,104,0.0149183189418933,0.0108590000551905,0,0,0,0
7.0,105,0.0135602016331249,0.0071723907281098,0,0,0,0
7.07,106,0.005683051344091,0.0051891268802712,0,0,0,0
7.13,107,0.0043736370924714,0.0037266508849331,0,0,0,0
7.2,108,0.003364851840604,0.0007299094858223,0,0,0,0
7.27,109,0.0024140155244643,0.0006419689663477,0,0,0,0
7.33,110,0.0005461491934544,0.000520927220386,0,0,0,0
7.4,111,0.0044792598012306,0.0008445740459215,0,0,0,0
7.47,112,0.0037160662615867,0.0003345918316429,0,0,0,0
7.53,113,0.0038005996253242,0.0003721816057844,0,0,0,0
7.6,114,0.0039926992576955,0.0006033317446414,0,0,0,0
7.67,115,0.0021723307041012,0.0017885925071723,0,0,0,0
7.73,116,0.0084304744509234,0.0048347350736545,0,0,0,0
7.8,117,0.0142335903063049,0.0076080928037395,0,0,0,0
7.87,118,0.0117666751610751,0.0095349210215437,0,0,0,0
7.93,119,0.0123467130959065,0.0110696532940059,0,0,0,0
8.0,120,0.0136991435406344,0.0158153257113649,0,0,0,0
8.07,121,0.0144347635263042,0.0206052529379822,0,0,0,0
8.13,122,0.0168910203052417,0.0163904448213791,0,0,0,0
8.2,123,0.0182538016595793,0.0135513010868404,0,0,0,0
8.27,124,0.0176083154757032,0.0181329993144292,0,0,0,0
8.33,125,0.0200815658753054,0.0184339747966023,0,0,0,0
8.4,126,0.0196123838540141,0.0205870778884964,0,0,0,0
8.47,127,0.0203074417282714,0.0208053011487442,0,0,0,0
8.53,128,0.0160709480824181,0.0166056729238614,0,0,0,0
8.6,129,0.0118835243083325,0.0115119819458141,0,0,0,0
8.67,130,0.0114995674627021,0.0081576215316774,0,0,0,0
8.73,131,0.0114493658100767,0.0111630795678744,0,0,0,0
8.8,132,0.0091211626134094,0.0088774967085697,0,0,0,0
8.87,133,0.0085170907568873,0.0044181957962704,0,0,0,0
8.93,134,0.0088551161475366,0.0019480921891058,0,0,0,0
9.0,135,0.0060012444158097,0.0009322285753907,0,0,0,0
9.07,136,0.0059083937692049,0.0011541577809429,0,0,0,0
9.13,137,0.0085108474235472,0.0059444875118319,0,0,0,0
9.2,138,0.0120386705477671,0.0096644449687769,0,0,0,0
9.27,139,0.0120941955768771,0.0106860415021894,0,0,0,0
9.33,140,0.0098864903315203,0.010101879235034,0,0,0,0
9.4,141,0.0090511625391,0.0114923372412427,0,0,0,0
9.47,142,0.0118431311311478,0.0079819029387506,0,0,0,0
9.53,143,0.0085493321735836,0.007100813130307,0,0,0,0
9.6,144,0.0015105180953261,0.0032904872330368,0,0,0,0
9.67,145,0.001438230827721,0.0011351514312988,0,0,0,0
9.73,146,0.000126517627766,0.0013814076314073,0,0,0,0
9.8,147,0.0027408260183831,0.0006633547021742,0,0,0,0
9.87,148,0.0096978403004724,0.0043906075708832,0,0,0,0
9.93,149,0.0132219092251974,0.0079728315109879,0,0,1,0
10.0,150,0.0120294411317787,0.0097870037686461,0,0,1,0
10.07,151,0.0089475727547276,0.0054600621270474,0,0,1,0
10.13,152,0.0031018751764555,0.0017320269925647,0,0,1,0
10.2,153,0.0024101438803343,0.0016289738335111,0,0,1,0
10.27,154,0.0016945007109318,0.0009050678889126,0,0,1,0
10.33,155,0.0004672278572787,0.0001248826995528,0,0,1,0
10.4,156,0.0004061552473148,0.0002596679921141,0,0,1,0
10.47,157,3.569016884104955e-05,0.0001513026216987,0,0,1,0
10.53,158,0.0001709918787639,0.0012859206903955,0,0,1,0
10.6,159,0.0007819070499172,0.0028623565751852,0,0,1,0
10.67,160,0.0007322425790494,0.0014396521271125,0,0,1,0
10.73,161,0.0006075251296606,0.0002702406858561,0,0,1,0
10.8,162,0.000567902865148,0.0003840199484563,0,0,1,0
10.87,163,0.0007893830660344,0.0005394487557887,0,0,1,0
10.93,164,0.0002254996178399,0.0002684130670198,0,0,1,0
11.0,165,0.0003354945776777,9.718426830571788e-05,0,0,1,0
11.07,166,0.0012078224601216,0.0008147642288462,0,0,1,0
11.13,167,0.0008873998837131,0.0017884210926952,0,0,1,0
11.2,168,0.0002849848342501,0.0006148225034049,0,0,1,0
11.27,169,0.0005800494229107,0.0001633535492972,0,0,1,0
11.33,170,0.0015717684697234,0.0007376126921119,0,0,1,0
11.4,171,0.0028615865653947,0.0013556836461629,0,0,1,0
11.47,172,0.0021492389715781,0.0008392258426654,0,0,1,0
11.53,173,0.0007331207244339,0.0002352518144511,0,0,1,0
11.6,174,9.673777899013702e-05,0.0001286906845976,0,0,1,0
11.67,175,0.0003993972147015,0.0001329326732993,0,0,1,0
11.73,176,0.0011282156722846,0.0004411064396611,0,0,1,0
11.8,177,0.0008899252113193,0.0003769424952593,0,0,1,0
11.87,178,0.0030791246757738,0.0004746669139245,0,0,1,0
11.93,179,0.0039342374681797,0.0015455173364543,0,0,1,0
12.0,180,0.0018685727130067,0.0017249279130219,0,0,1,0
12.07,181,0.0004363461893308,0.0012963919707465,0,0,1,0
12.13,182,0.0001666815129902,0.0010127002788825,0,0,1,0
12.2,183,0.0001482317388001,0.0004927350018666,0,0,1,0
12.27,184,0.0001289355921218,7.797211215276303e-05,0,0,1,0
12.33,185,0.000107774518221,0.0001111264383585,0,0,1,0
12.4,186,0.0001701299628422,0.0004211458965398,0,0,1,0
12.47,187,0.0006445959203361,0.0004367668158779,0,0,1,0
12.53,188,0.0004881833125923,7.32873949928609e-05,0,0,1,0
12.6,189,0.0013677925540847,7.554218306897878e-05,0,0,1,0
12.67,190,0.0038140872759855,8.045008905110651e-05,0,0,1,0
12.73,191,0.0003097005462158,5.264235073201953e-05,0,0,1,0
12.8,192,0.0038761585632608,0.0007497664949386,0,0,1,0
12.87,193,0.0026729443040264,0.0022427264537999,0,0,1,0
12.93,194,0.0018927655165383,0.0007560770405943,0,0,1,0
13.0,195,0.0019327285533581,0.0001490205493834,0,0,1,0
13.07,196,0.0013056078673643,0.0004474684929922,0,0,1,0
13.13,197,0.0006262065715953,0.0003423281928731,0,0,1,0
13.2,198,6.275612113683915e-05,0.0001393997137826,0,0,1,0
13.27,199,0.0002333776765278,0.0001097009573059,0,0,1,0
13.33,200,0.0012554245825024,0.0003044672463649,0,0,1,0
13.4,201,0.0033513528239003,0.001519207335468,0,0,1,0
13.47,202,0.0029366510479321,0.003246924960343,0,0,1,0
13.53,203,0.0022816780456813,0.0024375466979863,0,0,1,0
13.6,204,0.001852772283005,0.0014605809702646,0,0,1,0
13.67,205,0.0014427596569364,0.0012063856336515,0,0,1,0
13.73,206,0.0019150452486394,0.0011717008482724,0,0,1,0
13.8,207,0.0017608644076892,0.0015351404999419,0,0,1,0
13.87,208,0.0005153333006077,0.0005535273828621,0,0,1,0
13.93,209,0.0010478415726796,0.0001455521025664,0,0,1,0
14.0,210,0.0009173561467341,0.0003878563288259,0,0,1,0
14.07,211,0.0007360645412723,0.0007875715415834,0,0,1,0
14.13,212,0.0002124155951433,0.0005107738169259,0,0,1,0
14.2,213,0.0004016582235663,0.0001883955065366,0,0,1,0
14.27,214,0.0003149949981557,0.0002868364145173,0,0,1,0
14.33,215,0.0022978803464943,0.0015473814213901,0,0,1,0
14.4,216,0.0031059982553646,0.0015724012534204,0,0,1,0
14.47,217,0.0008915364355632,0.0003776891231123,0,0,1,0
14.53,218,8.20415139760739e-05,8.742283637129182e-05,0,0,1,0
14.6,219,0.0002061612582883,0.0001765661431062,0,0,1,0
14.67,220,0.0005244070927084,0.0003434300686458,0,0,1,0
14.73,221,0.0008692358812136,0.0009497977456165,0,0,1,0
14.8,222,0.0014356274307319,0.0003310287930454,0,0,1,0
14.87,223,0.0016026390324101,0.0002068734651113,0,0,1,0
14.93,224,0.0014944051654296,0.0005982368422317,0,0,1,0
15.0,225,0.0058780199842627,0.0027032149152501,0,0,1,0
15.07,226,0.0111323024699255,0.0023584819768756,0,0,1,0
15.13,227,0.010681360122703,0.0011583343969416,0,0,1,0
15.2,228,0.0043230398535801,0.0023264726518682,0,0,1,0
15.27,229,0.0021794772479516,0.0015004664574075,0,0,1,0
15.33,230,0.0029857980935489,0.0006700259554922,0,0,1,0
15.4,231,0.0119292822787747,0.0011586298865279,0,0,1,0
15.47,232,0.002789658930102,0.0010983030714653,0,0,1,0
15.53,233,0.0055951015785178,0.0007365087044342,0,0,1,0
15.6,234,0.0025140048327855,0.0005725129996229,0,0,1,0
15.67,235,0.001022187827774,0.0003167525002645,0,0,1,0
15.73,236,0.0017438069046635,0.0004508880306089,0,0,1,0
15.8,237,0.0019564880462439,0.0004260721187012,0,0,1,0
15.87,238,0.0007287534787449,0.0001829241676296,0,0,1,0
15.93,239,0.0028855669039585,0.0003885476659114,0,0,1,0
16.0,240,0.0032948046901102,0.0009479528392394,0,0,1,0
16.07,241,0.008785380787064,0.0011431921277286,0,0,1,0
16.13,242,0.0096269237410918,7.130478677485992e-05,0,0,1,0
16.2,243,0.0060887498484121,0.0010686943456132,0,0,0,0
16.27,244,0.0009420987367855,0.0017014319853011,0,0,0,0
16.33,245,0.00076496974018,0.0007600552823316,0,0,0,0
16.4,246,0.0011644767166581,0.0007081743815509,0,0,0,0
16.47,247,0.0013380444269886,0.000933237427261,0,0,0,0
16.53,248,0.0013561986719687,0.0003409758601271,0,0,0,0
16.6,249,0.0012310454126524,0.0007817406369506,0,0,0,0
16.67,250,0.0015850398615174,0.0010503464134976,0,0,0,0
16.73,251,0.0080615718960927,7.669586253508278e-05,0,0,0,0
16.8,252,0.0175050533368785,0.0024469722621928,0,0,0,0
16.87,253,0.0161218318725717,0.006830857352666,0,0,0,0
16.93,254,0.0169685778814083,0.0171508809903858,0,0,0,0
17.0,255,0.0194176037873555,0.0423522901408286,0,0,0,0
17.07,256,0.0190417694120366,0.012467370492067,0,0,0,0
17.13,257,0.0189624545365387,0.0133046910816904,0,0,0,0
17.2,258,0.0162792334283349,0.0542066305878159,0,0,0,0
17.27,259,0.0112759787546913,0.0197381943539351,0,0,0,0
17.33,260,0.0045484120547812,0.0088786384370067,0,0,0,0
17.4,261,0.0016032494705383,0.0084341079316464,0,0,0,0
17.47,262,0.001064330666998,0.0040466045154387,0,0,0,0
17.53,263,0.0041936925142933,0.0015402677714265,0,0,0,0
17.6,264,0.0159264734054913,0.0032477573885767,0,0,0,0
17.67,265,0.0131183647314549,0.0038212788201659,0,0,0,0
17.73,266,0.0103238643338501,0.005281794587348,0,0,0,0
17.8,267,0.0057674768237688,0.0022738843372891,0,0,0,0
17.87,268,0.0030513243579641,0.0014962639488125,0,0,0,0
17.93,269,0.0014596135656498,0.0009324110689027,0,0,0,0
18.0,270,0.0021999620063024,0.0008649598105659,0,0,0,0
18.07,271,0.0057378209414949,0.0028607883053574,0,0,0,0
18.13,272,0.001519927143402,0.0021084539041366,0,0,0,0
18.2,273,0.0040057970843021,0.0004264946613181,0,0,0,0
18.27,274,0.0121483352127651,0.0042080580666273,0,0,0,0
18.33,275,0.0185739287606877,0.0088807589466067,0,0,0,0
18.4,276,0.0204760158143865,0.0182779444902876,0,0,0,0
18.47,277,0.0233203110633837,0.0261999396206382,0,0,0,0
18.53,278,0.0236110686789647,0.0237704985743733,0,0,0,0
18.6,279,0.0188310986242765,0.021183122950149,0,0,0,0
18.67,280,0.0075683333077699,0.0250319487587277,0,0,0,0
18.73,281,0.0227711909941764,0.0237038478328916,0,0,0,0
18.8,282,0.0361618385226747,0.0175272713347159,0,0,0,0
18.87,283,0.0213855028378482,0.0154231852046304,0,0,0,0
18.93,284,0.0150511541594283,0.0155210000633895,0,0,0,0
19.0,285,0.0123921499295928,0.0163811141784942,0,0,0,0
19.07,286,0.0112979772326433,0.0122386772083633,0,0,0,0
19.13,287,0.0065112642291776,0.0094934581093549,0,0,0,0
19.2,288,0.0056265037652355,0.0055319078650245,0,0,0,0
19.27,289,0.0058202508516581,0.0036208176475348,0,0,0,0
19.33,290,0.005786950911743,0.0028264324603714,0,0,0,0
19.4,291,0.0053861278099556,0.0025808615452826,0,0,0,0
19.47,292,0.004705282975487,0.0028865093790103,0,0,0,0
19.53,293,0.0045874307966348,0.0037762428589174,0,0,0,0
19.6,294,0.0090277657215473,0.0112490435465832,0,0,0,0
19.67,295,0.0192717583965463,0.032819820486994,0,0,0,0
19.73,296,0.0227044168069006,0.0209711658291516,0,0,0,0
19.8,297,0.023844700922962,0.017194852830529,0,0,0,0
19.87,298,0.023903693578643,0.0198688447182956,0,0,0,0
19.93,299,0.0180232367375501,0.0177959039034845,0,0,0,0
20.0,300,0.0116412080879474,0.0100185042249947,0,0,0,0
20.07,301,0.0050069974624921,0.0072895947474273,0,0,0,0
20.13,302,0.003952350588067,0.0031179965733745,0,0,0,0
20.2,303,0.0072321502744875,0.001970193590688,0,0,0,0
20.27,304,0.0053006156912813,0.0020087852741581,0,0,0,0
20.33,305,0.0059653601174277,0.0051440842562413,0,0,0,0
20.4,306,0.0106988243469196,0.0104145636062971,0,0,0,0
20.47,307,0.0129062785623893,0.0120489211042667,0,0,0,0
20.53,308,0.0115278315493626,0.0092101198747868,0,0,0,0
20.6,309,0.0073558047170894,0.0070475546501826,0,0,0,0
20.67,310,0.0043632314332045,0.0064179531835228,0,0,0,0
20.73,311,0.0095384579294661,0.0077313196277614,0,0,0,0
20.8,312,0.0139382459932122,0.0122608397691413,0,0,0,0
20.87,313,0.0168731771067858,0.0150365514443501,0,0,0,0
20.93,314,0.0134183663921403,0.0119090439382966,0,0,0,0
21.0,315,0.0085059145841224,0.0096100554794896,0,0,0,0
21.07,316,0.0079101924497777,0.0068535026522101,0,0,0,0
21.13,317,0.0102656172970457,0.0088603040499297,0,0,0,0
21.2,318,0.0084535724434789,0.0087977344930339,0,0,0,0
21.27,319,0.0022556383066396,0.0098749243473822,0,0,0,0
21.33,320,0.0086960573486588,0.0147192283374956,0,0,0,0
21.4,321,0.0321685578753706,0.0143276844700281,0,0,0,0
21.47,322,0.0258551236045439,0.0191715420050183,0,0,0,0
21.53,323,0.018575072646209,0.0250746394626809,0,0,0,0
21.6,324,0.0185688087841984,0.0175185465031853,0,0,0,0
21.67,325,0.0158224755464341,0.0134972550669309,0,0,0,0
21.73,326,0.0147177439608809,0.0131820362135816,0,0,0,0
21.8,327,0.0109778815550527,0.0105154060292815,0,0,0,0
21.87,328,0.0045398077281978,0.005928208233743,0,0,0,0
21.93,329,0.0076120527012808,0.0010837792521368,0,0,0,0
22.0,330,0.0136433579205714,0.0034552138911116,0,0,0,0
22.07,331,0.0105887476329188,0.0027209173557582,0,0,0,0
22.13,332,0.0048819720796827,0.002212344797654,0,0,0,0
22.2,333,0.0028904895860811,0.0015833328621669,0,0,0,0
22.27,334,0.003881256774744,0.0013897777587606,0,0,0,0
22.33,335,0.0032099844037882,0.0016951180169562,0,0,0,0
22.4,336,0.0032628594644199,0.0004148117895044,0,0,0,0
22.47,337,0.0015841282386664,6.028040076217345e-05,0,0,0,0
22.53,338,0.0005565824693541,0.0003099012858455,0,0,0,0
22.6,339,0.0017761035852169,0.0010569923697711,0,0,0,0
22.67,340,0.0013472717496324,0.0005413597945048,0,0,0,0
22.73,341,0.0019375569205473,0.0005292629267174,0,0,0,0
22.8,342,0.0012623689354819,0.0005253630867945,0,0,0,0
22.87,343,0.0015576429757049,0.0001468650114218,0,0,0,0
22.93,344,0.0005761783501696,0.0003820203929448,0,0,0,0
23.0,345,0.0006673393370952,0.0004380924413912,0,0,0,0
23.07,346,0.0012886435441891,0.0002788279522019,0,0,0,0
23.13,347,0.0003194616613701,0.0004346147574777,0,0,0,0
23.2,348,0.0005916763881695,0.0005022328473279,0,0,0,0
23.27,349,0.0004537758702988,0.0001452392011232,0,0,0,0
23.33,350,0.0003950764852549,0.0002338112496999,0,0,0,0
23.4,351,0.0004682921877174,0.0001011498008925,0,0,0,0
23.47,352,0.0006058743597706,2.1912686214823344e-05,0,0,0,0
23.53,353,0.0006973423402973,0.0001865941630371,0,0,0,0
23.6,354,0.0001740721181142,0.0003031186336172,0,0,0,0
23.67,355,0.0013805965503468,0.0003725558782772,0,0,0,0
23.73,356,0.0010867658738685,0.0001572847494486,0,0,0,0
23.8,357,0.0005603979019966,4.040154978865171e-05,0,0,0,0
23.87,358,0.0002627183411512,6.802045690531454e-05,0,0,0,0
23.93,359,0.0002662132793364,0.0003157593491223,0,0,0,0
24.0,360,0.0002142956110636,0.0003819593761048,0,0,0,0
24.07,361,0.000236902578298,8.637033777804113e-05,0,0,0,0
24.13,362,0.0004156133961622,0.0002141826627567,0,0,0,0
24.2,363,0.0003346236551939,0.0004012263601137,0,0,0,0
24.27,364,0.0002839582985539,9.0585136543222e-05,0,0,0,0
24.33,365,0.0009762367370245,3.806488135080677e-05,0,0,0,0
24.4,366,0.000457099137305,5.404462880677962e-05,0,0,0,0
24.47,367,0.0003276212477752,0.0001622982699263,0,0,0,0
24.53,368,0.0004331132798734,0.0001358918946074,0,0,0,0
24.6,369,0.000606645749424,0.0003410181416209,0,0,0,0
24.67,370,0.0003470694609436,0.0001182633773964,0,0,0,0
24.73,371,0.0018912472814496,0.0001082661470041,0,0,0,0
24.8,372,0.0003250820230878,0.0002212554547672,0,0,0,0
24.87,373,0.0006966858608322,0.0002233359114645,0,0,0,0
24.93,374,0.0010258952644763,0.0001890917920765,0,0,0,0
25.0,375,0.0015972687999127,0.0001676472826919,0,0,0,0
25.07,376,0.0004964994954053,0.0002592191472188,0,0,0,0
25.13,377,0.0001848439540814,4.52054872560506e-05,0,0,0,0
25.2,378,0.0008431927255289,0.0001157374927258,0,0,0,0
25.27,379,0.0002224516432052,0.0001906226144948,0,0,0,0
25.33,380,2.2961768166148823e-05,4.230018306567356e-05,0,0,0,0
25.4,381,0.000142015039595,8.798724493758344e-05,0,0,0,0
25.47,382,0.0003759388934025,6.641665321614666e-05,0,0,0,0
25.53,383,0.0005727666342725,1.9430912084582183e-05,0,0,0,0
25.6,384,7.086329637872126e-05,2.0789333699039565e-05,0,0,0,0
25.67,385,0.000803072156429,0.0001704654851078,0,0,0,0
25.73,386,0.0002230629282743,0.0003507826277356,0,0,0,0
25.8,387,0.0001539804672374,0.000115383174813,0,0,0,0
25.87,388,0.0001831859230589,0.0001667037396218,0,0,0,0
25.93,389,0.0001866532429701,2.856175558505927e-05,0,0,0,0
26.0,390,0.000208992295051,0.0001317285450162,0,0,0,0
26.07,391,0.0007601940848996,0.0002485490219334,0,0,0,0
26.13,392,0.0001871269563314,0.000107580071711,0,0,0,0
26.2,393,6.127424759763346e-05,0.0002833729101343,0,0,0,0
26.27,394,0.0004180414455389,5.511364487445549e-05,0,0,0,0
26.33,395,0.0007813759667799,0.000337570457668,0,0,0,0
26.4,396,0.0004442420107512,0.0005158762740466,0,0,0,0
26.47,397,0.0002600285223036,0.0001495075295702,0,0,0,0
26.53,398,0.0007239545687329,6.624661372375007e-05,0,0,0,0
26.6,399,0.0004285034684944,6.138739591713962e-05,0,0,0,0
26.67,400,0.0003083352891979,1.90135764888111e-05,0,0,0,0
26.73,401,0.000270264408134,0.0001161857422578,0,0,0,0
26.8,402,0.0012259123465181,0.0003056654415754,0,0,0,0
26.87,403,0.000492739345407,0.0002642877648991,0,0,0,0
26.93,404,0.0001731903637459,0.0001287105526094,0,0,0,0
27.0,405,0.0002899995334455,0.0001393449721698,0,0,0,0
27.07,406,0.0001666853212405,5.512154424027786e-05,0,0,0,0
27.13,407,0.0008635294267171,0.0001501609500317,0,0,0,0
27.2,408,0.0006557876691472,0.0004872549491786,0,0,0,0
27.27,409,0.0001387361311485,7.85045775531151e-05,0,0,0,0
27.33,410,0.0010072528684651,0.0002580059518475,0,0,0,0
27.4,411,0.0004439990526645,0.0001555679884526,0,0,0,0
27.47,412,0.0001135562978741,4.75662711746336e-05,0,0,0,0
27.53,413,0.000602812329407,7.109690164166205e-05,0,0,0,0
27.6,414,0.0001280064067685,0.0002366810853327,0,0,0,0
27.67,415,9.142359674597456e-05,5.878599365897114e-05,0,0,0,0
27.73,416,0.0002749215049063,9.489382357196186e-05,0,0,0,0
27.8,417,0.001226944969247,0.0003805613916048,0,0,0,0
27.87,418,0.0009272608189725,0.000101209043053,0,0,0,0
27.93,419,0.0038487173193839,0.0002833839211053,0,0,0,0
28.0,420,0.0089306346357131,0.0003773508163219,0,0,0,0
28.07,421,0.0080991816582381,0.0022099580734266,0,0,0,0
28.13,422,0.0045712128858036,0.0028956620843553,0,0,0,0
28.2,423,0.0046259489083263,0.0031296928798302,0,0,0,0
28.27,424,0.0060530645835873,0.0042868773413091,0,0,0,0
28.33,425,0.0045990981221822,0.0037065043175423,0,0,0,0
28.4,426,0.0042872667926373,0.004629847056907,0,0,0,0
28.47,427,0.0059788315485099,0.0072394937237648,0,0,0,0
28.53,428,0.0101939733102305,0.0093958128517483,0,0,0,0
28.6,429,0.0128324741748088,0.0102730600991557,0,0,0,0
28.67,430,0.0090752083710319,0.0086834408873536,0,0,0,0
28.73,431,0.0072933737839415,0.0089122938665513,0,0,0,0
28.8,432,0.008508481214254,0.009020441591092,0,0,0,0
28.87,433,0.0094041784857604,0.0098745305235048,0,0,0,0
28.93,434,0.0134254344306259,0.0122048096888807,0,0,0,0
29.0,435,0.0116232977562597,0.0124790375310356,0,0,0,0
29.07,436,0.0101100116930564,0.0107881392460066,0,0,0,0
29.13,437,0.007417473664644,0.0073754880469354,0,0,0,0
29.2,438,0.0106759583036754,0.0104846316368119,0,0,0,0
29.27,439,0.0144264151521042,0.0142328934097204,0,0,0,0
29.33,440,0.0155799230539531,0.0151098011452467,0,0,0,0
29.4,441,0.0118182294301819,0.0133112065903686,0,0,0,0
29.47,442,0.0118573072157575,0.0124421125930813,0,0,0,0
29.53,443,0.0102589788977267,0.01104093927547,0,0,0,0
29.6,444,0.009526871455436,0.0105143042741196,0,0,0,0
