Time,Frame,nose_dist,body_dist,freezing,darting,Homecage,Known
5.07,76,0.0053563048581697,0.0052982968240013,0,0,0,0
5.13,77,0.0069226731450979,0.0044644454407397,0,0,0,0
5.2,78,0.0068419487130226,0.0005415078219142,0,0,0,0
5.27,79,0.0065368180309898,0.0034376162928874,0,0,0,0
5.33,80,0.0125901348273995,0.0107462071243665,0,0,0,0
5.4,81,0.0159256554966642,0.0125582086494203,0,0,0,0
5.47,82,0.0163053213863891,0.0136399464016645,0,0,0,0
5.53,83,0.0190602217805866,0.0164545091165206,0,0,0,0
5.6,84,0.0198696150341588,0.0195521502198618,0,0,0,0
5.67,85,0.0213454141069864,0.0203316144227274,0,0,0,0
5.73,86,0.0179021020646944,0.0181383235337406,0,0,0,0
5.8,87,0.016009096832777,0.0159956821784024,0,0,0,0
5.87,88,0.0173707400754899,0.0167491764804415,0,0,0,0
5.93,89,0.0163268796620894,0.0174416742311736,0,0,0,0
6.0,90,0.0137451384682705,0.0140996433382596,0,0,0,0
6.07,91,0.0142218763494464,0.013137673175994,0,0,0,0
6.13,92,0.0145646573194629,0.0118566160259771,0,0,0,0
6.2,93,0.0165975336768861,0.0137014849935622,0,0,0,0
6.27,94,0.0175091502864259,0.0152069511595945,0,0,0,0
6.33,95,0.0169963434058333,0.0167330254742021,0,0,0,0
6.4,96,0.0150709804832178,0.0150350227729788,0,0,0,0
6.47,97,0.0094411876733894,0.0106583758501609,0,0,0,0
6.53,98,0.0048781996254111,0.0045205763595214,0,0,0,0
6.6,99,0.0032704201678943,0.000573394847844,0,0,0,0
6.67,100,0.0044421931812537,0.0005574097481217,0,0,0,0
6.73,101,0.0059511755400304,0.000672937543675,0,0,0,0
6.8,102,0.0074377038585615,0.000308905740215,0,0,0,0
6.87,103,0.0065884640242944,0.0011154327628907,0,0,0,0
6.93,104,0.0048113226560357,0.0009249456531587,0,0,0,0
7.0,105,0.0022400238589233,0.0009532041720016,0,0,0,0
7.07,106,0.0008050557611937,0.000186359349142,0,0,0,0
7.13,107,0.0036508950140541,0.0006372422764302,0,0,0,0
7.2,108,0.0031118958739889,0.0005707344385308,0,0,0,0
7.27,109,0.0013017193791479,7.417667095952857e-05,0,0,0,0
7.33,110,0.0042676537408635,0.0005412748571131,0,0,0,0
7.4,111,0.0004570403721326,0.0004393599080879,0,0,0,0
7.47,112,0.0026329543059101,0.000381239051292,0,0,0,0
7.53,113,0.0031594862880615,0.0006643405832182,0,0,0,0
7.6,114,0.0046021881143547,0.0011473215734288,0,0,0,0
7.67,115,0.0029946136799065,0.0002755364945705,0,0,0,0
7.73,116,0.0037673289153895,0.0003099299915362,0,0,0,0
7.8,117,0.0035308560571847,0.0004999344909828,0,0,0,0
7.87,118,0.0020030641144318,0.0003481024574522,0,0,0,0
7.93,119,0.0094752935631607,0.0004052842255351,0,0,0,0
8.0,120,0.0113297570697889,0.0011333765329704,0,0,0,0
8.07,121,0.0101472613278158,0.0024521934693158,0,0,0,0
8.13,122,0.0057192309198351,0.0012506639743899,0,0,0,0
8.2,123,0.0045026077242361,0.002239075667701,0,0,0,0
8.27,124,0.0063493838515209,0.0048509566162694,0,0,0,0
8.33,125,0.0079744151392367,0.0073956668219852,0,0,0,0
8.4,126,0.0090864816811014,0.0093779069808533,0,0,0,0
8.47,127,0.011539463619251,0.009607081915582,0,0,0,0
8.53,128,0.0098945646456371,0.0095700254923415,0,0,0,0
8.6,129,0.008457307722053,0.0075152116797213,0,0,0,0
8.67,130,0.0118368436717487,0.008735457202461,0,0,0,0
8.73,131,0.0101574280345597,0.0090492078874629,0,0,0,0
8.8,132,0.0044354296183502,0.005833220044176,0,0,0,0
8.87,133,0.0011331334498895,0.0035556685650491,0,0,0,0
8.93,134,0.0002148827893554,0.0003381542313701,0,0,0,0
9.0,135,0.0008923892116843,0.0021444483258655,0,0,0,0
9.07,136,0.0007029290540419,0.0017923497042422,0,0,0,0
9.13,137,0.0027926415144643,0.001877695795724,0,0,0,0
9.2,138,0.0052660697245586,0.000835613228571,0,0,0,0
9.27,139,0.0062056113428069,0.000388079480711,0,0,0,0
9.33,140,0.0071611571309494,0.000843839763456,0,0,0,0
9.4,141,0.0055196988459172,0.00103810892259,0,0,0,0
9.47,142,0.0019003710683216,0.0006314472056549,0,0,0,0
9.53,143,0.0030015820609371,0.0007215320948675,0,0,0,0
9.6,144,0.0064298278824918,0.0007472516018203,0,0,0,0
9.67,145,0.0009766993301681,0.001058879796616,0,0,0,0
9.73,146,0.0030317631216607,0.0024820632312983,0,0,0,0
9.8,147,0.0041163967211909,0.0020558738067958,0,0,0,0
9.87,148,0.0025384860788585,0.0018115173565028,0,0,0,0
9.93,149,0.0009522832898768,0.0007280228148609,0,0,0,0
10.0,150,0.0024610413336328,0.0004643707039506,0,0,0,0
10.07,151,0.0006960176530822,0.0005947034530273,0,0,0,0
10.13,152,0.0033952773767803,0.0010592720629156,0,0,0,0
10.2,153,0.003324791415755,0.0013939346734882,0,0,0,0
10.27,154,0.0021131163961883,0.0011310430379112,0,0,0,0
10.33,155,0.0008176956987945,0.0005546042432806,0,0,0,0
10.4,156,0.0014144419766344,0.0009816383474391,0,0,0,0
10.47,157,0.0012390552184673,0.0002465361680137,0,0,0,0
10.53,158,0.002592785279679,0.0001623671527543,0,0,0,0
10.6,159,0.0057462537137414,0.0004208881346614,0,0,0,0
10.67,160,0.0034235556154696,0.0002738435679805,0,0,0,0
10.73,161,0.0015922170144005,0.0015263877570791,0,0,0,0
10.8,162,0.0023636118592589,0.0016549296068014,0,0,0,0
10.87,163,0.0017545954325483,0.0009972154768801,0,0,0,0
10.93,164,0.0005909806887352,0.0003540459953355,0,0,0,0
11.0,165,0.0009166382420567,0.0002605304518318,0,0,0,0
11.07,166,0.0038455526803032,0.0006027991613324,0,0,0,0
11.13,167,0.0025422051387036,0.0003697488389813,0,0,0,0
11.2,168,0.0003853328015222,0.0005273208134778,0,0,0,0
11.27,169,0.0008098306015474,0.0004480940759425,0,0,0,0
11.33,170,0.0011124174181377,0.0002555227868913,0,0,0,0
11.4,171,0.0020031865567562,0.0004032361122929,0,0,0,0
11.47,172,0.007300170339975,0.0012969720155815,0,0,0,0
11.53,173,0.004590433244184,0.0009694743881197,0,0,0,0
11.6,174,0.0013332455018736,0.0005976524799091,0,0,0,0
11.67,175,0.0096119854704827,0.0027327603545209,0,0,0,0
11.73,176,0.0138763163399229,0.0083831699836851,0,0,0,0
11.8,177,0.0144127439459837,0.0097937358226017,0,0,0,0
11.87,178,0.0142952972404752,0.0080213484728258,0,0,0,1
11.93,179,0.0073512117085868,0.00230755029513,0,0,0,1
12.0,180,0.0024599712038439,0.0006076792513489,0,0,0,1
12.07,181,0.0011800194832683,0.0002928483345366,0,0,0,1
12.13,182,0.0003581791733475,0.0005027914977406,0,0,0,1
12.2,183,0.0026491051739523,0.0013572602344464,0,0,0,1
12.27,184,0.004700039074666,0.0018519886012935,0,0,0,1
12.33,185,0.0043307733688818,0.0015064361374863,0,0,0,1
12.4,186,0.0057134724441464,0.0011645745977111,0,0,0,1
12.47,187,0.0042846951541021,0.0002809552540723,0,0,0,1
12.53,188,0.003335101860953,0.0007878922653863,0,0,0,1
12.6,189,0.0049138210305898,0.0028646797696103,0,0,0,0
12.67,190,0.0066113235211026,0.0016581990347116,0,0,0,0
12.73,191,0.0099501193058587,0.0023299767385358,0,0,0,0
12.8,192,0.0051768490291349,0.0018907321775715,0,0,0,0
12.87,193,0.0049211603033657,0.0015429104919804,0,0,0,0
12.93,194,0.0032139428371578,0.0015651037740353,0,0,0,0
13.0,195,0.0014278279482662,0.0009233364076015,0,0,0,1
13.07,196,0.0016702638521201,0.0001927671905239,0,0,0,0
13.13,197,0.0025691617476186,0.0004189673105431,0,0,0,0
13.2,198,0.0061659724040872,0.0002316520618975,0,0,0,0
13.27,199,0.010243476749965,0.0007135504702333,0,0,0,0
13.33,200,0.0126456104576851,0.0016722124595185,0,0,0,0
13.4,201,0.0119536640626576,0.0073195973431497,0,0,0,0
13.47,202,0.0137561298870975,0.0119010289419104,0,0,0,0
13.53,203,0.0160962420518971,0.0152952116501523,0,0,0,0
13.6,204,0.0166400664494417,0.0180784152732603,0,0,0,0
13.67,205,0.0143547071278699,0.0118596750149774,0,0,0,0
13.73,206,0.0112906061946899,0.0108040462087391,0,0,0,0
13.8,207,0.0107631585106896,0.0130722745693287,0,0,0,0
13.87,208,0.0102201323746622,0.0095545534074429,0,0,0,0
13.93,209,0.0109096491867669,0.0088550206750738,0,0,0,0
14.0,210,0.0121876728597399,0.0123992236471622,0,0,0,0
14.07,211,0.0133523464164886,0.0130491504411466,0,0,0,0
14.13,212,0.0130967540652475,0.0132115503863406,0,0,0,0
14.2,213,0.0113436008177387,0.0096695108712725,0,0,0,0
14.27,214,0.0105290282485122,0.0072898428118168,0,0,0,0
14.33,215,0.0135825632665425,0.0084598799230444,0,0,0,0
14.4,216,0.0167952350667911,0.0130900666890907,0,0,0,0
14.47,217,0.0179775355680295,0.0163662881420579,0,0,0,0
14.53,218,0.0162764429534595,0.0162594357656589,0,0,0,0
14.6,219,0.0164724710214462,0.0169319979254128,0,0,0,0
14.67,220,0.0154360620086377,0.0146265415114812,0,0,0,0
14.73,221,0.0099621558884909,0.0098119411777301,0,0,0,0
14.8,222,0.008482646385724,0.0074566785807859,0,0,0,0
14.87,223,0.0110093939456333,0.0070458899700662,0,0,0,0
14.93,224,0.0081281235552733,0.0056353198535594,0,0,0,0
15.0,225,0.0106468015011708,0.0031821055056694,0,0,0,0
15.07,226,0.0080918969484273,0.0029618358554613,0,0,0,0
15.13,227,0.0038182023133932,0.001464629490883,0,0,0,0
15.2,228,0.0009408984458005,0.0006589426654023,0,0,0,0
15.27,229,0.0068348506189291,0.0011476767179408,0,0,0,0
15.33,230,0.0051564385824779,0.001330279070531,0,0,0,0
15.4,231,0.0007516193972946,0.0002271048869044,0,0,0,0
15.47,232,0.0040696620491589,0.0026732258906013,0,0,0,0
15.53,233,0.0104581962249246,0.0089812005886475,0,0,0,0
15.6,234,0.0088443022319875,0.0097286724850236,0,0,0,0
15.67,235,0.0098278804670663,0.0095735775112263,0,0,0,0
15.73,236,0.0101405874249484,0.00754229502032,0,0,0,0
15.8,237,0.0100930396999042,0.0044210372775835,0,0,0,0
15.87,238,0.0118829456708826,0.0061940168297596,0,0,0,0
15.93,239,0.0144025305807427,0.0072248295715211,0,0,0,0
16.0,240,0.0103966395643909,0.0042311054413266,0,0,0,0
16.07,241,0.0028172381809947,0.0007728692343777,0,0,0,0
16.13,242,0.0043382457461074,0.001719288036737,0,0,0,0
16.2,243,0.0035975197889013,0.0022986096451586,0,0,0,0
16.27,244,0.0012117292607889,0.0022198377350192,0,0,0,0
16.33,245,0.0007351181860697,0.0003528018242491,0,0,0,0
16.4,246,0.001016732950376,0.0004598488479446,0,0,0,0
16.47,247,0.0008901410146959,0.0004744923452075,0,0,0,0
16.53,248,0.0021259313014948,0.0001571575386898,0,0,0,0
16.6,249,0.0009474048364582,0.000436871189689,0,0,0,0
16.67,250,0.0008270852062336,0.0004784914921512,0,0,0,0
16.73,251,0.0020506743785794,0.0005379942793151,0,0,0,0
16.8,252,0.0072259808806873,0.0016939518748705,0,0,0,0
16.87,253,0.0097730717213163,0.0041823441086199,0,0,0,0
16.93,254,0.0068941864241243,0.0040956933336053,0,0,0,0
17.0,255,0.0060636119961237,0.003723455891166,0,0,0,0
17.07,256,0.0047334909284448,0.0028781003456569,0,0,0,0
17.13,257,0.0028527007071441,0.0023091613520969,0,0,0,0
17.2,258,0.0019411958399452,0.001174111910433,0,0,0,0
17.27,259,0.0030498392982024,0.0010165156969941,0,0,0,0
17.33,260,0.0025740668002181,0.0005402087875552,0,0,0,0
17.4,261,0.0004890421690067,0.0003915160823825,0,0,0,0
17.47,262,0.0014013307256531,0.0002767980954152,0,0,0,0
17.53,263,0.0016334546208524,0.0001422156665942,0,0,0,0
17.6,264,0.0009975807902905,0.0001979611181624,0,0,0,0
17.67,265,0.0037693260673358,0.0008980448621121,0,0,0,0
17.73,266,0.0041645189759628,0.0009577890928762,0,0,0,0
17.8,267,0.0014192098555189,0.0006470655947819,0,0,0,0
17.87,268,0.0014641179748177,0.0001720868391041,0,0,0,0
17.93,269,0.005670010250816,0.0002508807769782,0,0,0,0
18.0,270,0.0060985235465535,0.0006573381783007,0,0,0,0
18.07,271,0.0052186086496405,0.000848706018189,0,0,0,0
18.13,272,0.0025785746047302,0.0019887859800879,0,0,0,0
18.2,273,0.0021088813927797,0.0020837015197774,0,0,0,0
18.27,274,0.0016262092458581,0.0029646116987075,0,0,0,0
18.33,275,0.0034537247305431,0.0009777918478507,0,0,0,0
18.4,276,0.0014624674905964,0.0004378075356713,0,0,0,0
18.47,277,0.0009637955944919,0.0002852509004503,0,0,0,0
18.53,278,0.0032340873083009,0.0004124292536898,0,0,0,0
18.6,279,0.0061615592188544,0.000689422869191,0,0,0,0
18.67,280,0.005006152411241,0.0011423775558205,0,0,0,0
18.73,281,0.001612948351159,0.0007946550001523,0,0,0,0
18.8,282,0.000481258267526,0.0010109702462364,0,0,0,0
18.87,283,0.0012023613619724,0.0011919652683938,0,0,0,0
18.93,284,0.0029514292579082,0.0001528799734015,0,0,0,0
19.0,285,0.0038383674262232,0.0010468385907249,0,0,0,0
19.07,286,0.002388723462853,0.0003452971359179,0,0,0,0
19.13,287,0.0002708591031248,5.910037761616282e-05,0,0,0,0
19.2,288,0.0021467418682075,0.0001406242267313,0,0,0,0
19.27,289,0.0064439942495019,0.0009098320065332,0,0,0,0
19.33,290,0.0071994192202702,0.0016221023991458,0,0,0,0
19.4,291,0.0043421254316781,0.0015823072692233,0,0,0,0
19.47,292,0.00084043495535,0.0007328480354792,0,0,0,0
19.53,293,0.0003347918196534,0.0009877911150454,0,0,0,0
19.6,294,0.0017191544548525,0.0009512819314618,0,0,0,0
19.67,295,0.0012910537706944,0.0007185779027351,0,0,0,0
19.73,296,0.002052921069158,0.0003601604087358,0,0,0,0
19.8,297,0.0021911924496378,0.0001315381288996,0,0,0,0
19.87,298,0.001082991478656,0.0002582475307402,0,0,0,0
19.93,299,0.0031928772464693,0.0007408493027568,0,0,0,0
20.0,300,0.0024804933700607,0.0004187689163089,0,0,0,0
20.07,301,0.0017688332978633,0.0010819740393142,0,0,0,0
20.13,302,0.0017205493646733,0.0002247167203158,0,0,0,0
20.2,303,0.0020193856049122,0.0003694339129345,0,0,0,0
20.27,304,0.0024784152327087,0.0007359045906188,0,0,0,0
20.33,305,0.0016694804975147,0.000284054409433,0,0,0,0
20.4,306,0.0030559623176905,0.0010012020503206,0,0,0,0
20.47,307,0.0027393120731159,0.0009779215546942,0,0,0,0
20.53,308,0.0049354891047342,0.0009976177608028,0,0,0,0
20.6,309,0.0025228466755567,0.0014698292032469,0,0,0,0
20.67,310,0.0022800334657817,0.000853263190315,0,0,0,0
20.73,311,0.0041876520791377,0.0008917251203567,0,0,0,0
20.8,312,0.0043817713200646,0.0011411749145967,0,0,0,0
20.87,313,0.0061366702069159,0.0016886934512894,0,0,0,0
20.93,314,0.0067132984774362,0.0019041485874559,0,0,0,0
21.0,315,0.0006322031644849,0.0007498788222351,0,0,0,0
21.07,316,0.0071984475480273,0.0045169527820195,0,0,0,0
21.13,317,0.0078337939478395,0.0063961248685694,0,0,0,0
21.2,318,0.0045361679725429,0.0046571424523893,0,0,0,0
21.27,319,0.0074676694596561,0.0030541551590347,0,0,0,0
21.33,320,0.0048773936475703,0.0010739387179486,0,0,0,0
21.4,321,0.008494049418114,0.0019163440596445,0,0,0,0
21.47,322,0.0127259347600088,0.0031351310839234,0,0,0,0
21.53,323,0.0111342711464142,0.0027906099652345,0,0,0,0
21.6,324,0.008593343174507,0.0012796812221654,0,0,0,0
21.67,325,0.0027618007955727,0.001362458389799,0,0,0,0
21.73,326,0.0009296075005372,0.0007595748096312,0,0,0,0
21.8,327,0.0018038029017805,0.0003438064233462,0,0,0,0
21.87,328,0.0014442621269375,0.0002602846070371,0,0,0,0
21.93,329,0.0036324860648543,0.000389165348204,0,0,0,0
22.0,330,0.0084707032528864,0.0003724558459791,0,0,0,0
22.07,331,0.0096616667847998,0.0013554353753969,0,0,0,0
22.13,332,0.0095394796616089,0.0019146697990443,0,0,0,0
22.2,333,0.0065492187276878,0.0025336895805431,0,0,0,0
22.27,334,0.0042897931988425,0.0022637696840189,0,0,0,0
22.33,335,0.0012486699543816,0.0021085364536879,0,0,0,0
22.4,336,0.0008509455284666,0.0023943687607935,0,0,0,0
22.47,337,0.0031437253227924,0.0028478994180559,0,0,0,0
22.53,338,0.0035365469474239,0.0022817872018693,0,0,0,0
22.6,339,0.002103120045682,0.0007362576513506,0,0,0,0
22.67,340,0.0016020672558464,0.000480328814369,0,0,0,0
22.73,341,0.0045408671886365,0.0011442162231378,0,0,0,0
22.8,342,0.0077371192938396,0.0011958777323692,0,0,0,0
22.87,343,0.0048176452254591,0.0016375133118663,0,0,0,0
22.93,344,0.0033968761337167,0.0012278165474593,0,0,0,0
23.0,345,0.0013507052684307,0.0007940317697933,0,0,0,0
23.07,346,0.0035483251923601,0.0006893359664244,0,0,0,0
23.13,347,0.0055568682826518,0.000510517204212,0,0,0,0
23.2,348,0.003799288259372,0.0023402910710074,0,0,0,0
23.27,349,0.0043800880524536,0.0037162217598385,0,0,0,0
23.33,350,0.0031890174682025,0.002613412816916,0,0,0,0
23.4,351,0.0040285614389069,0.0014719885700323,0,0,0,0
23.47,352,0.0039837375849841,0.0021538189452978,0,0,0,0
23.53,353,0.0008390959234805,0.0014655407560701,0,0,0,0
23.6,354,0.0070839724282301,0.0039287383036375,0,0,0,0
23.67,355,0.0088320734826919,0.0036234172839774,0,0,0,0
23.73,356,0.0080912735239297,0.0023592903986469,0,0,0,0
23.8,357,0.0052771390129636,0.0055405290684211,0,0,0,0
23.87,358,0.004680757103094,0.0070579661889279,0,0,0,0
23.93,359,0.0046260881038303,0.0037149101824059,0,0,0,0
24.0,360,0.0019946378373955,0.0019476725737051,0,0,0,0
24.07,361,0.0006230522449506,0.0020421306658199,0,0,0,0
24.13,362,0.0012608109397757,0.0017365743843302,0,0,0,0
24.2,363,0.0028698389893953,0.0024756016502539,0,0,0,0
24.27,364,0.0049947792154516,0.0022994422251506,0,0,0,0
24.33,365,0.0032498842964593,0.0030787041624786,0,0,0,0
24.4,366,0.0037097223847633,0.0016136632470145,0,0,0,0
24.47,367,0.000888484003039,0.0013149656726966,0,0,0,0
24.53,368,0.003379123240335,0.0002496588150641,0,0,0,0
24.6,369,0.0041683238601117,0.0009309572153671,0,0,0,0
24.67,370,0.0033132673424041,0.001888147518026,0,0,0,0
24.73,371,0.0019508267304325,0.0006259172825949,0,0,0,0
24.8,372,0.0031603565375201,0.0008935973655565,0,0,0,0
24.87,373,0.0040588716020421,0.003484239187774,0,0,0,0
24.93,374,0.007963185476179,0.0082972233938641,0,0,0,0
25.0,375,0.008469549277291,0.008309714222532,0,0,0,0
25.07,376,0.004980137112065,0.004327583448727,0,0,0,0
25.13,377,0.0074853119194434,0.0034135548664474,0,0,0,0
25.2,378,0.0010287327720412,0.0003955161597266,0,0,0,0
25.27,379,0.0046724283005355,0.0016336872021361,0,0,0,0
25.33,380,0.00137964146114,0.000844713422805,0,0,0,0
25.4,381,0.0050276732767316,0.0015757977413836,0,0,0,0
25.47,382,0.012459299346865,0.004359869120746,0,0,0,0
25.53,383,0.0128378896402153,0.0038533075885442,0,0,0,0
25.6,384,0.0089693928505652,0.0007916295117746,0,0,0,0
25.67,385,0.0057239949080891,0.0016641296046806,0,0,0,0
25.73,386,0.0075017508631099,0.0027339068000538,0,0,0,0
25.8,387,0.0030749141387952,0.0012470315946793,0,0,0,0
25.87,388,0.001655254559803,0.0011888818622696,0,0,0,0
25.93,389,0.0009706504132135,0.0006060619387921,0,0,0,0
26.0,390,0.000765779237893,0.0009521539902999,0,0,0,0
26.07,391,0.0010400340900279,0.0015140392658859,0,0,0,0
26.13,392,0.0010658631125243,0.0015682104522264,0,0,0,0
26.2,393,0.0006628005112228,0.0007520475832168,0,0,0,0
26.27,394,0.0007227753285454,0.0003992249229651,0,0,0,0
26.33,395,0.0024637575109154,0.0001298189496256,0,0,0,0
26.4,396,0.0086253960159438,0.000193212205471,0,0,0,0
26.47,397,0.0190223111763183,0.0021375251029905,0,0,0,0
26.53,398,0.0180368306135339,0.0099046522446108,0,0,0,0
26.6,399,0.0157657124067292,0.0123350329669982,0,0,0,0
26.67,400,0.0129985805750747,0.0128922313395203,0,0,0,0
26.73,401,0.0103655632424519,0.0097849959402316,0,0,0,0
26.8,402,0.0098116480443849,0.0095144228295335,0,0,0,0
26.87,403,0.0092524687077869,0.00816294443322,0,0,0,0
26.93,404,0.007042392005331,0.0065619697424091,0,0,0,0
27.0,405,0.0059237685478593,0.007261761970961,0,0,0,0
27.07,406,0.0073399853416523,0.0085696223668532,0,0,0,0
27.13,407,0.0098587859877862,0.0089793886110701,0,0,0,0
27.2,408,0.0096280382522833,0.0082999342667583,0,0,0,0
27.27,409,0.0086061374959924,0.0079189360870278,0,0,0,0
27.33,410,0.0097763795864956,0.0105870410860325,0,0,0,0
27.4,411,0.009705407456075,0.0109514722779278,0,0,0,0
27.47,412,0.009336683641894,0.0097715805608675,0,0,0,0
27.53,413,0.0113483055385491,0.011175545530637,0,0,0,0
27.6,414,0.0132377651529182,0.0146919730082352,0,0,0,0
27.67,415,0.0066876172763364,0.010415586382695,0,0,0,0
27.73,416,0.0017905226657907,0.0049503307391019,0,0,0,0
27.8,417,0.0015761673304069,0.0025066846507996,0,0,0,0
27.87,418,0.00806196682828,0.004140308280435,0,0,0,0
27.93,419,0.0143675271746306,0.0096974669472066,0,0,0,0
28.0,420,0.0164396635607777,0.0160958568598906,0,0,0,0
28.07,421,0.0153852295931921,0.0148664921062765,0,0,0,0
28.13,422,0.0154553594738897,0.0149092462974462,0,0,0,0
28.2,423,0.0183843515435113,0.0195288982877956,0,0,0,0
28.27,424,0.0214444161638195,0.0217265339463176,0,0,0,0
28.33,425,0.0213084281325332,0.0211002818224665,0,0,0,0
28.4,426,0.0193990652516821,0.0195418959017727,0,0,0,0
28.47,427,0.0180297008172143,0.0174618131131114,0,0,0,0
28.53,428,0.0201818345612227,0.0197537510108886,0,0,0,0
28.6,429,0.0194443453199122,0.0203501012238582,0,0,0,0
28.67,430,0.0162000071640211,0.0178362535463576,0,0,0,0
28.73,431,0.0154330764314868,0.0163052856891288,0,0,0,0
28.8,432,0.0125837997871882,0.0113697509317627,0,0,0,0
28.87,433,0.0157438354535977,0.0115316765559849,0,0,0,0
28.93,434,0.015478514078495,0.014123169883996,0,0,0,0
29.0,435,0.0136008609723128,0.0127769271432003,0,0,0,0
29.07,436,0.0174022260609417,0.0149827157121648,0,0,0,0
29.13,437,0.0209374460967852,0.0199773633760986,0,0,0,0
29.2,438,0.0230435495184502,0.0237456531102779,0,0,0,0
29.27,439,0.0233349166418036,0.023135866733372,0,0,0,0
29.33,440,0.0208790770066666,0.0205358241051835,0,0,0,0
29.4,441,0.014899216892303,0.015589478238581,0,0,0,0
29.47,442,0.0082155508861988,0.0094628723088692,0,0,0,0
29.53,443,0.0033573781914732,0.0056691860196517,0,0,0,0
29.6,444,0.0033291420788404,0.00135488363465,0,0,0,0
29.67,445,0.0037336015017942,0.0001059701254226,0,0,0,0
29.73,446,0.0048126947340685,0.0019119027241895,0,0,0,0
29.8,447,0.0133823049197005,0.0082502417434463,0,0,0,0
