Time,Frame,nose_dist,body_dist,freezing,Novel,Known
262.52,6563,0.0002948039924377,3.607657393690289e-05,0,0.0,0.01
262.56,6564,0.0016595605597538,8.316917876793894e-05,0,0.0,0.01
262.6,6565,0.0032223753212404,0.0002442054999196,0,0.0,0.01
262.64,6566,0.0051747713633262,0.0008239629278305,0,0.0,0.01
262.68,6567,0.0039225303845169,0.0017249661112149,0,0.0,0.01
262.72,6568,0.0017668928275944,0.0012477922511792,0,0.0,0.0
262.76,6569,0.0007515036003892,0.0003449844980954,0,0.0,0.0
262.8,6570,0.0023762150567346,6.248878888253983e-05,0,0.0,0.0
262.84,6571,0.0020908617273669,0.0005072080904934,0,0.0,0.0
262.88,6572,0.0031050033650805,0.0008266519318619,0,0.0,0.0
262.92,6573,0.0018041669301397,0.0003447946754044,0,0.0,0.0
262.96,6574,0.0014942525012392,4.264083151227968e-05,0,0.0,0.0
263.0,6575,0.0023306061982887,0.0001873718966988,0,0.0,0.0
263.04,6576,0.0057209002797202,0.0008380682084943,0,0.0,0.0
263.08,6577,0.0041841332085412,0.0006565834403329,0,0.0,0.0
263.12,6578,0.0033525269093683,0.0005614914065475,0,0.0,0.0
263.16,6579,0.0021134558193387,0.0001336319302467,0,0.0,0.0
263.2,6580,0.0018852740384452,9.894794699961028e-05,0,0.0,0.0
263.24,6581,0.0029436989429492,0.0003034219700277,0,0.0,0.0
263.28,6582,0.0067492375445037,0.000671638963382,0,0.0,0.0
263.32,6583,0.0037889994264242,0.001062889938095,0,0.0,0.0
263.36,6584,0.0011809416521397,0.0006014792842116,0,0.0,0.0
263.4,6585,0.0031151789148951,0.0011414393547883,0,0.0,0.0
263.44,6586,0.0043251346004933,0.0002783514578529,0,0.0,0.0
263.48,6587,0.0068314543696008,0.0002053583088739,0,0.0,0.0
263.52,6588,0.0075204338784791,0.0013783385712633,0,0.01,0.0
263.56,6589,0.0056424025622961,0.0033589164996368,0,0.01,0.01
263.6,6590,0.0056783016778696,0.0036011374011688,0,0.01,0.01
263.64,6591,0.0073371803666329,0.0044981682481025,0,0.01,0.01
263.68,6592,0.0094136894939154,0.0071050475896654,0,0.01,0.01
263.72,6593,0.0150905983272812,0.012740649563887,0,0.01,0.01
263.76,6594,0.0118236807374792,0.0098771699614634,0,0.01,0.0
263.8,6595,0.0134838079635839,0.0123150259241221,0,0.01,0.0
263.84,6596,0.0098332275104931,0.0096744716595271,0,0.01,0.0
263.88,6597,0.0091030086952814,0.0091423730349774,0,0.01,0.0
263.92,6598,0.0115501352957455,0.0102925632948111,0,0.01,0.0
263.96,6599,0.0163111097673692,0.0163058719897347,0,0.0,0.0
264.0,6600,0.010647684299853,0.0117565390356138,0,0.0,0.0
264.04,6601,0.0086325756624343,0.0091227663075987,0,0.0,0.0
264.08,6602,0.0084483426633772,0.007617212522233,0,0.0,0.0
264.12,6603,0.0077969871660391,0.0071334816841597,0,0.0,0.0
264.16,6604,0.006661194620219,0.0071873403267291,0,0.0,0.0
264.2,6605,0.0074008857310489,0.0076159833854503,0,0.0,0.0
264.24,6606,0.0016172993562669,0.0042390362566324,0,0.0,0.0
264.28,6607,0.0008430905135682,0.0015323939390363,0,0.0,0.0
264.32,6608,0.0036082018236229,0.0037802471957808,0,0.0,0.0
264.36,6609,0.0021004191685512,0.0028486434648973,0,0.0,0.0
264.4,6610,0.0041592048557171,0.0040010927012922,0,0.0,0.0
264.44,6611,0.0043204265911142,0.0035844550579412,0,0.0,0.0
264.48,6612,0.002342004036204,0.0024809207575452,0,0.0,0.0
264.52,6613,0.0060032525749775,0.0073620999544214,0,0.0,0.0
264.56,6614,0.0029063635745056,0.0040479293742779,0,0.01,0.0
264.6,6615,0.0019291119321549,0.0005920373689946,0,0.0,0.0
264.64,6616,0.0017159901866069,0.0004848855026058,0,0.0,0.0
264.68,6617,0.0018473235054002,0.002210870190122,0,0.0,0.0
264.72,6618,0.0019860334485518,0.0016179273672494,0,0.0,0.0
264.76,6619,0.0020358966395893,0.0005153536371454,0,0.0,0.0
264.8,6620,0.0019687071626116,0.0009658441205592,0,0.0,0.0
264.84,6621,0.0018042113041036,0.00071848546804,0,0.0,0.0
264.88,6622,0.0015922727353092,0.0001290487717843,0,0.0,0.0
264.92,6623,0.0016891905779407,4.6626801899269816e-05,0,0.0,0.0
264.96,6624,0.0022307954559649,0.0004548226852263,0,0.0,0.0
265.0,6625,0.0024560400679799,0.0012868205687352,0,0.0,0.0
265.04,6626,0.0021482908565503,0.0009683044973123,0,0.0,0.0
265.08,6627,0.0010426910304199,0.0003977365566395,0,0.0,0.0
265.12,6628,0.0027124156304384,0.0001699588533545,0,0.0,0.0
265.16,6629,0.0026648091845532,0.000399372397355,0,0.0,0.0
265.2,6630,0.002088558802452,0.0002379809075176,0,0.0,0.0
265.24,6631,0.001318901237503,0.0005296887614299,0,0.0,0.0
265.28,6632,0.0003908729426131,0.0002556993357085,0,0.0,0.0
265.32,6633,0.0020368055731258,0.0006545379093388,0,0.0,0.0
265.36,6634,0.00305269709679,0.0002610570915379,0,0.0,0.0
265.4,6635,0.0065239355226591,0.000563357299361,0,0.0,0.0
265.44,6636,0.0049798748727255,0.0007779808955085,0,0.0,0.0
