Time,Frame,nose_dist,body_dist,freezing,Novel,Known
99.56,2489,0.0035879890298156,0.0018612640971611,0,0.01,0.0
99.6,2490,0.0084980038051766,0.0050809615347339,0,0.01,0.0
99.64,2491,0.0075249825560985,0.0051764027634805,0,0.01,0.0
99.68,2492,0.0059199115659738,0.0045810323620963,0,0.01,0.0
99.72,2493,0.007329303977037,0.0065431065706742,0,0.0,0.0
99.76,2494,0.010262736858092,0.0113915568194208,0,0.0,0.0
99.8,2495,0.0053236455235671,0.0062481001795283,0,0.0,0.0
99.84,2496,0.0016599189847304,0.0032530776838714,0,0.0,0.0
99.88,2497,0.0002772532774436,0.0009247346629329,0,0.0,0.0
99.92,2498,0.0006385534773785,0.0006189900598908,0,0.0,0.0
99.96,2499,0.0002205031554745,0.0003123488706312,0,0.0,0.0
100.0,2500,0.0004924393917859,0.0007307400559047,0,0.0,0.0
100.04,2501,0.0016626658116314,0.0004098416583388,0,0.0,0.0
100.08,2502,0.0026734000619497,0.0002231173301107,0,0.0,0.0
100.12,2503,0.004452499480004,0.0002103326204369,0,0.0,0.0
100.16,2504,0.0057479982266869,0.0006626770672048,0,0.0,0.0
100.2,2505,0.005199775040509,0.0013954310803895,0,0.0,0.0
100.24,2506,0.0050962082927515,0.0030411888122099,0,0.0,0.01
100.28,2507,0.0052184803271655,0.0041709337897167,0,0.0,0.01
100.32,2508,0.0068562599532139,0.0069230281190207,0,0.0,0.01
100.36,2509,0.0059113423226536,0.0051935831331743,0,0.0,0.01
100.4,2510,0.0059869169308344,0.0043687223820634,0,0.0,0.01
100.44,2511,0.0032472958782189,0.0024496841161885,0,0.0,0.01
100.48,2512,0.0035233291841913,0.0024731767033674,0,0.0,0.01
100.52,2513,0.0033765891387755,0.0018629061630842,0,0.0,0.01
100.56,2514,0.0023214304994914,0.000865717588221,0,0.0,0.01
100.6,2515,0.0028535527986945,0.0001503910975793,0,0.0,0.01
100.64,2516,0.0010104867230959,0.000318841154946,0,0.0,0.01
100.68,2517,0.0025991971539428,0.0018147634628207,0,0.0,0.01
100.72,2518,0.005825831960873,0.0027756632357366,0,0.0,0.01
100.76,2519,0.0044174461272927,0.002108080263032,0,0.0,0.01
100.8,2520,0.0024662853979087,0.0011268484776939,0,0.0,0.01
100.84,2521,0.0007225385127949,0.0008861727883708,0,0.0,0.01
100.88,2522,0.0005743424877022,0.0005793538182453,0,0.0,0.01
100.92,2523,0.0020802737086606,0.000719980250762,0,0.0,0.01
100.96,2524,0.0017050310712675,0.0007072934238943,0,0.0,0.01
101.0,2525,0.0025286072373923,0.0007392652107794,0,0.0,0.01
101.04,2526,0.0027258327913408,0.0001861309432112,0,0.0,0.01
101.08,2527,0.0008220696451576,9.61622063564836e-05,0,0.0,0.01
101.12,2528,0.0011788639760793,6.064354347392565e-05,0,0.0,0.01
101.16,2529,0.0018991767173753,0.0001874393153718,0,0.0,0.01
101.2,2530,0.0018262526117007,0.0003460366303421,0,0.0,0.01
101.24,2531,0.0003875735744763,0.0004625457704573,0,0.0,0.01
101.28,2532,0.0002080619531076,0.0003400898886979,0,0.0,0.01
101.32,2533,0.0015823679320933,0.0004882409476419,0,0.0,0.01
