Frame,obj_1,obj_2
1,0.0,0.0
2,0.01,0.0
3,0.01,0.0
4,0.01,0.0
5,0.01,0.0
6,0.01,0.0
7,0.01,0.0
8,0.01,0.0
9,0.02,0.0
10,0.02,0.0
11,0.06,0.0
12,0.22,0.0
13,0.38,0.0
14,0.67,0.0
15,0.86,0.0
16,0.91,0.0
17,0.94,0.0
18,0.96,0.0
19,0.96,0.0
20,0.97,0.0
21,0.97,0.0
22,0.97,0.0
23,0.97,0.0
24,0.97,0.0
25,0.98,0.0
26,0.98,0.0
27,0.98,0.0
28,0.98,0.0
29,0.97,0.0
30,0.95,0.0
31,0.91,0.0
32,0.8,0.0
33,0.5,0.0
34,0.09,0.0
35,0.03,0.0
36,0.02,0.0
37,0.01,0.0
38,0.01,0.0
39,0.01,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.01
47,0.0,0.05
48,0.0,0.3
49,0.0,0.58
50,0.0,0.78
51,0.0,0.91
52,0.0,0.94
53,0.0,0.95
54,0.0,0.96
55,0.0,0.96
56,0.0,0.96
57,0.0,0.96
58,0.0,0.96
59,0.0,0.96
60,0.0,0.96
61,0.0,0.96
62,0.0,0.95
63,0.0,0.94
64,0.0,0.87
65,0.0,0.7
66,0.0,0.41
67,0.0,0.14
68,0.0,0.04
69,0.0,0.02
70,0.0,0.02
71,0.0,0.01
72,0.0,0.01
73,0.0,0.01
74,0.0,0.01
75,0.0,0.01
76,0.0,0.01
77,0.0,0.02
78,0.0,0.02
79,0.0,0.04
80,0.0,0.17
81,0.0,0.56
82,0.0,0.71
83,0.0,0.79
84,0.0,0.75
85,0.0,0.32
86,0.0,0.03
87,0.0,0.01
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,0.0,0.0
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,0.0,0.0
116,0.0,0.0
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.0,0.0
126,0.0,0.0
127,0.0,0.0
128,0.0,0.0
129,0.0,0.01
130,0.0,0.01
131,0.0,0.01
132,0.0,0.01
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.0,0.0
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.0
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.01
150,0.0,0.01
151,0.0,0.01
152,0.0,0.01
153,0.0,0.0
154,0.0,0.0
155,0.0,0.0
156,0.0,0.0
157,0.0,0.0
158,0.0,0.0
159,0.0,0.0
160,0.0,0.0
161,0.0,0.0
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
170,0.0,0.0
171,0.0,0.0
172,0.0,0.0
173,0.0,0.0
174,0.0,0.0
175,0.0,0.0
176,0.0,0.0
177,0.0,0.01
