Time,Frame,nose_dist,body_dist,freezing,darting,Novel,Known
271.64,6791,0.0073137308291587,0.000948531608006,0,0,0.44,0.0
271.68,6792,0.0078116762563441,0.0012066164242226,0,0,0.04,0.0
271.72,6793,0.0027500546502569,0.0003149540506582,0,0,0.02,0.0
271.76,6794,0.0010427908359145,9.44101056629284e-05,0,0,0.02,0.0
271.8,6795,0.000704701078211,0.000239839448026,0,0,0.01,0.0
271.84,6796,0.0002398543558964,8.075716427624132e-05,0,0,0.01,0.0
271.88,6797,0.0004817713918102,0.0001701635040444,0,0,0.01,0.0
271.92,6798,0.0015219825057414,0.0006539900438788,0,0,0.01,0.0
271.96,6799,0.0003775883568161,0.0005560247162161,0,0,0.01,0.0
272.0,6800,0.0,0.0001133279936673,0,0,0.01,0.0
272.04,6801,6.410846113736284e-05,2.455621789996698e-05,0,0,0.01,0.0
272.08,6802,0.000301338436722,0.0001172078706022,0,0,0.01,0.0
272.12,6803,0.0003382900482169,0.000292188122285,0,0,0.01,0.0
272.16,6804,0.0003241857522151,0.0001201625150063,0,0,0.01,0.0
272.2,6805,0.0001685478490496,0.0001850488386889,0,0,0.01,0.0
272.24,6806,0.0001318749059146,8.255863818342508e-05,0,0,0.01,0.0
272.28,6807,0.0001998545333651,8.96167789586868e-05,0,0,0.01,0.0
272.32,6808,6.122172830287828e-05,0.0001055238940077,0,0,0.01,0.0
272.36,6809,5.341646326038568e-05,2.9071205872924543e-05,0,0,0.01,0.0
272.4,6810,2.0889373719713968e-05,2.654601422884676e-05,0,0,0.01,0.0
272.44,6811,3.4342587189159753e-05,2.7625566109872325e-05,0,0,0.01,0.0
272.48,6812,8.563399970738019e-06,3.886726980442018e-05,0,0,0.01,0.0
272.52,6813,3.134157816388594e-05,6.290184980263026e-05,0,0,0.01,0.0
272.56,6814,0.000126837056895,8.777537037453878e-05,0,0,0.01,0.0
272.6,6815,3.619274660101021e-05,5.8090183165802974e-05,0,0,0.01,0.0
272.64,6816,1.737276769705168e-05,0.0002716982391455,0,0,0.01,0.0
272.68,6817,0.0001881429659357,0.000728375699742,0,0,0.01,0.0
272.72,6818,0.0014340498201565,0.0003908456769816,0,0,0.01,0.0
272.76,6819,0.0039153389971161,0.0006117486737311,0,0,0.01,0.0
272.8,6820,0.0048237175355891,0.0005643955806236,0,0,0.01,0.0
272.84,6821,0.0018559796917673,0.0001362936207571,0,0,0.02,0.0
272.88,6822,0.0006740708976945,9.561066025077245e-05,0,0,0.05,0.0
272.92,6823,0.0010440435929762,0.0001341962406066,0,0,0.1,0.0
272.96,6824,0.0017109510546199,0.0005803746269666,0,0,0.16,0.0
273.0,6825,0.0017587933308179,0.0010065965496881,0,0,0.22,0.0
273.04,6826,0.0005781650672894,0.0003389215192862,0,0,0.28,0.0
273.08,6827,0.0016643888936396,0.0005540692208636,0,0,0.35,0.0
273.12,6828,0.0044941607662,0.0008013445674423,0,0,0.42,0.0
273.16,6829,0.0032495370586351,0.000481468021361,0,0,0.44,0.0
273.2,6830,0.0061381330228287,0.0006661029896326,0,0,0.36,0.0
273.24,6831,0.0036485130516965,0.0004367340974512,0,0,0.31,0.0
