Frame,nose_dist,body_dist,freezing,darting
1,0.0,0.0,0,0
2,0.0,0.0,0,0
3,0.0,0.0,0,0
4,0.0,0.0,0,0
5,0.0,0.0,0,0
6,0.0,0.0,0,0
7,0.0,0.0,0,0
8,0.0,0.0,0,0
9,0.0,0.0,0,0
10,0.0,0.0,0,0
11,0.0,0.0,0,0
12,0.0,0.0,0,0
13,0.0,0.0,0,0
14,0.0,0.0,0,0
15,0.0,0.0,0,0
16,0.0,0.0,0,0
17,0.0,0.0,0,0
18,0.0,0.0,0,0
19,0.0,0.0,0,0
20,0.0,0.0,0,0
21,0.0,0.0,0,0
22,0.0,0.0,0,0
23,0.0,0.0,0,0
24,0.0,0.0,0,0
25,0.0,0.0,0,0
26,0.0,0.0,0,0
27,0.0,0.0,0,0
28,0.0,0.0,0,0
29,0.0,0.0,0,0
30,0.0,0.0,0,0
31,0.0,0.0,0,0
32,0.0,0.0,0,0
33,0.0,0.0,0,0
34,0.0,0.0,0,0
35,0.0,0.0,0,0
36,0.0,0.0,0,0
37,0.0,0.0,0,0
38,0.0,0.0,0,0
39,0.0,0.0,0,0
40,0.0,0.0,0,0
41,0.0,0.0,0,0
42,0.0,0.0,0,0
43,0.0,0.0,0,0
44,0.0,0.0,0,0
45,0.0,0.0,0,0
46,0.0,0.0,0,0
47,0.0,0.0,0,0
48,0.0,0.0,0,0
49,0.0,0.0,0,0
50,0.0,0.0,0,0
51,0.0,0.0,0,0
52,0.006133920593576978,0.0032191665894357657,0,0
53,0.0045341969088723575,0.003329346646034181,0,0
54,0.004324423934398305,0.003638345655007165,0,0
55,0.005704202671764411,0.005183795824109055,0,0
56,0.005140236695240633,0.007406747423621509,0,0
57,0.002309674620715691,0.00260253427375936,0,0
58,0.0017320758532136016,0.00105546508942327,0,0
59,0.0015878961404907038,0.0017781748929516796,0,0
60,0.0017099809357893675,0.0015311826527736592,0,0
61,0.0029430088238130182,0.0013547413561137325,0,0
62,0.002830733094686856,0.002266082283707495,0,0
63,0.0032376262829172816,0.0033036078926217964,0,0
64,0.004286462412745092,0.004648696582120427,0,0
65,0.003859304928305365,0.0036526235034977077,0,0
66,0.0036426625327982097,0.004309423996658391,0,0
67,0.004687439295308925,0.004524317133529844,0,0
68,0.004945176934353552,0.0056700362194297095,0,0
69,0.005194562456311981,0.006864987336961154,0,0
70,0.007064657024031678,0.00650671072717175,0,0
71,0.005156920382916031,0.004380797882163222,0,0
72,0.004633165498882592,0.004480707528635298,0,0
73,0.0054065698056933575,0.006313292243869323,0,0
74,0.006516918418083701,0.0065812488485632896,0,0
75,0.007574062764420269,0.007842970669613564,0,0
76,0.009828303771419866,0.010425244288378398,0,0
77,0.005283647576096741,0.005466200660808806,0,0
78,0.00320420630048833,0.0040703493657355825,0,0
79,0.004243967714866699,0.004318554004187226,0,0
80,0.0049891935353723015,0.005113371611416204,0,0
81,0.006610777391449685,0.007182730163273503,0,0
82,0.009924390846475012,0.011302861774146316,0,0
83,0.007514237336864068,0.007651764086875303,0,0
84,0.006104879929938603,0.004978433170217639,0,0
85,0.005015800179327543,0.004993354296220251,0,0
86,0.005224404891213879,0.00586372834906443,0,0
87,0.006150557697094904,0.006361540256984583,0,0
88,0.0055482463525469376,0.007464663934571907,0,0
89,0.0030652911299638846,0.005313635266640943,0,0
90,0.0031950293898608045,0.0048516059682547266,0,0
91,0.003716898114877522,0.003802896478235648,0,0
92,0.003522450681038383,0.001600411088314342,0,0
93,0.002185274874212113,0.0023034643663183614,0,0
94,0.002031130983141782,0.001628596177833746,0,0
95,0.002368982895183976,0.0019818857506592636,0,0
96,0.0027204360962074393,0.0015462286604369527,0,0
97,0.002442064629392322,0.001392792375964294,0,0
98,0.003114451955587837,0.002234978319312445,0,0
99,0.004391053019596425,0.0036629082672433094,0,0
100,0.0030630937999748934,0.0031996409089327447,0,0
101,0.004694909183276077,0.004083610162217389,0,0
102,0.003271910683317201,0.0034469853939577562,0,0
103,0.0020668588057746948,0.0020875930474016993,0,0
104,0.002226461151000943,0.002251749369417066,0,0
105,0.0018508265198666784,0.0022462273437307543,0,0
106,0.002754933631779846,0.0023588094173048885,0,0
107,0.004283910700556007,0.002785594841196589,0,0
108,0.002203696848509377,0.001413690543767474,0,0
109,0.0019784101472660647,0.0024087190299122846,0,0
110,0.0028398153836950773,0.0031629496490054652,0,0
111,0.0042011028471026805,0.0037483662163452208,0,0
112,0.003192839621983307,0.002935066613361691,0,0
113,0.003255115233330925,0.00297271446767355,0,0
114,0.003231524054145567,0.0025688249291276485,0,0
115,0.003912393938723527,0.0032119720775435805,0,0
116,0.004100825307810842,0.0032826703491284693,0,0
117,0.0040670956846051935,0.0025395060183275708,0,0
118,0.0033268304393850134,0.002343907331390532,0,0
119,0.001809059125003063,0.0024361887165369463,0,0
120,0.0005574654510337074,0.001865005607558472,0,0
121,0.002015366122882874,0.0011276904621038192,0,0
