nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y
603.8406982421875,310.5454406738281,578.2108076927994,338.8385314941406,610.9845232419774,362.27853393554693,602.4060144481518,332.25439453125,593.1311649278244,358.5535278320313,92.40489233804571,65.20177737374964,92.79685264999505,56.88988414008809,602.0248510992914,380.7707824707031,538.8338375382297,358.0587463378906,578.7980147788312,409.6690673828125,517.0076187312509,365.4204406738282,536.6949376461794,431.87982177734375,483.5447164751668,408.17023620960356,420.72101559288814,402.26669846283534,379.80283221610694,357.52063363591844
603.8406982421875,308.2662409143927,580.0718455662746,337.27043129541437,613.5843349578183,360.0018119810785,602.6137234331527,330.38807425684587,594.2292200580572,356.64506964078083,462.9846950642981,325.6746596061013,464.94856971328625,283.69180266767177,604.7923276337718,378.3121297175216,541.2562620824569,357.5058962595708,583.307673637421,407.7315356029535,517.892973095611,365.2427952591153,541.8297536802661,431.49666579697794,489.1218684220751,411.4302171866449,427.7321131911117,409.1422591883709,383.47120950976847,366.44244420598875
604.0333678882472,296.7795553336951,581.3066818547387,328.458675002717,615.9376051321441,348.37814679742496,603.0885711602992,320.4763282370352,595.3719927303852,346.6315089912485,556.2153971470982,385.5080556574585,558.2645935884332,333.0717470733227,608.403508924604,365.9890668086747,544.0340639693524,354.05635271177255,589.1174674653716,397.64426278311237,518.9517228978283,364.5188315726714,555.3052267181347,428.63089562387586,499.0640773967183,415.17131702280847,437.547251817509,417.91736063893234,387.2245443722539,379.5435216639943
604.8060486156589,281.90824337355565,582.5216734220941,314.4095426013823,617.0524343313714,332.90986317372625,603.5702798255838,305.78175532889026,596.0180810884767,332.41940980156016,560.7171529695744,377.49621745278466,560.62004444285,321.44015165244656,613.2442203871022,351.1540747970146,546.3163744441997,347.0787461030015,595.9391412341355,384.09393435955445,520.5790799811493,363.8119076734622,568.4988198214287,421.09248232501983,512.5607731270622,416.20018392664633,450.72664177955426,425.4981721453106,394.6566206185122,389.9148172040141
604.288593575095,263.6302723086288,583.7977922170386,299.85137084759333,618.4375593081244,314.2246994349457,603.543988690094,287.87348728802255,598.1158276274816,315.7559814440323,567.8572796955365,367.2052482546641,562.9698234764251,310.04011341451036,619.5446109004986,334.837034750797,550.3111370286127,338.15912142821264,604.4075460254575,369.281877728667,524.4241034033669,360.6747651964206,579.5909141713787,411.11601889896235,526.3655378700901,415.19334717269544,465.7547563788649,427.6001174089046,407.24608200818494,396.23221680851384
601.4407155069364,245.25995014214004,585.3098623940642,284.5157897291739,620.6202554637428,294.35486098057976,603.0431084778747,269.9567096883769,601.5917470577648,298.6205552634845,576.8806649718152,355.30552579462085,566.8026160367118,298.56506230165286,623.5929637007235,314.127429977193,556.3176598141424,327.7920819315081,613.088347657735,351.6704621965497,533.843590049767,354.0583077162482,589.8049647641559,401.29393740396483,539.817585567679,409.3954642837425,483.5390255145525,428.4796947167782,424.2912206813286,405.5163246945275
601.0336751114789,229.84350784150655,587.0225600649088,268.9393444615785,623.8298982921148,276.5043014457242,603.5261078124839,254.28955463262582,605.1190133170091,283.0186026432039,586.1739162314572,342.14469922860815,570.6094991563803,285.5861212778817,626.7029451928457,296.37724831375454,562.8592339311823,316.4242051504234,620.2389418808411,335.98997788462145,543.9551046158452,344.49541917189924,600.2612097998796,386.7625773441716,552.0102597488348,400.4594255035757,499.07210076382404,430.4529362083993,436.1270621112321,420.9896343451758
602.676339440867,215.29014848295145,589.9468848193122,254.47615762065186,627.2832515331035,261.8850053851246,606.4352647180348,238.86394180006477,608.1881383815582,268.32689641338845,593.0480492550378,327.43717395586066,573.9420324819534,271.4288058992798,630.1702112515078,280.7073817131467,568.2659207698503,304.0469874855038,624.5962929711229,322.2429063584892,553.3917702457794,329.9619186386054,608.3723255784066,371.56175664846944,561.7323134599885,390.1438244039505,517.1692412214147,430.3079439980772,452.3553393598453,430.6660528158857
605.1243003889609,198.74348187818902,593.096686316345,237.48479186493455,630.1623022119811,244.04352018714533,609.527923200477,222.55440737792924,611.1149167124263,251.37877011894693,597.412242411004,310.53386791767144,576.1455098612306,255.2217654835995,633.0638251815036,267.0905985965404,571.7746894671291,289.8688117876245,626.324948484826,312.6077654416252,557.5888146961022,319.0828214009934,615.0415217735839,356.33537088830997,570.8921098550986,380.64439559590227,531.4553169893294,426.12503491951804,468.2487347127953,434.40711219434115
607.5491147333834,183.42822895239865,595.4851290379603,222.1457294554848,633.6314561330913,228.53988971082657,612.5995451676652,206.70800517302982,613.3315006811918,236.36464361939304,600.9804856817673,291.3826106836513,578.5818209072812,239.29258922665764,635.4120399942929,261.28278035948733,573.8660835664413,274.0210942657066,627.950821468457,302.7775510602448,559.5483458831778,309.2186108827295,621.8538472259982,339.2164870767306,578.979336906096,367.30772989429744,543.8200796069517,417.20180062794805,484.0990409957825,433.9434884821787
609.0485771612474,168.99461622611412,597.188267532433,208.27460299992842,634.3876233103722,214.13945827246215,614.056117597433,192.2267823799907,614.3665834529813,222.11510984739039,604.1016768978146,270.7253668740865,580.1653784081097,225.60879877772825,637.1470675112026,247.71639746069448,575.6882613282521,255.55958120647142,631.598882914038,287.7206493390419,561.5024182021131,300.10279344300045,628.9342297366784,319.22419220274827,588.0763524813012,353.47002408253155,553.2776881865843,407.8653007701088,495.791779102535,427.68037472535497
608.8535211046662,153.11163463984605,596.8308441659456,192.11389750302283,633.8604645988038,196.51385552138905,613.4705432301536,176.25490055023,614.211619093161,205.52515849411304,606.684649951111,249.46919528394176,580.2149649722645,209.93077018308935,637.8610612293528,232.83398153608425,577.4666303036455,235.08413790652173,636.2511537160595,265.97435503262415,564.615078345911,290.2950837878516,633.478142638598,299.08651917750836,596.912199091399,338.61140152213517,563.2133556337558,396.96406876977386,501.51120983762524,416.9015901057469
605.6218841069665,130.7838881262103,593.2275668866068,169.81071812163293,631.4654019293029,171.92184730539796,609.374111088357,153.54249767676043,612.3236476656839,183.1397339571719,608.6382284731575,228.5211113386419,578.7828556037556,187.02503768724154,639.3401898389843,212.72084220932143,578.7378731002561,213.87290053918926,639.9792065070441,235.7909448216344,569.0204775986342,271.2471951768634,634.1688003083297,277.1708931055714,602.3836700267082,318.1342761055533,582.5433685643507,376.4073607770141,520.829459072018,408.88433238131745
599.503443876537,95.52246183683819,588.9151024371916,136.9024564966182,628.5247106456218,140.3597382932469,604.6931622113722,117.626868407586,609.1929586532058,150.90562309578533,609.7986181310331,208.78815090539587,575.9595041274231,159.65540578334054,639.5812196347881,173.11022613907838,578.8634490683779,193.08499955482165,640.9272570594414,204.98856018955772,572.7935262769018,232.67809056281612,633.5217409509559,253.49902002947792,606.2495747434939,280.9234518041574,607.1191414219231,341.49334810968384,566.1120009021945,400.3972791498881
597.342128835076,73.87600470365261,586.6387199600824,113.3908402669832,626.0834743824648,114.80623387021288,602.1990111058946,95.46011039993293,606.8373030425844,126.20743538615439,609.9348466295252,190.8209723380533,572.8700060931628,135.33014164987387,637.9673866710257,145.3904312487129,577.8477705526147,173.48028085496532,639.6179199232815,181.67089663197427,572.9029762028615,207.85522341314166,632.6062622070312,228.8416860406264,607.7852872411561,255.02317901481823,617.0419355639486,315.8074777935914,587.725448728333,386.6554038535318
595.7611670245051,59.798774561706374,584.00093693626,97.06575362351623,622.7140793550532,99.405659852442,600.2056865256344,80.37998880264541,604.153110158985,108.61668288500995,609.3315000557598,173.85491911186352,570.2930851746551,117.61377594542783,630.7065176694996,120.81410570169918,574.7664638306139,156.19819868281,633.0216535471653,160.80339761045042,569.8424487818827,191.02539856159066,631.6907834631068,203.95120283236915,607.3510824008281,237.9538966508136,616.8552674864769,292.9801788664095,588.8309356312667,363.6210313553164
594.1474820465656,47.64161464057694,580.3945337645724,85.35922797961106,619.2912797730908,86.94857045353403,597.3809148057187,67.83962938486222,599.9960655770993,95.31520482672761,607.6725463867188,157.63860791983166,568.931118975671,105.36834835324342,625.2969658397207,103.2407752787183,570.9452065661067,141.13443665050147,627.2099138342408,142.44276341268957,567.1389152447275,177.68132346523262,631.043724105733,179.5798973832288,608.4158276756232,221.95241913784125,611.1969786072732,272.366683411753,580.7490371300538,336.50299361160614
587.7227028850675,45.5746835582926,576.2409944885712,80.31221004674883,614.596411488331,74.92397085317997,592.0510512677707,61.577675015318455,596.8809864038344,85.3137864264842,606.0850327092463,143.6917720201127,567.6601712373246,100.17936811917491,623.0977641927686,90.23992457277936,568.9430767791619,129.72343839524012,626.2392235834865,127.04507003071586,566.575010356466,166.2769899918026,631.6291055291829,155.52704552257464,610.629402050601,205.5511368356554,610.9908232030325,255.2508491184348,575.2955765550857,317.21351163513054
567.0046313415595,48.68755097399964,566.6096942144843,80.71287060216318,605.5252485974875,68.23604947705465,579.8548655086134,61.137991570408715,590.0854349457405,82.0273520879875,605.6241609853874,133.68465868169596,564.0877662549233,100.18830192622288,618.5831466383046,79.90529171288347,568.75363640351,123.94377089523738,626.7895850102636,110.01622556121876,567.1821842776993,154.43197898409528,635.0300016220745,131.4475109141501,613.0747307823464,190.18094014513457,616.5183778158257,250.62057672685867,576.4637092729428,309.4657528826368
549.3160913683109,55.14004909652691,559.4038990938488,85.61888845868658,592.5275207748633,64.69088490530658,564.9450555250268,63.555516735252326,581.7624604439889,80.87544746924688,604.9064771265022,127.69232276823371,562.7838811161131,103.85691415270696,611.852958875439,73.68432791973169,569.2607068582088,123.01101568620355,626.3205893356933,97.69926656127961,569.6685847652694,147.0972742274374,638.001598415149,117.95575014805593,613.3064563214513,182.98368988359465,620.5144806217668,246.0769309237778,584.814550004401,308.22114233992147
537.1204053903783,59.39338624705597,551.5380087478331,88.77578070084434,578.8040857153243,63.90438875203032,553.3359682749497,65.8243476535324,573.4485415053339,80.77108389805298,603.3395260450104,123.88121586047461,560.5119436270879,107.13489812713848,603.7944913731761,71.52753831711152,568.5358981306741,123.27234250170312,622.2939190765292,93.88178598463986,570.0814642503008,146.14802612909207,638.035668233445,116.40548202114124,611.9424267048371,180.1123217540868,620.2915086395535,241.69769433440564,586.3244471737491,306.50021341984484
523.7866070099443,63.55654066463327,544.1285351887954,92.34578222956979,565.5346501310298,63.88023142296953,542.5636786626756,69.98292988338645,563.6496242907313,81.33744795909205,598.7538175889443,121.58698179903716,553.8580239286326,108.72939365119515,590.3156049827288,69.29858032653425,564.2824607026138,124.4537516150829,613.4187300654077,91.92505090669239,568.9266148377726,147.47746215215793,635.1033696685358,119.19959762973767,610.8026916807429,176.79584710590598,616.6059522979466,234.48495839471758,583.963792190707,299.135337524571
509.0510407207509,66.69056839363303,533.5864110617283,94.59446831456304,551.6223778433057,64.06020514220238,529.9927862205416,71.89736005875292,551.786110540131,82.18090858114408,592.4761447113831,118.61234893864227,544.961210355322,111.08689869791233,576.9624908722687,66.46748115724827,558.9170973196441,126.49515833537376,602.0848930856595,87.05392001990255,567.4191059705205,147.8798972830558,629.1717146329106,116.4382109307642,611.2765921905553,171.1732487695818,616.2636090149673,230.09333425572763,583.1303397371065,291.60558757730047
498.6573879643018,67.44316772113206,520.8287185664148,95.68601945780368,538.9779263836571,64.74702093538104,517.8965304891213,72.98127614659161,539.1915984653477,83.45653360589608,584.9929449031413,113.00459522810412,534.0717002646878,111.73087665460297,564.6611108836356,64.80467893549798,553.1814183345983,128.0656292005039,590.0194575117523,80.8967400526421,567.5431688528224,148.02062787623038,618.1196163756352,100.65958883833888,614.8192592536146,159.62717045033128,619.2976009384536,221.34665935278943,585.0320448943281,285.4495452124023
493.5795544210741,67.56463982477729,513.0701580228216,97.09703893021707,532.4766518095739,65.48519569768925,509.9663531017491,73.66223063151895,531.7121548609462,84.75241482998771,580.0613107461579,109.80011920378072,528.0563131304248,112.06421306707674,556.4070046002403,64.11803538353922,550.6702838262836,128.36070251464847,582.2346969157422,77.35345797757074,569.3497300336202,147.40168584485693,609.1326724554634,88.82894440327021,618.7920936931878,152.2946320989189,623.4469613333237,214.0085884229813,593.4137038947781,280.23993522770144
