Frame,nose_dist,body_dist,freezing,Known,Novel
1,0.0,0.0,0,0,0
2,0.0,0.0,0,0,0
3,0.0,0.0,0,0,0
4,0.0,0.0,0,0,0
5,0.0,0.0,0,0,0
6,0.0,0.0,0,0,0
7,0.0,0.0,0,0,0
8,0.0,0.0,0,0,0
9,0.0,0.0,0,0,0
10,0.0,0.0,0,0,0
11,0.0,0.0,0,0,0
12,0.0,0.0,0,0,0
13,0.0,0.0,0,0,0
14,0.0,0.0,0,0,0
15,0.0,0.0,0,0,0
16,0.0,0.0,0,0,0
17,0.0,0.0,0,0,0
18,0.0,0.0,0,0,0
19,0.0,0.0,0,0,0
20,0.0,0.0,0,0,0
21,0.0,0.0,0,0,0
22,0.0,0.0,0,0,0
23,0.0,0.0,0,0,0
24,0.0,0.0,0,0,0
25,0.0,0.0,0,0,0
26,0.0,0.0,0,0,0
27,0.0,0.0,0,0,0
28,0.0,0.0,0,0,0
29,0.0,0.0,0,0,0
30,0.0,0.0,0,0,0
31,0.0,0.0,0,0,0
32,0.0,0.0,0,0,0
33,0.0,0.0,0,0,0
34,0.0,0.0,0,0,0
35,0.0,0.0,0,0,0
36,0.0,0.0,0,0,0
37,0.0,0.0,0,0,0
38,0.0,0.0,0,0,0
39,0.0,0.0,0,0,0
40,0.0,0.0,0,0,0
41,0.0,0.0,0,0,0
42,0.0,0.0,0,0,0
43,0.0,0.0,0,0,0
44,0.0,0.0,0,0,0
45,0.0,0.0,0,0,0
46,0.0,0.0,0,0,0
47,0.0,0.0,0,0,0
48,0.0,0.0,0,0,0
49,0.0,0.0,0,0,0
50,0.0,0.0,0,0,0
51,0.0,0.0,0,0,0
52,0.0,0.0,0,0,0
53,0.0,0.0,0,0,0
54,0.0,0.0,0,0,0
55,0.0,0.0,0,0,0
56,0.0,0.0,0,0,0
57,0.0,0.0,0,0,0
58,0.0,0.0,0,0,0
59,0.0,0.0,0,0,0
60,0.0,0.0,0,0,0
61,0.0,0.0,0,0,0
62,9.168389901830316e-05,0.0048510441945379,0,0,0
63,0.0016537779713516,0.001587677304617,0,0,0
64,0.0085921211962399,0.0006501573900586,0,0,0
65,0.0106040476734629,0.0014056562816307,0,0,0
66,0.0067814996084573,0.0030777928261791,0,0,0
67,0.0051058828425253,0.0037279880519262,0,0,0
68,0.0045693466145063,0.0039688557203782,0,0,0
69,0.0053333514844664,0.0037061088312759,0,0,0
70,0.0053858501522288,0.002661547926748,0,0,0
71,0.0038431279959226,0.0013684952086246,0,0,0
72,0.0047455429059581,0.0024239021054241,0,0,0
73,0.0055796437986237,0.002937734225057,0,0,0
74,0.0083967802724689,0.0033892344718636,0,0,0
75,0.0055691406060905,0.0044729152344076,0,0,0
76,0.0058578852976226,0.0061356387311964,0,0,0
77,0.0071293491897762,0.006725127263621,0,0,0
78,0.0068075906149394,0.0064147255132241,0,0,0
79,0.0055952391248654,0.0049822864670064,0,0,0
80,0.0050855166251899,0.0048317382175979,0,0,0
81,0.0043617604720254,0.0050349496745896,0,0,0
82,0.0043888993533141,0.0057424466849218,0,0,0
83,0.002469332498114,0.0050220178565506,0,0,0
84,0.0022174313896056,0.0036293435732913,0,0,0
85,0.0012669961983594,0.0019919730232943,0,0,0
86,0.0014048178552009,0.000211132964859,0,0,0
87,0.0006201729017455,0.0006182732015368,0,0,0
88,0.0012024361413456,0.0005810822720733,0,0,0
89,0.0022957989955902,0.0007763938775664,0,0,0
90,0.0038008212693307,0.0020835537135877,0,0,0
91,0.0046122532790002,0.0029506463404041,0,0,0
92,0.0053754014486877,0.0035411785747771,0,0,0
93,0.0052842964845631,0.0050314381804204,0,0,0
94,0.0040361691009166,0.0043515678728275,0,0,0
95,0.0032161710329193,0.0018281115744331,0,0,0
96,0.002762534772981,0.0027550636719144,0,0,0
97,0.0023645749056463,0.0035500040511568,0,0,0
98,0.0017493801809404,0.0028110365079627,0,0,0
99,0.0043671500589008,0.0025548418433968,0,0,0
100,0.0058431775815112,0.0039562993302821,0,0,0
101,0.006142142278185,0.0049067634695255,0,0,0
102,0.005758942220048,0.0053870900077642,0,0,0
103,0.0047829826354248,0.0056838188282805,0,0,0
104,0.0056380713463464,0.005818332340501,0,0,0
105,0.0057280930311969,0.0057823746633866,0,0,0
106,0.0050947716677005,0.005575942116969,0,0,0
107,0.003992019452648,0.005197081570561,0,0,0
108,0.0032932880111492,0.0044373075638016,0,0,0
109,0.0026041292004338,0.0033513136758077,0,0,0
110,0.0014589290149656,0.0039430116694731,0,0,0
111,0.0014196692707087,0.0028010645083311,0,0,0
112,0.0005065123571533,0.0025296029848785,0,0,0
113,0.0007765738668548,0.0008390375874999,0,0,0
114,0.0024840544187871,0.0001522118536758,0,0,0
115,0.0006514201885229,0.0002666444775254,0,0,0
116,0.0010348605885707,0.0008307170670145,0,0,0
117,0.0023310375431828,0.0007175913655346,0,0,0
118,0.0028844076758299,0.0011086646052606,0,0,0
119,0.0015176898339305,0.0005937425183533,0,0,0
120,0.0004173895204995,0.0004994381480567,0,0,0
121,0.000642213935162,0.0004419137708639,0,0,0
122,0.0010664464308031,0.0002646335674452,0,0,0
123,0.0028057473958025,0.0006308412196147,0,0,0
124,0.0022634773427976,0.0007931170314142,0,0,0
125,0.0010060542838973,0.0006306219919478,0,0,0
126,0.0007883857875995,0.0002446922985814,0,0,0
127,0.0004688424560937,5.069947038816499e-05,0,0,0
128,0.0002446728979037,0.0004476951984604,0,0,0
129,0.0002752288836796,0.0004577528707461,0,0,0
130,7.536636788601927e-05,0.000428984790144,0,0,0
131,0.0002599724345925,0.0012292672922958,0,0,0
132,0.0006717820790348,0.0010959147977991,0,0,0
133,0.0001420351326764,0.0003414121901995,0,0,0
134,0.0001440120978832,0.0001433007357711,0,0,0
135,0.0002529660815981,0.0002480983719438,0,0,0
136,7.440500398031691e-05,0.0002241317552505,0,0,0
137,0.0009702893983873,0.0004053987391747,0,0,0
138,0.0023352602516062,0.0010073049335461,0,0,0
139,0.0025389627707414,0.0016043925028858,0,0,0
140,0.0030590495568523,0.00174769693449,0,0,0
141,0.0054865843290711,0.0021738906195163,0,0,0
142,0.0082735682466707,0.0016775838870978,0,0,0
143,0.0057459297303869,0.0012014642146084,0,0,0
144,0.0028275015122489,0.0003514309871339,0,0,0
145,0.0014303584891061,8.486158624889019e-05,0,0,0
146,0.002048176290195,0.0004354353329035,0,0,0
147,0.001173324389237,0.000239277735651,0,0,0
148,0.0012686208476245,0.0005219176509445,0,0,0
149,0.0028208992581739,0.0003262489623734,0,0,0
150,0.0043244263349754,0.0003562256223237,0,0,0
151,0.0054727984824509,0.0011584842124503,0,0,0
152,0.0058606745428451,0.0012934909040009,0,0,0
153,0.0052823434876777,0.001045071775989,0,0,0
154,0.0048864684732844,0.0013711348138167,0,0,0
155,0.002919144921848,0.00118083579457,0,0,0
156,0.0010329443180594,0.0008577919279844,0,0,0
157,0.000969267253473,0.0003711373808816,0,0,1
158,0.0008677658127363,0.0001163992528251,0,0,1
159,0.0002348098760297,9.7589065355872e-05,0,0,1
160,0.0002542230305228,0.0001741367541436,0,0,1
161,0.0002418913228372,0.0002784639740342,0,0,1
162,0.0001411160329695,0.0002542595963335,0,0,1
163,0.0002197971786786,3.984575036686589e-05,0,0,1
164,0.0006813386662375,0.0002421410087842,0,0,1
165,0.0010903713041116,0.0001159460393907,0,0,1
166,0.0006508761576512,3.915592279981019e-05,0,0,1
167,0.0003441532823553,4.203792395611951e-05,0,0,1
168,0.0004646879939898,7.494059308788738e-05,0,0,1
169,0.0005629692017717,0.000256866598654,0,0,1
170,7.044178356199213e-05,0.000273228048354,0,0,1
171,0.0003542595732779,0.0009064745203564,0,0,1
172,0.0007665654103146,0.0007519331585654,0,0,1
173,0.0018043882391478,0.0012474620807224,0,0,1
174,0.0026624405102091,0.0005941681434925,0,0,0
175,0.0034518943706027,0.0006328267977815,0,0,0
176,0.0051023635933197,0.0006099093153469,0,0,0
177,0.0056694877802615,0.0007860999145793,0,0,0
178,0.0058676851247458,0.0008156679649177,0,0,0
179,0.0035074436786198,0.000298546676552,0,0,0
180,0.0018360494752693,0.0003153582350122,0,0,0
181,0.0026488094737461,0.0007126721724545,0,0,0
182,0.0030648363458009,0.0006520783342117,0,0,0
183,0.0025693996499293,0.0013813145896375,0,0,0
184,0.0036338887231534,0.0027972655627952,0,0,0
185,0.0039901761589782,0.0036216311078406,0,0,0
186,0.0037347953105294,0.0046706389741277,0,0,0
187,0.0024925683631204,0.0039010588191379,0,0,0
188,0.0019802943679194,0.0028415601189418,0,0,0
189,0.0005129578670593,0.0021697081877014,0,0,0
190,0.0002119746888552,0.002024132299354,0,0,0
191,0.0009389362621005,0.0011702515830096,0,0,0
192,0.0008547305675416,0.0008042983094053,0,0,0
193,0.0004925941761764,0.0001606660289079,0,0,0
194,0.0003413087220065,0.0001413885913659,0,0,0
195,0.000207232110267,0.0002117201856179,0,0,0
196,0.0003949429400627,0.000184142148248,0,0,0
197,0.0001840053916002,0.0001320705185586,0,0,0
198,7.30917526396589e-05,0.0001369068035451,0,0,0
199,0.0001766535032837,0.0001387146323719,0,0,0
200,5.433614025190669e-05,0.0002353121343288,0,0,0
201,0.0001215776742098,9.793366628886086e-05,0,0,0
202,6.342164838419798e-05,2.735603491624555e-05,0,0,0
203,7.176722564723396e-05,1.965080593945317e-05,0,0,0
204,6.882440369002676e-05,3.5390702907965216e-05,0,0,0
205,0.0001161508229054,6.915188710022865e-05,0,0,0
206,2.113862939866465e-05,3.418630605369445e-05,0,0,0
207,4.461432644688209e-05,3.819059191985996e-05,0,0,0
208,1.349430385851713e-05,5.068274081925586e-05,0,0,0
209,2.607694294451848e-05,3.945441540622754e-05,0,0,0
210,8.201264517681039e-05,1.2048640355899253e-05,0,0,0
211,0.0003315268325494,6.5057007747347e-05,0,0,0
212,0.000121496971932,2.9150763153357074e-05,0,0,0
213,4.383558452070973e-05,2.0451275156174797e-05,0,0,0
214,8.747125364068353e-05,1.4423989016532492e-05,0,0,0
215,0.000237952370175,0.0001215661359748,0,0,0
216,0.0004961949177083,0.0004544585222722,0,0,0
217,0.0015218396770418,0.0004272054656088,0,0,0
218,0.0024949929321753,0.0011727063671788,0,0,0
219,0.0024395493104193,0.0013504102257879,0,0,0
220,0.0036885968584983,0.0006230133383809,0,0,0
221,0.00392356162254,0.0004701252754236,0,0,0
222,0.0047927941950453,0.0003668661966665,0,0,0
223,0.0033668027075208,0.000420553004988,0,0,0
224,0.0026958644611321,0.0009643138646047,0,0,0
225,0.0022896513977502,0.0011269382793293,0,0,0
226,0.0020765649988773,0.0013000672926804,0,0,0
227,0.0020087741699896,0.0008683839283496,0,0,0
228,0.0016872108912561,0.0007566905778127,0,0,0
229,0.0026598648586761,0.0009120452463474,0,0,0
230,0.002509896910352,0.0014497850673275,0,0,0
231,0.0020846535244746,0.0011886884772301,0,0,0
232,0.0019393863562264,0.0007247453717698,0,0,0
233,0.000808741455118,0.000427780460861,0,0,1
234,0.0006456503378145,0.0005357556753493,0,0,1
235,0.0005726328764583,0.0003122635768028,0,0,1
236,0.0010376954374067,0.0002865530671819,0,0,1
237,0.0013502101120028,8.499613739162597e-05,0,0,1
238,0.0006114614246231,4.9450110291390816e-05,0,0,1
239,0.0009625634730254,0.0002246040779172,0,0,1
240,0.0006919015656519,0.0004920559520063,0,0,1
241,0.0005524198116653,0.000421218527623,0,0,1
242,0.0002222291796463,0.0002787949214351,0,0,1
243,0.0003409448344692,0.0003599875065369,0,0,1
244,0.0003812339714561,0.000227327953218,0,0,1
245,0.0009206275154315,0.0001954985193188,0,0,1
246,0.0012845073811276,0.0001923556234244,0,0,1
247,0.000893239240162,0.0002458241985097,0,0,1
248,0.0010187799607072,0.0001073992358867,0,0,1
249,0.0009670294560224,0.0001062220327165,0,0,1
250,0.0011449172242925,0.0003754598919247,0,0,1
251,0.0015240934655906,0.0002298786662526,0,0,1
252,0.0012001070180217,0.0001899559564621,0,0,1
253,0.0003948839477459,0.0001679304772149,0,0,1
254,0.0002284893734651,0.0002286179911738,0,0,1
255,0.0008573094955184,0.0001985026712578,0,0,1
256,0.0003022643346635,0.0001016448390397,0,0,1
257,0.0004822461580146,0.0001672694903897,0,0,1
258,0.0004310494959356,0.0001533798715637,0,0,1
259,0.0002826420185963,0.0002006627977942,0,0,1
260,0.000454787834248,0.0001745157905439,0,0,1
261,0.0009342151823132,0.0001808652647877,0,0,1
262,0.0008111969690642,0.0001078363817415,0,0,1
263,0.0001805111306264,9.256493716505008e-05,0,0,1
264,0.0003155619563757,6.002871083386175e-05,0,0,1
265,4.566423363029589e-05,4.991977361166189e-05,0,0,1
266,0.0004837967415024,0.0001999084513484,0,0,1
267,0.0001360434480111,0.0001799373840487,0,0,1
268,9.053924122983307e-05,7.651773234402745e-05,0,0,1
269,0.0003115486362421,3.102598259767452e-05,0,0,1
270,7.45182194664482e-05,0.0001010380878144,0,0,1
271,5.6316506019221954e-05,9.79302815559004e-05,0,0,1
272,0.0007312427245546,0.0004672077093839,0,0,1
273,0.0040195104514795,0.0011802247109181,0,0,1
274,0.0070012065871963,0.0014466100125635,0,0,0
275,0.0087657888423503,0.0027165330278056,0,0,0
276,0.0082511819035509,0.0017964644197177,0,0,0
277,0.0052842694646619,0.0005976512349054,0,0,0
278,0.0042378088233323,0.0002232281245114,0,0,0
279,0.0035330068109223,0.0002258060712986,0,0,0
280,0.0031737548611583,0.000474511618133,0,0,0
281,0.0025456640571027,0.0008073035071303,0,0,0
282,0.0008630893581955,0.0005230648488256,0,0,0
283,0.0013764895096122,0.0002248531358719,0,0,0
284,0.0004624973118718,0.0001480701644269,0,0,0
285,0.0004677852430921,0.0003191000478128,0,0,0
286,0.0003719944335866,0.0008906199720486,0,0,0
287,0.0001605841335728,0.000333270751428,0,0,0
288,0.0002994592522701,0.000289399385653,0,0,0
289,0.0003141695930763,0.0002509799021501,0,0,0
290,0.0008202117040661,0.0001405505448751,0,0,0
291,0.0012260674781811,0.0001118358910599,0,0,0
292,0.0003988545292627,0.0002928332547116,0,0,0
293,0.000152466429781,8.064032756951634e-05,0,0,0
294,0.0001317897046851,7.964733566552819e-05,0,0,0
295,0.0001863732443163,0.0001417186492275,0,0,0
296,0.0005129758738175,4.815432220868944e-05,0,0,0
297,0.0004963380916519,0.0002422703360888,0,0,0
298,0.000288023368711,2.557046055727248e-05,0,0,0
299,0.0009879127096828,0.0001927152918006,0,0,0
300,0.0016189354431521,0.0001894130267205,0,0,0
301,0.0004938034254439,0.000394941720462,0,0,0
302,0.0001405176398245,0.0002201634109344,0,0,0
303,0.0003564485819692,5.382297085403251e-05,0,0,0
304,0.000102270144239,0.0001026197981806,0,0,0
305,6.933481326532575e-05,0.0004114482708013,0,0,0
306,0.0001054620405633,0.0001019551284301,0,0,0
307,7.525119889590157e-05,1.948961924797908e-05,0,0,0
308,0.0001049049176029,1.1837408617579662e-05,0,0,0
309,9.562793965936784e-05,1.5127628724147754e-05,0,0,0
310,0.0002061540912858,8.739194934448473e-06,0,0,0
