Frame,nose_dist,body_dist,freezing,Novel,Known
1,0.0,0.0,0,0,0
2,0.0,0.0,0,0,0
3,0.0,0.0,0,0,0
4,0.0,0.0,0,0,0
5,0.0,0.0,0,0,0
6,0.0,0.0,0,0,0
7,0.0,0.0,0,0,0
8,0.0,0.0,0,0,0
9,0.0,0.0,0,0,0
10,0.0,0.0,0,0,0
11,0.0,0.0,0,0,0
12,0.0,0.0,0,0,0
13,0.0,0.0,0,0,0
14,0.0,0.0,0,0,0
15,0.0,0.0,0,0,0
16,0.0,0.0,0,0,0
17,0.0,0.0,0,0,0
18,0.0,0.0,0,0,0
19,0.0,0.0,0,0,0
20,0.0,0.0,0,0,0
21,0.0,0.0,0,0,0
22,0.0,0.0,0,0,0
23,0.0,0.0,0,0,0
24,0.0,0.0,0,0,0
25,0.0,0.0,0,0,0
26,0.0,0.0,0,0,0
27,0.0,0.0,0,0,0
28,0.0,0.0,0,0,0
29,0.0,0.0,0,0,0
30,0.0,0.0,0,0,0
31,0.0,0.0,0,0,0
32,0.0,0.0,0,0,0
33,0.0,0.0,0,0,0
34,0.0,0.0,0,0,0
35,0.0,0.0,0,0,0
36,0.0,0.0,0,0,0
37,0.0,0.0,0,0,0
38,0.0,0.0,0,0,0
39,0.0,0.0,0,0,0
40,0.0,0.0,0,0,0
41,0.0,0.0,0,0,0
42,0.0,0.0,0,0,0
43,0.0,0.0,0,0,0
44,0.0,0.0,0,0,0
45,0.0,0.0,0,0,0
46,0.0,0.0,0,0,0
47,0.0,0.0,0,0,0
48,0.0,0.0,0,0,0
49,0.0,0.0,0,0,0
50,0.0,0.0,0,0,0
51,0.0,0.0,0,0,0
52,0.0,0.0,0,0,0
53,0.0,0.0,0,0,0
54,0.0,0.0,0,0,0
55,0.0,0.0,0,0,0
56,0.0,0.0,0,0,0
57,0.0,0.0,0,0,0
58,0.0,0.0,0,0,0
59,0.0,0.0,0,0,0
60,0.0,0.0,0,0,0
61,0.0,0.0,0,0,0
62,0.006989811897135,0.0063382717170972,0,0,0
63,0.0022607039305642,0.0020714308962313,0,0,0
64,0.0052523051600902,0.0050907505578051,0,0,0
65,0.0111508795133719,0.0092916882039135,0,0,0
66,0.0131958705442289,0.0122799505937692,0,0,0
67,0.0047546662234477,0.0061949142095795,0,1,0
68,0.0015697120117181,0.0028388097673865,0,1,0
69,0.0005317910295583,0.0007814271804212,0,1,0
70,0.0007788056970201,0.0010803834097012,0,1,0
71,0.0007160787303312,0.0007296306665282,0,1,0
72,0.0014801789910561,0.0006633974850358,0,1,0
73,0.0016365076329019,0.0007863585742614,0,1,0
74,0.0003683965425931,0.0005423095907432,0,1,0
75,7.730369624856178e-05,0.0003905987460574,0,1,0
76,0.0004428044868434,0.0012293506734431,0,1,0
77,0.0013197683960437,0.0007900829561401,0,1,0
78,0.0026647492001347,0.0016588996653728,0,1,0
79,0.0008131089632532,0.0017684674089067,0,1,0
80,0.0001955138769351,0.0007952339306229,0,1,0
81,0.0004626372733042,0.0002633806170537,0,1,0
82,0.001703812589431,0.0009679532223835,0,1,0
83,0.0020317767056801,0.0020807435937202,0,1,0
84,0.0053855601279683,0.0039334920198421,0,1,0
85,0.0025223686864162,0.0030334901179449,0,0,0
86,0.0006406812479461,0.0016161130520705,0,0,0
87,0.0001899658335636,0.0006761396253702,0,0,0
88,0.0011359465957179,0.0022290630894716,0,0,0
89,0.0028036769370019,0.0023577548610491,0,0,0
90,0.0022421631227485,0.0030831173037155,0,0,0
91,0.000588326043167,0.0007155921130631,0,0,0
92,0.0001055697777199,0.0002015610941813,0,0,0
93,0.000120398879023,7.805870501182732e-05,0,0,0
94,0.0004518064015742,4.054679969121208e-05,0,0,0
95,0.0013714160901626,0.0003783047014379,0,0,0
96,0.0059657264469973,0.0014468723534431,0,0,0
97,0.0066158453188304,0.000778739427164,0,0,0
98,0.0051411495581676,0.0005910507567078,0,0,0
99,0.0018527345345079,0.0002274031709806,0,0,0
100,0.0035191784651356,0.000394307235263,0,0,0
101,0.0016852344077137,0.0011262656148513,0,0,0
102,0.0049183871956009,0.003692676972153,0,0,0
103,0.0062736093623683,0.0043417967045368,0,0,0
104,0.0069552056923009,0.0054749718090292,0,0,0
105,0.002633419689956,0.002313578713462,0,0,0
106,0.0059572727475476,0.0063023542641839,0,0,0
107,0.0094253289440797,0.0102098071245745,0,0,0
108,0.0129092770412077,0.0125630653835828,0,0,0
109,0.009296696828458,0.0087547186489079,0,0,0
110,0.0050560740694033,0.0054067069901569,0,0,0
111,0.0016752396347054,0.0018711919077182,0,0,0
112,0.0037974826758804,0.004321228623969,0,0,0
113,0.0035376808338219,0.0046038577344043,0,0,0
114,0.0019535776021095,0.0029819147096166,0,0,0
115,0.0013475227143513,0.0010910652559983,0,0,0
116,0.0009891536033804,0.0002900831769288,0,0,0
117,0.0028552916299969,0.0004015901590209,0,0,0
118,0.0110025122272177,0.0017978689858586,0,0,0
119,0.0050679217911207,0.0019374314256713,0,0,0
120,0.0049995459318949,0.0015277355815196,0,0,0
121,0.0028223986820908,0.0017155416365714,0,0,0
122,0.0005301306436997,0.0006040352645186,0,0,0
123,0.0001947722382384,0.0001341826980582,0,0,0
124,0.001778243162383,0.0004661832341422,0,0,0
125,0.0049347618664777,0.0010234851920538,0,0,0
126,0.0025877176217052,0.0005190110769828,0,0,0
127,0.0045078722661529,0.0009731398015389,0,0,0
128,0.0075294468920816,0.0010681363696934,0,0,0
129,0.0028582549346305,0.0003723350775267,0,0,0
130,0.0067555843945709,0.0011329243433494,0,0,0
131,0.0084624055050114,0.0012865150634822,0,0,0
132,0.0053174993642158,0.0005756298780125,0,0,0
133,0.0061994135617134,0.0004151177887489,0,0,0
134,0.0064508068950229,0.0018212202625327,0,0,0
135,0.002408518378085,0.0011268029664251,0,0,0
136,0.0055605805674558,0.003643692469526,0,0,0
137,0.007947777340373,0.0070834513497459,0,0,0
138,0.009804962913925,0.0086876704812829,0,0,0
139,0.006310556494502,0.0064945384272378,0,0,0
140,0.0043028762007532,0.0041332693393131,0,0,0
141,0.0020237508432884,0.0020621178543917,0,0,0
142,0.0065190221468274,0.0084057699664959,0,0,0
143,0.0138912048162812,0.0181552730152923,0,0,0
144,0.028101668479422,0.0206647095779847,0,0,0
145,0.0158213048131263,0.01482454499514,0,0,0
146,0.0108967250396884,0.0102110568142223,0,0,0
147,0.0041992159150421,0.0044190030959375,0,0,0
148,0.0094529465357551,0.0118699680255352,0,0,0
149,0.0117079395280816,0.0130145734709275,0,0,0
150,0.0107628587742764,0.0095495768826152,0,0,0
151,0.0071648864247646,0.0093110526401447,0,0,0
152,0.0047332980085605,0.0066808979919791,0,0,0
153,0.001517046175841,0.0017878006508178,0,0,0
154,0.0036881111612874,0.0024633960390807,0,0,0
155,0.0053112672408344,0.0019554232449141,0,0,0
156,0.00622646067499,0.0026365165373369,0,0,0
157,0.0056330716765884,0.0015249257611979,0,0,0
158,0.0053287043892551,0.0018158582972659,0,0,0
159,0.002474994554577,0.0007919511830163,0,0,0
160,0.0067084044834281,0.002445078143067,0,0,0
161,0.0091427942578607,0.0047700352271414,0,0,0
162,0.0116980720750982,0.0082374038986655,0,0,0
163,0.0086802460653332,0.0078150310076769,0,0,0
164,0.0060086795773418,0.0071961616957179,0,0,0
165,0.0023531668838217,0.0027565595336397,0,0,0
166,0.0055127029691565,0.0058783946667299,0,0,0
167,0.0054490030068952,0.0061011509350474,0,0,0
168,0.005620202533303,0.005757510057367,0,0,0
169,0.0029450098673056,0.0021375151128913,0,0,0
170,0.0014138086577739,0.0016868792138116,0,0,0
171,0.0004056330907809,0.0007254619525595,0,0,0
172,0.0007241077613847,0.001563760727863,0,0,0
173,0.0015207570354305,0.0018529341154444,0,0,0
174,0.0055389115777042,0.0031728955187988,0,0,0
175,0.0065429240555377,0.0028271605986405,0,0,0
176,0.0059228253919211,0.0027914514578336,0,0,0
177,0.0025546091114806,0.0015883068787116,0,0,0
178,0.0070473898086287,0.0053406327018801,0,0,0
179,0.0101732844345419,0.0084821020490598,0,0,0
180,0.0147587680021323,0.014153915350463,0,0,0
181,0.0101592124277792,0.0105593556808519,0,0,0
182,0.0065317374392482,0.007068298064877,0,0,0
183,0.0022699628967679,0.0025221095477706,0,0,0
184,0.0057515140401526,0.0056565136742918,0,0,0
185,0.0105755014198134,0.0090896691421702,0,0,0
186,0.016259586744981,0.0163350589439779,0,0,0
187,0.0120945554809514,0.0114809335987212,0,0,0
188,0.0080421025287199,0.0083399534665771,0,0,0
189,0.003154941907033,0.0033411202624757,0,0,0
190,0.0082861044610345,0.0081647689322058,0,0,0
191,0.0111223643419944,0.0109557023543699,0,0,0
192,0.013833082738678,0.0141827559055292,0,0,0
193,0.0081669467950457,0.0088590077085301,0,0,0
194,0.003529374804446,0.0058650549250879,0,0,0
195,0.0007794953653888,0.0018495623768369,0,0,0
196,0.0013228723079207,0.0028873538449889,0,0,0
197,0.0025346070510218,0.0023172220411564,0,0,0
198,0.0046932533923293,0.002626490902859,0,0,0
199,0.0026377164483331,0.0013120831553,0,0,0
200,0.0029911383885907,0.0010205973209331,0,0,0
201,0.0008115757619537,0.0004435158151146,0,0,0
202,0.0010227856575881,0.001016026180467,0,0,0
203,0.0032808926396583,0.0013777369173768,0,0,0
204,0.0056456695080578,0.0019010492501003,0,0,0
205,0.0060949760166115,0.001439914021728,0,0,0
206,0.0042177935984701,0.001443783668388,0,0,0
207,0.0014594792397005,0.0005300384130582,0,0,0
208,0.0028448953562697,0.0006949318938456,0,0,0
209,0.0026548266946483,0.0007230651258104,0,0,0
210,0.0042826683918106,0.0014557658094312,0,0,0
211,0.0027662942402204,0.0005532564806453,0,0,0
212,0.0010015404933536,0.0001813413038982,0,0,0
213,0.0003783074707693,6.370256320433604e-05,0,0,0
214,0.0008822197745097,0.0002219602600021,0,0,0
215,0.0005474107009746,0.0003171557328384,0,0,0
216,0.0006999454772332,0.0003204051999003,0,0,0
217,0.0003353586119966,0.0003382510595874,0,0,0
218,0.0005690594628575,0.000381515038202,0,0,0
219,0.0007855051365654,0.0002228616373853,0,0,0
220,0.0044209735886829,0.0006336506099624,0,0,0
221,0.0112004658526536,0.001049049657985,0,0,0
222,0.0142223213497182,0.001041955445009,0,0,0
223,0.0063916200612546,0.0008490926024982,0,0,0
224,0.0037842581891016,0.0006458450729496,0,0,0
225,0.0014882860695143,0.0004237242908335,0,0,0
226,0.0037883892704943,0.001866875789119,0,0,0
227,0.0055188694034566,0.0037775889156602,0,0,0
228,0.0063181650366355,0.0044842739485899,0,0,0
229,0.0024072131083677,0.0013136222215982,0,0,0
230,0.0008311035252635,0.0007120636070524,0,0,0
231,0.0001881579569905,0.0002675606831228,0,0,0
232,0.0005746265955762,0.0005660703101896,0,0,0
233,0.0037679396576128,0.0010348069089307,0,0,0
234,0.0106163492205633,0.0026796807709608,0,0,0
235,0.0055684997451316,0.0020758849702565,0,0,0
236,0.0041673382861645,0.0018477109463199,0,0,0
237,0.0015154040954091,0.0006413519859203,0,0,0
238,0.0030219011824611,0.0013450921318664,0,0,0
239,0.0031005713875313,0.0022305349839937,0,0,0
240,0.0006972681407712,0.0014361514922487,0,0,0
241,0.0008074331924869,0.0009184124268264,0,0,0
242,0.0029394787474059,0.0018027972872129,0,0,0
243,0.0017246956534829,0.0006946814262466,0,0,0
244,0.0054982186155502,0.0015937238347752,0,0,0
245,0.0085463795720065,0.0015360240878074,0,0,0
246,0.0075348654896564,0.0005965294560169,0,0,0
247,0.0038395177877723,0.000910280569263,0,0,0
248,0.0014481135532003,0.001748964819228,0,0,0
249,0.0003617513396966,0.0003883875783787,0,0,0
250,0.000561651037903,0.0004621818713181,0,0,0
251,0.0004599141346356,0.0007462198948034,0,0,0
252,0.0006051678031343,0.000218154622397,0,0,0
253,0.0012271791313837,0.0002223297024115,0,0,0
254,0.0012138688057718,0.0007687021426483,0,0,0
255,0.000454659612442,0.0003707046489876,0,0,0
256,0.0009342981861708,0.0008013071305176,0,0,0
257,0.0013845022379275,0.001057907005619,0,0,0
258,0.0029911693091219,0.0018760751481595,0,0,0
259,0.0044223587265487,0.0016735724384776,0,0,0
260,0.003101590794092,0.0010873524390975,0,0,0
261,0.0006244064162519,0.0001952258030324,0,0,0
262,0.0005267710070405,0.0003247490931761,0,0,0
263,0.0031493970943682,0.0012399418561095,0,0,0
264,0.0083126919342071,0.0033678438378044,0,0,0
265,0.0046993007417983,0.0033761687455202,0,0,0
266,0.0024868990885235,0.0031453669478106,0,0,0
267,0.0009438851289941,0.0016148229251736,0,0,0
268,0.0022703231709907,0.0043555544989063,0,0,0
269,0.0024128484831111,0.0038975501342501,0,0,0
270,0.0012119590874961,0.0029305068962892,0,0,0
271,0.0010072740119178,0.0013146473956482,0,0,0
272,0.0010430311879269,0.0002156874837986,0,0,0
273,0.0005490696524804,0.0001024462063849,0,0,0
274,0.0013839358951593,0.0003097505202447,0,0,0
275,0.0009378898528466,0.0003238214559461,0,0,0
276,0.0040684648095315,0.00082821617102,0,0,0
277,0.0090589051301363,0.0026653845114116,0,0,0
278,0.0078693136400523,0.0018751861311649,0,0,0
279,0.0028064736780833,0.0004839384452895,0,0,0
280,0.006004376994738,0.001322006527882,0,0,0
281,0.0072229961206672,0.0008197052334352,0,0,0
282,0.0100103898169433,0.000675529522941,0,0,0
283,0.0094852687332151,0.0020744297162082,0,0,0
284,0.0065831672232681,0.0029213134614413,0,0,0
285,0.0023252507682936,0.0011365952866931,0,0,0
286,0.0054226042411846,0.0029204675596225,0,0,0
287,0.0051377518270423,0.004170754114797,0,0,0
288,0.0039698343077813,0.0044743851020005,0,0,0
289,0.0026647706634813,0.0022436074951909,0,0,0
290,0.0026602787030559,0.0014659907810802,0,0,0
291,0.001222285924765,0.0009966994064091,0,0,0
292,0.0032699594171895,0.0034025100593793,0,0,0
293,0.0048211361902082,0.004785125287664,0,0,0
294,0.0072630066064691,0.0065481230944963,0,0,0
295,0.0048410640698347,0.0043555737201414,0,0,0
296,0.0027788638451263,0.0020984135777954,0,0,0
297,0.0009867190204535,0.0009141902990129,0,0,0
298,0.002121137208811,0.0026389310237487,0,0,0
299,0.0019238650041603,0.0026374231813454,0,0,0
300,0.0027181867974904,0.0034780226168014,0,0,0
301,0.0049703745387593,0.003632900767625,0,0,0
302,0.0079151644322737,0.0038143400232765,0,0,0
303,0.0032881116719091,0.0018671810349548,0,0,0
304,0.0080733123310998,0.0058157297873318,0,0,0
305,0.0119514418828087,0.010839616467386,0,0,0
306,0.0170915265601299,0.0158848053887988,0,0,0
307,0.0112711573472,0.01120230669291,0,0,0
308,0.0070247770788831,0.007833551075615,0,0,0
309,0.0028562135259579,0.0028032260066339,0,0,0
310,0.0073984193674013,0.0063981203985669,0,0,0
311,0.0109844237323927,0.0099792068980617,0,0,0
312,0.0181593205322347,0.0168174043775216,0,0,0
313,0.0149217969917049,0.0159683187664446,0,0,0
314,0.011621625480667,0.0137578947379665,0,0,0
315,0.0044133608163308,0.0051202531636361,0,0,0
316,0.0106891173864144,0.0110660738386845,0,0,0
