Frame,nose_dist,body_dist,freezing,location,Right,Left
57,0.0049664915283837,0.0057873464552363,0,other,0.0,0.0
58,0.0068858215412626,0.0062527638955854,0,other,0.0,0.0
59,0.0129251632038492,0.0128182340902238,0,other,0.0,0.0
60,0.0042065319330506,0.004268224474408,0,other,0.0,0.0
61,0.007141312222293,0.007247965320912,0,other,0.0,0.0
62,0.0125100369130208,0.013070372305116,0,other,0.0,0.0
63,0.0105183869193064,0.0119671049321168,0,other,0.0,0.0
64,0.0152434123791422,0.0165488519554098,0,other,0.01,0.0
65,0.0114472160442058,0.0117693150482751,0,other,0.01,0.0
66,0.0077613283559686,0.0062087806791218,0,other,0.01,0.0
67,0.0025767045389833,0.0022379883077292,0,other,0.01,0.0
68,0.006164390727968,0.0065323971354638,0,other,0.02,0.0
69,0.0089026672371582,0.0093771117223665,0,other,0.21,0.0
70,0.002996817102941,0.002077188224989,0,other,0.75,0.0
71,0.0014883514945604,0.0002100590804889,0,left_area,0.88,0.0
72,0.0005271848353629,0.0001390275666255,0,left_area,0.92,0.0
73,0.0009622310942704,0.0004876717039947,0,left_area,0.93,0.0
74,0.0005633969418671,0.0001904369494576,0,left_area,0.93,0.0
75,0.0003132229239708,0.000216895859348,0,left_area,0.93,0.0
76,0.0010907102502846,0.0004115824548162,0,left_area,0.93,0.0
77,0.0023877515329667,0.0005198207765619,0,left_area,0.92,0.0
78,0.0023057013597813,0.001700629583667,0,left_area,0.92,0.0
79,0.0008123244132779,0.0004284598542212,0,left_area,0.92,0.0
80,0.0003800056213909,6.05034099316839e-05,0,left_area,0.92,0.0
81,0.0001344037707514,2.4068971431975707e-05,0,left_area,0.93,0.0
82,0.0004480334942276,4.252289910033824e-05,0,left_area,0.93,0.0
83,0.0007762042422556,5.266528307980245e-05,0,left_area,0.93,0.0
84,0.0009952261864943,0.0001015010191098,0,left_area,0.93,0.0
85,0.0017766732530532,0.0001987553898594,0,left_area,0.91,0.0
86,0.0065228499825526,0.0005150290529668,0,left_area,0.73,0.0
87,0.0088036061113004,0.0017353642239788,0,other,0.11,0.0
88,0.0080324139556511,0.0024811774951911,0,other,0.02,0.0
89,0.0086125467037643,0.0046435087962909,0,other,0.01,0.0
90,0.0066457362067613,0.0059545793054959,0,other,0.0,0.0
91,0.0023466498996579,0.0020143161676348,0,other,0.0,0.0
92,0.0063565554961531,0.0057536940574188,0,other,0.0,0.0
93,0.0088197127603823,0.0122164028417805,0,other,0.0,0.0
94,0.0045921232361055,0.0050964580327121,0,other,0.0,0.0
95,0.0105013746657783,0.0089516225052112,0,other,0.0,0.0
96,0.0042219781587876,0.0038703442107113,0,other,0.0,0.0
97,0.0098265892440189,0.0105457986685021,0,other,0.0,0.0
98,0.0155525685669018,0.0186434737120006,0,other,0.0,0.0
99,0.0071988467355151,0.0092516415102334,0,other,0.0,0.0
100,0.0081388886406223,0.0068981062341888,0,other,0.0,0.0
101,0.0029187995753111,0.0035858659585437,0,other,0.0,0.0
102,0.0060784207121358,0.0086261250989031,0,other,0.0,0.0
103,0.0073623882886697,0.0082477862176267,0,other,0.0,0.0
104,0.0044974192234174,0.0050239812696714,0,other,0.0,0.0
105,0.002435584553997,0.0032399405561583,0,other,0.0,0.0
106,0.0004717632079124,0.0008363600438557,0,other,0.0,0.0
107,0.000902061742184,0.0010570956440476,0,other,0.0,0.0
108,0.0033785177052259,0.0013642047317279,0,other,0.0,0.0
109,0.001018730156498,0.0005536799870966,0,other,0.0,0.0
110,0.0006399310764309,0.0004220008564121,0,other,0.0,0.0
111,0.0009755992764182,0.0003835377478978,0,other,0.0,0.0
112,0.0047506779834057,0.00125145954913,0,other,0.0,0.0
113,0.0054788893470723,0.0029453082719376,0,other,0.0,0.0
114,0.0052654866060743,0.003586805537935,0,other,0.0,0.0
115,0.0042075823999276,0.0015498204093913,0,other,0.0,0.0
116,0.0029642842243369,0.0023171987312017,0,other,0.0,0.0
117,0.011002465234678,0.0105018495124369,0,other,0.0,0.0
118,0.0127411806466078,0.012565869480593,0,other,0.0,0.0
119,0.0052915470351183,0.0071037556715095,0,other,0.0,0.0
120,0.0033371393773637,0.0053500547943732,0,other,0.0,0.0
121,0.0020951201922018,0.0032112182545874,0,other,0.0,0.0
122,0.0013326665669003,0.0011517107525371,0,other,0.0,0.0
123,0.003254552251501,0.0031978228368985,0,other,0.0,0.0
124,0.0037706638831387,0.004695508515333,0,other,0.0,0.0
125,0.0032760051422703,0.0023642691350093,0,other,0.0,0.0
126,0.0012710129679699,0.0003921054845993,0,other,0.0,0.0
127,0.0017297203153416,0.0004316399712139,0,other,0.0,0.0
128,0.0028566561376508,0.0007822032237037,0,other,0.0,0.0
129,0.0006846024418503,0.0010203913113681,0,other,0.0,0.0
130,6.0069298272769314e-05,0.0015193800165953,0,other,0.0,0.0
131,1.4886968682974457e-05,0.0007227722529471,0,other,0.0,0.0
132,3.855815213235303e-05,0.0005797844359173,0,other,0.0,0.0
133,0.0004827664626278,0.0016258987538179,0,other,0.0,0.0
134,0.0018362515719972,0.0004739194582539,0,other,0.0,0.0
135,0.0009087905969537,0.0002450522501741,0,other,0.0,0.0
136,0.0016263277252044,0.0007108862265069,0,other,0.0,0.0
137,0.0011161931198434,0.0004557319438055,0,other,0.0,0.0
138,0.0031640722243339,0.001424115749769,0,other,0.0,0.0
139,0.0031199597648891,0.0025722888253337,0,other,0.0,0.0
140,0.0044061124154647,0.0035102844768901,0,other,0.0,0.0
141,0.0015343083448743,0.0010480367977582,0,other,0.0,0.0
142,0.0021768063892292,0.0017133628692653,0,other,0.0,0.0
143,0.0017996819898848,0.003239707489839,0,other,0.0,0.0
144,0.0013657359594614,0.0016228480774616,0,other,0.0,0.0
145,0.0028059300442315,0.0012311192839725,0,other,0.0,0.0
146,0.0008581806133536,0.0005103077285977,0,other,0.0,0.0
147,0.0011589578875074,0.0014812276217327,0,other,0.0,0.0
148,0.0021256946053675,0.0027632810394311,0,other,0.0,0.0
149,0.0026861971999672,0.0022606060806864,0,other,0.0,0.0
150,0.0051616764945321,0.003248023896249,0,other,0.0,0.0
151,0.001649999826455,0.0011253649545146,0,other,0.0,0.0
152,0.0024967943244406,0.0025504286757475,0,other,0.0,0.0
153,0.0039127301308024,0.0048564103654018,0,other,0.0,0.0
154,0.0028030293555902,0.0022274249736919,0,other,0.0,0.0
155,0.0018817357144481,0.0009255738537109,0,other,0.0,0.0
156,0.0006451246724092,0.0005972611924408,0,other,0.0,0.0
157,0.0019825314882286,0.0024456015630738,0,other,0.0,0.0
158,0.0036953049691034,0.0041102095545996,0,other,0.0,0.0
159,0.0022375060405333,0.0027228317111017,0,other,0.0,0.0
160,0.0034436973265827,0.0025206235315227,0,other,0.0,0.0
161,0.0017557210900289,0.0019492976642053,0,other,0.0,0.0
162,0.0006484385309989,0.0014472384750217,0,other,0.0,0.0
163,0.001635784348996,0.0014100797711598,0,other,0.0,0.0
164,0.002203839491219,0.0029854937300209,0,other,0.0,0.0
165,0.0005535583195266,0.0010614327908197,0,other,0.0,0.0
166,0.000481765865229,0.0016404147864612,0,other,0.0,0.0
167,0.0018684606366022,0.0018633517454199,0,other,0.0,0.0
168,0.0009887814564543,0.0007141589247046,0,other,0.0,0.0
169,0.0008049125821249,0.0008247860405031,0,other,0.0,0.0
170,0.0002777877058224,0.0002607222082993,0,other,0.0,0.0
171,0.0007087034450099,0.0006266454538187,0,other,0.0,0.0
172,0.0016071113469079,0.0011620135804699,0,other,0.0,0.0
173,0.0016089738215523,0.0009877777249911,0,other,0.0,0.0
174,0.0021175091095062,0.0013645597387474,0,other,0.0,0.0
175,0.0016109693890643,0.0016546684503315,0,other,0.0,0.0
176,0.0008968470366884,0.0008703258281018,0,other,0.0,0.0
177,0.0003986856502659,0.0001904250904995,0,other,0.0,0.0
178,0.0013679652356683,2.3569557016279527e-05,0,other,0.0,0.0
179,0.001183903139967,1.3698962243182678e-05,0,other,0.0,0.0
180,0.0009209925979809,0.0001434456476543,0,other,0.0,0.0
181,0.001075467079056,0.000364356908639,0,other,0.0,0.0
182,0.0002474327843456,0.0001404647669056,0,other,0.0,0.0
183,0.0004875693642605,0.0001852184783244,0,other,0.0,0.0
184,0.0011716993411439,0.0009369557527518,0,other,0.0,0.0
185,0.0022977696149801,0.001034518308507,0,other,0.0,0.0
186,0.0006025514448848,0.0002435051213642,0,other,0.0,0.0
187,9.60031216165846e-05,1.405474362622172e-05,0,other,0.0,0.0
188,0.0004769140418114,3.439159570504558e-05,0,other,0.0,0.0
189,0.0009591655612255,5.615681847021965e-05,0,other,0.0,0.0
190,0.0013203866429727,0.0001877138649414,0,other,0.0,0.0
191,0.00070441923255,0.0006670049868745,0,other,0.0,0.0
192,0.0001099900154707,0.0006454074465196,0,other,0.0,0.0
193,0.0002169304620865,0.0004766636020307,0,other,0.0,0.0
194,0.0010109853626533,0.0002035295342468,0,other,0.0,0.0
195,0.0011754741337502,0.0002477282745889,0,other,0.0,0.0
196,0.001569118011205,0.0003221470399246,0,other,0.0,0.0
197,0.0008648585764947,0.0001463324234953,0,other,0.0,0.0
198,0.0021826647135383,0.0003921055768323,0,other,0.0,0.0
199,0.0013540395087605,0.0005870868103224,0,other,0.0,0.0
200,0.0011735011798178,0.0002447354902952,0,other,0.0,0.0
201,0.0029256925779097,0.0002724865111964,0,other,0.0,0.0
202,0.0026189946421062,0.0012718838851342,0,other,0.0,0.0
203,0.0037647301421139,0.0016620699061194,0,other,0.0,0.0
204,0.0033100105588091,0.0033818986701867,0,other,0.0,0.0
205,0.0037783389832201,0.0033185560910016,0,other,0.0,0.0
206,0.0008844981915316,0.0006735387400383,0,other,0.0,0.0
207,0.0015387065445058,0.00043372448055,0,other,0.0,0.0
208,0.0020825837463035,0.0017802864327494,0,other,0.0,0.0
209,0.0019416632975384,0.0008397053402752,0,other,0.0,0.0
210,0.0041938046425929,0.0018924418183697,0,other,0.0,0.0
211,0.0057622133251358,0.0023467185842035,0,other,0.0,0.0
212,0.005803697882502,0.0015649108536139,0,other,0.0,0.0
213,0.0049057625188605,0.0008144293955608,0,other,0.0,0.0
214,0.0032934198736361,0.0002469809067005,0,other,0.0,0.0
215,0.0025746235749219,0.0001365076956978,0,other,0.0,0.0
216,0.0016373284711431,0.0001022215511931,0,other,0.0,0.0
217,0.0004112979934078,0.0001993910768478,0,other,0.0,0.0
218,0.0005639660357999,0.0007601481011733,0,other,0.0,0.0
219,0.0009432751734045,0.0004149378902295,0,other,0.0,0.0
220,0.0009174252140467,6.186158804326656e-05,0,other,0.0,0.0
221,0.0002755822749666,0.0,0,other,0.0,0.0
222,0.0011458558491894,7.504780785186682e-05,0,other,0.0,0.0
223,0.0022438062302814,0.0003618888663924,0,other,0.0,0.0
224,0.0040867828840138,0.0005942442538244,0,other,0.0,0.0
225,0.0063178013843765,0.0009069730977905,0,other,0.0,0.0
226,0.0076684145377693,0.0008435040284828,0,other,0.0,0.0
227,0.0059900492987599,0.0003254162457242,0,other,0.0,0.0
228,0.0036683335777568,0.0004149495324147,0,other,0.0,0.0
229,0.0055382197318381,0.0007133504730544,0,other,0.0,0.0
230,0.0017350598821959,0.000206051194749,0,other,0.0,0.0
231,0.0030056703497259,0.0003644054979852,0,other,0.0,0.0
232,0.0056844209850878,0.0017036205037048,0,other,0.0,0.0
233,0.0057368828603509,0.0030551611344021,0,other,0.0,0.0
234,0.0058996035458039,0.0038417645807373,0,other,0.0,0.0
235,0.0081095933177386,0.0038704225163346,0,other,0.0,0.0
236,0.0071033850338414,0.0033929848973652,0,other,0.0,0.0
237,0.0030557085249642,0.001895121720759,0,other,0.0,0.0
238,0.0081242248457719,0.0058867806328364,0,other,0.0,0.0
239,0.0081014442944856,0.0062927688365311,0,other,0.0,0.0
240,0.0040026131465332,0.0036069090908625,0,other,0.0,0.0
241,0.0029526326009952,0.0021125161387071,0,other,0.0,0.0
242,0.0014012348506894,0.0015350645883086,0,other,0.0,0.0
243,0.0002776159819239,0.0006752162765976,0,other,0.0,0.0
244,0.0006401173562432,0.0009793018780067,0,other,0.0,0.0
245,0.0024967931890462,0.0009369066910303,0,other,0.0,0.0
246,0.004379460392699,0.0008888053988591,0,other,0.0,0.0
247,0.0044559000015137,0.0017897278271533,0,other,0.0,0.0
248,0.0070861316477007,0.0042687128604477,0,other,0.0,0.0
249,0.0100803485251522,0.0090643859418054,0,other,0.0,0.0
250,0.0036972512348811,0.0034983470041442,0,other,0.0,0.0
251,0.0081067084729682,0.0073505762154131,0,other,0.0,0.0
252,0.0113121969583204,0.0102245461657643,0,other,0.0,0.0
253,0.0062302148062349,0.0058259836451049,0,other,0.0,0.0
254,0.0056610063709656,0.0051148502954302,0,other,0.0,0.0
255,0.0028392382771122,0.0029579744542245,0,other,0.0,0.0
256,0.0034507439925089,0.002362564888649,0,other,0.0,0.0
257,0.0018719701010367,0.0009384314092147,0,other,0.0,0.0
258,0.0055128070158346,0.0033324805423059,0,other,0.0,0.0
259,0.007988629755968,0.0076803413218267,0,other,0.0,0.0
260,0.006910764147444,0.008192657593768,0,other,0.0,0.0
261,0.0099369257790296,0.0090014253775264,0,other,0.0,0.0
262,0.0076884103535058,0.0072409560907997,0,other,0.0,0.0
263,0.0070788394770924,0.006786500105536,0,other,0.0,0.0
264,0.006317119873448,0.0088967916719024,0,other,0.0,0.0
265,0.0089780072162199,0.0108737214290591,0,other,0.0,0.0
266,0.0025510828481046,0.0033283353239858,0,other,0.0,0.0
267,0.0035378338793307,0.0045092382815686,0,other,0.0,0.0
268,0.0081498654560309,0.0057122884372169,0,other,0.0,0.0
269,0.0067951835141201,0.0050154231144415,0,other,0.0,0.0
270,0.0051330445246696,0.005115361431779,0,other,0.0,0.0
271,0.0057416592324365,0.0048359424406802,0,other,0.0,0.0
272,0.0079213131254693,0.0071086865158741,0,other,0.0,0.0
273,0.0063598254023359,0.0059623577450794,0,other,0.0,0.0
274,0.0096406394273834,0.0048887470527365,0,other,0.0,0.0
275,0.0028679965661992,0.0014411883828924,0,other,0.0,0.0
276,0.0035726064268334,0.0029093603418162,0,other,0.0,0.0
277,0.0061121427930083,0.0047774129978199,0,other,0.0,0.0
278,0.0024656591661883,0.0025415106521175,0,other,0.0,0.0
279,0.0006397058312903,0.0008087361612453,0,other,0.0,0.0
280,0.0008785139080604,0.0015058837289179,0,other,0.0,0.0
281,0.0006461094559943,0.0006940078909224,0,other,0.0,0.0
282,0.0001826587014527,0.0001343028747325,0,other,0.0,0.0
283,0.0004797941459447,0.0001870634582165,0,other,0.0,0.0
284,0.0012107907766309,0.000215367211851,0,other,0.0,0.0
285,0.0016290191916994,0.0004332724280509,0,other,0.0,0.0
286,0.0029702316924343,0.0011318257327065,0,other,0.0,0.0
287,0.0012707003130978,0.000509781739271,0,other,0.0,0.0
288,0.0031812380231852,0.0014610706401915,0,other,0.0,0.0
289,0.0047058942461825,0.0035357737463363,0,other,0.0,0.0
290,0.0029278288627674,0.0024379126806724,0,other,0.0,0.0
291,0.0007481368040464,0.0011140981569904,0,other,0.0,0.0
292,0.0014608354228966,0.0001899306482291,0,other,0.0,0.0
293,0.0058750932879631,0.0003691085515317,0,other,0.0,0.0
294,0.0036506352776112,0.0018201828993267,0,other,0.0,0.0
295,0.0022873657700232,0.0018220348010386,0,other,0.0,0.0
296,0.000739640479371,0.0006939031141367,0,other,0.0,0.0
297,0.000397815953156,0.0002292292245264,0,other,0.0,0.0
298,0.0002441487562985,0.0003603526991489,0,other,0.0,0.0
299,0.0007083997251396,0.0003232962822631,0,other,0.0,0.0
300,0.0009357595844348,0.0001647307917121,0,other,0.0,0.0
301,0.000602712872239,0.0001213899636153,0,other,0.0,0.0
302,0.0011126731516499,0.0001714627279432,0,other,0.0,0.0
303,0.005643437820538,0.0005409473920856,0,other,0.0,0.0
304,0.0098780916961776,0.0005335455919527,0,other,0.0,0.0
305,0.0083806879898371,0.0005667848222674,0,other,0.0,0.0
306,0.0067257743337344,0.0015377897262755,0,other,0.0,0.0
307,0.0040125753433683,0.001829335414823,0,other,0.0,0.0
308,0.0051888429995462,0.0029894387637047,0,other,0.0,0.0
309,0.0071793573234095,0.0058503005459256,0,other,0.0,0.0
310,0.0091676730225011,0.0095308702510582,0,other,0.0,0.0
311,0.0029942323711438,0.0031373260753402,0,other,0.0,0.0
312,0.0050914815964044,0.0050287295147468,0,other,0.0,0.0
313,0.0065249411125883,0.0061540713062687,0,other,0.0,0.0
314,0.0025869310476166,0.0032623050642932,0,other,0.0,0.0
315,0.0013250742837632,0.0017305774108438,0,other,0.0,0.0
316,0.0009334500929532,0.0005349112178898,0,other,0.0,0.0
317,0.0031595999688361,0.0017430655747758,0,other,0.0,0.0
318,0.0034363261480049,0.0045444947930477,0,other,0.0,0.0
319,0.0016687522106405,0.0016694415579819,0,other,0.0,0.0
320,0.0006182212326733,0.0001539844178083,0,other,0.0,0.0
321,0.0004604502217939,0.0004306224052281,0,other,0.0,0.0
322,0.0003180239161671,0.0017359029747522,0,other,0.0,0.0
323,0.0014473305887526,0.0006309063434275,0,other,0.0,0.0
324,0.0011913932356298,0.0004472560064859,0,other,0.0,0.0
325,0.0002778711278076,0.0001004055060828,0,other,0.0,0.0
326,0.0008179118268521,1.572057273762084e-06,0,other,0.0,0.0
327,0.0015086863211814,3.435202649867087e-05,0,other,0.0,0.0
328,0.0042671828849789,0.0001405784657758,0,other,0.0,0.0
329,0.0066010856612502,0.0002056814975332,0,other,0.0,0.0
330,0.0071221084820631,0.0007643078994419,0,other,0.0,0.0
331,0.0041605671608908,0.0009992378920205,0,other,0.01,0.0
332,0.0018272084756809,0.0006528696598696,0,other,0.01,0.0
333,0.0055188752391678,0.0022952415399837,0,other,0.01,0.0
334,0.0060389761193267,0.0033648223757026,0,other,0.01,0.0
335,0.0046630207600349,0.0025263184171223,0,other,0.01,0.0
336,0.0046819311587063,0.0021454352009275,0,other,0.01,0.0
337,0.0013208221818404,0.0004569043052215,0,other,0.01,0.0
338,0.0018046442836443,0.0001933371909659,0,other,0.01,0.0
339,0.0034972454247429,0.0005477695552578,0,other,0.0,0.0
340,0.0023743613201451,0.0003336697588606,0,other,0.0,0.0
341,0.0027785494677877,0.0003260436537871,0,other,0.0,0.0
342,0.0022211453993666,0.0010792496923363,0,other,0.0,0.0
343,0.0032329847572151,0.0019474397013685,0,other,0.0,0.0
344,0.0019369805981581,0.0016653447626597,0,other,0.0,0.0
345,0.0025757297063169,0.001264810726562,0,other,0.0,0.0
346,0.0006222613026226,0.0003622527247599,0,other,0.0,0.0
347,0.0013918920131489,0.0005202816658253,0,other,0.0,0.0
348,0.0065332582564335,0.0013369642581996,0,other,0.0,0.0
349,0.006979655790493,0.0027434317932825,0,other,0.0,0.0
350,0.0070283666714238,0.0040632755944411,0,other,0.0,0.0
351,0.0039335721016851,0.0012412968358405,0,other,0.0,0.0
352,0.002468247588304,0.0002687780907011,0,other,0.0,0.0
353,0.0097188229485497,0.001028920416817,0,other,0.0,0.0
354,0.0162523543148991,0.0015357640301073,0,other,0.0,0.0
355,0.0240895561164756,0.0006975819042004,0,other,0.0,0.0
356,0.0115609637542475,0.0028174959748605,0,other,0.0,0.0
357,0.0079609367813358,0.0043924285223612,0,other,0.0,0.0
358,0.0076593857759044,0.004118049888481,0,other,0.0,0.0
359,0.0083286754160102,0.0053629517695233,0,other,0.0,0.0
360,0.0020247950927771,0.0015816276676067,0,other,0.0,0.0
361,0.0014240441243399,0.0022579198179309,0,other,0.0,0.0
362,0.0031817851059559,0.0040509296848979,0,other,0.0,0.0
363,0.0043868437680679,0.0011791445905086,0,other,0.0,0.0
364,0.0053757897137611,0.0001079865447293,0,other,0.0,0.0
365,0.0034952268645438,0.0002475565465386,0,other,0.0,0.0
366,0.0036498089744296,0.0006297917962739,0,other,0.0,0.0
367,0.0016904841639677,0.0003221972879157,0,other,0.0,0.0
368,0.0055207642381765,0.0016203624928931,0,other,0.0,0.0
369,0.0088756850052712,0.0042944650958275,0,other,0.0,0.0
370,0.0060360192389889,0.0034537417879594,0,other,0.0,0.0
371,0.0038875876046423,0.0040958237294044,0,other,0.0,0.0
372,0.0012295261849689,0.001350488570579,0,other,0.0,0.0
373,0.0026498283558077,0.002448786229982,0,other,0.0,0.0
374,0.0043788591452534,0.0036158063815252,0,other,0.0,0.0
375,0.0033459391723114,0.0018580164149244,0,other,0.0,0.0
376,0.0023051446876863,0.0017633132669187,0,other,0.0,0.0
377,0.003221944774279,0.0018068365854171,0,other,0.0,0.0
378,0.0056176971990541,0.0028254015572132,0,other,0.0,0.0
379,0.004824190852046,0.0024745604495537,0,other,0.0,0.0
380,0.0068051797942933,0.0040244822504871,0,other,0.0,0.0
381,0.005528335053658,0.0029761766496318,0,other,0.0,0.0
382,0.0044499428274735,0.0027713295745872,0,other,0.0,0.0
383,0.0045338923744396,0.00457582543204,0,other,0.0,0.0
384,0.0073546426755206,0.0061886073516975,0,other,0.0,0.0
385,0.0032274392092772,0.0027632517897251,0,other,0.0,0.0
386,0.0092920393139344,0.0083474411523712,0,other,0.0,0.0
387,0.0157724074448623,0.0147939113479359,0,other,0.0,0.0
388,0.0123142732201611,0.0122286838604028,0,other,0.0,0.0
389,0.0132358588227628,0.0137516166202447,0,other,0.0,0.0
390,0.004266169760385,0.0046149647927915,0,other,0.0,0.0
391,0.008400061487882,0.0088631611901272,0,other,0.0,0.0
392,0.0149536624588855,0.0140122745167314,0,other,0.0,0.0
393,0.01196999122276,0.0110196567073118,0,other,0.0,0.0
394,0.0132938797179859,0.0131192116236239,0,other,0.0,0.0
395,0.0107491659038342,0.0109639573179707,0,other,0.0,0.0
396,0.0085585407199689,0.0089239079516227,0,other,0.0,0.0
397,0.0036370058996401,0.0036424009927501,0,other,0.0,0.0
398,0.0110768606273468,0.0108210044848492,0,other,0.0,0.0
399,0.0169310270799664,0.0175922722013758,0,other,0.0,0.0
400,0.0082027009765539,0.0092217084319551,0,other,0.0,0.0
401,0.0021541944830664,0.0036811401090719,0,other,0.0,0.0
402,0.0002590695227209,0.000812726956453,0,other,0.0,0.0
403,0.0007287179749802,0.0001269891352864,0,other,0.0,0.0
404,0.0031912170162549,0.000257775823675,0,other,0.0,0.0
405,0.0018197722974953,0.0003888000699868,0,other,0.0,0.0
406,0.0007151157574242,0.0003283252150855,0,other,0.0,0.0
407,0.002403244993015,0.0007786544042938,0,other,0.0,0.0
408,0.0017582984246594,0.0016802354759651,0,other,0.0,0.0
409,0.0008929216158093,0.0009759444358124,0,other,0.0,0.0
410,0.0008384465311661,0.000394439810968,0,other,0.0,0.0
411,0.0007401824917369,0.0001987055753611,0,other,0.0,0.0
412,0.0001522631480887,0.0002824562859351,0,other,0.0,0.0
413,0.0003949594715092,0.0003423757163414,0,other,0.0,0.0
414,0.0014464449806425,0.0007146957016583,0,other,0.0,0.0
415,0.0008451596545775,0.0002443110335438,0,other,0.0,0.0
416,0.0014694550687795,0.000256992128154,0,other,0.0,0.0
417,0.0011085398957707,7.924178166954803e-05,0,other,0.0,0.0
418,0.0004486819529593,0.0001849161508758,0,other,0.0,0.0
419,0.0004260128424455,0.0001928716477305,0,other,0.0,0.0
420,0.0001326294029106,0.000311468071117,0,other,0.0,0.0
421,0.0001203965008417,0.0006875908890727,0,other,0.0,0.0
422,0.0006094483941763,0.000524414842404,0,other,0.0,0.0
423,0.0008161043458221,0.0002392630017907,0,other,0.0,0.0
424,0.0002652261543006,0.0002373130886861,0,other,0.0,0.0
425,2.9521812189631363e-05,6.288782059886151e-05,0,other,0.0,0.0
426,2.619047585909304e-05,5.743923627227301e-05,0,other,0.0,0.0
427,0.0002348476307525,0.0002291322350707,0,other,0.0,0.0
428,0.0010605405368094,7.636002645178923e-05,0,other,0.0,0.0
429,0.0038003062501139,0.0004781862714133,0,other,0.0,0.0
430,0.0090335055678249,0.0016601834920163,0,other,0.0,0.0
431,0.007377861149943,0.001044318161712,0,other,0.0,0.0
432,0.0048616244714512,0.0007455495960654,0,other,0.0,0.0
433,0.0024810816671209,0.0003658736140655,0,other,0.0,0.0
434,0.0024760705435935,0.0008051290252739,0,other,0.0,0.0
435,0.0009572077625172,0.0003102244797051,0,other,0.0,0.0
436,0.0016103412375492,0.0004554432127858,0,other,0.0,0.0
437,0.0004104469656613,0.0002537906409129,0,other,0.0,0.0
438,0.0005720203411629,0.0004781582065201,0,other,0.0,0.0
439,0.0027600045167709,0.0011185568336054,0,other,0.0,0.0
440,0.0035223682155493,0.0010228429503007,0,other,0.0,0.0
441,0.0044538185587495,0.0013115776262404,0,other,0.0,0.0
442,0.0021409599882354,0.0004448990133238,0,other,0.0,0.0
443,0.0064304767561576,0.000684238645037,0,other,0.0,0.0
444,0.0098584091186123,0.0006465758414261,0,other,0.0,0.0
445,0.0046742503315677,0.0003504044257263,0,other,0.0,0.0
446,0.0042228108867639,0.0004073513108067,0,other,0.0,0.0
447,0.0013839769330007,0.0001998925213687,0,other,0.0,0.0
448,0.0037543211784453,0.0009859400970677,0,other,0.0,0.0
449,0.0047380410110634,0.0023363840756134,0,other,0.0,0.0
450,0.0032088268134668,0.0011770191436439,0,other,0.0,0.0
451,0.0022044259173041,0.0007396467948672,0,other,0.0,0.0
