Time,Frame,nose_dist,body_dist,freezing,Left,Right
0.04,1,0.0,0.0,0,0.01,0.0
0.08,2,0.0,0.0,0,0.01,0.0
0.12,3,0.0,0.0,0,0.01,0.0
0.16,4,0.0,0.0,0,0.01,0.0
0.2,5,0.0,0.0,0,0.01,0.0
0.24,6,0.0,0.0,0,0.01,0.0
0.28,7,0.0,0.0,0,0.01,0.0
0.32,8,0.0,0.0,0,0.01,0.0
0.36,9,0.0,0.0,0,0.01,0.0
0.4,10,0.0,0.0,0,0.01,0.0
0.44,11,0.0,0.0,0,0.01,0.0
0.48,12,0.0,0.0,0,0.01,0.0
0.52,13,0.0,0.0,0,0.01,0.0
0.56,14,0.0,0.0,0,0.01,0.0
0.6,15,0.0,0.0,0,0.01,0.01
0.64,16,0.0,0.0,0,0.01,0.01
0.68,17,0.0,0.0,0,0.01,0.02
0.72,18,0.0,0.0,0,0.01,0.06
0.76,19,0.0,0.0,0,0.01,0.22
0.8,20,0.0,0.0,0,0.01,0.54
0.84,21,0.0,0.0,0,0.01,0.76
0.88,22,0.0,0.0,0,0.01,0.86
0.92,23,0.0,0.0,0,0.01,0.9
0.96,24,0.0,0.0,0,0.0,0.92
1.0,25,0.0,0.0,0,0.0,0.94
1.04,26,0.0,0.0,0,0.0,0.95
1.08,27,0.0,0.0,0,0.0,0.95
1.12,28,0.0,0.0,0,0.0,0.95
1.16,29,0.0,0.0,0,0.0,0.95
1.2,30,0.0,0.0,0,0.0,0.95
1.24,31,0.0,0.0,0,0.0,0.95
1.28,32,0.0,0.0,0,0.0,0.95
1.32,33,0.0,0.0,0,0.0,0.95
1.36,34,0.0,0.0,0,0.0,0.95
1.4,35,0.0,0.0,0,0.0,0.96
1.44,36,0.0,0.0,0,0.0,0.96
1.48,37,0.0,0.0,0,0.0,0.96
1.52,38,0.0,0.0,0,0.0,0.96
1.56,39,0.0,0.0,0,0.0,0.96
1.6,40,0.0,0.0,0,0.0,0.96
1.64,41,0.0,0.0,0,0.0,0.96
1.68,42,0.0,0.0,0,0.0,0.95
1.72,43,0.0,0.0,0,0.0,0.95
1.76,44,0.0,0.0,0,0.0,0.94
1.8,45,0.0,0.0,0,0.0,0.92
1.84,46,0.0,0.0,0,0.0,0.88
1.88,47,0.0,0.0,0,0.0,0.71
1.92,48,0.0,0.0,0,0.0,0.41
1.96,49,0.0,0.0,0,0.0,0.11
2.0,50,0.0,0.0,0,0.0,0.03
2.04,51,0.0,0.0,0,0.0,0.01
2.08,52,0.0067623439898959,0.003548971902463,0,0.0,0.01
2.12,53,0.0049987277709177,0.0036704399639057,0,0.0,0.0
2.16,54,0.004767463444695,0.0040110960841366,0,0.0,0.0
2.2,55,0.0062886012406072,0.0057148784372458,0,0.0,0.0
2.24,56,0.0056668566526767,0.0081655725992363,0,0.01,0.0
2.28,57,0.0025463020024039,0.0028691652811879,0,0.01,0.0
2.32,58,0.0019095279368773,0.0011635980438808,0,0.01,0.0
2.36,59,0.0017505769366284,0.0019603498475227,0,0.01,0.0
2.4,60,0.0018851693835229,0.0016880531222166,0,0.01,0.0
2.44,61,0.0032445216282653,0.0014935353217601,0,0.0,0.0
2.48,62,0.0031207431915404,0.0024982436075037,0,0.0,0.0
2.52,63,0.0035693228012668,0.0036420642616463,0,0.0,0.0
2.56,64,0.0047256127451493,0.0051249579960115,0,0.01,0.0
2.6,65,0.0042546927513912,0.0040268367057269,0,0.01,0.0
2.64,66,0.0040158552283316,0.0047509267554312,0,0.01,0.0
2.68,67,0.0051676699205767,0.0049878358073865,0,0.01,0.0
2.72,68,0.0054518129165243,0.006250934417231,0,0.01,0.0
2.76,69,0.0057267481165901,0.0075683089062845,0,0.01,0.0
2.8,70,0.0077884348579865,0.0071733266690728,0,0.01,0.0
2.84,71,0.0056852495929439,0.0048296129331077,0,0.01,0.01
2.88,72,0.0051078357451137,0.0049397583754957,0,0.01,0.0
2.92,73,0.0059604757306065,0.0069600923602583,0,0.01,0.0
2.96,74,0.0071845801432964,0.0072555012602695,0,0.01,0.0
3.0,75,0.008350029484846,0.0086464871465939,0,0.01,0.0
3.04,76,0.0108352186706048,0.0114933160580093,0,0.01,0.0
3.08,77,0.0058249600538291,0.0060262157982436,0,0.01,0.0
3.12,78,0.0035324789240315,0.0044873588026198,0,0.01,0.0
3.16,79,0.004678764443086,0.0047609921370414,0,0.01,0.0
3.2,80,0.0055003390415065,0.0056372392268613,0,0.01,0.0
3.24,81,0.0072880550179311,0.0079186046525476,0,0.0,0.0
3.28,82,0.0109411499171204,0.0124608459175456,0,0.0,0.0
3.32,83,0.0082840749107191,0.0084356913487216,0,0.0,0.0
3.36,84,0.0067303280949684,0.0054884762712729,0,0.0,0.0
3.4,85,0.005529671550152,0.0055049260744953,0,0.0,0.0
3.44,86,0.0057596479246694,0.0064644704075888,0,0.0,0.0
3.48,87,0.006780685573434,0.0070132834077355,0,0.0,0.0
3.52,88,0.0061166671143241,0.0082294226872455,0,0.0,0.0
3.56,89,0.0033793318211028,0.0058580199990678,0,0.0,0.0
3.6,90,0.0035223618340756,0.0053486555556531,0,0.0,0.0
3.64,91,0.0040976962849041,0.0041925052258945,0,0.0,0.0
3.68,92,0.0038833276090283,0.0017643740474497,0,0.0,0.0
3.72,93,0.002409157436334,0.0025394555041719,0,0.01,0.0
3.76,94,0.0022392214224166,0.0017954467142391,0,0.01,0.0
3.8,95,0.0026116864408366,0.0021849309899226,0,0.01,0.0
3.84,96,0.0029991462074595,0.0017046406012917,0,0.01,0.0
3.88,97,0.0026922554372159,0.0015354846886406,0,0.01,0.0
3.92,98,0.0034335291992111,0.00246395302557,0,0.01,0.0
3.96,99,0.0048409187147736,0.0040381751489365,0,0.01,0.0
4.0,100,0.0033769093734988,0.0035274458057059,0,0.01,0.0
4.04,101,0.0051759051025015,0.0045019781746872,0,0.01,0.0
4.08,102,0.0036071196565496,0.0038001308635292,0,0.01,0.0
4.12,103,0.0022786095793006,0.0023014680549056,0,0.01,0.0
4.16,104,0.0024545632688779,0.0024824422785932,0,0.01,0.0
4.2,105,0.0020404446718899,0.0024763545184662,0,0.01,0.0
4.24,106,0.0030371780337255,0.0026004706847891,0,0.01,0.0
4.28,107,0.0047227996087022,0.0030709805002001,0,0.01,0.0
4.32,108,0.0024294667516032,0.001558523884745,0,0.01,0.0
4.36,109,0.0021810993091307,0.0026554935635018,0,0.01,0.0
4.4,110,0.0031307559658423,0.0034869955068691,0,0.01,0.0
4.44,111,0.0046315080470372,0.0041323883099454,0,0.01,0.0
4.48,112,0.0035199477233254,0.003235765734169,0,0.01,0.0
4.52,113,0.003588603503864,0.003277270630989,0,0.01,0.0
4.56,114,0.0035625953959426,0.0028320023964397,0,0.01,0.0
4.6,115,0.0043132207588954,0.0035410403090373,0,0.01,0.0
4.64,116,0.0045209570210162,0.0036189816557917,0,0.01,0.0
4.68,117,0.0044837717801435,0.0027996797477822,0,0.01,0.0
4.72,118,0.0036676659705597,0.0025840418723221,0,0.0,0.0
4.76,119,0.0019943981854184,0.0026857775339929,0,0.0,0.0
4.8,120,0.0006145780801792,0.0020560764145857,0,0.0,0.0
4.84,121,0.0022218414439188,0.0012432229440426,0,0.0,0.0
4.88,122,0.0093035314859004,0.0005649974969067,0,0.0,0.0
4.92,123,0.0067409132044012,0.0005466329983733,0,0.0,0.0
4.96,124,0.0043521123214319,0.0014487558991804,0,0.0,0.0
5.0,125,0.0051700122078078,0.0028044749815788,0,0.01,0.0
5.04,126,0.0064483306896852,0.0045664043042194,0,0.01,0.0
5.08,127,0.0037888280878278,0.0047016991928617,0,0.01,0.0
5.12,128,0.0034355949884557,0.002800442685369,0,0.02,0.0
5.16,129,0.003881827463136,0.0053488600568287,0,0.04,0.0
5.2,130,0.001702468441091,0.0027235283192872,0,0.05,0.0
