Time,Frame,nose_dist,body_dist,freezing,Left,Right
0.04,1,0.0,0.0,0,0.01,0.0
0.08,2,0.0,0.0,0,0.01,0.0
0.12,3,0.0,0.0,0,0.01,0.0
0.16,4,0.0,0.0,0,0.01,0.01
0.2,5,0.0,0.0,0,0.01,0.01
0.24,6,0.0,0.0,0,0.0,0.01
0.28,7,0.0,0.0,0,0.0,0.01
0.32,8,0.0,0.0,0,0.0,0.01
0.36,9,0.0,0.0,0,0.0,0.02
0.4,10,0.0,0.0,0,0.0,0.03
0.44,11,0.0,0.0,0,0.0,0.04
0.48,12,0.0,0.0,0,0.0,0.02
0.52,13,0.0,0.0,0,0.0,0.01
0.56,14,0.0,0.0,0,0.01,0.01
0.6,15,0.0,0.0,0,0.01,0.01
0.64,16,0.0,0.0,0,0.01,0.0
0.68,17,0.0,0.0,0,0.01,0.0
0.72,18,0.0,0.0,0,0.01,0.0
0.76,19,0.0,0.0,0,0.01,0.0
0.8,20,0.0,0.0,0,0.01,0.0
0.84,21,0.0,0.0,0,0.01,0.0
0.88,22,0.0,0.0,0,0.01,0.0
0.92,23,0.0,0.0,0,0.01,0.0
0.96,24,0.0,0.0,0,0.01,0.0
1.0,25,0.0,0.0,0,0.01,0.0
1.04,26,0.0,0.0,0,0.01,0.0
1.08,27,0.0,0.0,0,0.01,0.0
1.12,28,0.0,0.0,0,0.01,0.0
1.16,29,0.0,0.0,0,0.01,0.01
1.2,30,0.0,0.0,0,0.01,0.01
1.24,31,0.0,0.0,0,0.0,0.01
1.28,32,0.0,0.0,0,0.0,0.01
1.32,33,0.0,0.0,0,0.0,0.01
1.36,34,0.0,0.0,0,0.0,0.01
1.4,35,0.0,0.0,0,0.0,0.01
1.44,36,0.0,0.0,0,0.0,0.01
1.48,37,0.0,0.0,0,0.0,0.01
1.52,38,0.0,0.0,0,0.0,0.01
1.56,39,0.0,0.0,0,0.0,0.01
1.6,40,0.0,0.0,0,0.0,0.02
1.64,41,0.0,0.0,0,0.01,0.04
1.68,42,0.0,0.0,0,0.01,0.12
1.72,43,0.0,0.0,0,0.01,0.32
1.76,44,0.0,0.0,0,0.01,0.63
1.8,45,0.0,0.0,0,0.0,0.78
1.84,46,0.0,0.0,0,0.0,0.86
1.88,47,0.0,0.0,0,0.0,0.9
1.92,48,0.0,0.0,0,0.0,0.92
1.96,49,0.0,0.0,0,0.0,0.92
2.0,50,0.0,0.0,0,0.0,0.91
2.04,51,0.0,0.0,0,0.0,0.89
2.08,52,0.0046641992171989,0.0041253537750935,0,0.01,0.85
2.12,53,0.0010754975216114,0.001017324341368,0,0.01,0.79
2.16,54,0.0003840151182517,0.0004711336890364,0,0.01,0.78
2.2,55,0.0026705188332292,0.0026473474130287,0,0.01,0.79
2.24,56,0.0055766426623262,0.0042529072782313,0,0.01,0.87
2.28,57,0.0038619535439517,0.0036185207057354,0,0.01,0.91
2.32,58,0.0018404280349714,0.0015746566032012,0,0.0,0.93
2.36,59,0.0012166881036136,0.000685252872669,0,0.0,0.95
2.4,60,0.0012383640994772,0.0014752361280297,0,0.0,0.95
2.44,61,0.0002922537953224,0.0003611281952353,0,0.0,0.96
2.48,62,0.0003318297836657,9.780973848866755e-05,0,0.0,0.96
2.52,63,0.0017908591823419,0.0009976975552939,0,0.0,0.95
2.56,64,0.004263186598355,0.003861277151454,0,0.0,0.91
2.6,65,0.0084291910033824,0.0070097115807651,0,0.0,0.8
2.64,66,0.0097192252814659,0.006463409571662,0,0.0,0.52
2.68,67,0.0105776976744905,0.00518946129692,0,0.0,0.11
2.72,68,0.0148168375151225,0.0036236307244862,0,0.0,0.02
2.76,69,0.022903268320964,0.0031103759179243,0,0.0,0.01
2.8,70,0.0162424070411523,0.0045766660819424,0,0.0,0.01
2.84,71,0.0165271318943055,0.0095502854041301,0,0.01,0.0
2.88,72,0.0133496003245263,0.0087321849265788,0,0.01,0.0
2.92,73,0.0155297625640814,0.0121326850639822,0,0.01,0.0
2.96,74,0.005041601069112,0.0045550172339028,0,0.01,0.0
3.0,75,0.0086237745918319,0.0097446394849162,0,0.01,0.0
3.04,76,0.0106287412079227,0.0125326200595191,0,0.01,0.0
3.08,77,0.0050605880653381,0.006278822559648,0,0.01,0.0
3.12,78,0.003837169567525,0.0039120724185766,0,0.01,0.01
3.16,79,0.0080507945615046,0.0044062513189177,0,0.01,0.01
3.2,80,0.0091837791310932,0.0072523252540031,0,0.01,0.0
3.24,81,0.0053377882228701,0.0054984667129659,0,0.01,0.0
3.28,82,0.0034707202509234,0.0045496748252975,0,0.01,0.0
3.32,83,0.0040583405321888,0.0066014163451771,0,0.01,0.0
3.36,84,0.0064366716685831,0.0069096325422445,0,0.01,0.0
3.4,85,0.0059971436791996,0.0047045858007395,0,0.01,0.0
3.44,86,0.0073745797055237,0.0051290534364295,0,0.01,0.0
3.48,87,0.0094015739934464,0.0092196786323743,0,0.01,0.0
3.52,88,0.0129981559123604,0.0127354939543609,0,0.0,0.0
3.56,89,0.0076175588312714,0.0080071615018012,0,0.0,0.0
3.6,90,0.0052826975918077,0.0054952322694885,0,0.0,0.0
3.64,91,0.0018994840923508,0.0021025448186798,0,0.0,0.0
3.68,92,0.0042843124295116,0.0047247249849334,0,0.0,0.0
3.72,93,0.0061367388649631,0.0050664937705701,0,0.0,0.0
3.76,94,0.0047495226113581,0.0058046237985857,0,0.0,0.0
3.8,95,0.0071950619999124,0.0078325048689312,0,0.0,0.0
3.84,96,0.0060576394748293,0.0050438427799112,0,0.0,0.0
3.88,97,0.0053404771383514,0.0063039046339088,0,0.0,0.0
3.92,98,0.0057326644943509,0.0067507408118431,0,0.0,0.0
3.96,99,0.0057338983048521,0.0057069027769305,0,0.0,0.0
4.0,100,0.0060953588504604,0.0047697488700058,0,0.0,0.0
4.04,101,0.0087220261964425,0.007960924685132,0,0.01,0.0
4.08,102,0.0084045694519129,0.007387287166501,0,0.01,0.0
4.12,103,0.0100229996675799,0.0088256674837415,0,0.01,0.0
4.16,104,0.0031917328737037,0.0030404194155011,0,0.01,0.0
4.2,105,0.0052829340889084,0.0060047011997841,0,0.01,0.0
4.24,106,0.0071625262437387,0.008933179474533,0,0.01,0.0
4.28,107,0.0030718305948983,0.0050201980057492,0,0.01,0.0
4.32,108,0.0031096377858874,0.0028669341726172,0,0.01,0.0
4.36,109,0.0007385190212583,0.0005817534625732,0,0.01,0.0
4.4,110,0.0011375308998897,0.0003322231424504,0,0.01,0.0
4.44,111,0.0026793188220067,0.0014710419609098,0,0.01,0.0
4.48,112,0.0009881691227158,0.0009890793982143,0,0.01,0.0
4.52,113,0.0023495782474582,0.0001782083630206,0,0.01,0.0
4.56,114,0.0008461565439231,0.0003223911581548,0,0.01,0.0
4.6,115,0.0029457203842836,0.0017525830868497,0,0.01,0.0
4.64,116,0.0026249912930984,0.0025059177694462,0,0.01,0.0
4.68,117,0.0020197233463428,0.001321693818731,0,0.01,0.0
4.72,118,0.0026045574847421,0.0002909646842064,0,0.01,0.0
4.76,119,0.0007154129714462,4.9008150122867285e-05,0,0.01,0.0
4.8,120,0.0013311343159573,5.423639145474506e-05,0,0.01,0.0
4.84,121,0.0049461310249637,0.0003731289424952,0,0.01,0.0
4.88,122,0.0025519008030913,0.0011904186387463,0,0.01,0.0
4.92,123,0.0053565341534816,0.0023073590209513,0,0.0,0.0
4.96,124,0.0078163655952066,0.0036493995459196,0,0.0,0.0
5.0,125,0.0090373932229019,0.0065780644029452,0,0.01,0.0
5.04,126,0.0054140133514295,0.0047065562567343,0,0.01,0.0
5.08,127,0.0032175940787402,0.0026481728831336,0,0.01,0.0
5.12,128,0.0028978958484343,0.0021860962448627,0,0.01,0.0
5.16,129,0.0016292192180152,0.0015885646141865,0,0.01,0.0
5.2,130,0.0054065114531544,0.0061451577427076,0,0.01,0.0
