Time,Frame,nose_dist,body_dist,freezing,body,Mice,Object
4.13,62,0.0108158793134741,0.0057665618028381,0,red_chamber,0,0
4.2,63,0.0106852610765777,0.0028972388752564,0,red_chamber,0,0
4.27,64,0.0148818379146218,0.0039467849082292,0,red_chamber,0,0
4.33,65,0.0154184535611636,0.0036275356852984,0,red_chamber,0,0
4.4,66,0.009793106934395,0.0026477955136984,0,red_chamber,0,0
4.47,67,0.0037594256319168,0.003748233792025,0,red_chamber,0,0
4.53,68,0.0050533587961767,0.0034809234347279,0,red_corner,0,0
4.6,69,0.0123216281401179,0.0118343159553415,0,red_corner,0,0
4.67,70,0.021077761617851,0.0228331293425453,0,red_corner,0,0
4.73,71,0.0212777861023726,0.0197806306472401,0,red_corner,0,0
4.8,72,0.0171359759615478,0.0150644889973107,0,red_corner,0,0
4.87,73,0.0128963785604225,0.0134888576614632,0,red_corner,0,0
4.93,74,0.0095285187453192,0.0144397394775116,0,red_corner,0,0
5.0,75,0.0029255950715064,0.0085763343018066,0,red_corner,0,0
5.07,76,0.0012559668508975,0.0049170712100108,0,red_corner,0,0
5.13,77,0.0025840019979142,0.0031725600649542,0,red_corner,0,0
5.2,78,0.0047332427744259,0.0046065922685547,0,red_corner,0,0
5.27,79,0.0082447233044754,0.0075489731782198,0,red_corner,0,0
5.33,80,0.0220180309688551,0.0125058063812398,0,red_corner,0,0
5.4,81,0.018735772226329,0.0268416969978628,0,center,0,0
5.47,82,0.0155022848283378,0.0150156644482925,0,center,0,0
5.53,83,0.0130372731500126,0.0089601157842653,0,center,0,0
5.6,84,0.0102269672706238,0.0107137411160407,0,center,0,0
5.67,85,0.0104301797735988,0.012321111367888,0,center,0,0
5.73,86,0.0097473325365924,0.0097249407959782,0,center,0,0
5.8,87,0.0113794821576598,0.0097606200709827,0,center,0,0
5.87,88,0.0113429678838231,0.0092681623795997,0,center,0,0
5.93,89,0.0130680951701117,0.0128488914258297,0,center,0,0
6.0,90,0.0130928750895591,0.0124999033117052,0,center,0,0
6.07,91,0.0121487987166219,0.0109261894139752,0,center,0,0
6.13,92,0.0050716092488502,0.007716233697589,0,center,0,0
6.2,93,0.0087741910843241,0.0015335937092812,0,center,0,0
6.27,94,0.0100905545878769,0.0019800643418081,0,center,0,0
6.33,95,0.009126855795733,0.0024305331177674,0,center,0,0
6.4,96,0.0113528904078407,0.0022594697937953,0,center,0,0
6.47,97,0.0118883813398175,0.0031466685255484,0,center,0,0
6.53,98,0.0083710877495365,0.0032391542577157,0,center,0,0
6.6,99,0.0073947219434821,0.0042633664324554,0,center,0,0
6.67,100,0.0102614934945355,0.0058667215648227,0,center,0,0
6.73,101,0.011426078431407,0.0082424034019406,0,center,0,0
6.8,102,0.0085860844193288,0.0077178449494304,0,center,0,0
6.87,103,0.0056630683765886,0.0019099841684192,0,center,0,0
6.93,104,0.0126023934483104,0.0006551687011518,0,center,0,0
7.0,105,0.0128964042744778,0.0008207449280371,0,center,0,0
7.07,106,0.0123988853135463,0.00433923455347,0,center,0,0
7.13,107,0.0129036030392261,0.0079820912786061,0,center,0,0
7.2,108,0.0138670433747658,0.0137245927476117,0,center,0,0
