nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y,blue_x,blue_y,red_x,red_y
388.88348388671875,411.6268878158127,406.6524963378906,408.14169575777885,393.974853515625,390.26478987745253,397.5987243652344,403.8254774377839,403.7220153808594,396.2789641375202,436.6747436523438,387.6359004634851,421.08233642578125,412.5487007583588,405.5918884277344,378.7291890448972,439.9222106933594,410.70194865957694,423.7338562011719,371.00278083797167,461.86730957031256,404.6210632324219,442.13632202148443,365.8336154287523,477.44186401367193,378.20968627929693,503.9042053222656,349.5332428709326,519.1976318359375,333.6032564874698,138.0,111.0,840.0,111.0
388.5017191329123,424.9831269868922,406.28206957279576,415.1760126000361,392.94715344075337,399.4913914183054,396.96936190362055,413.70562236775675,402.9542258765921,404.2633041969626,434.55022391445385,389.36041551946244,420.2634675814159,417.9270137591199,403.81104226975276,386.2884728295543,438.44009743544433,411.42848289789845,422.46671283401946,376.0581380299168,460.73801441432533,404.10937111939376,440.05870794401454,366.51167734068036,474.8257335534187,377.9359700699523,501.7975836632868,350.58854771615796,518.1046355072228,345.1550813484528,138.0,111.0,840.0,111.0
386.2387961019324,441.1967498729179,404.41030565152437,427.0802021983635,388.0173609217745,412.42349054691783,393.7370447205694,427.43032363398,399.2124237268933,415.8940594416746,424.61275323754006,395.79709990403586,416.42416512968884,426.1602892242162,395.21062848600735,397.4216747664558,431.3843583824682,414.35758635834543,415.1885144148535,383.39450266978133,454.3028186658181,401.4207433716918,429.0427777198459,370.3313672583957,460.34881686910853,376.605281213083,489.9399442742234,352.7703122980715,510.92794285959855,391.396111626968,138.0,111.0,840.0,111.0
382.90709331023913,457.02167278701825,402.1878851219453,440.65692578725213,383.2274120575392,428.8279819113199,389.97143277356656,442.2077258041378,395.2897527179315,430.7152212850035,415.46574992735526,402.85901984483286,413.0277113443386,435.2987129010065,386.3689113718715,412.7755164909396,424.9730197969957,418.84884268163245,402.5088791797316,394.28613951273445,444.2196583939975,398.35626856555507,413.9317274521965,377.7630513170164,439.5450081609352,375.3972252794648,470.9048909414562,355.7254018083061,492.65424349396784,396.00628609921654,138.0,111.0,840.0,111.0
382.1308083004575,471.41427851224995,400.57491314648905,454.6860815819334,380.0825116212872,446.7685543665467,387.9966733156467,457.11175786712397,392.383598002029,446.2132531503381,408.17372539223766,409.8718859226919,411.06657733127554,444.5559075403559,380.05131240361845,431.3163998188487,421.494317812654,424.95694987019033,389.07013311416193,406.6487841699959,436.82940260015613,400.13594690562195,400.72784589637905,386.15047405482045,426.66904058676437,375.9339188508073,452.7912396126095,358.1442750916882,465.2531468947433,367.5211159217402,138.0,111.0,840.0,111.0
382.5750471347866,482.2481080086199,400.22759628263634,465.0491280193857,378.56418500552076,458.70812778908453,387.3760854311281,468.0579870339607,390.88772184452296,457.180424997487,404.8027111026321,416.6918690789789,410.7989083877418,453.5566614799578,378.7262198805476,443.574930504967,419.0935825490004,432.074819581123,383.2584667560618,417.26471129567557,434.5795090018749,410.2373284258572,392.74511608643496,393.2287946774196,424.16355631860205,379.44903665349176,442.7047851167467,358.54325754353374,457.09085874893935,357.6408719048245,138.0,111.0,840.0,111.0
384.2699283749095,490.1470041770907,400.2988128655603,471.41838092205927,378.40674284073344,465.40663606984236,387.38968797110056,475.53961333763357,390.71966269164966,462.845262030645,404.2958984375,420.22184746666255,411.1312673935082,458.3557905088599,378.09072266243305,449.5796184561428,418.60833389553795,436.30692461972825,382.45858764648443,421.6277343333438,434.3448791503906,414.44328028206803,391.1340322772023,395.7781046683948,423.5740493230026,381.9413876620343,440.1187359852414,358.2514201908414,457.68240241079354,356.90240478515625,138.0,111.0,840.0,111.0
385.3628573047812,492.1135165245279,400.75358803018315,473.49948449884624,378.8227700755254,467.5489233286624,387.9485431679756,477.72329533420384,391.04814261261555,464.0113797885379,404.2474187616296,421.06432776085387,411.3061354325716,459.20656616964436,377.1469009803437,451.4386001893092,418.54816651101356,437.3263459335525,382.4080312857134,422.7431768633097,434.25281447895344,415.41568315598414,390.8029732721435,396.35822266222056,423.01072166593127,382.3879371071043,439.66269545818375,358.51261028368276,457.2729151042661,357.1817823726529,138.0,111.0,840.0,111.0
388.57816430057443,493.9327877069253,401.841170915865,475.75794676171415,379.92252311046803,470.66975640895987,389.8883747757287,480.1685141959366,391.43681791524534,466.2477343090779,403.4938602922501,423.177603527903,411.7523854401994,460.2129961424876,376.5383842598789,454.7352550717694,417.96234055578776,439.0220133833446,382.0180284954357,424.8063128266492,432.9632316416991,416.9144809776728,390.157874162811,398.28347079969797,421.6207468548698,383.8527869697575,438.7369451916458,360.8556769171702,456.9651595414406,358.36613139093043,138.0,111.0,840.0,111.0
395.34403330503227,502.2297308896997,403.9875927391728,481.2561287279129,383.21695201038256,479.74726498464156,394.5839409601952,487.9995680110222,392.6334436723627,473.8859380847538,401.0794763081291,431.0897406389354,412.16495135631953,464.6182525915957,376.41475803992785,465.0007624839162,416.30309507281703,445.98896018568337,381.216518343851,433.3154025138948,429.1161975864673,423.5259051629151,388.0361542265372,406.8797452780971,417.361462274168,391.41841776722526,434.8207116801886,366.28350820039736,453.16605522902546,358.9019153379793,138.0,111.0,840.0,111.0
