nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y,blue_cyl_x,blue_cyl_y,red_cyl_x,red_cyl_y
476.70297241210943,522.949462890625,498.0690002441406,533.3519897460938,500.2677612304688,516.80126953125,492.5045471191406,523.620928632838,503.30502319335943,523.8641967773438,536.8660888671875,527.5646972656251,512.1416625976562,541.5834350585938,516.32080078125,511.47467041015625,533.1510620117188,541.367265119452,532.43359375,513.9716186523438,560.0834960937501,542.0934530848116,547.1937255859375,508.9197387695313,581.4817504882812,510.8015950425547,605.8645629882812,467.03373059408887,581.614934035235,427.1449857847213,138.0,111.0,840.0,111.0
472.93939992096733,522.949462890625,494.7060299175172,533.1375682220042,496.63690870660537,516.473153316954,488.82168607831653,523.625025058543,499.61525171696144,523.6780059819764,533.5642715795443,527.3057057169449,508.84735996442106,541.4199913252183,512.5708866822415,511.0219632567622,529.6370268216165,541.426846714221,529.232320507349,513.6291230452886,555.2611798810804,543.5049353952992,544.2724036848022,508.98212055605666,578.1357287538295,516.7703414006515,604.097735722746,480.4126606848345,589.1433317718768,434.4584783325191,138.0,111.0,840.0,111.0
457.8460004696577,523.3389860173609,477.62109916851864,532.2776539459646,478.54128613679865,515.0838484524594,470.29801030628937,523.6222893945821,481.3985437742185,522.8743286235652,516.8430356648953,526.0697885110935,492.27573360673085,540.4209662314778,494.2962849872247,509.09341598859095,511.6059697523068,540.9490339818896,513.2943033792736,512.1536361180652,531.190409545556,544.5421144495767,530.1425644799409,509.1355955470378,561.1063845489031,525.5496847406765,595.0340673140075,497.26272092941906,593.2283694882517,448.5663023620873,138.0,111.0,840.0,111.0
450.3189875015726,524.9011262873266,458.1573424999158,531.6875707860405,458.52031889269574,514.0785385792286,449.5046727327875,523.381062818679,462.16704060638006,522.0933498123206,497.03344452122695,524.8743709304532,474.1172720479581,538.8492705981977,475.1083523271142,507.9494352891763,490.8650190974225,538.4566365972892,495.2164577751557,510.94103674140933,505.45246784938325,544.4650689320173,515.0987802656566,508.5892400201991,541.1549301345633,529.77889151143,573.9431123409568,518.4416608191904,598.7376078686991,473.11052831910985,138.0,111.0,840.0,111.0
431.7531437821708,523.7135367075158,446.3323135491671,529.6351722742529,445.4433113457759,512.2316332502706,436.6089974359178,521.9392947254817,450.14217992035975,520.3238232208657,482.2018677275176,523.3421560054594,463.6640793860877,537.6138493783944,461.7959103186197,506.3594706026377,479.7974790450984,534.0888059824697,480.1332594922841,508.19907124218116,491.67149431072016,542.3943421733766,500.45749700532906,506.3979609116218,527.3715458435428,528.6126983868053,526.2804313019773,531.5898885935611,593.0173209190807,493.2579437269532,138.0,111.0,840.0,111.0
411.1142936436478,515.2858785446509,434.9827261237467,525.2668369638881,437.2336580250376,508.9824822855117,427.6591376394954,517.7668692773691,439.50464486916195,517.2778006612274,472.4565199449394,519.3390222050682,452.1253065420466,533.2700786592585,454.69045074473746,502.66869905949955,469.3794570175665,529.8856291910938,466.67335179070864,503.8687101050215,482.84911355577253,537.3474482789907,485.8812539781906,500.8674268719469,516.6125478719906,521.4382917002595,517.0090334821973,529.7236851009484,564.8050057410755,497.078454957644,138.0,111.0,840.0,111.0
392.8339664915792,504.4012994841571,415.9011629935545,516.5759854035629,419.980982450749,500.5040601426926,410.2015827999727,508.0700681726685,420.1298975095125,509.5424247760738,457.4906018612732,515.055047577506,431.44575631549844,527.0642407192997,436.4016135730374,496.1306429078323,450.78664887151615,527.2282711986911,452.69338175746,500.04430445702087,470.5566785733198,533.6992685453031,471.8086644800138,497.8028330950909,503.65542604672487,519.4830064949666,525.511779506084,513.1847011295204,558.0862040095163,496.90329553063737,138.0,111.0,840.0,111.0
376.33615576155904,497.50216416784605,396.6984000445399,510.72838014126916,402.2178831341431,495.65868477806623,391.37463475991945,501.4828894628869,401.77217967543737,504.92699821785806,441.44121190719636,513.5848929401939,413.1310131660916,523.5190224117646,419.56111875133746,492.48917196776677,431.7431960199776,525.0484999844249,438.4594287888984,498.4368844042948,451.6481906187545,533.1290382899299,459.542923444543,497.96455556640933,486.739182710779,520.2702376287801,525.4934092225378,511.2893326538537,559.3534932561088,497.42601590675616,138.0,111.0,840.0,111.0
366.23417167853205,491.45493969934574,382.5736371296512,508.2636777220024,391.082095511955,492.67226106005126,379.0950086620742,496.62786396085824,390.8516841558271,503.24963833501937,431.3918714121065,514.0488517653232,399.7366762181682,522.0142115357642,408.9933909830081,491.9812930341038,420.43006865047266,525.055131159193,429.57505624020575,498.6695188103856,440.0372591064603,534.2804282091977,452.3436046534579,500.4691602539032,474.5543395828545,524.2022585306423,516.740406944436,521.1893374056563,559.3140920951583,500.91228339167145,138.0,111.0,840.0,111.0
360.1209993037087,491.23136349829826,376.3887970949608,508.3685325383409,386.2503387761202,492.53600717421307,373.9246199682908,496.3440029680627,386.0958540000254,503.33529016286377,426.413883329905,516.53892546694,393.23283864375344,522.0372023162774,403.4805121070051,492.34579364370427,415.24129080969317,527.3112957988152,425.1528118005703,500.5097109259426,436.1588336533464,537.6559021532163,447.42719873778947,501.0936889648438,470.1195202403312,527.4301527663589,513.7968081621988,527.2767620693963,556.9569005330479,506.4751800058048,138.0,111.0,840.0,111.0
