Time,Frame,nose_dist,body_dist,freezing,darting,Left,Right
0.07,1,0.0,0.0,0,0,0,0
0.13,2,0.0,0.0,0,0,0,0
0.2,3,0.0,0.0,0,0,0,0
0.27,4,0.0,0.0,0,0,0,0
0.33,5,0.0,0.0,0,0,0,0
0.4,6,0.0,0.0,0,0,0,0
0.47,7,0.0,0.0,0,0,0,0
0.53,8,0.0,0.0,0,0,0,0
0.6,9,0.0,0.0,0,0,0,0
0.67,10,0.0,0.0,0,0,0,0
0.73,11,0.0,0.0,0,0,0,0
0.8,12,0.0,0.0,0,0,0,0
0.87,13,0.0,0.0,0,0,0,0
0.93,14,0.0,0.0,0,0,0,0
1.0,15,0.0,0.0,0,0,0,0
1.07,16,0.0,0.0,0,0,0,0
1.13,17,0.0,0.0,0,0,0,0
1.2,18,0.0,0.0,0,0,0,0
1.27,19,0.0,0.0,0,0,0,0
1.33,20,0.0,0.0,0,0,0,0
1.4,21,0.0,0.0,0,0,0,0
1.47,22,0.0,0.0,0,0,0,0
1.53,23,0.0,0.0,0,0,0,0
1.6,24,0.0,0.0,0,0,0,0
1.67,25,0.0,0.0,0,0,0,0
1.73,26,0.0,0.0,0,0,0,0
1.8,27,0.0,0.0,0,0,0,0
1.87,28,0.0,0.0,0,0,0,0
1.93,29,0.0,0.0,0,0,0,0
2.0,30,0.0,0.0,0,0,0,0
2.07,31,0.0,0.0,0,0,0,0
2.13,32,0.0086532038600713,0.0066098593928918,0,0,0,0
2.2,33,0.0111471819361025,0.0127648943125504,0,0,0,0
2.27,34,0.0116418580887597,0.0107319310125961,0,0,0,0
2.33,35,0.011212425488136,0.009848018852246,0,0,0,0
2.4,36,0.0106253712629818,0.0080186055609107,0,0,0,0
2.47,37,0.0081602047419844,0.0060490013664613,0,0,0,0
2.53,38,0.008852813239839,0.0080884360968661,0,0,0,0
2.6,39,0.0107092290919631,0.0105545296763014,0,0,0,0
2.67,40,0.0117368963712685,0.0106574794320096,0,0,0,0
2.73,41,0.0112743091735702,0.0095840683541187,0,0,0,0
2.8,42,0.0116976052061868,0.0113302940790921,0,0,0,0
2.87,43,0.0113738892700479,0.0118183721449937,0,0,0,0
2.93,44,0.010567305565156,0.0127994805533139,0,0,0,0
3.0,45,0.0116925132385493,0.0115980482800852,0,0,0,0
3.07,46,0.0114785395211968,0.011307856813532,0,0,0,0
3.13,47,0.0113236416355906,0.0095857709985459,0,0,0,0
3.2,48,0.01034769716329,0.0100761083142191,0,0,0,0
3.27,49,0.0104311149915085,0.013288677145079,0,0,0,0
3.33,50,0.014378715288002,0.0158400554670222,0,0,0,0
3.4,51,0.0154653165245692,0.0140631641306843,0,0,0,0
3.47,52,0.0139553660235255,0.0127717217573784,0,0,0,0
3.53,53,0.0115654624348572,0.0128231595380798,0,0,0,0
3.6,54,0.008459491699158,0.0097604731071218,0,0,0,0
3.67,55,0.0086660954792847,0.0054918711262221,0,0,0,0
3.73,56,0.0096159166440152,0.0050401804974768,0,0,0,0
3.8,57,0.0079918712337173,0.0037367246082915,0,0,0,0
3.87,58,0.0039583729984465,0.0021450094875577,0,0,0,0
3.93,59,0.0051571077888182,0.0012212056526481,0,0,0,0
4.0,60,0.0052783258916257,0.0005373038316799,0,0,0,0
4.07,61,0.0059298646003513,0.0006283708476929,0,0,0,0
4.13,62,0.0062574443622042,0.0017300457382751,0,0,0,0
4.2,63,0.0026681517623583,0.0007153107720226,0,0,0,0
4.27,64,0.00144834624219,0.0004233410917815,0,0,0,0
4.33,65,0.0100745758123746,0.0029602008887469,0,0,0,0
4.4,66,0.0152692211350356,0.0065135830611271,0,0,0,0
4.47,67,0.0089978733277883,0.0066456566085212,0,0,0,0
4.53,68,0.0017844415415855,0.0022720912350317,0,0,0,0
4.6,69,0.0038113607524222,0.0002287493881098,0,0,0,0
4.67,70,0.0133316662476826,0.0004902593757244,0,0,0,0
4.73,71,0.0136417619570685,0.0012022436151588,0,0,0,0
4.8,72,0.0112559741304737,0.0052218890088864,0,0,0,0
4.87,73,0.0134605224602518,0.0108037342401956,0,0,0,0
4.93,74,0.0114417305718661,0.0099072279002549,0,0,0,0
5.0,75,0.0099997952518281,0.0108821967657447,0,0,0,0
