Time,Frame,nose_dist,body_dist,freezing,darting,Left,Right
0.07,1,0.0,0.0,0,0,0,0
0.13,2,0.0,0.0,0,0,0,0
0.2,3,0.0,0.0,0,0,0,0
0.27,4,0.0,0.0,0,0,0,0
0.33,5,0.0,0.0,0,0,0,0
0.4,6,0.0,0.0,0,0,0,0
0.47,7,0.0,0.0,0,0,0,0
0.53,8,0.0,0.0,0,0,0,0
0.6,9,0.0,0.0,0,0,0,0
0.67,10,0.0,0.0,0,0,0,0
0.73,11,0.0,0.0,0,0,0,0
0.8,12,0.0,0.0,0,0,0,0
0.87,13,0.0,0.0,0,0,0,0
0.93,14,0.0,0.0,0,0,0,0
1.0,15,0.0,0.0,0,0,0,0
1.07,16,0.0,0.0,0,0,0,0
1.13,17,0.0,0.0,0,0,0,0
1.2,18,0.0,0.0,0,0,0,0
1.27,19,0.0,0.0,0,0,0,0
1.33,20,0.0,0.0,0,0,0,0
1.4,21,0.0,0.0,0,0,0,0
1.47,22,0.0,0.0,0,0,0,0
1.53,23,0.0,0.0,0,0,0,0
1.6,24,0.0,0.0,0,0,0,0
1.67,25,0.0,0.0,0,0,0,0
1.73,26,0.0,0.0,0,0,0,0
1.8,27,0.0,0.0,0,0,0,0
1.87,28,0.0,0.0,0,0,0,0
1.93,29,0.0,0.0,0,0,0,0
2.0,30,0.0,0.0,0,0,0,0
2.07,31,0.0,0.0,0,0,0,0
2.13,32,0.0129902402805948,0.0140474341237798,0,0,0,0
2.2,33,0.0142347428131368,0.0150366257441721,0,0,0,0
2.27,34,0.0168314231127816,0.0177416944307268,0,0,0,0
2.33,35,0.0211832727217427,0.0212090257765387,0,0,0,0
2.4,36,0.0254238110414702,0.0243245648030539,0,0,0,0
2.47,37,0.0248946534377015,0.0220868048337003,0,0,0,0
2.53,38,0.020355139149538,0.0196511251293813,0,0,0,1
2.6,39,0.0162355128411703,0.0157883715796811,0,0,0,1
2.67,40,0.012628973389328,0.0082385846869748,0,0,0,1
2.73,41,0.0078502006511076,0.0040876630768782,0,0,0,1
2.8,42,0.0026889061920677,0.0022479636190488,0,0,0,1
2.87,43,0.002016235100364,0.0001595788694569,0,0,0,1
2.93,44,0.0076628038906867,0.0025120652948028,0,0,0,1
3.0,45,0.0119441114503826,0.0024799369569181,0,0,0,0
3.07,46,0.0079413740016215,0.0035269500685023,0,0,0,0
3.13,47,0.0078170916152658,0.0032772006379736,0,0,0,0
3.2,48,0.0095622989984216,0.0032310575933349,0,0,0,0
3.27,49,0.012861641205853,0.0030653449121575,0,0,0,0
3.33,50,0.0133150888304202,0.0029249603187481,0,0,0,0
3.4,51,0.0090841091533814,0.0021446615200334,0,0,0,0
3.47,52,0.0039728212196421,0.0017135146156306,0,0,0,0
3.53,53,0.0004278254957587,0.001919676638818,0,0,0,0
3.6,54,0.0075496036186754,0.0013041867873419,0,0,0,0
3.67,55,0.0187590745173357,0.0010766226107714,0,0,0,0
3.73,56,0.0196896391623344,0.0011581405643255,0,0,0,0
3.8,57,0.0206805747568225,0.0020561019143842,0,0,0,0
3.87,58,0.016874345832155,0.0062220427179151,0,0,0,1
3.93,59,0.0066235271362272,0.0124436681175712,0,0,0,1
4.0,60,0.0220127462277723,0.0155483930640222,0,0,0,0
4.07,61,0.0417278366407874,0.0196928370248197,0,0,0,0
4.13,62,0.0298119096305099,0.024539584407103,0,0,0,0
4.2,63,0.0251924224588321,0.0244550710411324,0,0,0,0
4.27,64,0.0241583906730633,0.0238541676378632,0,1,0,0
4.33,65,0.0178785672942846,0.0194521055842402,0,1,0,0
4.4,66,0.0032118530977422,0.0137223539710424,0,1,0,0
4.47,67,0.0077456708699573,0.0065976226809769,0,1,0,0
4.53,68,0.0160756294443436,0.0015745299231162,0,1,0,0
4.6,69,0.0220529621722808,0.0049267066676468,0,1,0,0
4.67,70,0.0213063198462095,0.0108355887250899,0,1,0,0
4.73,71,0.0040831647724451,0.0163756699874308,0,1,0,0
4.8,72,0.0080356584092337,0.0208464185521191,0,1,0,0
4.87,73,0.0091701578335021,0.0228535965009231,0,1,0,0
4.93,74,0.0023236035486676,0.022779699286596,0,1,0,0
5.0,75,0.0197796553462184,0.0231159602201879,0,1,0,0
