Frame,nose_dist,body_dist,freezing,darting
1,0.0,0.0,0,0
2,0.0,0.0,0,0
3,0.0,0.0,0,0
4,0.0,0.0,0,0
5,0.0,0.0,0,0
6,0.0,0.0,0,0
7,0.0,0.0,0,0
8,0.0,0.0,0,0
9,0.0,0.0,0,0
10,0.0,0.0,0,0
11,0.0,0.0,0,0
12,0.0,0.0,0,0
13,0.0,0.0,0,0
14,0.0,0.0,0,0
15,0.0,0.0,0,0
16,0.0,0.0,0,0
17,0.0,0.0,0,0
18,0.0,0.0,0,0
19,0.0,0.0,0,0
20,0.0,0.0,0,0
21,0.0,0.0,0,0
22,0.0,0.0,0,0
23,0.0,0.0,0,0
24,0.0,0.0,0,0
25,0.0,0.0,0,0
26,0.0,0.0,0,0
27,0.0,0.0,0,0
28,0.0,0.0,0,0
29,0.0,0.0,0,0
30,0.0,0.0,0,0
31,0.0,0.0,0,0
32,0.0,0.0,0,0
33,0.0,0.0,0,0
34,0.0,0.0,0,0
35,0.0,0.0,0,0
36,0.0,0.0,0,0
37,0.0,0.0,0,0
38,0.0,0.0,0,0
39,0.0,0.0,0,0
40,0.0,0.0,0,0
41,0.0,0.0,0,0
42,0.0,0.0,0,0
43,0.0,0.0,0,0
44,0.0,0.0,0,0
45,0.0,0.0,0,0
46,0.0,0.0,0,0
47,0.0,0.0,0,0
48,0.0,0.0,0,0
49,0.0,0.0,0,0
50,0.0,0.0,0,0
51,0.0,0.0,0,0
52,0.012383505297213444,0.0034961704259248733,0,0
53,0.016821417150223457,0.007388958495324277,0,0
54,0.009290590844066028,0.005400143548275551,0,0
55,0.0050850130753785595,0.004302227485296129,0,0
56,0.0036669412109332717,0.003522811546958335,0,0
57,0.005604182838660614,0.003190927545153684,0,0
58,0.003114588780301273,0.0026196866801728174,0,0
59,0.0032015103857087903,0.0015651435619589496,0,0
60,0.004105525584713057,0.0041173361181762866,0,0
61,0.005587837421278116,0.0076825101761037505,0,0
62,0.008360768486283188,0.009170952050100732,0,0
63,0.005452474258417952,0.006216344430503073,0,0
64,0.005862199157434479,0.005031549804977693,0,0
65,0.005886334349764892,0.005060599748638698,0,0
66,0.005972548646948831,0.005751720012544667,0,0
67,0.010118562282458967,0.010065595613540852,0,0
68,0.007025354558583113,0.007417450610457915,0,0
69,0.005585205812933808,0.006245864831344701,0,0
70,0.005790798317290693,0.006231876178275087,0,0
71,0.007553394682052903,0.008462089721884954,0,0
72,0.010841284672350095,0.011275435719912599,0,0
73,0.008078938786020085,0.00769391444236259,0,0
74,0.006407422897134072,0.006434577619800357,0,0
75,0.00447317196044445,0.005062250119801529,0,0
76,0.005526372165822625,0.003770307707559976,0,0
77,0.008860133575322287,0.007084054839433469,0,0
78,0.005472588555067076,0.004645696717676123,0,0
79,0.00406574760910209,0.0014043179985297276,0,0
80,0.003332237678987342,0.0001863883109543004,0,0
81,0.001842304745894917,0.0003187498557703902,0,0
82,0.0016498787987854974,0.0012382479867845291,0,0
83,0.001287568776171488,0.00031504989405085497,0,0
84,0.0011101517797568736,0.00014215453492270343,0,0
85,0.001520024118730304,0.0002527544813539761,0,0
86,0.0019201005884156017,0.00020239412469459547,0,0
87,0.0015349713687154184,0.00012084773643245949,0,0
88,0.0009817391619198585,0.00017728321727057084,0,0
89,0.001694301240672079,0.0005165281534638741,0,0
90,0.001749079759030955,0.0002287341808152732,0,0
91,0.0013889523343946183,0.00046682101927209485,0,0
92,0.0003049652128528832,0.0008446606403080956,0,0
93,0.0004607948392418783,0.0006881478340601711,0,0
94,0.0032359353764680274,0.0011026527618288116,0,0
95,0.008232112533590323,0.0006598302114441168,0,0
96,0.010015787891917722,0.0007843619628253258,0,0
97,0.009460743513208438,0.0003754122810265434,0,0
98,0.0028055638500205588,0.0007674755952640133,0,0
99,0.001388151075995836,0.0020670131449794524,0,0
100,0.0033755303140067237,0.004835402668986758,0,0
101,0.005643879396946739,0.005203254760652935,0,0
102,0.00691066763765845,0.006897155288732776,0,0
103,0.006033484576646319,0.005988189564487457,0,0
104,0.003748924482080014,0.0051861721337433464,0,0
105,0.004140332732285003,0.004151478293601778,0,0
106,0.004988073223679174,0.0025030219542997293,0,0
107,0.007278116337534102,0.005553145041772004,0,0
108,0.003224357692152999,0.004324002762897557,0,0
109,0.004232789368009415,0.004365046577615649,0,0
110,0.004851403704348652,0.0040576670587608,0,0
111,0.0071126417384057596,0.006037728767356485,0,0
112,0.007912050728729813,0.01121602111243481,0,0
113,0.00467274450495039,0.00490458433657639,0,0
114,0.0010002266807316031,0.0023384792583156836,0,0
115,0.000618055646689434,0.0006685350336818394,0,0
116,0.0021864444138832303,0.0010799248133138584,0,0
117,0.0031884805841134313,0.0029812921481883812,0,0
118,0.002547164989815367,0.0017969377513159187,0,0
119,0.0017246612803367783,0.001347056738657708,0,0
120,0.0015902170902422107,0.0008628009502148883,0,0
121,0.0013943680425050876,0.00019769079209822356,0,0
