Frame,nose_dist,body_dist,freezing,Novel,Known
1,0.0,0.0,0,0,0
2,0.0,0.0,0,0,0
3,0.0,0.0,0,0,0
4,0.0,0.0,0,0,0
5,0.0,0.0,0,0,0
6,0.0,0.0,0,0,0
7,0.0,0.0,0,0,0
8,0.0,0.0,0,0,0
9,0.0,0.0,0,0,0
10,0.0,0.0,0,0,0
11,0.0,0.0,0,0,0
12,0.0,0.0,0,0,0
13,0.0,0.0,0,0,0
14,0.0,0.0,0,0,0
15,0.0,0.0,0,0,0
16,0.0,0.0,0,0,0
17,0.0,0.0,0,0,0
18,0.0,0.0,0,0,0
19,0.0,0.0,0,0,0
20,0.0,0.0,0,0,0
21,0.0,0.0,0,0,0
22,0.0,0.0,0,0,0
23,0.0,0.0,0,0,0
24,0.0,0.0,0,0,0
25,0.0,0.0,0,0,0
26,0.0,0.0,0,0,0
27,0.0,0.0,0,0,0
28,0.0,0.0,0,0,0
29,0.0,0.0,0,0,0
30,0.0,0.0,0,0,0
31,0.0,0.0,0,0,0
32,0.0,0.0,0,0,0
33,0.0,0.0,0,0,0
34,0.0,0.0,0,0,0
35,0.0,0.0,0,0,0
36,0.0,0.0,0,0,0
37,0.0,0.0,0,0,0
38,0.0,0.0,0,0,0
39,0.0,0.0,0,0,0
40,0.0,0.0,0,0,0
41,0.0,0.0,0,0,0
42,0.0,0.0,0,0,0
43,0.0,0.0,0,0,0
44,0.0,0.0,0,0,0
45,0.0,0.0,0,0,0
46,0.0,0.0,0,0,0
47,0.0,0.0,0,0,0
48,0.0,0.0,0,0,0
49,0.0,0.0,0,0,0
50,0.0,0.0,0,0,0
51,0.0,0.0,0,0,0
52,0.0,0.0,0,0,0
53,0.0,0.0,0,0,0
54,0.0,0.0,0,0,0
55,0.0,0.0,0,0,0
56,0.0,0.0,0,0,0
57,0.0,0.0,0,0,0
58,0.0,0.0,0,0,0
59,0.0,0.0,0,0,0
60,0.0,0.0,0,0,0
61,0.0,0.0,0,0,0
62,2.8167112303460188e-05,2.7361104892927048e-05,1,0,0
63,5.000146242634632e-05,2.488477555955326e-05,1,0,0
64,0.0001089301587727,9.744975397424404e-05,1,0,0
65,9.36046782868912e-05,0.00010023671432,1,0,0
66,5.541665829414588e-05,9.008488486268378e-06,1,0,0
67,2.713361811013118e-05,0.0001028359187473,1,0,0
68,2.2561453502034475e-05,5.904766744446025e-05,1,0,0
69,0.0001145122757945,4.320855645602632e-05,1,0,0
70,0.0001153278627714,1.7589382901888914e-05,1,0,0
71,0.0001236299745007,3.275439128319634e-05,1,0,0
72,0.0001225250162834,1.3556126144414211e-05,1,0,0
73,0.0003058244646352,5.298216315362032e-05,1,0,0
74,4.847559260964259e-05,2.530645636045035e-05,1,0,0
75,0.0001630056287484,2.0979138995484485e-05,1,0,0
76,3.0374708552080067e-05,1.4953843280989142e-05,1,0,0
77,4.6183032527695206e-05,8.630188068102868e-06,1,0,0
78,4.284684974929456e-06,1.8176135224718745e-05,1,0,0
79,3.414031991497809e-05,3.3017583557403875e-05,1,0,0
80,2.672219977553626e-05,3.861741195055388e-05,1,0,0
81,3.2668585600331565e-05,5.58353744053345e-05,1,0,0
82,3.388848155499022e-05,8.741829422511822e-06,1,0,0
83,4.209453366054361e-05,2.558739431945939e-05,1,0,0
84,7.386625679506458e-05,4.7135820417993593e-05,1,0,0
85,0.0001682464151408,6.654826424527287e-05,1,0,0
86,4.284243525043574e-05,3.739506776273267e-05,0,0,0
87,4.148235758236295e-05,6.978093237288062e-05,0,0,0
88,0.0001437148316941,2.1658827498835576e-05,0,0,0
89,9.24986735056066e-05,2.4013341653772085e-05,0,0,0
90,6.167418550342376e-05,2.4924651830205955e-05,0,0,0
91,0.0001280241780916,1.42842594429127e-05,0,0,0
92,3.1138450912322555e-05,1.883965274440711e-05,0,0,0
93,2.5347804255685907e-05,1.4748152905013715e-05,0,0,0
94,3.958360786860275e-06,1.1279538810738056e-05,0,0,0
95,4.173439923877949e-05,4.809750969676119e-05,0,0,0
96,3.313244436504036e-05,2.3460279115214976e-05,0,0,0
97,6.568195268347547e-05,0.0001308828090021,0,0,0
98,1.7053228148542814e-05,3.316409868793873e-05,0,0,0
99,0.000746864519721,0.0002310860221041,0,0,0
100,0.0052821281341063,0.001406817306144,0,0,0
101,0.0105059028882719,0.0024048908541697,0,0,0
102,0.0050676181458339,0.0012128156526307,0,0,0
103,0.0025885408729728,0.0001802938207666,0,0,0
104,0.000657514128629,2.2986288736752985e-05,0,0,0
105,0.000825412909557,0.00014027434535,0,0,0
106,0.0010557942858237,0.0003211495958788,0,0,0
107,0.0005552309615684,0.0002251004931769,0,0,0
108,0.0010563003689928,0.0005103797526636,0,0,0
109,0.0004380275312733,0.0005628727253201,0,0,0
110,0.0002790072797513,0.0002981591315162,0,0,0
111,0.0015413295570406,0.000754412248,0,0,0
112,0.0040486767505957,0.0009911950021279,0,0,0
113,0.0067076238190723,0.0009229168698351,0,0,0
114,0.0032573614403093,0.0005667204242019,0,0,0
115,0.0018036145129998,0.0006249945321998,0,0,0
116,0.0007459968125137,0.0004726262118845,0,0,0
117,0.0018351196567685,0.0017003915365479,0,0,0
118,0.0023548127746887,0.0022669767557482,0,0,0
119,0.0016148087729353,0.0018122080828625,0,0,0
120,0.0024706285885849,0.0024751731772315,0,0,0
121,0.0043837488595414,0.0042498798234686,0,0,0
122,0.0021501928251393,0.0019208645231279,0,0,0
123,0.0056674481654771,0.0048446304405357,0,0,0
124,0.0043810685477962,0.004008074601051,0,0,0
125,0.003641604647627,0.0029889729190963,0,0,0
126,0.0044197158476152,0.0040919136271173,0,0,0
127,0.0028161913040913,0.003243712404043,0,0,0
128,0.0014297683161652,0.0011667860791824,0,0,0
129,0.0042951945531218,0.0025113998965199,0,0,0
130,0.0043148589442467,0.0026492422845991,0,0,0
131,0.0059965879174937,0.0039661568327754,0,0,0
132,0.0053935770472305,0.0053995590234169,0,0,0
133,0.0039737053088121,0.0036985101845963,0,0,0
134,0.0017689379585213,0.0014864059357052,0,0,0
135,0.0047893377394104,0.0046745423573378,0,0,0
136,0.0067989356788036,0.0091111413444972,0,0,0
137,0.0116899972649567,0.013401235858261,0,0,0
138,0.0067205399306352,0.008627064607456,0,0,0
139,0.0047955499999846,0.0063769483329515,0,0,0
140,0.0019371557510012,0.0023154217935185,0,0,0
141,0.0046091134013375,0.0045831271411206,0,0,0
142,0.0067190962159004,0.0055769267309074,0,0,0
143,0.0112756426647516,0.0119426687581112,0,0,0
144,0.0091651279858305,0.0088166017607574,0,0,0
145,0.0066170453419207,0.0072272047835268,0,0,0
146,0.0026975783285862,0.0032963612579283,0,0,0
147,0.0073516038865434,0.0089832851222577,0,0,0
148,0.0107004710014935,0.0111375816313929,0,0,0
149,0.0106060114286896,0.0106928287252944,0,0,0
150,0.0106469076702196,0.0092186829671613,0,0,0
151,0.0072261335748844,0.008019873634251,0,0,0
152,0.0028230894964018,0.0033802676532128,0,0,0
153,0.0073520442937873,0.0079772995544178,0,0,0
154,0.0090065884331055,0.0085599018518826,0,0,0
155,0.0107595325906617,0.0119689372658208,0,0,0
156,0.0062583467958007,0.0074826483480626,0,0,0
157,0.0026696187691885,0.0034040650763673,0,0,0
158,0.0006650914997683,0.000704984147269,0,0,0
159,0.0008921820344502,0.0005105734373354,0,0,0
160,0.0005885452874867,0.0003192009890917,0,0,0
161,0.0002011364621622,0.0002182261930723,0,0,0
162,0.0011439858728184,0.000113163137564,0,0,0
163,0.0027589799367893,0.0001924700055027,0,0,0
164,0.0007989400531669,0.0004875299407521,0,0,0
165,0.0013580013774838,0.0018514591468431,0,0,0
166,0.000708271315182,0.0006563193697847,0,0,0
167,0.0003235061701023,0.0002699173197278,0,0,0
168,0.0006152000429127,0.0006867149646298,0,0,0
169,0.0008622190510639,0.0006799377000556,0,0,0
170,0.0002546429377238,0.0001730036382171,0,0,0
171,0.0007013802072985,0.0001281057722549,0,0,0
172,0.004489747301231,0.0001646847283145,0,0,0
173,0.0101346041081703,0.0007083509201039,0,0,0
174,0.0078181264964631,0.0014188735893971,0,0,0
175,0.0050340760193504,0.0015608931393071,0,0,0
176,0.0018965479715477,0.0007067990381545,0,0,0
177,0.004301689977266,0.0017970211321803,0,0,0
178,0.0047270751895598,0.0029696016979325,0,0,0
179,0.0056664184951949,0.0068456986486837,0,0,0
180,0.0020847206306905,0.0040606889619454,0,0,0
181,0.0014899363468302,0.0016561135915807,0,0,0
182,0.0005754423637276,0.0005587572092829,0,0,0
183,0.0017198448242774,0.0014215677020044,0,0,0
184,0.0026664754563711,0.0020075290025455,0,0,0
185,0.0032470242257198,0.0013612517904357,0,0,0
186,0.0035560554967539,0.0013734085135272,0,0,0
187,0.0033820833582979,0.0003952570071061,0,0,0
188,0.0012096554818732,1.158605373451167e-05,0,0,0
189,0.00263943061575,0.0001133962541052,0,0,0
190,0.0016112995833175,0.0002619620510087,0,0,0
191,0.0005134152945799,6.502754190189909e-05,0,0,0
192,0.0003518478536486,0.0001259407553821,0,0,0
193,0.000238108216158,0.000259432246619,0,0,0
194,7.503197201404138e-05,6.580173744271096e-05,0,0,0
195,0.0001211527972471,1.245096143601048e-05,0,0,0
196,0.0001548809487715,4.999124574102205e-05,0,0,0
197,0.0001205545442413,0.0001049930084969,0,0,0
198,4.560962478533965e-05,2.4857861961275084e-05,0,0,0
199,1.7461452603897043e-05,1.881773682121908e-05,0,0,0
200,2.841568785480794e-05,2.4514311297943992e-05,0,0,0
201,6.184799382973008e-05,5.3341016384804656e-05,0,0,0
202,6.352294539129165e-05,2.08649265432819e-05,0,0,0
203,2.1022968518914824e-05,9.438234614965614e-05,0,0,0
204,0.0001894406003289,0.0002023047561787,0,0,0
205,0.0006544540750394,0.000519657893672,0,0,0
206,0.0010154311357286,0.0001751542297337,0,0,0
207,0.0043417895999642,0.0004009303798369,0,0,0
208,0.0045481916487345,0.0010907229766489,0,0,0
209,0.0030229210533868,0.0009651896067826,0,0,0
210,0.0012369736616422,0.00037728530476,0,0,0
211,0.0012285873699287,6.554179229533363e-05,0,0,0
212,0.0006276175186135,0.0002012390918436,0,0,0
213,0.0017185493638776,0.0005264099448614,0,0,0
214,0.0025216294836527,0.0005660504094268,0,0,0
215,0.0041412889358035,0.0010398110276409,0,0,0
216,0.001955375257481,0.0010350553404166,0,0,0
217,0.0018981440436112,0.000445645668724,0,0,0
218,0.0005177070630825,0.0001753906667583,0,0,0
219,0.0003318282831761,0.0004546504102184,0,0,0
220,0.0001389970469711,7.243440119305465e-05,0,0,0
221,0.0008186775883509,0.0001742388808096,0,0,0
222,0.0003526834231713,7.931954624376183e-05,0,0,0
223,9.616289177602351e-05,1.286699302898132e-05,0,0,0
224,1.957724896479052e-05,4.548928884007546e-06,0,0,0
225,9.631646304963724e-05,3.017735703355678e-05,0,0,0
226,0.0002059187198825,0.0001049155336992,0,0,0
227,0.0001566478374431,0.0001812121341793,0,0,0
228,2.352372070634936e-05,4.248570539722567e-05,0,0,0
229,9.018566329428704e-05,1.1861748427034911e-05,0,0,0
230,6.0071474599767866e-05,9.064066505271056e-06,0,0,0
231,0.0001506454114175,2.9757632210748352e-05,0,0,0
232,0.0002289037284616,7.181298458229077e-05,0,0,0
233,0.0012062709183606,0.0002533232977856,0,0,0
234,0.0051271984490631,0.0007776400980705,0,0,0
235,0.0061776411763649,0.0009551639697606,0,0,0
236,0.002273693079171,0.0002365451683487,0,0,0
237,0.0041651360331764,5.472063521473312e-05,0,0,0
238,0.0025958727446559,6.910531074064757e-05,0,0,0
239,0.0014858566423558,0.0002967161968229,0,0,0
240,0.001079251809914,0.0001487007304929,0,0,0
241,0.0002273922391069,0.0004345950547494,0,0,0
242,0.0004396505665726,6.703924423199081e-05,0,0,0
243,0.0020517694804744,0.0005996912328963,0,0,0
244,0.0021566917356159,0.0007585789509696,0,0,0
245,0.0015133795809249,0.0008476868375671,0,0,0
246,0.0008379517719966,0.0004590047166785,0,0,0
247,0.0001505289924772,0.0001195819731999,0,0,0
248,0.0001098935054259,1.8806250033889747e-05,0,0,0
249,0.000510597004825,0.0001357825639975,0,0,0
250,0.0007358130814158,9.523279785296352e-05,0,0,0
251,0.0002175364976696,0.0001249058226479,0,0,0
252,0.0017127934498401,0.0008934963316948,0,0,0
253,0.0030313105010705,0.001794669290465,0,0,0
254,0.0019757377350213,0.0010591612795683,0,0,0
255,0.0070420363885978,0.0040347050407098,0,0,0
256,0.0112491543369547,0.0100553474047107,0,0,0
257,0.0155482078733607,0.017200480936327,0,0,0
258,0.0093227842004435,0.0089902104300998,0,0,0
259,0.0059317573591982,0.0058020789386662,0,0,0
260,0.0026811618189675,0.0025981650421348,0,0,0
261,0.0070924018075309,0.0068996094948119,0,0,0
262,0.0082828149727331,0.0088556613056803,0,0,0
263,0.0107010793157762,0.0110553010411582,0,0,0
264,0.0057425023256587,0.0070961744341303,0,0,0
265,0.002599137949511,0.0036196386427543,0,0,0
266,0.0007696385258702,0.0012571367681115,0,0,0
267,0.0011456061019868,0.0030287754558854,0,0,0
268,0.0006980891473276,0.0034086901952115,0,0,0
269,0.0007513014774458,0.002323282722458,0,0,0
270,0.000912566319166,0.0011012419810462,0,0,0
271,0.0007707734673089,0.0002867401339692,0,0,0
272,0.0006527042292631,6.378931988943388e-05,0,0,0
273,0.0024726207828226,0.0002446077237483,0,0,0
274,0.0018224108186688,0.0007391703687421,0,0,0
275,0.002598117675506,0.0027858924611077,0,0,0
276,0.0023753915026498,0.0023773324321421,0,0,0
277,0.0019846991383325,0.0017022620687761,0,0,0
278,0.00108300571434,0.0007803196481528,0,0,0
279,0.0037748371758147,0.002528262570864,0,0,0
280,0.0061251749658077,0.0046977198951631,0,0,0
281,0.0087719952645109,0.0061801610313517,0,0,0
282,0.0053671230574247,0.0043155118992405,0,0,0
283,0.0031160231413014,0.0027157997048538,0,0,0
284,0.0008525418306073,0.0010746702100141,0,0,0
285,0.0013206388428683,0.0028932055024761,0,0,0
286,0.0014931066050167,0.0031816461092763,0,0,0
287,0.001296146803135,0.0020233282879854,0,0,0
288,0.0011025868211555,0.000324364781567,0,0,0
289,0.000762778032739,0.0003188289538366,0,0,0
290,0.0002465341583146,0.0002250909092977,0,0,0
291,0.0011246948418151,0.0002831289198107,0,0,0
292,0.0011957303675933,0.0004638781620177,0,0,0
293,0.0024126930280179,0.0007363821231208,0,0,0
294,0.001720764396648,0.0006076926551283,0,0,0
295,0.0010380465817889,0.0003548315703287,0,0,0
296,0.0009494653639957,7.758155689746732e-05,0,0,0
297,0.0037200216394622,0.0001216988992475,0,0,0
298,0.0046118413641449,0.0004155526614995,0,0,0
299,0.004871522185009,0.0014661987273034,0,0,0
300,0.0024595557130107,0.0008547997361844,0,0,0
301,0.0025962690817391,0.0009065137245661,0,0,0
302,0.0011456530475526,0.000289225118915,0,0,0
303,0.0022291216131088,0.0001864342994971,0,0,0
304,0.0011806305483644,0.0003909796164588,0,0,0
305,0.0017250723842978,0.0002155701404368,0,0,0
306,0.0013654231347549,0.0004720774738589,0,0,0
