Frame,nose_dist,body_dist,freezing,Known,Novel
307,0.0014093020300542,6.090265618195812e-05,0,0,0
308,0.0011168630523827,4.495641294916868e-05,0,0,0
309,0.0040122706525438,0.0001528058215162,0,0,0
310,0.0031121660973243,0.0001874158082766,0,0,0
311,0.0013577124118548,0.0004201932909207,0,0,0
312,0.0017125788460404,0.0001450428167014,0,0,0
313,0.0017055963586007,0.000160084693272,0,0,0
314,0.0010126281660936,8.340551321328265e-05,0,0,0
315,0.0044226878731974,0.0001794451085785,0,0,0
316,0.003524842421085,0.0001997311137417,0,0,0
317,0.002630907918471,0.0001616844893641,0,0,0
318,0.0025662501895722,0.0005275959913252,0,0,0
319,0.0013347106477956,0.0001917613321028,0,0,0
320,0.0008080480907244,8.224018938802848e-05,0,0,0
321,0.003525028717734,0.0002741377091694,0,0,0
322,0.0046681203689556,0.0002609133342569,0,0,0
323,0.0019124375877947,0.0004952532688485,0,0,0
324,0.0023485379412236,0.0006656608130214,0,0,0
325,0.0014404936376158,0.0001472411376379,0,0,0
326,0.0001079282968771,0.0001373565532948,0,0,0
327,0.0005231242908078,0.0005957982681567,0,0,0
328,9.672093451875274e-05,0.0004879036146219,0,0,0
329,0.000577909633993,0.0002632329612918,0,0,0
330,0.000177243452771,0.0002529491005218,0,0,0
331,3.2971029142659945e-05,0.0001201290798295,0,0,0
332,0.0001346898447943,4.8629249461768765e-05,0,0,0
333,0.0003802716460169,0.0001143168515853,0,0,0
334,9.908817029707378e-05,4.030262328065749e-05,0,0,0
335,0.0007572068302267,0.000104640831785,0,0,0
336,0.0027078082428773,0.0003423166132094,0,0,0
337,0.0014177478913169,0.0003168500109518,0,0,0
338,0.0008940093546275,7.601108451413424e-05,0,0,0
339,0.003184530177448,0.0004554585545863,0,0,0
340,0.0027539168736684,0.0005444841293267,0,0,0
341,0.0002473932433704,0.000134529269801,0,0,0
342,0.0015851086686214,0.0001791160386399,0,0,0
343,0.001038077288794,0.0002189153563696,0,0,0
344,0.0002240284636825,5.933457361314808e-05,0,0,0
345,0.000260856832073,4.557877486621946e-05,0,0,0
346,0.001165418914177,5.742933331903178e-05,0,0,0
347,0.0022540158496652,0.0002797527707437,0,0,0
348,0.0023973824895272,0.0008951436284731,0,0,0
349,0.0006445756300701,0.0003437594032496,0,0,0
350,3.1008960808583985e-05,3.634626717873849e-05,0,0,0
351,0.000212400576349,7.493583289626506e-05,0,0,0
352,0.000811667596368,0.0001621959796342,0,0,0
353,0.0005937324859459,0.0002162701396402,0,0,0
354,0.0005656761646769,0.0002220245250325,0,0,0
355,0.0008908251724528,0.0001156670267624,0,0,0
356,0.0002956700886112,2.459661440370039e-05,0,0,0
357,0.0008032758897151,3.2763433542926634e-05,0,0,0
358,0.0013872498352267,9.44765669822877e-05,0,0,0
359,0.0015644650560822,0.0001799267859699,0,0,0
360,0.0024946016338413,0.0006154555615986,0,0,0
361,0.0049848498862889,0.0009405672331807,0,0,0
362,0.0014340152163085,0.000266467732615,0,0,0
363,0.0014671159708257,0.0002613149254669,0,0,0
364,0.0017320410912809,0.0002172941031797,0,0,0
365,0.0005528762615642,0.0001383092741619,0,0,0
366,0.0004964230111736,7.198539900294083e-05,0,0,0
367,0.0003419523963266,7.812983201772536e-05,0,0,0
368,0.0001823400599014,6.160585165850381e-05,0,0,0
369,0.0005123416156045,0.0001587155527843,0,0,0
370,0.0003144316233948,6.622055567676324e-05,0,0,0
371,0.0002667398241107,5.053026912314061e-05,0,0,0
372,0.0003216689171166,0.0001103685063916,0,0,0
373,0.0001299888578733,5.060856083352398e-05,0,0,0
374,7.05381940082159e-05,1.0205129390716572e-05,0,0,0
375,0.0002682743618835,4.626473663193266e-05,0,0,0
376,0.0002250745291879,9.358658559311012e-05,0,0,0
377,4.9922537043556646e-05,7.779397393438513e-05,0,0,0
378,0.0004054561335753,9.450773622629112e-05,0,0,0
379,0.0001687108822271,2.956714154345865e-05,0,0,0
380,2.3587663111921475e-05,1.968771048855964e-05,0,0,0
381,9.71221860829997e-05,2.5057099152653404e-05,0,0,0
382,0.0003205421152061,2.2818974171513887e-05,0,0,0
383,8.676792037314544e-05,3.979448373697159e-06,0,0,0
384,1.3444680307112395e-05,7.320104959858797e-06,0,0,0
385,1.615274889208956e-05,5.50114279100311e-06,0,0,0
386,1.2770451701752778e-05,7.28249881711247e-06,0,0,0
387,5.322583589573905e-05,1.631851258917891e-05,0,0,0
388,0.0001871572680547,3.6919167930849616e-05,0,0,0
389,0.0009290469692013,6.986184330671301e-05,0,0,0
390,0.0036446349711628,0.000353790758056,0,0,0
391,0.0029741303554561,0.0007417785413835,0,0,0
392,0.001644936662357,0.0002179869906179,0,0,0
393,0.0049535791901637,0.0003163371186733,0,0,0
394,0.0042017235373173,0.0006548916549102,0,0,0
395,0.0035763855973717,0.0006983601459214,0,0,0
396,0.0023720145500687,0.0011022901019257,0,0,0
397,0.0009300357585586,0.000351749415925,0,0,0
398,0.0001118965348651,5.525760656616197e-05,0,0,0
399,0.0001905122900733,0.0001270032898843,0,0,0
400,0.0001947918915762,0.0001670020804562,0,0,0
401,0.000305788316542,7.37448069539482e-05,0,0,0
402,0.0005844152728254,2.574677721015888e-05,0,0,0
403,0.000139544334515,4.025366981009434e-05,0,0,0
404,4.911739731811559e-05,1.8234443331295094e-05,0,0,0
405,0.000189393198645,9.437711484668122e-05,0,0,0
406,0.0001267150479518,8.987462078986389e-05,0,0,0
407,8.667252117613612e-05,0.0001047030443997,0,0,0
408,0.0002400690605238,5.674019197028033e-05,0,0,0
409,0.0002302283711454,0.0001063906482452,0,0,0
410,0.0003807777732872,3.161583117185257e-05,0,0,0
411,0.0013049310229079,6.343101553351795e-05,0,0,0
412,0.000211657847181,0.0002341181288489,0,0,0
413,0.0015417256366817,0.0007236204402795,0,0,0
414,0.0023499815042412,0.0008540421401729,0,0,0
415,0.0024126948618433,0.0003847672834825,0,0,0
416,0.0013575566159224,0.0001438146038991,0,0,0
417,0.0039338243522237,0.0006210628362884,0,0,0
418,0.0041061059300083,0.0012895536432998,0,0,0
419,0.0024540307915073,0.0013940119981273,0,0,0
420,0.0021792159348616,0.0011954858694342,0,0,0
421,0.0021647991361994,0.0003805124246445,0,0,0
422,0.0006314343325472,5.810930007692974e-06,0,0,0
423,0.0007357608320424,0.0002822002339762,0,0,0
424,0.0007144432880028,0.0007116074857186,0,0,0
425,0.00027191827762,0.0006690578700355,0,0,0
426,0.0004233122760222,0.0003765195865395,0,0,0
427,0.0011686794613495,5.527657053541868e-05,0,0,0
428,0.0007308648683044,0.0001011841823307,0,0,0
429,0.0022538714950511,0.0002609610601125,0,0,0
430,0.0033018505086997,6.729096107318867e-05,0,0,0
431,0.002773281642647,0.0001341697178649,0,0,0
432,0.0025962420693699,0.000395534124804,0,0,0
433,0.0016873899767655,0.0005362182120514,0,0,0
434,0.0003754570985436,0.0002177704645241,0,0,0
435,0.0003792598581442,0.0003824901452635,0,0,0
436,0.0004785163927649,0.0001956093274222,0,0,0
437,0.0009632991616826,0.0002123617232263,0,0,0
438,0.0014367948764449,0.0004306869863036,0,0,0
439,0.0004104357801877,0.0004115984371689,0,0,0
440,5.188503556667438e-05,8.639448111296471e-05,0,0,0
441,0.0001918196784802,2.108239270177593e-05,0,0,0
442,0.0007636411437005,3.09815352799248e-05,0,0,0
443,0.001014841826345,6.414340426814419e-05,0,0,0
444,0.0014533024565892,0.0003720590150725,0,0,0
445,0.000539092208265,0.0004789702545085,0,0,0
446,5.267696030514485e-05,0.0001531022255266,0,0,0
447,1.4220844808390532e-05,0.0002098930342402,0,0,0
448,0.0002044648559183,3.257841533263815e-05,0,0,0
449,0.0008815721281663,9.417703475313532e-05,0,0,0
450,0.0005362139992383,0.0001065960348898,0,0,0
451,0.0001774697546472,4.4753775175991285e-05,0,0,0
452,0.0002367115124483,1.9929315723212645e-05,0,0,0
453,0.0007421337710866,0.0001033394124435,0,0,0
454,0.000228173753549,0.0001128418497864,0,0,0
455,3.316008844973452e-05,4.77098456381936e-05,0,0,0
456,0.0001198109878597,2.4328845949819172e-05,0,0,0
457,0.0002333616959017,5.379058692672228e-06,0,0,0
458,0.0002943199075315,8.035238860076769e-05,0,0,0
459,0.0022216196469144,0.0005164916236759,0,0,0
460,0.0060520299906474,0.0010814764775673,0,0,0
461,0.0065774075553857,0.0010605504384002,0,0,0
462,0.0065688538135877,0.0015228235535671,0,0,0
463,0.0048604234810866,0.0010756684521709,0,0,0
464,0.0017478291578633,0.0004592792122242,0,0,0
465,0.0035066073631333,0.0012019924851932,0,0,0
466,0.0031007498469858,0.0016752826473649,0,0,0
467,0.0041261355634853,0.0022221552810425,0,0,0
468,0.0051438370987603,0.0039178711726214,0,0,0
469,0.0032977256271979,0.0017261907712765,0,0,0
470,0.0012600214664559,0.0006397864686897,0,0,0
471,0.0032439922582854,0.0020903091466041,0,0,0
472,0.002570282850405,0.0022483157137675,0,0,0
473,0.0012315338561092,0.0023387558179587,0,0,0
474,0.0025991356568918,0.0032571854856728,0,0,0
475,0.001656792603003,0.0022254274964156,0,0,0
476,0.000743998675369,0.0011414194180835,0,0,0
477,0.0024633024434021,0.0033794806877199,0,0,0
478,0.0035238595019313,0.0032560918828359,0,0,0
479,0.0058870257852262,0.0040766073833876,0,0,0
480,0.0126069532536177,0.009917850027568,0,0,0
481,0.0084470088339677,0.0086507248951287,0,0,0
482,0.0026320829654923,0.0028963302332146,0,0,0
483,0.0055652704836772,0.0059007458228976,0,0,0
484,0.0054382380622643,0.0060009381557929,0,0,0
485,0.0060493561125316,0.004977346143302,0,0,0
486,0.0076735223302097,0.007246587684328,0,0,0
487,0.0049273490491886,0.0045533739758998,0,0,0
488,0.0014733723301269,0.0016953727725786,0,0,0
489,0.0031534191850406,0.0048002404008021,0,0,0
490,0.004560038651279,0.0051269559516219,0,0,0
491,0.006828556863222,0.0056477911717531,0,0,0
492,0.0104296851068617,0.0081558683187055,0,0,0
493,0.0063232605994104,0.0069404134459851,0,0,0
494,0.0022497799655494,0.0028255961444654,0,0,0
495,0.0062028274462251,0.0070347102367156,0,0,0
496,0.0065613202068727,0.0070815825492187,0,0,0
497,0.0040697856343153,0.005847170765705,0,0,0
498,0.0025029365816597,0.0055958725766338,0,0,0
499,0.0027201442426777,0.001961323544931,0,0,0
500,0.0009467221339734,0.0005446424102149,0,0,0
501,0.0012504148793761,0.0009520460360207,0,0,0
502,0.0005418415781472,0.0004184878628632,0,0,0
503,0.0009479266933945,0.0006842032283659,0,0,0
504,0.0030962092121635,0.0027707090338681,0,0,0
505,0.0010259129533397,0.000688351116688,0,0,0
506,0.0006042327195999,0.0001100968166081,0,0,0
507,0.0023148636584087,0.0003500104622273,0,0,0
508,0.0014269674915993,0.0002359978769766,0,0,0
509,0.0038553342236705,0.0001287972730947,0,0,0
510,0.0081094446208386,0.0003352077406668,0,0,0
511,0.0037166040883105,0.0005957141378207,0,0,0
512,0.0009858064778453,0.0007517777181632,0,0,0
513,0.0026742994981207,0.0028308861826722,0,0,0
514,0.002841209357545,0.0019387207302118,0,0,0
515,0.002108453056119,0.0006819760541995,0,0,0
516,0.000999975843537,5.138088996177859e-05,0,0,0
517,0.0002027238976755,0.0005268883355364,0,0,0
518,0.0002662178930545,0.0002484628701782,0,0,0
519,0.001118061101339,0.0004446972164769,0,0,0
520,0.0009716158350234,0.0003671255043571,0,0,0
521,0.0005217279305978,0.00031783686579,0,0,0
522,0.0031620509640011,0.0002873208033866,0,0,0
523,0.0016106567670398,0.0001800839023306,0,0,0
524,0.000275264730917,0.0001242156560506,0,0,0
525,0.0018604322013468,0.0002538699003691,0,0,0
526,0.0008919879122263,0.0001486911569651,0,0,0
527,0.000796528482091,0.0001343707431499,0,0,0
528,0.0020131960272919,0.0005270926755429,0,0,0
529,0.0009185806382037,0.000216933332151,0,0,0
530,0.0002818111166574,0.0002751171946033,0,0,0
531,0.0011765541854434,0.001282539122434,0,0,0
532,0.0019550259757237,0.0016658914986126,0,0,0
533,0.0060452192504997,0.0009321525954812,0,0,0
534,0.0059235509125032,0.0011819017410751,0,0,0
535,0.0018005499760701,0.0008037262778454,0,0,0
536,0.0003643789481689,0.0002477467385469,0,0,0
537,0.0010894158551915,0.0003661269444876,0,0,0
538,0.0027508428229187,0.0003949775943807,0,0,0
539,0.0054837497462666,0.000351349966863,0,0,0
540,0.0066781214432362,0.0003881309214414,0,0,0
541,0.002661727562262,0.0012827796714064,0,0,0
542,0.0006548135884642,0.0006364758543038,0,0,0
543,0.0018844139920148,0.001732890679477,0,0,0
544,0.003220376906288,0.0024333143911679,0,0,0
545,0.0042868193009489,0.0027927199230399,0,0,0
546,0.0035218226729476,0.0023079303404066,0,0,0
547,0.002594560851368,0.0021122556613348,0,0,0
