Frame,nose_dist,body_dist,freezing,Known,Novel
1,0.0,0.0,0,0,0
2,0.0,0.0,0,0,0
3,0.0,0.0,0,0,0
4,0.0,0.0,0,0,0
5,0.0,0.0,0,0,0
6,0.0,0.0,0,0,0
7,0.0,0.0,0,0,0
8,0.0,0.0,0,0,0
9,0.0,0.0,0,0,0
10,0.0,0.0,0,0,0
11,0.0,0.0,0,0,0
12,0.0,0.0,0,0,0
13,0.0,0.0,0,0,0
14,0.0,0.0,0,0,0
15,0.0,0.0,0,0,0
16,0.0,0.0,0,0,0
17,0.0,0.0,0,0,0
18,0.0,0.0,0,0,0
19,0.0,0.0,0,0,0
20,0.0,0.0,0,0,0
21,0.0,0.0,0,0,0
22,0.0,0.0,0,0,0
23,0.0,0.0,0,0,0
24,0.0,0.0,0,0,0
25,0.0,0.0,0,0,0
26,0.0,0.0,0,0,0
27,0.0,0.0,0,0,0
28,0.0,0.0,0,0,0
29,0.0,0.0,0,0,0
30,0.0,0.0,0,0,0
31,0.0,0.0,0,0,0
32,0.0,0.0,0,0,0
33,0.0,0.0,0,0,0
34,0.0,0.0,0,0,0
35,0.0,0.0,0,0,0
36,0.0,0.0,0,0,0
37,0.0,0.0,0,0,0
38,0.0,0.0,0,0,0
39,0.0,0.0,0,0,0
40,0.0,0.0,0,0,0
41,0.0,0.0,0,0,0
42,0.0,0.0,0,0,0
43,0.0,0.0,0,0,0
44,0.0,0.0,0,0,0
45,0.0,0.0,0,0,0
46,0.0,0.0,0,0,0
47,0.0,0.0,0,0,0
48,0.0,0.0,0,0,0
49,0.0,0.0,0,0,0
50,0.0,0.0,0,0,0
51,0.0,0.0,0,0,0
52,0.0,0.0,0,0,0
53,0.0,0.0,0,0,0
54,0.0,0.0,0,0,0
55,0.0,0.0,0,0,0
56,0.0,0.0,0,0,0
57,0.0,0.0,0,0,0
58,0.0,0.0,0,0,0
59,0.0,0.0,0,0,0
60,0.0,0.0,0,0,0
61,0.0,0.0,0,0,0
62,0.0064278589984195,0.0040585313769724,0,0,0
63,0.0050111972861984,0.0040331996203808,0,0,0
64,0.0020015785004118,0.001479806624292,0,0,0
65,0.0049235558896238,0.0035242075220268,0,0,0
66,0.0051559608467231,0.0049134384235407,0,0,0
67,0.0027308817669562,0.0021232877290622,0,0,0
68,0.0012428354994944,0.0014896755822733,0,0,0
69,0.0006037282632387,0.0005630140544706,0,0,0
70,0.0001883142460514,0.0001443570683993,0,0,0
71,0.0013747848583364,0.0003646547445343,0,0,0
72,0.0015378113537695,0.0006688515369835,0,0,0
73,0.0027036777756063,0.0008400576305735,0,0,0
74,0.004593906046682,0.0013725025692288,0,0,0
75,0.0022459002074209,0.0013428703111408,0,0,0
76,0.0007263435429139,0.0005476440018045,0,0,0
77,0.0019220859500866,0.0013271086274904,0,0,0
78,0.0018289938749778,0.0019868430825519,0,0,0
79,0.0022280651243116,0.0013323857647953,0,0,0
80,0.001573866694972,0.0011743899713916,0,0,0
81,0.0017427788018579,0.0010496158847627,0,0,0
82,0.0006368805408982,0.0004638218688157,0,0,0
83,0.0016548141919239,0.0015829161135945,0,0,0
84,0.0039527893637906,0.0032557576306786,0,0,0
85,0.0057031327091629,0.0042051305933576,0,0,0
86,0.007476303477447,0.0065684673159861,0,0,0
87,0.0034915351633407,0.0038850990678912,0,0,0
88,0.000649592950635,0.0010024812859688,0,0,0
89,0.0002152730131207,0.0014876925147121,0,0,0
90,0.00063069511007,0.0009589150583613,0,0,0
91,0.0015150250405036,0.0018247295234362,0,0,0
92,0.0008413577113026,0.0011796818591359,0,0,0
93,0.0005734608804171,0.000885796040746,0,0,0
94,0.0002072800831063,0.000435799053576,0,0,0
95,0.0008598442799381,0.0010758488826625,0,0,0
96,0.0002314618699653,0.0009061111192382,0,0,0
97,0.000131168946455,0.0005519061446048,0,0,0
98,0.0006724688512383,0.0005378577074182,0,0,0
99,0.0011079389639477,0.0007337603469596,0,0,0
100,0.0005508596798086,0.0002582565809318,0,0,0
101,0.001474813508761,0.0004671902071473,0,0,0
102,0.0023003288576544,0.0008983616200143,0,0,0
103,0.0057421687967569,0.0019297473893438,0,0,0
104,0.0060782266530153,0.0025383971275772,0,0,0
105,0.0029269033796434,0.0009646705179191,0,0,0
106,0.0006379881086182,0.0001309164399687,0,0,0
107,0.0010080330257781,0.0008791975544563,0,0,0
108,0.001818048773993,0.0005940519831048,0,0,0
109,0.0018231272227829,0.0006197174393343,0,0,0
110,0.0021638821687327,0.000726875558964,0,0,0
111,0.0033994695078635,0.0007834357862518,0,0,0
112,0.0018446358048206,0.0002851295382224,0,0,0
113,0.0045110670896817,0.0007086718415173,0,0,0
114,0.0022519623722301,0.000169919761145,0,0,0
115,0.001031608585721,0.0005352953201962,0,0,0
116,0.0009159966677879,0.0013550786375259,0,0,0
117,0.0014136794859082,0.0015091782044605,0,0,0
118,0.0005249773013961,0.0005049212683601,0,0,0
119,0.0013357470656827,0.000958786916727,0,0,0
120,0.0023509711847861,0.0010569591296702,0,0,0
121,0.0036567755256799,0.0022593130842477,0,0,0
122,0.005503940584749,0.0043569788628565,0,0,0
123,0.0036898232074183,0.0028577397191262,0,0,0
124,0.0010832256368134,0.000862660765413,0,0,0
125,0.002192910765162,0.0019105693879584,0,0,0
126,0.0024285781943608,0.0021574392914182,0,0,0
127,0.0013044600980585,0.000826830333446,0,0,0
128,9.174202806249356e-05,0.0009825822503258,0,0,0
129,0.0012334126467659,0.0010687641910998,0,0,0
130,0.0005612395988721,0.0003015584852568,0,0,0
131,0.0011151103657572,0.0004658985091719,0,0,0
132,0.0002262764736682,0.0003074246202676,0,0,0
133,0.0006571908853841,0.0001175957152242,0,0,0
134,0.0025499457947881,0.0003090451515016,0,0,0
135,0.0030766833359241,0.0004043286470638,0,0,0
136,0.0011048634926951,0.0002146301039843,0,0,0
137,0.0019814704403779,0.0005828084716521,0,0,0
138,0.0017112459227814,0.0005214131492353,0,0,0
139,0.0027803172236736,0.0003083010180289,0,0,0
140,0.0014544629075312,0.0008143355161176,0,0,0
141,0.0006846646587979,0.0004089856782937,0,0,0
142,0.0018018105531751,0.0001280579644765,0,0,0
143,0.0072523149128047,0.0004653706140649,0,0,0
144,0.0039329915030201,0.0005786304607531,0,0,0
145,0.0028350744420062,0.0004256582292001,0,0,0
146,0.003846786157708,0.0005893371576774,0,0,0
147,0.0017182499751079,0.0002139280822103,0,0,1
148,0.0003124476866952,1.604085692781278e-05,0,0,1
149,0.0002608580163629,0.0001082214102284,0,0,1
150,0.0001384434496529,0.0002141002155883,0,0,1
151,0.0003350444226942,0.0001096368627015,0,0,1
152,0.0004860891124689,0.000108682690202,0,0,1
153,0.0015903040917448,0.0005007206848702,0,0,1
154,0.0004961000283112,7.601424258916387e-05,0,0,1
155,0.0006298761069391,0.000449322080343,0,0,1
156,0.0010843854555862,0.0001690383104731,0,0,1
157,0.0016708658735394,5.912981372251272e-05,0,0,1
158,0.0021726446533846,0.0002215462534729,0,0,1
159,0.0007834027459542,0.0002952370206568,0,0,1
160,0.0003748431728481,0.0001081167562522,0,0,1
161,0.0011902054851105,0.0002425409932655,0,0,1
162,0.0005264282855622,0.0002951335729195,0,0,1
163,0.0041910501734901,0.0010447706541093,0,0,1
164,0.0117859396603316,0.0008371760787186,0,0,0
165,0.006313248944347,0.000293654344565,0,0,0
166,0.0014571602414349,2.156963426898433e-05,0,0,0
167,0.0025694917174246,0.000448668784968,0,0,0
168,0.0028170309354488,0.0010877156805537,0,0,0
169,0.0046677564751786,0.001889610626859,0,0,0
170,0.0096648090574169,0.0044396524178008,0,0,0
171,0.0071490799345028,0.0042094337082561,0,0,0
172,0.0028510194693594,0.0020996662650522,0,0,0
173,0.0071259195619323,0.006052685768143,0,0,0
174,0.0063135553087265,0.0059765058785567,0,0,0
175,0.005146840051806,0.0053020126210406,0,0,0
176,0.0063832395061187,0.007030249911308,0,0,0
177,0.0029638040566467,0.0043822542854047,0,0,0
178,0.000872750191525,0.000988811859704,0,0,0
179,0.0037085520300256,0.0022642494958172,0,0,0
180,0.0060584575818674,0.0047374732925784,0,0,0
181,0.006828679725927,0.0058312476963634,0,0,0
182,0.005611862753047,0.0055193910308019,0,0,0
183,0.0038658239353204,0.004280467085256,0,0,0
184,0.0015175885828168,0.0015334161790514,0,0,0
185,0.0047195411226814,0.0044241289583361,0,0,0
186,0.0080806127277095,0.0087642003854482,0,0,0
187,0.0083127645596675,0.0083127806751106,0,0,0
188,0.0111454793047045,0.0104500116974492,0,0,0
189,0.0067522170700955,0.0066943102602943,0,0,0
190,0.0021979921322977,0.0022192589637417,0,0,0
191,0.0051938299684683,0.0053626251183757,0,0,0
192,0.0062279339004777,0.0069024544973904,0,0,0
193,0.0081162244666451,0.0087725579368497,0,0,0
194,0.0108964119582099,0.0117405595371983,0,0,0
195,0.0072514236106526,0.0061348121288389,0,0,0
196,0.0024603036700551,0.0020430616440722,0,0,0
197,0.0054638802922875,0.0053762060694407,0,0,0
198,0.0051669239882645,0.0061455275908711,0,0,0
199,0.0060450350335039,0.006681196262142,0,0,0
200,0.0067248395324995,0.0061116608450783,0,0,0
201,0.0033883981451395,0.0024240160651587,0,0,0
202,0.0007611214085766,0.000823166063942,0,0,0
203,0.0009842605660599,0.002818380165634,0,0,0
204,0.0029428234468582,0.0034650337828293,0,0,0
205,0.0050843901520303,0.0020709200448935,0,0,0
206,0.0062553700571871,0.001764445232618,0,0,0
207,0.0064697498138879,0.0034174238522371,0,0,0
208,0.0023245396123126,0.0011585475824841,0,0,0
209,0.0045098982147059,0.0012563195075279,0,0,0
210,0.003471502786011,0.0006511083488044,0,0,0
211,0.0011615666971408,0.0012753718795115,0,0,0
212,0.0034212421147475,0.00202210983532,0,0,0
213,0.0033294660148293,0.0019881456591042,0,0,0
214,0.0010814267510781,0.0009338033979804,0,0,0
215,0.0022077214949925,0.0025018013505081,0,0,0
216,0.0038907624345257,0.0029472768814502,0,0,0
217,0.0043760427282603,0.0037643271104978,0,0,0
218,0.0030045621389092,0.0034459006541249,0,0,0
219,0.0028363771347745,0.0029853492485558,0,0,0
220,0.0013535212713678,0.0010831244981625,0,0,0
221,0.0034665810783826,0.0022370953875785,0,0,0
222,0.0045028834346794,0.0006918200664545,0,0,0
223,0.0013272801541598,0.0013850104788478,0,0,0
224,0.0012265056515805,0.0018279918448323,0,0,0
225,0.0012643769233195,0.001118467059112,0,0,0
226,0.000169585255953,0.0002206513244952,0,0,0
227,0.0012888422045637,0.000252502784622,0,0,0
228,0.0001811322434536,0.0014602710108261,0,0,0
229,0.0029038769750254,0.0027998028842765,0,0,0
230,0.0055556636104295,0.0045793900478165,0,0,0
231,0.0057611682052654,0.0046771235163317,0,0,0
232,0.001978198226574,0.0018861356787872,0,0,0
233,0.0036899719516257,0.0045542900669744,0,0,0
234,0.0039705859867505,0.0052695221767525,0,0,0
235,0.0055470072141939,0.0059924819136997,0,0,0
236,0.0081610444168026,0.0085273827680315,0,0,0
237,0.005615658157578,0.005643427878816,0,0,0
238,0.0018391256717187,0.0018671615948518,0,0,0
239,0.0040403192092519,0.0042884794618145,0,0,0
240,0.0049011450845182,0.0051247826238364,0,0,0
241,0.0079892202522584,0.0065909986661111,0,0,0
242,0.0125313937861947,0.0107012367835549,0,0,0
243,0.0071667055049296,0.0065869998089174,0,0,0
244,0.0023251362928188,0.0025620620415495,0,0,0
245,0.0054329031206113,0.0070276248861879,0,0,0
246,0.0067316914905394,0.007895834455989,0,0,0
247,0.0102217618989224,0.0094720493241773,0,0,0
248,0.0066961877262157,0.0074938222355441,0,0,0
249,0.0055454285746604,0.00529051068807,0,0,0
250,0.0017921487994984,0.0019501706745452,0,0,0
251,0.00310645400027,0.0042638951424259,0,0,0
252,0.0029051147645001,0.0032030754014965,0,0,0
253,0.0016523037828636,0.0015467877624555,0,0,0
254,0.0029788794308123,0.0024465952269312,0,0,0
255,0.0015778969722653,0.0025554882948465,0,0,0
256,0.0008279289138948,0.0007224309386069,0,0,0
257,0.002963706402955,0.0013168385796004,0,0,0
258,0.0037864868452224,0.0010105361746721,0,0,0
259,0.0027537149848597,0.0021312938431193,0,0,0
260,0.0014448341439359,0.00245804688383,0,0,0
261,0.0013192742492604,0.0019147713971102,0,0,0
262,0.0010132143428772,0.0007922853112674,0,0,0
263,0.004079380772185,0.0018526966679564,0,0,0
264,0.005853247734913,0.0013432598110918,0,0,0
265,0.0030443693972665,0.0012436631089231,0,0,0
266,0.0005543114596013,0.0010693655981147,0,0,0
267,2.864253325719365e-05,0.0011960697264526,0,0,0
268,0.0001603376864442,0.0004275112841634,0,0,0
269,0.0009513853632429,0.0011874334342749,0,0,0
270,0.0019005686390901,0.0008810606441,0,0,0
271,0.0018545382804152,0.0004545846635788,0,0,0
272,0.0007343796411599,0.0003382556823206,0,0,0
273,0.0013732809197804,0.0001086034229061,0,0,0
274,0.0004411575969137,2.4677265821427703e-05,0,0,0
275,0.0009166973407249,5.628829573597745e-05,0,0,0
276,0.0013167992231646,0.0001521969719787,0,0,0
277,0.0022607994768947,0.0004182593355353,0,0,0
278,0.0007354525534033,0.0003674388905492,0,0,0
279,0.0009148881670375,8.000134071360835e-05,0,0,0
280,0.0004052553867432,0.0002085239258794,0,0,0
281,0.0021747399818967,0.0010627431320625,0,0,0
282,0.0022129170709379,0.001573939342579,0,0,0
283,0.0017099962984688,0.0013677667717609,0,0,0
284,0.0030233951027856,0.0010351754597349,0,0,0
285,0.0023841972818384,0.0009718380712591,0,0,0
286,0.0008367011503678,0.00029307594614,0,0,0
287,0.0020875042418126,0.0005349924518885,0,0,0
288,0.0037938392826461,0.0010382207394611,0,0,0
289,0.0016681486881357,0.0007312211670081,0,0,0
290,0.0001477276541269,0.0006427471364324,0,0,0
291,0.0008216762935672,0.0005454202969196,0,0,0
292,0.0006965587549969,0.0002584228533812,0,0,0
293,0.0020445931523821,0.000677989062376,0,0,0
294,0.0005441409653921,0.000732839633798,0,0,0
295,0.0016204844231773,0.0007204012529021,0,0,0
296,0.006935788241727,0.001796694629257,0,0,0
297,0.0032031553462375,0.0009110080521373,0,0,0
298,0.0004036402273299,0.0001594308268132,0,0,0
299,0.0002260469027,0.0001190367615137,0,0,0
300,0.0007835719714533,0.0004311894239188,0,0,0
301,0.0002752890478977,0.0002169747860351,0,0,0
302,0.0006221646426738,0.0006694662941449,0,0,0
303,0.0020189727565944,0.001630792222757,0,0,0
304,0.0031855386451506,0.0005440483859167,0,0,0
305,0.0026498764880543,0.0006318229215724,0,0,0
306,0.000952332123978,0.000638186246391,0,0,0
307,0.0006297441399072,0.0006012133913771,0,0,0
308,0.001249981661961,0.0014014391836402,0,0,0
309,0.0020050278129161,0.0008266818401065,0,0,0
310,0.0005766247197278,0.0002527441611582,0,0,0
311,0.000388165489399,0.0005666297590547,0,0,0
312,0.0007936094228368,0.0008125695089902,0,0,0
313,0.0010131531669583,0.0005162623116198,0,0,0
314,0.0008294962289109,0.0010110203764984,0,0,0
315,0.0010335189049341,0.0006166070136198,0,0,0
