nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y
435.60666189605456,403.4798452784054,395.4943691939831,388.69222311562953,378.9918916014658,420.397050581321,404.8636319125292,412.0938132324477,386.5535278300267,420.17784277076606,306.64472049459823,326.3737750057503,379.4414645030757,365.1070071498773,341.21381064745805,293.1883508361176,350.363195083547,323.4876806589866,286.10470107338176,357.7823510926385,322.08462177612057,263.04691498478303,256.579032776908,316.1496791680264,272.25375068175816,244.5361445904395,261.1060376453462,186.26856325311078,347.814964915434,131.10046400778936
418.30957584614623,398.15648320512423,379.10306058375187,385.12490383049635,324.5749644143038,301.53643171784546,387.8907514347891,407.65181961313056,366.9616718103753,411.3527918696713,291.91782782462224,322.98829910828806,367.15937717158835,361.9868749955996,324.43581754246395,289.75622416127453,335.01522731914866,321.38045288593537,274.1357211518283,353.9797236020315,299.9140723199534,256.9504242811407,245.2431589187623,313.319311429736,259.27766982869065,241.15287953588728,255.2925385162526,186.45432246359664,345.58256926703484,123.59099623450632
402.74871853837794,396.4787043998946,364.94572385930167,383.6537104745985,310.14685841563346,272.50218841813324,373.6650044287922,403.52712348586175,349.7865280404614,406.15409205112064,279.52729947861525,320.7056882204923,351.0766932642076,359.88299290495627,311.1809384690716,289.16250553340706,321.94709038889323,321.2224775868826,262.1781635530649,348.23235952845124,291.3854499459161,253.35438847764172,234.3949342772563,311.4053787555631,242.21894874794847,240.981718049336,227.8978456628199,203.3122882969305,288.07279734768457,139.47584918744053
388.99355992811877,396.1216821534736,351.463449584739,382.1370071214511,303.3727942256756,299.07920706958237,359.6961564285878,401.0210957674569,334.6759181511632,403.05674065454207,269.3194695075978,317.96731540807195,340.35649280180616,356.79833246909817,300.7528084163343,289.7835009905407,311.1819224859764,322.6961625498363,250.22069377495887,344.0897304608055,279.63896536689214,254.1662226749085,223.6949437293874,310.5483731963401,230.01812788280805,242.929977080093,207.29894405673895,215.90559344842333,210.84793945955064,186.4743087318595
377.5472698199824,395.3120611775896,341.51165718715106,379.74864302686274,303.81785674667674,373.6696347027223,349.4465256669627,399.66897452130917,323.0278592967282,400.3248627540663,258.6202066187289,315.86599113150123,329.20014796279315,355.7787512674688,292.85662857165056,290.6840899501744,301.29435984338227,322.28522773550657,241.29218031860358,342.95262700392266,270.12261349301946,255.26564200215444,214.881939607644,310.64755632332486,221.26013677813035,247.95268449846716,194.00925959207865,236.2024647267523,181.11879475580815,225.86835359765854
368.562382547139,394.3545867470618,334.9409219748941,378.52341026723076,283.9036135964356,301.08811165526527,342.8617900769153,398.3219416694467,316.4521865606674,396.6274833894348,250.60622917316462,315.6706304267683,321.78254687096603,354.5622688512667,288.2805600620967,292.5651107315833,291.90056233614627,319.1635332508216,235.08860775362936,343.18246372448715,260.94463361371066,259.3611161790711,209.2424672810003,306.64407963917364,219.9929908722433,254.43982796145337,189.05930401781308,251.46627344710984,193.69235766987123,219.9920994880538
359.17669279556617,394.468408373998,329.3308716340489,378.03871826032184,270.18108770893804,276.8788146972656,336.6558140183626,397.8687668168368,311.8383206262685,394.7016082702933,247.10413397299948,317.1020038331211,315.0781558437997,353.6629379059133,280.3036897871093,294.20948639781034,287.4729633850309,318.67668011709367,231.30884043027766,344.64894456552395,258.29830525826117,266.04060068810116,206.33228639004867,296.5960426737065,223.75720546787568,257.99036079058567,190.0057899729165,253.02598566672657,258.05011974712096,166.49026135178997
354.23184871679945,396.0769816486504,328.19830658790033,379.9455973586528,275.1530318613046,300.20344388760657,333.1182797047144,398.19365883819415,310.8268684528197,394.75262668076107,247.93303335775886,319.8438513358137,309.66284252902904,351.8756054323611,278.6271754661391,294.5287170410156,286.8256419148756,319.84590289071883,230.29350837408816,345.47276041116083,260.5210587926598,272.8831818356214,206.80108150458588,294.7779888214666,233.3373974879787,258.5346247352992,198.59179529301886,246.35963780427772,274.0319643229005,154.34963646481154
350.89885133403976,397.7809649578203,328.33184477928717,387.9189351120504,303.93397375392976,393.7443405362216,331.29203344621214,399.66730307586835,310.48587568780533,396.12557766494217,253.9358579509719,320.23039906560155,308.6405905786032,350.7820921385722,280.01318015513306,293.66905073167135,287.4523550037741,319.81665159068854,231.53685433940134,344.58645262095223,270.800123706632,275.56522772766925,212.3087937791294,297.08843573908035,242.86132377785918,258.2013498123015,211.7449420225047,236.1704995901236,273.76765725913083,161.46756429148633
347.0175966447348,398.1269894059658,328.02214454576017,389.0860117163149,309.9728465081658,415.54657182805727,328.86190772994627,400.03306364677337,309.6625589804254,395.65600315888355,258.0946915417326,319.2239701698024,308.80273827881877,350.13491791948326,281.97307457597447,289.542386390456,289.8491973568541,318.299831034223,235.71484835842676,340.302763334717,275.951353312045,275.80193426405407,220.32143153415376,297.38378196719407,250.9692284419713,256.5869935814184,226.92689478062448,224.45306396484375,275.89339051215825,171.91068925835063
345.6312004746316,398.0246235642541,326.64658714369295,385.50489577283673,300.8332371257485,386.0890922716679,325.4234273221094,399.80876913214934,306.70172934965274,391.623082669514,261.0374804292266,318.37186011008373,309.04654311713773,348.5511389944769,282.7408402268833,285.9159219115028,290.72454173547044,316.7993357618917,238.86972585659404,338.01890410631165,277.2348979085567,275.2583734113914,224.190398009499,295.8451076139952,256.0548924394218,254.72986964531097,242.19834036297726,212.73562833956396,287.2292132979343,170.82308012445142
344.90013107631125,397.5064612639005,326.2887525022008,383.4867243503156,285.45598893573407,312.09033287928685,323.91375379230124,398.7324364298528,306.42204711400444,387.25639423175346,262.3048432613915,315.9888223417861,309.8885562063937,344.5912691366597,284.50949930526446,284.65347021144225,290.94529684226717,315.129177240548,240.64330411525629,335.8994917289539,277.9511306767532,274.38667681053244,225.8640127040607,293.2844302414164,257.6872639198821,252.88274457445596,255.61992986458898,202.54649012540983,301.0484935288229,155.45896641003645
343.9550308011293,396.79311565493816,326.19988478707114,382.8972180413169,297.38456439324233,373.5131227734393,323.3160132734785,397.1932359682674,308.31794663618007,383.97426464182877,264.14660579790615,314.2350102981784,310.49149067765313,342.18415867845954,286.60635356162135,282.9696590361777,291.679702178365,312.9855232537817,242.66448717163289,332.5302919675819,280.1289274632693,273.37362520008764,229.48685640801705,290.3480845493694,258.9521330776553,250.7138347981382,265.25233736100427,195.880142262961,309.4931492484396,144.9433888088593
