Frame,nose_dist,body_dist,freezing,location
1,0.0,0.0,0,other
2,0.0,0.0,0,other
3,0.0,0.0,0,other
4,0.0,0.0,0,other
5,0.0,0.0,0,other
6,0.0,0.0,0,other
7,0.0,0.0,0,other
8,0.0,0.0,0,other
9,0.0,0.0,0,other
10,0.0,0.0,0,other
11,0.0,0.0,0,other
12,0.0,0.0,0,other
13,0.0,0.0,0,other
14,0.0,0.0,0,other
15,0.0,0.0,0,other
16,0.0,0.0,0,other
17,0.0,0.0,0,other
18,0.0,0.0,0,other
19,0.0,0.0,0,other
20,0.0,0.0,0,other
21,0.0,0.0,0,other
22,0.0,0.0,0,other
23,0.0,0.0,0,other
24,0.0,0.0,0,other
25,0.0,0.0,0,other
26,0.0,0.0,0,other
27,0.0,0.0,0,other
28,0.0,0.0,0,other
29,0.0,0.0,0,other
30,0.0,0.0,0,other
31,0.0,0.0,0,other
32,0.0,0.0,0,other
33,0.0,0.0,0,other
34,0.0,0.0,0,other
35,0.0,0.0,0,other
36,0.0,0.0,0,other
37,0.0,0.0,0,other
38,0.0,0.0,0,other
39,0.0,0.0,0,other
40,0.0,0.0,0,other
41,0.0,0.0,0,other
42,0.0,0.0,0,right
43,0.0,0.0,0,right
44,0.0,0.0,0,right
45,0.0,0.0,0,right
46,0.0,0.0,0,right
47,0.0,0.0,0,right
48,0.0,0.0,0,right
49,0.0,0.0,0,right
50,0.0,0.0,0,right
51,0.0,0.0,0,right
52,0.0,0.0,0,right
53,0.0,0.0,0,right
54,0.0,0.0,0,right
55,0.0,0.0,0,right
56,0.0,0.0,0,right
57,0.0,0.0,0,right
58,0.0,0.0,0,right
59,0.0,0.0,0,right
60,0.0,0.0,0,right
61,0.0,0.0,0,right
62,0.0039682834756856475,0.004194727674958516,0,right
63,0.003372850658236504,0.004354195437513143,0,right
64,0.0024668708389387712,0.003499423561437061,0,right
65,0.0023018463357110798,0.002420358808420446,0,right
66,0.0029359125775430188,0.003732701202127256,0,right
67,0.0026140540108961457,0.003135506884171806,0,right
68,0.0006145163800644942,0.002434870357140911,0,right
69,0.0005693649866343344,0.0022753551790215022,0,right
70,0.0012644734541027076,0.0013103372439520475,0,right
71,0.0023546458596909103,0.0018968294855442331,0,right
72,0.00221323253218048,0.0024211036490912764,0,right
73,0.003113869051455394,0.0021846543559821264,0,right
74,0.004604208733084808,0.002562431716087459,0,right
75,0.004684574654286544,0.003931079200502633,0,right
76,0.0036639742918572714,0.0028650494709358924,0,right
77,0.0025807429980873953,0.001659756559256448,0,right
78,0.0010672429882888467,0.0009801251973473911,0,right
79,0.0005542454497094633,0.00018545191494360872,0,right
80,0.00012007633331712045,0.0005245553182094703,0,right
81,2.1618404976997966e-05,0.0008469363438306389,0,right
82,0.00037022056663103597,0.0003937242648614145,0,right
83,0.002134650128078662,0.0004831573907975856,0,right
84,0.00603749280857391,0.0007682291785872497,0,right
85,0.00847514390104107,0.00010122124495685233,0,right
86,0.006721232109487913,0.0008113366029498494,0,right
87,0.004571901786216659,0.0017639283653772485,0,right
88,0.0032553400590451453,0.0018843155220239348,0,right
89,0.002821881945978358,0.002442081481276852,0,right
90,0.0031311513933635084,0.003841687500938364,0,right
91,0.0035845515386164683,0.0035771786945065238,0,right
92,0.002779241902583608,0.0037717686403206134,0,right
93,0.002784630416980681,0.003511897109152542,0,right
94,0.003306210571542781,0.0031611782649232285,0,right
95,0.003776253594914183,0.003734757563279242,0,right
96,0.003338059842409894,0.004417938585033941,0,right
97,0.004137702571779297,0.003581105121331604,0,right
98,0.0042518544489689655,0.0035233743199495223,0,right
99,0.005418553912483035,0.004290631934728183,0,right
100,0.006598820577341199,0.005116981900369423,0,right
101,0.005974640606104259,0.005780687729966521,0,right
102,0.004261111495499185,0.005265888410991377,0,right
103,0.0034070968450269786,0.005157424154663807,0,right
104,0.0033767685962185533,0.004479372357337112,0,right
105,0.003853858731814603,0.003727022858675827,0,right
106,0.005245464681019005,0.00456630042126076,0,right
107,0.005093441000330417,0.005697249801179518,0,right
108,0.006559747324627945,0.005517070723575773,0,right
109,0.006371217256329722,0.005387521046898807,0,right
110,0.004971860573104242,0.005218618132601203,0,right
111,0.004406104877475914,0.005083570788487602,0,right
112,0.003938622068059689,0.003369524898714018,0,right
113,0.003465573243354606,0.0023187767407720715,0,right
114,0.002838848668017533,0.0014369613762296085,0,right
115,0.0017672910938527832,0.0017616755111005548,0,right
116,0.0022877854373159067,0.0012475034738819394,0,right
117,0.0022921935653261267,0.001983501809063304,0,right
118,0.0015844541099962544,0.0025299143484438023,0,right
119,0.001415109846724713,0.0012780655531358395,0,right
120,0.0009860890712870064,0.001417484367338364,0,right
121,0.0017240539953174206,0.0020806541050513113,0,right
122,0.0019854406285993616,0.001834760150084546,0,other
123,0.002354925541230395,0.0017152768735497672,0,other
124,0.0025048247928897314,0.0006738166454477064,0,other
125,0.003086796218613545,0.0006018020474777393,0,other
126,0.0015396733086047293,0.0004103686632155079,0,other
127,0.0006773106706015958,0.0005567183581857736,0,other
128,0.00044720559929993774,0.0009262003610554525,0,other
129,0.0015458455117494927,0.0007516040388876961,0,other
130,0.002378443219190231,0.000456862128099137,0,other
131,0.006215768702339681,0.0008840310198968354,0,right
132,0.00710020517543388,0.0014974615377931775,0,right
133,0.005527535063356807,0.0017562705086427036,0,right
134,0.003391057145178803,0.0017562122439343443,0,right
135,0.003240344118359799,0.0016461892590745079,0,right
136,0.0018790067105660508,0.0007839245810963042,0,right
137,0.0007415864891223345,0.00032952672597814486,0,right
138,0.001787362967178325,0.000282599663797953,0,right
139,0.0015378644775835017,0.00040001044697925424,0,right
140,0.0017958478260334887,0.0005874490853778649,0,right
141,0.0047798178515346575,0.0006671373404388178,0,right
142,0.007203315910231588,0.00026622557745581497,0,right
143,0.005996653395048097,0.0017176944094507486,0,right
144,0.006161637964970545,0.0018578792680748093,0,right
145,0.004782811434500804,0.002292988348943125,0,right
146,0.005084383941728319,0.0031556074141400616,0,right
147,0.0040041066210842425,0.004091084631812243,0,other
148,0.004170968892094891,0.0026702973263370185,0,other
149,0.004447189098957871,0.0032231614384319474,0,left
150,0.0034698045637800838,0.003211879760990094,0,left
151,0.000620937809215969,0.003901815165439708,0,left
152,0.0004943858896447932,0.0030454179245826296,0,left
153,0.0003413020912999383,0.0021839704280479967,0,left
154,0.0010482947211454439,0.001103343353396068,0,left
155,0.0016000251471051286,0.0014003162618928021,0,left
156,0.0014331338733496197,0.00131169463283832,0,left
157,0.0009654258234525491,0.0012784492037474359,0,left
158,0.0008172921912275155,0.0010238224665808351,0,left
159,0.0006611592223632956,0.0012579056553778064,0,left
160,0.0016234930537590226,0.0013550508239591273,0,left
161,0.0022567731663683866,0.001133265974725854,0,left
162,0.002748694663613115,0.0017580794045626532,0,left
163,0.002764512270161923,0.002384233926060415,0,left
164,0.0027328907588418626,0.001833193158247831,0,left
165,0.003486266919393925,0.002140737168380088,0,left
166,0.0029959136602443356,0.0025203969074191657,0,left
167,0.0029649681363789837,0.002793361313611676,0,left
168,0.0031968233570840543,0.0024893787179118944,0,left
169,0.0021910000785193696,0.001753968706311382,0,left
170,0.0024691840157632693,0.002287447919371517,0,left
171,0.0035875651916438224,0.0026093912052246137,0,left
172,0.002287373904134836,0.0017099421569062403,0,left
173,0.0012891467218165808,0.0025861797601889817,0,left
174,0.0007255049178756983,0.001985788658832388,0,left
175,0.0004092878569176724,0.0022705211191515235,0,left
176,0.0006415518624370707,0.0012624600443839032,0,left
177,0.00043892849199647985,0.0008706908660829616,0,left
178,0.0007880321266216791,0.0011213590214112145,0,left
179,0.0019278453454863625,0.001514834943553383,0,left
180,0.00295193153991268,0.0022424555518432156,0,left
181,0.00354591728751875,0.0032864692832727123,0,left
182,0.0035008457393170965,0.0031028863603384323,0,left
183,0.0033623274792665657,0.003077720771120897,0,left
184,0.003230548324434435,0.003051278488984363,0,left
185,0.0029268000844915433,0.002343943727769146,0,left
186,0.0020196991090953077,0.0021231883163783816,0,left
187,0.002192326932679265,0.002438567326313722,0,left
188,0.00287931805341056,0.0030245026669085922,0,left
189,0.00306436376211123,0.0017410713595398903,0,left
190,0.0037797832862182814,0.0014816554345832207,0,left
191,0.002540056302610424,0.0015827108586348928,0,left
192,0.0028378500272488584,0.0012335503334162793,0,left
193,0.0024928235951216004,0.001668036898268538,0,left
194,0.0013935412840465125,0.0010378235633408672,0,left
