obj_1_x,obj_1_y,obj_2_x,obj_2_y,nose_x,nose_y,L_ear_x,L_ear_y,R_ear_x,R_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,tail_1_x,tail_1_y,tail_2_x,tail_2_y,tail_3_x,tail_3_y
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,626.5295410156251,319.5753981604237,590.5766497169079,330.6675109863282,618.2215243456728,350.4049377441406,612.574462890625,325.0101928710938,599.8988695990056,342.05621337890625,567.8477773294857,378.29455566406256,517.4406030519178,404.9675433286842,472.0787663402087,405.5103511336785,436.58669605571004,375.6885625731825
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,626.5295410156251,313.3387457799777,590.7604439468155,330.0429162682881,618.7378724979524,350.4049377441406,612.574462890625,325.0101928710938,600.1667670286531,342.05621337890625,569.3602640081231,378.29455566406256,520.2351354697938,405.8889770507813,473.02508033443354,407.80106491197927,438.1908166824986,376.20783024908314
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,622.9953178080048,299.9240181382932,591.4471940346918,324.4473405930091,619.4989379447823,344.45727664651713,612.1049594691352,320.4591963023087,601.5637426846472,338.1270087651659,574.0628997229494,375.812632869562,527.7669252398824,405.8889770507813,476.22424642736877,410.837352009127,440.2676854892753,376.3373107910156
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,608.8216987935577,269.16471110047206,591.6937373559387,305.727267846986,620.5679464250861,314.2002542294566,610.2220668980524,296.4203646939948,604.3402345626844,316.29156300995515,587.4210666329632,360.42745682217014,545.451010229825,403.47739243703404,493.7963838262839,415.510581939421,444.3011074155418,378.6536014629179
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,605.2613672393387,238.47236524860676,592.0939556133403,276.73224922472883,622.1798349569973,279.71789336352424,609.7525634765626,265.3136667913976,605.5413237631883,284.91858224069534,599.5751332891616,333.708262527333,566.0364912700749,392.0472854011418,519.9706410997203,416.5604553222656,458.33939855814174,388.54989630086817
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,605.1566625458177,217.69109118592306,593.6023252992138,256.38330798334107,624.233914034557,259.59363597534576,609.7525634765626,243.6445331764144,607.5356665874885,264.0375819708028,603.950805369375,316.3890837413003,577.7115740670077,380.59751932500524,540.6116867934583,414.8323132945244,472.8182980128769,393.4527839171377
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,604.8051188886576,202.8848452838062,593.9781494140625,241.4997729616144,624.684326171875,245.35870711750556,609.7525634765626,228.71626462830744,608.2507639084951,249.01410777320592,606.4739517889636,303.3644872348625,588.1923851147405,368.8388081483324,555.7997128376228,406.9009264745637,488.2323920943934,394.66958501829515
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,601.3751054642951,191.9289769831053,593.6284031809975,229.7875529791371,624.1844290197861,231.39994532084205,608.7241322461269,217.48164718905718,608.31005859375,236.63295973278105,610.9051687120548,289.99665497148385,598.7281564123534,357.16725403712786,564.3575645305893,399.62422578862476,495.1262349458598,394.82162475585943
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,590.116229732719,183.29604877289586,591.4220610769636,222.55494283631475,621.6613782516101,215.86244092844404,603.1913217327884,206.7751494473905,607.673415041311,225.0023046433322,614.647744167816,278.92919979910045,603.3432880166349,347.2062179843717,570.1258728833944,391.45870095874403,500.4322772738495,393.6535529676328
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,577.0488956164404,178.76603825686885,586.9859427315165,217.6583722424925,617.7164655224329,203.86386717485277,595.3188558422107,199.18796968552925,604.3297139164945,215.75758264912218,615.3692626953125,270.12893118759115,603.9869384765625,336.7972886653828,571.3399566974629,385.1336835076122,501.611067599546,388.9197950057347
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,568.1130394039342,173.81516162497604,581.9357980060662,213.41533079110954,610.7792675619241,194.94811315275513,587.9631701747113,192.80570534013762,599.5750505837295,208.04179504831228,615.1277579505387,261.5062921856128,603.9869384765625,327.9389051604819,571.6201873455059,379.69839845277374,501.7812459996591,387.5538798098358
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,560.2753216122902,169.34780070400006,576.6982135822959,209.97916820687703,604.4913768384041,188.65944423868476,581.3961088275586,188.32778693488908,593.8776950416468,202.96963993829075,613.6998300963563,254.69361938633006,603.9869384765625,320.5815102794429,571.6900634765625,372.5335300255299,502.23574769261575,387.5538798098358
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,555.0906907729759,165.46515269648603,570.1935476421928,205.77504614539117,598.0829242488203,183.37025032518915,576.4135246769147,183.57973189002584,587.7743970547783,197.73388922210998,611.1300406316468,248.15359909461947,605.1655917105908,316.10253229283865,573.5757035212523,368.1881470147344,504.2633982796111,388.11037025407137
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,551.0226679215232,156.87393219726684,565.0781758660512,197.3955640485623,593.1915369154905,175.95990265094468,571.2919510594465,175.66229731386767,582.9028698803188,190.5843435589046,608.3452190017186,239.0223176575126,611.0705880551734,307.54637001294657,585.6932521475741,363.9138277229533,518.8717302799108,389.8571618752552
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,543.6197824540947,145.06324255342201,561.5606655311041,186.73932094832026,590.370159229272,165.31789893281535,565.7950380100464,164.37185665062535,578.6648321145337,180.62771942312767,606.3485195072395,227.81578460574764,617.1905082889434,294.6650285998613,606.3907383660627,355.49389978273155,550.3717208484719,391.25507731865025
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,539.0497382962109,142.4641876220703,560.8832397460938,184.4234313964844,588.6213497635496,160.89706286219615,563.7485705923473,161.84622192382812,577.7876586914062,176.46170326480024,605.9718017578125,222.42587643914402,619.4770198866078,286.7913952171187,613.7651996469295,346.4649495157713,564.0411452083887,391.51422119140625
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,537.7506217509217,142.58800932458539,561.1472173695231,184.53863409504154,588.2220965354295,160.30907856530195,563.4239284003495,161.85179190753465,577.8976569840389,175.93177185998002,606.4544862893316,221.02933588547285,620.9186737595879,281.80713618427444,616.8815638377129,343.624205940067,565.7135620117188,390.60206400552784
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,537.6044921875,143.12488017276382,562.2427842104283,185.0722013401,588.2220965354295,160.2967987060547,563.4239284003495,161.87412972332476,578.386358942689,175.93177185998002,608.467681833325,220.74473524547778,622.2769779985032,279.5070420456556,617.5232543945314,342.21864074012,565.0883732297829,386.5195308523049
216.244384765625,132.44659423828125,498.6434326171875,130.52374267578125,537.8146080177125,143.43213038940542,562.7989577301105,185.494626232717,588.4988405868213,160.2967987060547,563.7417160089345,161.88379468593675,578.7623320730153,175.9590896666921,609.2908944143418,220.74473524547778,622.8107965505935,279.13803697193526,617.4588416203281,341.91180419921875,562.3340415931739,383.8460573201079
