Time,Frame,nose_dist,body_dist,freezing,body,Object,Mice
0.07,1,0.0,0.0,0,red_chamber,0,0
0.13,2,0.0,0.0,0,red_chamber,0,0
0.2,3,0.0,0.0,0,red_chamber,0,0
0.27,4,0.0,0.0,0,red_chamber,0,0
0.33,5,0.0,0.0,0,red_chamber,0,0
0.4,6,0.0,0.0,0,red_chamber,0,0
0.47,7,0.0,0.0,0,red_chamber,0,0
0.53,8,0.0,0.0,0,red_chamber,0,0
0.6,9,0.0,0.0,0,red_chamber,0,0
0.67,10,0.0,0.0,0,red_chamber,0,0
0.73,11,0.0,0.0,0,red_chamber,0,0
0.8,12,0.0,0.0,0,red_chamber,0,0
0.87,13,0.0,0.0,0,red_chamber,0,0
0.93,14,0.0,0.0,0,red_chamber,0,1
1.0,15,0.0,0.0,0,red_chamber,0,1
1.07,16,0.0,0.0,0,red_chamber,0,1
1.13,17,0.0,0.0,0,red_chamber,0,1
1.2,18,0.0,0.0,0,red_chamber,0,1
1.27,19,0.0,0.0,0,red_chamber,0,1
1.33,20,0.0,0.0,0,red_chamber,0,1
1.4,21,0.0,0.0,0,red_chamber,0,1
1.47,22,0.0,0.0,0,red_chamber,0,1
1.53,23,0.0,0.0,0,red_chamber,0,1
1.6,24,0.0,0.0,0,red_chamber,0,1
1.67,25,0.0,0.0,0,red_chamber,0,1
1.73,26,0.0,0.0,0,red_chamber,0,1
1.8,27,0.0,0.0,0,red_chamber,0,1
1.87,28,0.0,0.0,0,red_chamber,0,1
1.93,29,0.0,0.0,0,red_chamber,0,1
2.0,30,0.0,0.0,0,red_chamber,0,1
2.07,31,0.0,0.0,0,red_chamber,0,1
2.13,32,0.0008055784220757,0.0009815377449496,0,red_chamber,0,1
2.2,33,0.0009932713116054,0.0010563333940745,0,red_chamber,0,1
2.27,34,0.0014261578629636,0.0015552517784133,0,red_chamber,0,1
2.33,35,0.0008432219075679,0.0016150284558629,0,red_chamber,0,1
2.4,36,0.0005568201683668,0.0019853840266028,0,red_chamber,0,1
2.47,37,0.0007762210183002,0.0024957370754953,0,red_chamber,0,1
2.53,38,0.0008800234754029,0.001524934871494,0,red_chamber,0,1
2.6,39,0.0002482787652992,0.0003852362623649,0,red_chamber,0,1
2.67,40,0.0008948762826294,0.0003305641298006,0,red_chamber,0,1
2.73,41,0.0006902146884705,0.0007136649634425,0,red_chamber,0,1
2.8,42,0.0002810390389203,0.0003912344708656,0,red_chamber,0,1
2.87,43,0.0001812266688306,0.0002474593404004,0,red_chamber,0,1
2.93,44,0.0008803301027511,0.0004721193538545,0,red_chamber,0,1
3.0,45,0.0014472855570463,0.0007302746624194,0,red_chamber,0,1
3.07,46,0.0001992033022517,0.0002137529160005,0,red_chamber,0,1
3.13,47,0.0009203243177298,0.0019069996259955,0,red_chamber,0,1
3.2,48,0.0010785106183314,0.0022114141033833,0,red_chamber,0,1
3.27,49,0.0013397226468817,0.0013812381961901,0,red_chamber,0,1
3.33,50,0.0010194845996347,0.0009092474068528,0,red_chamber,0,1
3.4,51,0.0003908278131893,0.0003363129118806,0,red_chamber,0,1
3.47,52,0.0002955841670967,0.0002643550644275,0,red_chamber,0,1
3.53,53,0.0012999255343632,0.0006037745891534,0,red_chamber,0,1
3.6,54,0.0023281837887782,0.0007315561192871,0,red_chamber,0,1
3.67,55,0.0018281901596422,0.000585426152868,0,red_chamber,0,1
3.73,56,0.0001135786033678,4.046388398710581e-05,0,red_chamber,0,1
3.8,57,0.0022396464839217,0.0005089663321012,0,red_chamber,0,1
3.87,58,0.0024767445569378,0.0008861602764527,0,red_chamber,0,1
3.93,59,0.0016584309390566,0.0005941620095817,0,red_chamber,0,1
4.0,60,0.0003251637150507,0.0003565305366256,0,red_chamber,0,1
4.07,61,0.0001647138371029,1.6110928220199783e-05,0,red_chamber,0,1
4.13,62,0.0001905362723928,0.0003723512369551,0,red_chamber,0,1
4.2,63,0.0007694140218216,0.0004797728160795,0,red_chamber,0,1
4.27,64,0.0011519959131828,9.149675703308689e-05,0,red_chamber,0,1
4.33,65,0.0012632164404865,0.0002316257206162,0,red_chamber,0,1
4.4,66,0.000351627489503,0.0005434966342802,0,red_chamber,0,1
4.47,67,0.0007648457327618,0.0006247788098065,0,red_chamber,0,1
4.53,68,0.0016967842638088,0.0010059419734885,0,red_chamber,0,1
4.6,69,0.0034442084361816,0.0010053340581045,0,red_chamber,0,1
4.67,70,0.002217659100352,0.0003234173914372,0,red_chamber,0,1
4.73,71,0.0002910910632442,0.0002104036132607,0,red_chamber,0,1
4.8,72,0.0006617568924195,0.0002551660479659,0,red_chamber,0,1
4.87,73,0.0011215775758761,0.0002236874475096,0,red_chamber,0,1
4.93,74,0.000678407517492,6.802115961899796e-05,0,red_chamber,0,1
5.0,75,0.0004789248700764,0.0001682548653347,0,red_chamber,0,1
5.07,76,0.0004600044580418,0.0002430026062067,0,red_chamber,0,1
5.13,77,0.0010638428508769,0.000705051415203,0,red_chamber,0,1
5.2,78,0.0009737287769059,0.0003991124256862,0,red_chamber,0,1
5.27,79,0.0009448543338619,0.0004958208998088,0,red_chamber,0,1
5.33,80,0.0003041449147506,0.0004201482134742,0,red_chamber,0,1
5.4,81,0.000143102090266,8.979768209022203e-05,0,red_chamber,0,1
5.47,82,0.0014558888546972,0.0012934832421064,0,red_chamber,0,1
5.53,83,0.0060150173501632,0.0036981900769092,0,red_chamber,0,1
5.6,84,0.0089605642878119,0.0022428410763353,0,red_chamber,0,1
5.67,85,0.0075330185847699,0.0006361090869801,0,red_chamber,0,1
5.73,86,0.0048630799014795,0.0002732054307679,0,red_chamber,0,1
5.8,87,0.002604617122836,0.0001694262154332,0,red_chamber,0,1
5.87,88,0.0011309744603695,0.0004933099507875,0,red_chamber,0,1
5.93,89,0.0014546879203475,0.0005527332885705,0,red_chamber,0,1
6.0,90,0.0048969656391309,0.0013496737403926,0,red_chamber,0,0
6.07,91,0.008313074905525,0.0016239833285742,0,red_chamber,0,0
6.13,92,0.0053878584805704,0.0005449162159192,0,red_chamber,0,0
6.2,93,0.0053227310452941,0.0024261908779068,0,red_chamber,0,0
6.27,94,0.0100496017622556,0.0018745428590077,0,red_chamber,0,0
6.33,95,0.010635197034856,0.0046425929365999,0,red_chamber,0,0
6.4,96,0.0099790199545691,0.0074193101113182,0,red_chamber,0,0
6.47,97,0.0116864626328626,0.0106680710394188,0,red_chamber,0,0
6.53,98,0.0126606445767651,0.0121352347174056,0,red_chamber,0,0
6.6,99,0.0122017699959062,0.0115626774208265,0,red_chamber,0,0
6.67,100,0.0069206647365965,0.0060585243734251,0,red_chamber,0,0
6.73,101,0.0050690836619284,0.0063541133701885,0,red_chamber,0,0
6.8,102,0.0099082243638315,0.009840942894376,0,red_chamber,0,0
6.87,103,0.010531523549455,0.0153551494150575,0,red_chamber,0,0
6.93,104,0.0114504500774558,0.0136519098514211,0,red_chamber,0,0
7.0,105,0.0093393011576471,0.0067773090660727,0,red_chamber,0,0
7.07,106,0.0080314878055547,0.0035932112797998,0,red_chamber,0,1
7.13,107,0.0036649957951323,0.0035338212709415,0,red_chamber,0,1
7.2,108,0.0011530303444038,0.0027342266783718,0,red_chamber,0,1
7.27,109,0.0041052433830956,0.002498382104606,0,red_chamber,0,1
7.33,110,0.003118965444981,0.0043315662177903,0,red_chamber,0,1
7.4,111,0.0013629987729606,0.0034476252943046,0,red_chamber,0,1
7.47,112,0.0011952777664816,0.0012603134919845,0,red_chamber,0,1
7.53,113,0.0014276849063207,0.0014806557910368,0,red_chamber,0,1
7.6,114,0.0008858663420807,0.0013059525995024,0,red_chamber,0,1
7.67,115,0.0001491570947601,0.0011475607041368,0,red_chamber,0,1
7.73,116,0.0002194993648357,0.0014640020806276,0,red_chamber,0,1
7.8,117,0.0007328040189917,0.000427611477394,0,red_chamber,0,1
7.87,118,0.0007015550826755,0.0002328123165481,0,red_chamber,0,1
7.93,119,0.0006864952988349,0.0004240032524282,0,red_chamber,0,1
8.0,120,0.0008123528013498,0.0010739795064382,0,red_chamber,0,1
8.07,121,0.0003145247791773,0.0017122152469354,0,red_chamber,0,1
8.13,122,0.000312041072488,0.0004306158496587,0,red_chamber,0,1
8.2,123,0.0009261723892205,0.0012134362241786,0,red_chamber,0,1
8.27,124,0.0011496528763645,0.0016219568302368,0,red_chamber,0,1
8.33,125,0.0007544545114741,0.0010553376657612,0,red_chamber,0,1
