Time,Frame,nose_dist,body_dist,freezing,body,Mice,Object
0.07,1,0.0,0.0,0,blue_corner,0,0
0.13,2,0.0,0.0,0,blue_corner,0,0
0.2,3,0.0,0.0,0,blue_corner,0,0
0.27,4,0.0,0.0,0,blue_corner,0,0
0.33,5,0.0,0.0,0,blue_corner,0,0
0.4,6,0.0,0.0,0,blue_corner,0,0
0.47,7,0.0,0.0,0,blue_chamber,0,0
0.53,8,0.0,0.0,0,blue_chamber,0,0
0.6,9,0.0,0.0,0,blue_chamber,0,0
0.67,10,0.0,0.0,0,blue_chamber,0,0
0.73,11,0.0,0.0,0,blue_chamber,0,0
0.8,12,0.0,0.0,0,blue_chamber,1,0
0.87,13,0.0,0.0,0,blue_chamber,1,0
0.93,14,0.0,0.0,0,blue_chamber,1,0
1.0,15,0.0,0.0,0,blue_chamber,1,0
1.07,16,0.0,0.0,0,blue_chamber,1,0
1.13,17,0.0,0.0,0,blue_chamber,1,0
1.2,18,0.0,0.0,0,blue_chamber,1,0
1.27,19,0.0,0.0,0,blue_chamber,1,0
1.33,20,0.0,0.0,0,blue_chamber,1,0
1.4,21,0.0,0.0,0,blue_chamber,1,0
1.47,22,0.0,0.0,0,blue_chamber,1,0
1.53,23,0.0,0.0,0,blue_chamber,1,0
1.6,24,0.0,0.0,0,blue_chamber,1,0
1.67,25,0.0,0.0,0,blue_chamber,1,0
1.73,26,0.0,0.0,0,blue_chamber,1,0
1.8,27,0.0,0.0,0,blue_chamber,1,0
1.87,28,0.0,0.0,0,blue_chamber,1,0
1.93,29,0.0,0.0,0,blue_chamber,1,0
2.0,30,0.0,0.0,0,blue_chamber,1,0
2.07,31,0.0,0.0,0,blue_chamber,1,0
2.13,32,0.0001089603272797,0.0008988458856763,0,blue_chamber,1,0
2.2,33,8.92195214679194e-05,0.0006937410303623,0,blue_chamber,1,0
2.27,34,5.386376316983413e-05,0.0008541321816719,0,blue_chamber,1,0
2.33,35,0.0001008792707158,0.0002679622731227,0,blue_chamber,1,0
2.4,36,7.955447677021553e-05,0.0003673628197465,0,blue_chamber,1,0
2.47,37,0.0003258604933086,0.0001313595182908,0,blue_chamber,1,0
2.53,38,0.0008907288909802,0.0007643699616602,0,blue_chamber,1,0
2.6,39,0.0003115854040779,0.0002695876519764,0,blue_chamber,1,0
2.67,40,0.0002082131763545,0.000570703892212,0,blue_chamber,1,0
2.73,41,7.517098893531363e-05,0.000634009729738,0,blue_chamber,1,0
2.8,42,0.0001767066596566,0.0003517172465524,0,blue_chamber,1,0
2.87,43,0.000100779413173,5.450923858705693e-05,0,blue_chamber,1,0
2.93,44,0.0004977073933874,0.0001124379527314,0,blue_chamber,1,0
3.0,45,1.2101189687175169e-05,0.000285331099498,0,blue_chamber,1,0
3.07,46,0.000618177540901,6.917287114241194e-05,0,blue_chamber,1,0
3.13,47,0.0005313681156509,0.0001481577318879,0,blue_chamber,1,0
3.2,48,0.0003915010981405,7.066757532554826e-05,0,blue_chamber,1,0
3.27,49,0.0004088059198113,7.141365639449596e-05,0,blue_chamber,1,0
3.33,50,0.0002716079805788,0.0001729081704481,0,blue_chamber,1,0
3.4,51,0.0003919783217514,4.756029975103608e-05,0,blue_chamber,1,0
3.47,52,1.0688042786300942e-05,0.0002584922695114,0,blue_chamber,1,0
3.53,53,0.0003630305407583,0.0002526806120256,0,blue_chamber,1,0
3.6,54,0.0001362581154801,0.0001162256511943,0,blue_chamber,1,0
3.67,55,0.0002810906885023,0.000298972897697,0,blue_chamber,1,0
3.73,56,0.0001341669512229,0.000115744339052,0,blue_chamber,1,0
3.8,57,0.0001880050577141,0.0001198088491576,0,blue_chamber,1,0
3.87,58,0.0006630702866526,0.000199390770062,0,blue_chamber,1,0
3.93,59,0.000614452391297,0.0006976360637827,0,blue_chamber,1,0
4.0,60,0.0008726816442712,0.0005168668379704,0,blue_chamber,1,0
4.07,61,0.0014008442581929,0.0003976317625999,0,blue_chamber,1,0
4.13,62,0.0022870517897931,0.0010446499921225,0,blue_chamber,1,0
4.2,63,0.002603041906458,0.0006872733934573,0,blue_chamber,1,0
4.27,64,0.0010060343729666,0.0002726577301148,0,blue_chamber,1,0
4.33,65,0.0008708835321094,0.0003956196800606,0,blue_chamber,1,0
4.4,66,0.0009597841807882,0.0008690371302954,0,blue_chamber,1,0
4.47,67,0.0029820213064713,0.001381337276862,0,blue_chamber,1,0
4.53,68,0.0018307698286077,0.0007591921169435,0,blue_chamber,1,0
4.6,69,0.0011364777395931,0.0007008142141246,0,blue_chamber,1,0
4.67,70,0.0010975978037841,0.0012084445916171,0,blue_chamber,1,0
4.73,71,0.0003504807866444,0.0007676251838929,0,blue_chamber,1,0
4.8,72,0.0001787642271693,0.0007097304631583,0,blue_chamber,1,0
4.87,73,0.0001417515425343,0.0006882145415458,0,blue_chamber,1,0
4.93,74,0.0005961643098126,0.0008604921154145,0,blue_chamber,1,0
5.0,75,0.0004087728767112,0.0003160902709613,0,blue_chamber,1,0
5.07,76,3.84873170344509e-05,4.1518088952109714e-05,0,blue_chamber,1,0
5.13,77,0.0001381213044063,0.0001825866491004,0,blue_chamber,1,0
5.2,78,0.0001719968942941,0.0003093265542334,0,blue_chamber,1,0
5.27,79,0.0003851055942672,0.0002249248119178,0,blue_chamber,1,0
5.33,80,0.0002177332788545,0.0006096679356768,0,blue_chamber,1,0
5.4,81,0.0001060838568261,0.0003058174993352,0,blue_chamber,1,0
5.47,82,0.0003863493675614,0.0009604973379778,0,blue_chamber,1,0
5.53,83,0.0006701630391813,0.0004437891678394,0,blue_chamber,1,0
5.6,84,0.0001806316959308,0.000297564428257,0,blue_chamber,1,0
5.67,85,0.0001381088407557,0.0003886873840224,0,blue_chamber,1,0
5.73,86,0.0005079258543858,0.0003342863210083,0,blue_chamber,1,0
5.8,87,0.0002270744928224,0.0002031789272988,0,blue_chamber,1,0
5.87,88,0.0002575773081541,0.0004098444363931,0,blue_chamber,1,0
5.93,89,7.415351811493964e-05,9.886887066069974e-05,0,blue_chamber,1,0
6.0,90,0.0001314931205732,2.8177842686588093e-05,0,blue_chamber,1,0
6.07,91,0.0003131661231869,0.0001239731021949,0,blue_chamber,1,0
6.13,92,7.277488115296112e-05,0.0001069600462626,0,blue_chamber,1,0
6.2,93,2.418974010991601e-05,0.0002067912623982,0,blue_chamber,1,0
6.27,94,5.6172464138636166e-05,0.0003587446482852,0,blue_chamber,1,0
6.33,95,5.2256586276080806e-05,0.0002244720227369,0,blue_chamber,1,0
6.4,96,6.727438610628335e-05,5.848386478946323e-05,0,blue_chamber,1,0
6.47,97,0.0002562335909863,3.595095199720214e-05,0,blue_chamber,1,0
6.53,98,9.963808492361302e-05,9.263447353688364e-05,0,blue_chamber,1,0
6.6,99,0.0001545069318054,2.763938245148665e-06,0,blue_chamber,1,0
6.67,100,0.0003804005406122,4.700312275253185e-05,0,blue_chamber,1,0
6.73,101,0.0005694403307994,0.0001981191659995,0,blue_chamber,1,0
6.8,102,8.813863484650775e-05,0.0001281901186266,0,blue_chamber,1,0
6.87,103,0.0002219273663434,4.921961032693039e-05,0,blue_chamber,1,0
6.93,104,0.0003065302614795,6.521563170362393e-05,0,blue_chamber,1,0
7.0,105,0.0005992770169073,0.000206763363386,0,blue_chamber,1,0
7.07,106,0.0003033953332021,0.0001607532262849,0,blue_chamber,1,0
7.13,107,0.0004225961234585,7.994435731220662e-05,0,blue_chamber,1,0
7.2,108,0.0002450748203752,0.0003112934574053,0,blue_chamber,1,0
7.27,109,0.0007841948713193,0.0001026730041795,0,blue_chamber,1,0
7.33,110,0.0008840714661111,0.0005049917124382,0,blue_chamber,1,0
7.4,111,0.0004146828071368,0.0001989228001504,0,blue_chamber,1,0
7.47,112,0.0006891403561649,0.0002681042012798,0,blue_chamber,1,0
7.53,113,0.0004582953999517,0.0009412803342376,0,blue_chamber,1,0
7.6,114,0.0002451201530904,0.000794710822507,0,blue_chamber,1,0
7.67,115,0.0001400820086151,0.0001307010335242,0,blue_chamber,1,0
7.73,116,5.746179143507822e-05,0.0010145583962241,0,blue_chamber,1,0
7.8,117,0.000142967582178,0.0004046318573587,0,blue_chamber,1,0
7.87,118,0.0002268230913179,0.0001250498124548,0,blue_chamber,1,0
7.93,119,0.0005129314205574,0.0002449083804493,0,blue_chamber,1,0
8.0,120,0.0003757572225915,0.0007792885041836,0,blue_chamber,1,0
8.07,121,3.354090834597167e-05,0.0008425549129979,0,blue_chamber,1,0
8.13,122,0.000149219721229,0.0002940028757861,0,blue_chamber,1,0
8.2,123,0.0001532014907662,0.0003466136516789,0,blue_chamber,1,0
8.27,124,0.000295515791475,0.0005071411612697,0,blue_chamber,1,0
8.33,125,0.0002376089544505,0.0003699935978951,0,blue_chamber,1,0
8.4,126,0.0008804892924047,0.0009272318400244,0,blue_chamber,1,0
8.47,127,0.0004685376116189,0.0004774965141503,0,blue_chamber,1,0
8.53,128,0.0007530003277344,0.0003937165194833,0,blue_chamber,1,0
8.6,129,0.000159175295901,0.0006881689567647,0,blue_chamber,1,0
8.67,130,0.0003567564034487,0.0006067582942646,0,blue_chamber,1,0
8.73,131,0.0001979724627373,0.0005659519158889,0,blue_chamber,1,0
8.8,132,0.0004574384258228,0.0002505380488503,0,blue_chamber,1,0
8.87,133,0.0002425757168224,0.0003723048177823,0,blue_chamber,1,0
8.93,134,0.0008382371769873,0.000480644281699,0,blue_chamber,1,0
9.0,135,0.0002977504217541,0.0001810864288358,0,blue_chamber,1,0
9.07,136,0.0002892016500091,0.0003629305181131,0,blue_chamber,1,0
9.13,137,0.001030055002506,0.0010783988901601,0,blue_chamber,1,0
9.2,138,0.0003603341903282,0.0003488917653841,0,blue_chamber,1,0
9.27,139,0.0004842639796995,0.0001999974395265,0,blue_chamber,1,0
9.33,140,0.0006765313283611,0.0005759292389076,0,blue_chamber,1,0
9.4,141,0.0010052557001081,0.0006003640873603,0,blue_chamber,1,0
9.47,142,0.0003082698677812,0.0005199566030483,0,blue_chamber,1,0
9.53,143,0.000335813638895,0.0002412926340568,0,blue_chamber,1,0
