nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y,blue_x,blue_y,red_x,red_y
136.9496612548828,534.2149047851562,152.15452575683594,547.1617431640625,155.72846984863284,530.7845458984375,148.77565002441406,538.417236328125,157.0519561767578,539.353515625,189.4896697998047,543.4366455078125,168.25265502929688,557.9735717773439,170.90147399902344,524.4863891601562,186.62045288085938,558.0797729492188,187.38262939453125,529.2425537109376,204.19354248046875,557.064697265625,203.26539611816406,524.4754638671875,38.481065141432396,89.52840448989897,270.7048645019531,535.27880859375,51.99392431421929,90.5944902318821,138.0,111.0,840.0,111.0
136.9496612548828,534.2149047851562,152.15452575683594,547.0341057434476,155.37331864961004,530.7845458984375,148.77565002441406,538.417236328125,157.0519561767578,539.0169403470259,189.0911392427175,542.4369222882034,168.25265502929688,557.2442542571644,170.41303161743758,524.0236083078802,186.62045288085938,557.1688343559471,186.97138739331527,528.219890485507,204.19354248046875,556.1322403579064,203.02655704471744,523.5304960753733,191.4874621137576,447.7780554271989,269.8883465258249,535.156461896036,259.0943072567516,452.58258962650507,138.0,111.0,840.0,111.0
137.95817357366795,536.4478538776976,153.69382401155562,546.5222297057711,153.94902326933533,530.9005457596583,149.45972221660017,539.1866760098806,157.57280804421308,537.6671416842242,187.49287564986065,537.546354526903,169.0511200637036,554.3194054108046,168.38513028035888,522.1676758718074,187.1455038153386,552.8411736531166,185.16103783433417,523.3276524948532,204.4770505891552,551.3828753278166,201.6575149139918,518.8651245469738,224.36914549808594,532.6948605094228,265.62149482246645,532.8175947871772,304.21674422076933,535.765088772732,138.0,111.0,840.0,111.0
145.1338232806991,548.0988176385154,161.95398717236677,547.2560255537803,154.64252939928502,532.2941557143619,154.02169895057642,543.5278956234367,161.28779666611396,537.6356512202791,187.62593834630994,532.3837075025324,174.180225314627,553.7500789449481,167.688801936829,522.2244013576499,190.24528897495227,549.0241338152431,183.7712800598037,519.1329379766712,206.65119613894393,545.3213278059575,199.15336512756983,513.8345042747459,221.6112922014592,524.3500364113643,259.71247662660085,522.6366264573671,296.99642913384395,523.3569895276897,138.0,111.0,840.0,111.0
162.86816992649693,561.1436361009745,174.4582234247302,550.8358699017114,161.30983132459966,538.848234600031,165.04681359378702,550.7184320414165,170.35230096384214,540.8191959147694,190.5035760516906,528.7199756203429,185.35251947901617,554.3917057230207,168.30974509522608,526.9090228282018,196.98965111388918,547.0913136873273,182.14954243539387,518.841755273297,212.27350658599855,538.7739378253709,195.1622475583254,510.32948461316346,220.4301929440074,513.9908067043981,253.078128984574,507.42422151144194,290.7559843601406,507.2251686925787,138.0,111.0,840.0,111.0
187.8853502609694,563.8336691253558,191.09835766481723,552.1992422398209,176.80296841229998,551.800453091586,184.01881382422164,557.5330607783912,184.05490212569472,549.1043634949542,194.68263651773094,527.0429228745186,200.45205909534783,552.6600754739427,173.58916233000224,539.9269918947509,208.52950989068538,543.9118586390686,181.30565425469212,522.7551580097916,218.97188257105523,531.3608664157126,190.00326003015695,508.4400242788063,219.4828011833762,504.70797360597464,246.05045299814847,491.5879762334855,284.75252894321756,489.80541450785825,138.0,111.0,840.0,111.0
216.54019895689575,563.3616668915184,212.84475319313393,551.8854647985306,200.76611307707725,559.2307183291556,209.541871291358,558.9192504882812,204.50000004259482,551.7160142150664,199.29481466319993,527.505581867534,215.44668596961543,544.57448298032,191.06999419402902,551.6212747643643,218.1996386305614,537.6723207388596,183.51872251660194,533.4977078201952,224.28428612072116,523.5729644792661,188.5066073271918,510.35032559137437,217.28777132240714,498.792270078305,238.9616579189424,479.42049746273074,278.1452272854044,473.95773268773075,138.0,111.0,840.0,111.0
241.01425144062563,561.5582040221884,230.67301739476886,550.1251553186569,221.73589807309315,561.3482352307523,229.33799657193157,558.9616067363029,221.96894094390535,553.0865458774219,206.5690896470677,531.3817316161089,229.20815592061808,540.6798702566749,209.58450676388648,557.8720435436524,225.58801248099695,532.0991419659067,195.61560654425836,547.2032064635297,227.29059483978702,519.5636979442199,189.61610796952368,522.182895533265,210.93951228763774,498.84848781722803,232.09731652316543,474.22783136855844,270.09324891926263,462.97579548478643,138.0,111.0,840.0,111.0
265.68384705145183,561.2887630419058,250.72948051500225,549.6862182617188,243.86329878077575,563.4695890403434,252.44497558052623,559.2903865078322,242.0081956056667,555.9462672894272,217.26581547385013,537.7996926073306,245.4137346136485,540.1943423424067,231.3685758383802,563.6650282615196,234.98164207645974,531.6324514623507,212.8884767783881,556.978042175283,230.2081909157073,519.7807191325371,198.03471810139234,539.2659993698452,207.40401292307092,507.4490202458588,223.66335650223,475.98283320833934,258.9228781265138,459.6676691889403,138.0,111.0,840.0,111.0
289.57898337093656,562.4076742033866,271.1316888140961,549.7457769753719,267.83251002076383,566.264657148572,277.1317544094601,560.3045258600301,264.1058659897697,558.2691745454406,233.30511588430645,546.9428995073163,261.7796975764728,540.3871363546182,255.56570865721244,569.5870692950449,246.92230720159836,534.7445548579519,235.87094301750705,565.0475017197276,234.8239104221722,524.3542456171764,216.95020504953757,557.554246971934,208.73848860921348,527.0519078454068,210.86336882949303,489.2144216977833,241.66993725092124,460.34881168140106,138.0,111.0,840.0,111.0
