nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y,blue_cyl_x,blue_cyl_y,red_cyl_x,red_cyl_y
379.8162411180311,435.2877197265625,400.28779661955843,424.518310546875,386.847437788806,409.666259765625,388.04188346683475,422.86846923828125,397.31972518071706,414.50677490234375,431.3079579518853,400.7149038315613,411.4953934382356,426.1532287597657,397.7829042717068,397.9170837402344,424.5457137883789,420.5198389017785,417.9564194358394,388.35162353515625,442.1013663337685,418.1854287947235,440.8945696672149,380.5633011610631,459.8417218344897,405.7671072690314,470.73333725628027,423.3764343261719,469.5280448403223,444.7166137695313,138.0,111.0,840.0,111.0
380.9262576505178,430.9756231608544,400.4781325350582,423.13357299317477,391.1590235115599,407.71914172392655,390.7313793561168,420.46814645120776,399.21196761756266,413.11410634176144,431.7084299875678,400.7919908240267,411.7666899301693,425.51134525911783,402.64681459439106,396.288434721362,425.1970535456055,420.55089836831803,421.0885889889316,388.3256116604721,442.1551644279503,418.7663794040373,441.528923110575,380.69857017682756,460.5474331818423,406.1570654804134,471.9136466744103,423.4625735910589,470.8885443146953,444.7166137695313,138.0,111.0,840.0,111.0
385.9508222180203,408.5519544806934,400.89230448796167,415.32695895744143,401.3616162192992,398.275450212365,397.44745816488046,407.6782578691543,401.2134162488551,405.8494855789779,431.75753926961835,401.3150099156967,411.19253763318306,421.8190518875326,413.1904828057364,388.74289302687043,424.79519216872666,420.2418830056564,428.298348209974,387.5728147239744,441.5397548516833,421.03261718984237,442.9304299835338,380.7651662627844,462.21453105939077,407.2281315183742,476.89054559247376,424.0171108781415,475.17192627855314,445.43005912100836,138.0,111.0,840.0,111.0
394.8727324040399,382.34033183530835,400.25333037716234,403.3963505468485,404.99218639319497,389.16960747075905,399.59919824537656,391.30295381725074,404.6618123395841,397.04081161759257,431.5540146854598,403.24683629271897,408.587329687962,415.91243050318064,420.6146880223441,383.047621226377,422.01549180956897,419.1168536012002,432.49321769737884,384.9461475901629,438.6207789629759,422.703415846126,443.6458148356249,380.96751998678405,462.6933415121681,410.1771384534557,479.2175974299608,425.93928288268455,477.9928139121325,449.7628166324828,138.0,111.0,840.0,111.0
399.3306816444523,371.8988141559564,397.29977020877527,395.04410633461407,409.13369281968664,385.1212009835745,401.6259084153107,382.97596534871536,405.48670813988355,392.6316438249494,431.53377081578077,405.04696184268556,402.98158207139824,411.6198877071905,425.2746623077748,382.0552552596308,419.21528500462733,418.990353533685,433.5820863557563,384.6025907920461,436.19123636292176,424.6515218318447,444.3421944773155,381.6237695807464,462.7153320312501,413.6737516554091,479.40043709565975,430.87432160741423,478.13520138075774,457.1770473833745,138.0,111.0,840.0,111.0
400.8404495690481,370.2961262370763,396.8114903062036,393.2607984366741,412.2485359991981,384.78638250994163,403.06824906244236,381.68847656250006,405.67353240407203,391.839096580889,431.656109555313,406.12628555074076,401.3255315592198,410.42890841574314,426.26835857145,382.2909123852601,417.96945767732836,419.69432417844394,434.18568137678153,385.83071917175926,434.686209895579,426.9382094668091,445.2767897647227,383.1941840767267,462.48602336748183,416.0915729644988,478.88906895290756,434.79602087335456,476.7805315371172,462.3432592620825,138.0,111.0,840.0,111.0
405.75876972794,369.2035629743203,399.4891341102713,391.6595456810477,415.45350365576473,385.8570501072459,406.8879821690828,381.0476136331603,408.0004098290286,390.9962062329223,431.3387829630557,406.861153359258,401.21657899037893,407.79574691786024,427.90247453704035,383.8998991920551,416.4390458716494,420.23307741482427,435.2451379162167,387.07142815007273,432.3676694697071,427.8791473940605,445.8615638055445,385.0014544545263,460.4478089033429,417.7683362359077,477.1080017489872,436.380063747541,474.63602889639355,464.6156884247602,138.0,111.0,840.0,111.0
418.6305445731691,369.02063549563474,408.0274975044788,385.37492343260664,424.6866025639705,386.05395436261404,417.8683279487679,378.1375200738328,416.317341755259,388.3868608535512,429.03260216400577,408.6933976899527,402.10082025062525,398.8920570458217,434.03531300424396,389.04404699636234,411.4918977721379,419.4560519940919,437.8422218549102,392.3991806777317,427.1089739423404,428.8519775823224,445.63840903444014,391.4901974407827,453.75749518237956,422.4830326236386,469.85983329520525,439.60286152722705,465.64993028498907,462.7887614866893,138.0,111.0,840.0,111.0
435.4598993495393,369.94534926283154,418.67869297804054,377.5112873458955,433.5344709325382,385.772949934261,430.3181521027325,376.13319515042883,424.0517206306601,383.8632716020602,424.9907237017811,408.13892282149055,407.8321747676987,386.8411949500637,440.14364593658524,394.718044772319,408.14684136588346,412.3824625396448,438.6921367724086,400.612824167829,420.6423455865066,427.9606430976111,443.835683619478,404.73883213457236,442.2333154928932,425.05136507982354,458.9267099848523,440.17055812547204,452.4724241503375,460.0755245733226,138.0,111.0,840.0,111.0
455.48323564455274,374.0214492271892,434.4081220888002,371.96298849825996,443.71679922614163,386.0751659781951,445.66992606904654,376.15011835525456,434.11412730903385,381.12977469151485,423.92057549732937,402.92611578773733,419.88407061782266,375.7814051255493,443.9602831936305,398.0875385005339,408.6621638693857,394.6174558432912,439.75330103761024,405.25529414673207,412.0772163227318,419.056109339013,441.3725665918083,414.41382235213985,428.2542862802883,426.1727196667133,445.5487232740801,438.8542020305141,437.81736409754785,455.4477821550421,138.0,111.0,840.0,111.0
472.33458640424516,377.37428864919247,451.03115292014684,371.61476042848403,455.1157669417804,388.52381064085023,459.8358298423806,378.2864556252336,447.93861655041195,381.20359093866654,424.8119404468558,396.8363472750485,434.26861168438023,370.62249001020615,449.8834142685257,399.20276984865257,415.0119785160996,380.26912373642267,443.22359587849314,406.8949821841432,407.8881900938356,398.90205702425305,439.66567218969476,416.10925024586004,416.68333965187765,425.03236578282025,431.5284890541981,436.54300086013166,431.42250231095994,449.25234486678664,138.0,111.0,840.0,111.0
