Time,Frame,nose_dist,body_dist,freezing,darting,Known,Novel
156.07,2341,0.0005271667098466,0.0008629818808286,0,0,0,1
156.13,2342,0.0005597222235002,0.0004367478574487,0,0,0,1
156.2,2343,0.0005113471896822,0.0008287993181354,0,0,0,1
156.27,2344,0.0021740790723678,0.0014178477946469,0,0,0,1
156.33,2345,0.0101618832023751,0.0012932179573262,0,0,0,1
156.4,2346,0.0148031649358766,0.0008580389874274,0,0,0,1
156.47,2347,0.0058759414621429,0.0012996838164247,0,0,0,1
156.53,2348,0.004128135460429,0.0028515360647255,0,0,0,1
156.6,2349,0.0052929519690281,0.0020352499492907,0,0,0,1
156.67,2350,0.0019720477123176,0.0014658291244463,0,0,0,1
156.73,2351,0.0003025522628597,0.0014358229995327,0,0,0,1
156.8,2352,0.0001468504596176,0.0005712308190118,0,0,0,1
156.87,2353,0.0005973421551777,0.0003300172331253,0,0,0,1
156.93,2354,0.0006114088912482,0.0005501324998369,0,0,0,1
157.0,2355,0.0028295081999963,0.0004603567059216,0,0,0,1
157.07,2356,0.0006962929743929,0.0003050502878657,0,0,0,1
157.13,2357,7.125829497922612e-05,5.387309236124607e-05,0,0,0,1
157.2,2358,2.260614634506205e-05,2.758527098784171e-05,0,0,0,1
157.27,2359,0.0001695813785758,0.0001246538308048,0,0,0,1
157.33,2360,0.0005506218317532,0.0001957139011794,0,0,0,1
157.4,2361,0.0004733176220241,0.0008785028417839,0,0,0,1
157.47,2362,0.0006675220271797,0.0007210765072833,0,0,0,1
157.53,2363,0.0010501473863001,0.0006377131042565,0,0,0,1
157.6,2364,0.0022088475109219,0.0009532414127688,0,0,0,1
157.67,2365,0.0007144890461546,0.0003090739629443,0,0,0,1
157.73,2366,0.0001643925616388,2.8593539795460896e-05,0,0,0,1
157.8,2367,0.0002734248715303,5.886223320700142e-05,0,0,0,1
157.87,2368,0.0021725885643208,0.001094447619106,0,0,0,1
157.93,2369,0.0106244304877925,0.0043664469140765,0,0,0,1
158.0,2370,0.0156012752844037,0.0044572950782442,0,0,0,1
158.07,2371,0.0167625292149294,0.0010630186465869,0,0,0,0
158.13,2372,0.0148867339247363,0.0020640279520542,0,0,0,0
158.2,2373,0.0159201495570578,0.0018788712080329,0,0,0,0
158.27,2374,0.0109399565746657,0.0037055704837371,0,0,0,0
158.33,2375,0.0045310016159131,0.0032577932654542,0,0,0,0
