Time,Frame,nose_dist,body_dist,freezing,darting,Novel,Known
0.07,1,0.0,0.0,0,0,0,0
0.13,2,0.0,0.0,0,0,0,0
0.2,3,0.0,0.0,0,0,0,0
0.27,4,0.0,0.0,0,0,0,0
0.33,5,0.0,0.0,0,0,0,0
0.4,6,0.0,0.0,0,0,0,0
0.47,7,0.0,0.0,0,0,0,0
0.53,8,0.0,0.0,0,0,0,0
0.6,9,0.0,0.0,0,0,0,0
0.67,10,0.0,0.0,0,0,0,0
0.73,11,0.0,0.0,0,0,0,0
0.8,12,0.0,0.0,0,0,0,0
0.87,13,0.0,0.0,0,0,0,0
0.93,14,0.0,0.0,0,0,0,0
1.0,15,0.0,0.0,0,0,0,0
1.07,16,0.0,0.0,0,0,0,0
1.13,17,0.0,0.0,0,0,0,0
1.2,18,0.0,0.0,0,0,0,0
1.27,19,0.0,0.0,0,0,0,1
1.33,20,0.0,0.0,0,0,0,1
1.4,21,0.0,0.0,0,0,0,1
1.47,22,0.0,0.0,0,0,0,1
1.53,23,0.0,0.0,0,0,0,1
1.6,24,0.0,0.0,0,0,0,1
1.67,25,0.0,0.0,0,0,0,1
1.73,26,0.0,0.0,0,0,0,1
1.8,27,0.0,0.0,0,0,0,1
1.87,28,0.0,0.0,0,0,0,1
1.93,29,0.0,0.0,0,0,0,1
2.0,30,0.0,0.0,0,0,0,1
2.07,31,0.0,0.0,0,0,0,1
2.13,32,0.0031273611694111,0.0005869942546781,0,0,0,1
2.2,33,0.0027451002369715,5.160327228393971e-05,0,0,0,1
2.27,34,0.0034037007751119,0.0010217151196943,0,0,0,1
2.33,35,0.0072265479881357,0.0021032064188225,0,0,0,1
2.4,36,0.0046832780070436,0.0023887989069943,0,0,0,1
2.47,37,0.0021605047837724,0.001318008825194,0,0,0,1
2.53,38,0.0016903446026037,0.0009712003242829,0,0,0,1
2.6,39,0.0005704593262052,0.0001581241886032,0,0,0,1
2.67,40,0.0001362763151672,0.0002523234693275,0,0,0,1
2.73,41,0.0003106127594939,0.0001249448974481,0,0,0,1
2.8,42,3.991931245040683e-05,0.0002038475153884,0,0,0,1
2.87,43,0.0001369972182151,0.0005371188553428,0,0,0,1
2.93,44,0.0006085182900317,0.0005244003410308,0,0,0,1
3.0,45,0.0030727720311914,0.0016055511843402,0,0,0,1
3.07,46,0.0032784752176579,0.0029100889500786,0,0,0,1
3.13,47,0.0036930027880806,0.001649480501827,0,0,0,1
3.2,48,0.0042465009774148,0.0003949780410637,0,0,0,1
3.27,49,0.0072207719500671,0.0004083699122793,0,0,0,1
3.33,50,0.0115066662976294,0.0007843490243435,0,0,0,1
3.4,51,0.0123472257561601,0.0033251861886345,0,0,0,0
3.47,52,0.0150126049249259,0.009547041167469,0,0,0,0
3.53,53,0.0167172577782995,0.0123364481177938,0,0,0,0
3.6,54,0.0166952660610878,0.0129821235589424,0,0,0,0
3.67,55,0.0137252866746207,0.0099420016071878,0,0,0,0
3.73,56,0.0111614643935448,0.0092692093222566,0,0,0,0
3.8,57,0.0118992709506308,0.0121461617345458,0,0,0,0
3.87,58,0.0132920292299607,0.0141464104266897,0,0,0,0
3.93,59,0.0149097932940335,0.0157185335878942,0,0,0,0
4.0,60,0.0166092265095368,0.0145797613484253,0,0,0,0
4.07,61,0.0168909498398523,0.0158277675707192,0,0,0,0
4.13,62,0.0142782437728125,0.0153566318404558,0,0,0,0
4.2,63,0.0141750866717363,0.0145934326811606,0,0,0,0
4.27,64,0.0129062055976066,0.0116112318425907,0,0,0,0
4.33,65,0.0047032221504656,0.0055412996121618,0,0,0,0
4.4,66,0.0079040431362286,0.0027248446131982,0,0,0,0
4.47,67,0.0134506576688119,0.0017789369032847,0,0,0,0
4.53,68,0.0170961506737523,0.0017594820991895,0,0,0,0
4.6,69,0.0137707786336458,0.0013584124361374,0,0,0,0
4.67,70,0.0099854369668949,0.0051108516254766,0,0,0,0
4.73,71,0.0103610022995085,0.0103984524190071,0,0,0,1
4.8,72,0.0094055790897352,0.0087374067801341,0,0,0,1
4.87,73,0.007509421073894,0.0043952932790235,0,0,0,1
4.93,74,0.0042930016371913,0.0007089074151746,0,0,0,1
5.0,75,0.0014151787730574,0.0010092528989489,0,0,0,1
