Frame,nose_dist,body_dist,freezing,location,Known,Novel
1,0.0,0.0,0,left,0.0,0.0
2,0.0,0.0,0,left,0.0,0.0
3,0.0,0.0,0,left,0.0,0.0
4,0.0,0.0,0,left,0.0,0.0
5,0.0,0.0,0,left,0.0,0.0
6,0.0,0.0,0,left,0.0,0.0
7,0.0,0.0,0,left,0.0,0.0
8,0.0,0.0,0,left,0.0,0.0
9,0.0,0.0,0,left,0.0,0.0
10,0.0,0.0,0,left,0.0,0.0
11,0.0,0.0,0,left,0.0,0.0
12,0.0,0.0,0,left,0.0,0.0
13,0.0,0.0,0,left,0.0,0.0
14,0.0,0.0,0,left,0.0,0.0
15,0.0,0.0,0,left,0.0,0.0
16,0.0,0.0,0,left,0.0,0.0
17,0.0,0.0,0,left,0.17713088,0.0
18,0.0,0.0,0,left,0.4643033,0.0
19,0.0,0.0,0,left,0.8508853,0.0
20,0.0,0.0,0,left,0.9517455,0.0
21,0.0,0.0,0,left,0.96579635,0.0
22,0.0,0.0,0,left,0.9705844,0.0
23,0.0,0.0,0,left,0.972121,0.0
24,0.0,0.0,0,left,0.9730889,0.0
25,0.0,0.0,0,left,0.9741772,0.0
26,0.0,0.0,0,left,0.97489625,0.0
27,0.0,0.0,0,left,0.97519535,0.0
28,0.0,0.0,0,left,0.97520036,0.0
29,0.0,0.0,0,left,0.97485125,0.0
30,0.0,0.0,0,left,0.9735359,0.0
31,0.0,0.0,0,left,0.9688164,0.0
32,0.0,0.0,0,left,0.93657416,0.0
33,0.0,0.0,0,left,0.33241707,0.0
34,0.0,0.0,0,left,0.0,0.0
35,0.0,0.0,0,left,0.0,0.0
36,0.0,0.0,0,left,0.0,0.0
37,0.0,0.0,0,left,0.0,0.0
38,0.0,0.0,0,left,0.0,0.0
39,0.0,0.0,0,left,0.0,0.0
40,0.0,0.0,0,left,0.0,0.0
41,0.0,0.0,0,left,0.0,0.0
42,0.0,0.0,0,left,0.0,0.0
43,0.0,0.0,0,left,0.0,0.0
44,0.0,0.0,0,left,0.0,0.0
45,0.0,0.0,0,left,0.0,0.0
46,0.0,0.0,0,left,0.0,0.0
47,0.0,0.0,0,left,0.0,0.0
48,0.0,0.0,0,left,0.0,0.0
49,0.0,0.0,0,left,0.0,0.0
50,0.0,0.0,0,left,0.0,0.0
51,0.0,0.0,0,left,0.0,0.0
52,0.0043969768918725,0.0052196195706271,0,left,0.0,0.0
53,0.0030248858377129,0.0024200494682745,0,left,0.0,0.0
54,0.004941785177708,0.0021186765907598,0,left,0.0,0.0
55,0.0060684549210995,0.0043581073156468,0,left,0.0,0.0
56,0.0092926180472826,0.0048282753325375,0,left,0.0,0.0
57,0.0074425209660672,0.0044535207689568,0,right,0.0,0.0
58,0.0048556259258661,0.0052553320447353,0,right,0.0,0.0
59,0.0056618103217194,0.0079986874913414,0,right,0.0,0.0
60,0.0028729625682667,0.0042254566060424,0,right,0.0,0.0
61,0.0039504207777675,0.0037638833528528,0,right,0.0,0.0
62,0.0039576373770753,0.0021866983701973,0,right,0.0,0.0
63,0.0028731996876221,0.0006997687149325,0,right,0.0,0.0
64,0.0041709393799967,0.0010370770260743,0,right,0.0,0.0
65,0.003753866629917,0.0011568074154769,0,right,0.0,0.0
66,0.008777616593476,0.0043245973804395,0,right,0.0,0.0
67,0.0064393231040951,0.0053031546027286,0,right,0.0,0.0
68,0.0066901268417535,0.0063142578405267,0,right,0.0,0.0
69,0.0057894406642205,0.0059662310046726,0,right,0.0,0.0
70,0.0068958328972865,0.0063092104189776,0,right,0.0,0.0
71,0.0081492396006177,0.008893363530652,0,right,0.0,0.0
72,0.0073316474565814,0.0063057989931321,0,right,0.0,0.0
73,0.0056982795419576,0.0053624673374163,0,right,0.0,0.0
74,0.0055297344798122,0.0045504160206973,0,right,0.0,0.0
75,0.0047797210816844,0.0050700237235779,0,right,0.0,0.0
76,0.0059797303365284,0.0067940330512544,0,right,0.0,0.0
77,0.0032281777769634,0.0037031527129717,0,right,0.0,0.0
78,0.0012101780291284,0.0033920770422672,0,right,0.0,0.0
79,0.0034311133314368,0.0020749852695366,0,right,0.0,0.0
80,0.0038434581914693,0.0010773495196425,0,right,0.0,0.0
81,0.0031976519338594,0.0017028520581527,0,right,0.0,0.0
82,0.0006101329850055,0.0009267212953773,0,right,0.0,0.0
83,0.0009976426005555,0.0004154963256947,0,right,0.0,0.0
84,0.0046269846512661,0.0008626818684835,0,right,0.0,0.0
85,0.0069550641113679,0.0016881366138057,0,right,0.0,0.0
86,0.0081749533996939,0.0030981003500288,0,right,0.0,0.0
87,0.0041574617765936,0.0027660805026894,0,right,0.0,0.0
88,0.0031293739586594,0.0017749371055101,0,right,0.0,0.0
89,0.0036566574728771,0.0029448366887109,0,right,0.0,0.0
90,0.0061681375714834,0.0041662965102586,0,right,0.0,0.0
91,0.0076328975706759,0.0047798153195916,0,right,0.0,0.0
92,0.0043420241357139,0.0030718708846544,0,right,0.0,0.0
93,0.0032946976526935,0.0026923329179972,0,right,0.0,0.0
94,0.0056055607415205,0.0034904649792005,0,right,0.0,0.0
95,0.0025940518796623,0.0022793111025128,0,right,0.0,0.0
96,0.0065312952424649,0.0065781302631008,0,right,0.0,0.0
97,0.0058501188384542,0.0053705206499237,0,right,0.0,0.0
98,0.0097446982563281,0.0057970119229879,0,right,0.0,0.0
99,0.0059130200723773,0.0051529109755212,0,right,0.0,0.0
100,0.0048881440152582,0.0060706184333652,0,right,0.0,0.0
101,0.0057398710957861,0.00573536477202,0,right,0.0,0.0
102,0.005422188038579,0.0056654861323109,0,right,0.0,0.0
103,0.0054488594565474,0.0067558951021845,0,right,0.0,0.0
104,0.0074845670109284,0.0072486798013707,0,right,0.0,0.0
105,0.0088231569509824,0.0064347459991632,0,right,0.0,0.0
106,0.0099841784117845,0.006663481421053,0,right,0.0,0.0
107,0.0051828786657605,0.0024511772257216,0,right,0.0,0.2156141
108,0.0034174921275574,0.0016711105615745,0,right,0.0,0.5664125
109,0.0020518035016363,0.0013208036719621,0,right,0.0,0.796714
110,0.0011926260821163,0.0020754617943417,0,right,0.0,0.8614874
111,0.001300348973235,0.0026102768946927,0,right,0.0,0.8737161
112,0.0014076752950942,0.0013158703526941,0,right,0.0,0.86050653
113,0.0003425029070804,0.0006687439179906,0,right,0.0,0.78214175
114,0.0013062512468632,4.903229607214972e-05,0,right,0.0,0.5766873
